Homebred,homebred,s,PersonProperty,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
subscribe,subscribe,c,ReportingEvents,0
",",",",s,,0
God,god,s,CommonAuthorities,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
joy,joy,c,Positivity,0
",",",",n,,0
Although,although,s,Concessive,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
but,but,s,Resistance,0
little,little,s,SenseProperty,0
cause,cause,s,Cause,0
to,to,s,Cause,1
wish,wish,s,SubjectivePercept,0
it,it,c,,0
",",",",n,,0
My,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
will,will,s,PredictedFuture,0
scarce,scarce,s,Negativity,0
consent,consent,s,CommonAuthorities,0
unto,unto,s,CommonAuthorities,0
my,my,s,FirstPer,0
hand,hand,c,SenseObject,0
",",",",n,,0
It,it,s,,0
Is,is,s,Updates,0
done,done,c,Updates,1
.,.,nn,,0
You,you,s,DirectAddress,0
give,give,s,,0
this,this,s,,0
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
deeds,deeds,c,AbstractConcepts,0
.,.,nnn,,0
We,we,s,,0
do,do,c,GenericEvents,0
",",",",nnn,GenericEvents,1
Certify,certify,s,CommonAuthorities,0
them,them,s,,0
Dash,dash,c,Motions,0
.,.,nnn,Question,0
What,what,s,Question,1
am,am,s,Question,0
I,i,s,Question,1
free,free,c,StandardsPos,0
.,.,nnn,StandardsPos,1
You,you,s,DirectAddress,0
are,are,c,DirectAddress,1
",",",",s,,0
Sargeants,sargeants,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
discharge,discharge,s,Negativity,0
you,you,c,DirectAddress,0
",",",",n,,0
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
your,your,s,DirectAddress,0
fees,fees,c,AbstractConcepts,0
.,.,nn,,0
Not,not,s,Resistance,0
so,so,c,Resistance,1
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
have,have,s,Insist,2
money,money,c,AbstractConcepts,0
.,.,nnn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
pass,pass,s,SubjectivePercept,0
my,my,s,SubjectivePercept,1
word,word,c,SubjectivePercept,2
.,.,nnn,,0
Foutre,foutre,c,UNRECOGNIZED,0
",",",",s,,0
words,words,s,LangRef,0
are,are,s,ReportingStates,0
wind,wind,c,SenseProperty,0
",",",",n,,0
I,i,s,FirstPer,0
say,say,s,Citations,0
I,i,s,Insist,0
must,must,s,Insist,1
have,have,s,Insist,2
money,money,c,AbstractConcepts,0
.,.,nn,OpenQuery,0
How,how,s,OpenQuery,1
much,much,s,OpenQuery,2
sir,sir,c,PersonProperty,0
.,.,nnn,,0
Three,three,s,Numbers,0
pounds,pounds,s,Numbers,1
in,in,s,SpaceRelation,0
hand,hand,c,SpaceRelation,1
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
rest,rest,s,,0
to,to,s,,0
morrow,morrow,c,ProjectAhead,0
.,.,nnn,ReportingStates,0
There,there,s,ReportingStates,1
Is,is,s,ReportingStates,2
your,your,s,DirectAddress,0
sum,sum,c,AbstractConcepts,0
",",",",s,,0
now,now,s,Immediacy,0
officers,officers,s,PersonProperty,0
begone,begone,c,Negativity,0
",",",",n,,0
Each,each,s,Specifiers,0
take,take,s,Responsibility,0
his,his,s,Responsibility,1
way,way,c,Responsibility,2
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
to,to,s,,0
Saint,saint,s,StandardsPos,0
John's,john's,s,UNRECOGNIZED,0
street,street,c,SenseObject,0
",",",",n,,0
And,and,s,,0
see,see,s,,0
my,my,s,FirstPer,0
Lady-mother,lady-mother,c,UNRECOGNIZED,0
:,:,s,,0
she,she,s,Updates,0
is,is,s,Updates,1
now,now,s,Updates,0
in,in,s,Updates,1
town,town,c,SpaceRelation,0
",",",",n,,0
And,and,s,,0
we,we,s,,0
to,to,s,PersonPronoun,0
her,her,s,PersonPronoun,1
shall,shall,s,ProjectAhead,0
strait,strait,s,AbstractConcepts,0
present,present,s,,0
our,our,s,Inclusive,0
duties,duties,c,StandardsPos,0
.,.,nn,,0
O,o,s,LangRef,0
Jove,jove,s,,0
shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
loose,loose,s,ReportingEvents,0
the,the,s,ReportingEvents,1
wench,wench,s,PersonProperty,0
thus,thus,c,ReasonForward,0
.,.,nnn,Intensity,0
Even,even,s,Intensity,1
thus,thus,n,ReasonForward,0
Throat,throat,s,SenseObject,0
farewell,farewell,c,SceneShift,0
",",",",s,ReasonForward,0
since,since,s,ReasonForward,1
it,it,s,,0
is,is,s,ReportingStates,0
thy,thy,s,DirectAddress,0
luck,luck,s,Positivity,0
to,to,s,,0
have,have,s,Cause,0
her,her,c,Cause,1
",",",",n,,0
I,i,s,FirstPer,0
still,still,s,Updates,0
shall,shall,s,ProjectAhead,0
pray,pray,c,Intensity,0
",",",",s,,0
you,you,s,DirectAddress,0
long,long,s,SenseProperty,0
may,may,s,Contingency,0
live,live,s,Inclusive,0
together,together,c,Inclusive,1
:,:,n,,0
Now,now,s,Immediacy,0
cach,cach,s,UNRECOGNIZED,0
to,to,s,,0
his,his,s,PersonPronoun,0
affairs,affairs,c,GenericEvents,0
.,.,nn,,0
Good,good,s,OralCues,0
night,night,s,OralCues,1
to,to,s,Generalization,0
all,all,c,Generalization,1
",",",",n,,0
Dear,dear,s,Positivity,0
wife,wife,s,PersonProperty,0
step,step,s,SceneShift,0
in,in,c,SceneShift,1
",",",",s,,0
Beard,beard,s,SenseObject,0
and,and,s,,0
Dash,dash,s,Motions,0
come,come,s,ReportingEvents,0
hither,hither,c,SpaceRelation,0
:,:,n,,0
Here,here,s,SpaceRelation,0
take,take,s,Responsibility,0
this,this,s,Responsibility,1
money,money,c,AbstractConcepts,0
:,:,s,,0
go,go,s,ReportingEvents,0
borrow,borrow,s,ReportingEvents,0
Jewels,jewels,n,Positivity,0
Of,of,s,Positivity,1
the,the,s,Sequence,0
next,next,s,Sequence,1
Goldsmiths,goldsmiths,c,PersonProperty,0
:,:,s,,0
Beard,beard,s,SenseObject,0
take,take,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
these,these,s,Immediacy,0
books,books,c,SenseObject,0
",",",",n,,0
Go,go,s,ReportingEvents,0
both,both,s,,0
to,to,s,,0
the,the,s,,0
Broakers,broakers,s,UNRECOGNIZED,0
in,in,s,,0
Fetter,fetter,s,Negativity,0
lane,lane,c,SpaceRelation,0
",",",",n,,0
Lay,lay,s,Narrative_Verbs,0
them,them,s,Narrative_Verbs,1
in,in,s,Specifiers,0
pawn,pawn,s,Specifiers,1
for,for,s,,0
a,a,s,SenseObject,0
Velvet,velvet,s,SenseObject,1
Ierken,ierken,n,UNRECOGNIZED,0
And,and,s,,0
a,a,s,,0
double,double,s,,0
Ruff,ruff,c,SenseObject,0
",",",",s,,0
tell,tell,s,,0
him,him,s,PersonPronoun,0
a,a,s,,0
shall,shall,s,ProjectAhead,0
have,have,n,ReportingStates,0
As,as,s,ReportingStates,1
much,much,s,Intensity,0
for,for,s,,0
loan,loan,s,AbstractConcepts,0
to,to,s,,0
night,night,c,,0
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
do,do,s,Intensity,0
give,give,n,,0
Usually,usually,s,RecurringEvents,0
for,for,s,,0
a,a,s,Specifiers,0
whole,whole,s,Specifiers,1
circuit,circuit,c,AbstractConcepts,0
",",",",s,Aside,0
which,which,s,Aside,1
done,done,n,ReportingStates,0
You,you,s,DirectAddress,0
two,two,s,Numbers,0
shall,shall,s,ProjectAhead,0
man,man,s,PersonProperty,0
her,her,s,PersonPronoun,0
to,to,s,PersonPronoun,0
her,her,s,PersonPronoun,1
mothers,mothers,c,PersonProperty,0
:,:,s,,0
go,go,c,ReportingEvents,0
",",",",n,,0
My,my,s,FirstPer,0
fate,fate,s,SubjectivePercept,0
looks,looks,s,SubjectivePercept,0
big,big,c,SubjectivePercept,1
;,;,s,,0
me,me,s,FirstPer,0
thinks,thinks,s,PrivateThinking,0
I,i,s,FirstPer,0
see,see,s,,0
already,already,c,Updates,0
",",",",n,,0
Nineteen,nineteen,s,Numbers,0
gold,gold,s,SenseObject,0
chains,chains,c,SenseObject,0
",",",",s,,0
seauenteene,seauenteene,s,UNRECOGNIZED,0
great,great,s,Intensity,0
beards,beards,c,SenseObject,0
",",",",s,,0
and,and,s,,0
ten,ten,n,Numbers,0
Reverent,reverent,s,StandardsPos,0
bald,bald,s,SenseProperty,0
heads,heads,c,SenseProperty,1
",",",",s,,0
proclaim,proclaim,s,Citations,0
my,my,s,SelfDisclosure,0
way,way,s,SelfDisclosure,1
before,before,s,Sequence,0
me,me,c,FirstPer,0
",",",",n,,0
My,my,s,FirstPer,0
Coatch,coatch,s,UNRECOGNIZED,0
shall,shall,s,ProjectAhead,0
now,now,s,Immediacy,0
go,go,s,ReportingEvents,0
prancing,prancing,s,Motions,0
through,through,s,,0
Cheapside,cheapside,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
be,be,s,Resistance,0
forced,forced,s,Resistance,1
to,to,s,Resistance,2
hurry,hurry,s,Motions,0
through,through,s,Motions,1
the,the,s,SenseObject,0
streets,streets,c,SenseObject,1
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
fear,fear,s,Fear,0
of,of,s,Fear,1
Sargeants,sargeants,c,UNRECOGNIZED,0
:,:,s,,0
nor,nor,s,DenyDisclaim,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
need,need,s,Insist,0
to,to,s,Insist,1
try,try,c,ProjectAhead,0
",",",",n,Contingency,0
Whether,whether,s,Contingency,1
my,my,s,FirstPer,0
wel-graft,wel-graft,s,UNRECOGNIZED,0
tumbling,tumbling,s,Motions,0
foot-cloth,foot-cloth,s,SenseProperty,0
nag,nag,c,Negative_Relation,0
",",",",n,,0
Be,be,s,StandardsPos,0
able,able,s,StandardsPos,1
to,to,s,,0
out-runne,out-runne,s,UNRECOGNIZED,0
a,a,s,,0
wel-breath'd,wel-breath'd,s,UNRECOGNIZED,0
Catchp,catchp,s,UNRECOGNIZED,0
ole,ole,c,OralCues,0
",",",",n,,0
I,i,s,FirstPer,0
now,now,s,Updates,0
in,in,s,Updates,1
pomp,pomp,s,SenseProperty,0
will,will,s,PredictedFuture,0
ride,ride,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
it,it,s,ReasonForward,2
is,is,s,ReasonForward,3
most,most,s,Comparison,0
fit,fit,c,ReportingEvents,0
",",",",n,,0
He,he,s,Insist,0
should,should,s,Insist,1
have,have,s,Insist,2
state,state,s,Citations,0
that,that,s,Citations,1
rises,rises,s,Motions,0
by,by,s,,0
his,his,s,PersonPronoun,0
wit,wit,c,StandardsPos,0
.,.,nn,,0
Good,good,s,,0
meat,meat,s,SenseObject,0
the,the,s,,0
belly,belly,s,SenseObject,0
fills,fills,c,,0
",",",",s,,0
good,good,s,,0
wine,wine,s,SenseObject,0
the,the,s,,0
brain,brain,c,SenseObject,0
",",",",n,,0
Women,women,s,PersonProperty,0
please,please,s,Positivity,0
men,men,c,PersonProperty,0
",",",",s,,0
men,men,s,PersonProperty,0
pleasure,pleasure,s,Positivity,0
them,them,s,,0
again,again,c,RecurringEvents,0
",",",",n,,0
Ka,ka,s,AbstractConcepts,0
me,me,c,FirstPer,0
",",",",s,,0
ka,ka,s,AbstractConcepts,0
thee,thee,c,DirectAddress,0
",",",",s,,0
one,one,s,Numbers,0
thing,thing,s,Uncertainty,0
must,must,s,Insist,0
rub,rub,s,Motions,0
another,another,c,Specifiers,0
",",",",n,,0
English,english,s,AbstractConcepts,0
love,love,s,Positivity,0
Scots,scots,c,PersonProperty,0
",",",",s,,0
Welshman,welshman,s,PersonProperty,0
love,love,s,Positivity,0
each,each,s,Specifiers,0
other,other,c,Specifiers,1
.,.,nn,,0
You,you,s,DirectAddress,0
say,say,s,DirectAddress,1
very,very,s,Intensity,0
right,right,s,,0
sir,sir,s,PersonProperty,0
Oliver,oliver,c,,0
",",",",s,Intensity,0
very,very,s,Intensity,1
right,right,c,,0
",",",",n,,0
I,i,s,FirstPer,0
haue't,haue't,s,UNRECOGNIZED,0
in,in,s,,0
my,my,s,FirstPer,0
noddle,noddle,s,SenseObject,0
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
",",",",s,,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
all,all,s,Generalization,0
the,the,s,Generalization,1
fault,fault,n,StandardsNeg,0
Old,old,s,SenseProperty,0
Justices,justices,s,StandardsPos,0
have,have,c,,0
",",",",s,,0
when,when,s,TimeShift,0
they,they,s,TimeShift,1
are,are,s,ReportingStates,0
at,at,s,,0
feasts,feasts,c,SenseObject,0
",",",",n,,0
They,they,s,,0
will,will,s,PredictedFuture,0
bib,bib,s,SenseObject,0
hard,hard,c,,0
",",",",s,,0
they,they,s,Reassure,0
will,will,s,Reassure,1
be,be,s,Reassure,2
fine,fine,c,Reassure,3
:,:,s,,0
Sunburned,sunburned,n,SenseObject,0
Sufficient,sufficient,c,StandardsPos,0
",",",",s,,0
foxt,foxt,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
Columberd,columberd,s,UNRECOGNIZED,0
now,now,s,Immediacy,0
and,and,s,,0
than,than,c,Comparison,0
",",",",n,,0
Now,now,s,Immediacy,0
could,could,s,Contingency,0
I,i,s,FirstPer,0
sit,sit,s,SenseProperty,0
in,in,s,,0
my,my,s,FirstPer,0
charyre,charyre,s,UNRECOGNIZED,0
at,at,s,SpaceRelation,0
home,home,s,SpaceRelation,1
and,and,s,,0
nod,nod,n,Motions,0
A,a,s,,0
drunkard,drunkard,s,PersonProperty,0
to,to,s,,0
the,the,s,,0
stocks,stocks,c,AbstractConcepts,0
",",",",s,,0
by,by,s,Specifiers,0
virtue,virtue,s,Specifiers,1
of,of,c,Specifiers,2
",",",",n,,0
The,the,s,,0
last,last,s,Sequence,0
statute,statute,s,CommonAuthorities,0
^,^,c,UNRECOGNIZED,0
arely,arely,c,UNRECOGNIZED,0
.,.,nn,,0
Sir,sir,s,PersonProperty,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
merry,merry,c,Positivity,0
",",",",nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
indeed,indeed,c,Intensity,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
supper,supper,s,TimeDuration,0
sir,sir,s,PersonProperty,0
was,was,s,ProjectBack,0
light,light,c,SenseProperty,0
.,.,n,Resistance,0
But,but,s,Resistance,1
I,i,s,DirectAddress,0
hope,hope,s,DirectAddress,1
you,you,s,DirectAddress,2
think,think,s,PrivateThinking,0
you,you,s,DirectAddress,0
welcome,welcome,c,Positivity,0
.,.,nn,Intensity,0
I,i,s,Intensity,1
do,do,c,Intensity,2
",",",",n,,0
A,a,s,,0
light,light,s,SenseProperty,0
supper,supper,s,TimeDuration,0
quoth,quoth,s,Citations,0
you,you,c,Citations,1
",",",",s,,0
pray,pray,s,Intensity,0
God,god,s,CommonAuthorities,0
it,it,s,Contingency,0
be,be,c,Contingency,1
",",",",n,,0
Pray,pray,s,Intensity,0
god,god,s,CommonAuthorities,0
I,i,s,FirstPer,0
carry,carry,s,ReportingEvents,0
it,it,s,ReportingEvents,1
cleanly,cleanly,c,StandardsPos,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
shure,shure,s,UNRECOGNIZED,0
it,it,s,,0
lies,lies,c,,0
",",",",n,,0
As,as,s,,0
heavy,heavy,s,SenseProperty,0
in,in,s,,0
my,my,s,FirstPer,0
belly,belly,s,SenseObject,0
as,as,s,,0
moult,moult,s,Transformation,0
lead,lead,c,,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
lle,lle,s,UNRECOGNIZED,0
go,go,s,ReportingEvents,0
see,see,s,,0
my,my,s,FirstPer,0
Sister,sister,s,PersonProperty,0
Sommerfield,sommerfield,c,UNRECOGNIZED,0
",",",",nn,ReasonForward,0
So,so,s,ReasonForward,1
late,late,s,SubjectiveTime,0
good,good,s,,0
Justice,justice,c,StandardsPos,0
.,.,nnn,,0
I,i,s,FirstPer,0
even,even,s,Resistance,0
so,so,s,Resistance,1
late,late,c,SubjectiveTime,0
",",",",n,,0
Night,night,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
mother,mother,s,PersonProperty,0
of,of,s,PersonProperty,1
wit,wit,c,StandardsPos,0
",",",",s,,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,s,Contingency,0
see,see,c,,0
",",",",n,,0
By,by,s,,0
Poets,poets,s,PersonProperty,0
or,or,s,,0
rather,rather,s,Resistance,0
Cunstables,cunstables,n,UNRECOGNIZED,0
In,in,s,Specifiers,0
their,their,s,Specifiers,1
examinations,examinations,s,AbstractConcepts,0
at,at,s,TimeDuration,0
midnight,midnight,c,TimeDuration,1
",",",",n,,0
We,we,s,,0
Will,will,s,PredictedFuture,0
lie,lie,s,Motions,0
together,together,s,Inclusive,0
without,without,s,Contingency,0
marrying,marrying,c,Positivity,0
",",",",n,Exceptions,0
Save,save,s,Exceptions,1
the,the,s,,0
Curats,curats,s,UNRECOGNIZED,0
fees,fees,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
parish,parish,s,CommonAuthorities,0
a,a,s,,0
labor,labor,c,AbstractConcepts,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
thriuing,thriuing,s,UNRECOGNIZED,0
course,course,c,AbstractConcepts,0
.,.,nn,,0
That,that,s,Uncertainty,0
may,may,s,Uncertainty,1
not,not,s,DenyDisclaim,0
be,be,c,ReportingStates,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
excomunications,excomunications,s,UNRECOGNIZED,0
then,then,s,,0
will,will,s,Fear,0
flee,flee,c,Fear,1
.,.,nn,,0
That's,that's,s,ReportingStates,0
true,true,c,Intensity,0
",",",",s,Intensity,1
they,they,s,Intensity,2
fly,fly,s,Motions,0
indeed,indeed,s,Intensity,0
like,like,s,SubjectivePercept,0
wild-geese,wild-geese,c,SenseObject,0
",",",",n,,0
In,in,s,,0
flocks,flocks,c,SenseObject,0
",",",",s,,0
one,one,s,Numbers,0
in,in,s,Numbers,1
the,the,s,Numbers,2
breech,breech,s,SenseObject,0
of,of,s,,0
another,another,c,Specifiers,0
.,.,n,Resistance,0
But,but,s,Resistance,1
the,the,s,Positivity,0
best,best,s,Positivity,1
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
small,small,s,SubjectivePercept,0
matter,matter,s,SubjectivePercept,1
stays,stays,s,TimeDuration,0
them,them,c,,0
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
farewell,farewell,c,SceneShift,0
.,.,nn,,0
Farewell,farewell,s,SceneShift,0
good,good,s,,0
Justice,justice,s,StandardsPos,0
Tutchim,tutchim,c,UNRECOGNIZED,0
",",",",n,,0
Alas,alas,s,Negativity,0
good,good,s,,0
gentleman,gentleman,s,Positivity,0
his,his,s,PersonPronoun,0
brains,brains,s,SenseObject,0
are,are,s,ReportingStates,0
erased,erased,c,ReportingStates,0
",",",",n,ReportingStates,1
But,but,s,Resistance,0
let,let,s,ReportingEvents,0
that,that,s,,0
pass,pass,c,ReportingEvents,0
:,:,s,,0
speak,speak,s,ReportingEvents,0
widow,widow,s,PersonProperty,0
is,is,s,Question,0
it,it,s,Question,1
a,a,s,,0
match,match,c,SenseObject,0
",",",",n,,0
Shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
clap,clap,s,SenseProperty,0
it,it,s,,0
up,up,c,,0
.,.,nn,,0
Nay,nay,s,OralCues,0
if,if,s,Contingency,0
it,it,s,Contingency,1
come,come,s,ReportingEvents,0
to,to,s,,0
clapping,clapping,c,Motions,0
",",",",n,,0
Good,good,s,OralCues,0
night,night,s,OralCues,1
in,in,s,StandardsPos,0
faith,faith,s,StandardsPos,1
Mistress,mistress,s,PersonProperty,0
look,look,s,ReportingEvents,0
before,before,s,Sequence,0
you,you,c,DirectAddress,0
",",",",n,,0
There,there,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
nothing,nothing,s,DenyDisclaim,2
more,more,s,Comparison,0
dangerous,dangerous,s,Fear,0
to,to,s,Fear,1
maid,maid,s,PersonProperty,0
or,or,s,,0
widow,widow,c,PersonProperty,0
",",",",n,,0
Then,then,s,,0
sudden,sudden,s,SubjectiveTime,0
clapings,clapings,s,UNRECOGNIZED,0
up,up,c,,0
;,;,s,,0
nothing,nothing,s,DenyDisclaim,0
has,has,s,,0
spoyld,spoyld,c,UNRECOGNIZED,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
many,many,s,,0
proper,proper,s,StandardsPos,0
ladies,ladies,s,PersonProperty,0
as,as,s,,0
clappings,clappings,s,UNRECOGNIZED,0
up,up,c,,0
:,:,n,,0
Your,your,s,DirectAddress,0
shittill-cocke,shittill-cocke,c,UNRECOGNIZED,0
",",",",s,,0
striding,striding,s,Motions,0
from,from,s,,0
tables,tables,s,SenseObject,0
to,to,s,,0
ground,ground,c,SenseObject,0
",",",",n,,0
Only,only,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
try,try,s,ProjectAhead,0
the,the,s,ProjectAhead,1
strength,strength,s,StandardsPos,0
of,of,s,StandardsPos,1
the,the,s,SpaceRelation,0
back,back,c,SpaceRelation,1
",",",",n,,0
Your,your,s,DirectAddress,0
riding,riding,s,Motions,0
a,a,s,,0
hunting,hunting,c,ReportingEvents,0
",",",",s,,0
I,i,s,FirstPer,0
though,though,s,Concessive,0
they,they,s,,0
fall,fall,c,,0
",",",",n,,0
With,with,s,,0
their,their,s,Neutral_Attribution,0
heels,heels,s,Neutral_Attribution,1
upward,upward,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
lay,lay,s,ReportingEvents,0
as,as,s,Resemblances,0
if,if,n,Resemblances,1
They,they,s,,0
were,were,s,ProjectBack,0
taking,taking,s,ReportingEvents,0
the,the,s,ReportingEvents,1
height,height,c,SenseProperty,0
",",",",s,,0
of,of,s,,0
some,some,s,Uncertainty,0
high,high,s,,0
star,star,n,SenseObject,0
With,with,s,Specifiers,0
a,a,s,Specifiers,1
cross,cross,s,SpaceRelation,0
staff,staff,c,SenseObject,0
:,:,s,,0
noe,noe,s,UNRECOGNIZED,0
nor,nor,s,DenyDisclaim,0
your,your,s,DirectAddress,0
iumlings,iumlings,n,UNRECOGNIZED,0
In,in,s,,0
horsslitters,horsslitters,c,UNRECOGNIZED,0
",",",",s,,0
coatches,coatches,s,UNRECOGNIZED,0
or,or,s,,0
caroatches,caroatches,c,UNRECOGNIZED,0
",",",",n,,0
Have,have,s,,0
spoyld,spoyld,s,UNRECOGNIZED,0
so,so,s,Intensity,0
many,many,s,Intensity,1
women,women,s,PersonProperty,0
as,as,s,,0
clappings,clappings,s,UNRECOGNIZED,0
up,up,c,,0
",",",",nn,,0
Why,why,s,Curiosity,0
then,then,s,Curiosity,1
we,we,s,,0
will,will,s,PredictedFuture,0
chop,chop,s,Motions,0
it,it,s,,0
up,up,c,,0
.,.,nnn,,0
That's,that's,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
allowed,allowed,c,ReportingStates,0
.,.,n,ReportingStates,1
Unless,unless,s,DirectAddress,0
you,you,s,DirectAddress,1
were,were,s,ProjectBack,0
son,son,s,PersonProperty,0
to,to,s,,0
a,a,s,PersonProperty,0
welsh,welsh,s,PersonProperty,1
Curate,curate,c,CommonAuthorities,0
:,:,n,,0
But,but,s,Resistance,0
faith,faith,s,StandardsPos,0
sir,sir,s,PersonProperty,0
Knight,knight,s,PersonProperty,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,Specifiers,0
kind,kind,s,Specifiers,1
of,of,s,Specifiers,2
itching,itching,c,SubjectivePercept,0
",",",",n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
a,a,s,PersonProperty,0
Lady,lady,c,PersonProperty,1
",",",",s,,0
that,that,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
woes,woes,c,Sad,0
",",",",n,,0
And,and,s,,0
can,can,s,Contingency,0
persuade,persuade,s,ReportingEvents,0
with,with,s,,0
better,better,s,Comparison,0
rethorick,rethorick,c,UNRECOGNIZED,0
",",",",n,,0
Then,then,s,,0
oaths,oaths,c,CommonAuthorities,0
",",",",s,,0
wit,wit,c,StandardsPos,0
",",",",s,,0
wealth,wealth,c,Positivity,0
",",",",s,,0
valor,valor,c,StandardsPos,0
",",",",s,,0
lands,lands,c,SpaceRelation,0
",",",",s,,0
or,or,s,,0
person,person,c,PersonProperty,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
some,some,s,Uncertainty,0
debts,debts,s,Negativity,0
at,at,s,,0
court,court,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
marrying,marrying,s,Positivity,0
you,you,c,DirectAddress,0
",",",",n,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
the,the,s,,0
Courtier,courtier,s,PersonProperty,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
stick,stick,s,SpaceRelation,0
to,to,s,SpaceRelation,1
pay,pay,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",nn,,0
Never,never,s,Biographical_Time,0
fear,fear,s,Biographical_Time,1
thy,thy,s,DirectAddress,0
payment,payment,c,AbstractConcepts,0
.,.,s,,0
This,this,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
say,say,c,Citations,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
Courtiers,courtiers,s,PersonProperty,0
they,they,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
shure,shure,s,UNRECOGNIZED,0
to,to,s,,0
pay,pay,s,ReportingEvents,0
each,each,s,Specifiers,0
other,other,c,Specifiers,1
",",",",n,,0
How,how,s,,0
ere,ere,s,ProjectBack,0
they,they,s,,0
deal,deal,s,ReportingEvents,0
with,with,s,ReportingEvents,1
Citizens,citizens,c,CommonAuthorities,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
here,here,s,Immediacy,0
is,is,s,Immediacy,1
my,my,s,FirstPer,0
hand,hand,c,SenseObject,0
",",",",n,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
your,your,s,DirectAddress,0
wife,wife,s,PersonProperty,0
condition,condition,s,AbstractConcepts,0
we,we,s,,0
be,be,s,ReportingStates,0
joined,joined,c,ReportingStates,0
",",",",n,ReportingStates,1
Before,before,s,Sequence,0
to,to,s,,0
morrows,morrows,s,ProjectAhead,0
sun,sun,c,SenseObject,0
.,.,nn,,0
Nay,nay,s,OralCues,0
even,even,s,SubjectivePercept,0
to,to,s,,0
night,night,c,,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
pleased,pleased,s,Positivity,0
with,with,s,Positivity,1
little,little,s,SenseProperty,0
warning,warning,s,Negative_Relation,0
widow,widow,c,PersonProperty,0
",",",",n,,0
We,we,s,,0
old,old,s,PersonProperty,0
men,men,s,PersonProperty,1
can,can,s,Contingency,0
be,be,s,Contingency,1
ready,ready,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
see,see,c,,0
",",",",n,,0
Before,before,s,Sequence,0
the,the,s,TimeShift,0
