EXpect,expect,s,ProjectAhead,0
and,and,s,,0
the,the,s,Positivity,0
favor,favor,s,Positivity,1
of,of,n,,0
The,the,s,,0
Duchess,duchess,c,PersonProperty,0
.,.,nn,,0
All,all,s,Generalization,0
these,these,s,Generalization,1
carry,carry,s,Motions,0
no,no,s,DenyDisclaim,0
such,such,s,Intensity,0
wonder,wonder,n,Curiosity,0
If,if,s,Curiosity,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
understanding,understanding,c,PrivateThinking,0
.,.,nn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,DirectAddress,0
",",",",s,DirectAddress,1
you,you,n,DirectAddress,2
Are,are,s,Generalization,0
all,all,s,Generalization,1
the,the,s,Generalization,2
wonder,wonder,s,Curiosity,0
Madam,madam,s,PersonProperty,0
that,that,s,Specifiers,0
with,with,s,Specifiers,1
these,these,n,Immediacy,0
Advantages,advantages,s,StandardsPos,0
a,a,s,,0
your,your,s,DirectAddress,0
side,side,s,,0
to,to,s,,0
draw,draw,s,ReportingEvents,0
up,up,s,ReportingEvents,1
men's,men's,n,PersonProperty,0
Affections,affections,c,Positivity,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
despair,despair,s,Sad,0
to,to,s,,0
have,have,n,ReportingEvents,0
A,a,s,ReportingEvents,1
Husband,husband,s,PersonProperty,0
to,to,s,,0
the,the,s,,0
discredit,discredit,s,Negative_Relation,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
sex,sex,c,AbstractConcepts,0
",",",",n,,0
Who,who,s,,0
article,article,s,,0
at,at,s,,0
twelve,twelve,s,Numbers,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
dissemblers,dissemblers,c,Negativity,0
;,;,n,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
in,in,s,Positivity,0
love,love,c,Positivity,1
.,.,nn,,0
In,in,s,Positivity,0
love,love,c,Positivity,1
",",",",s,,0
is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
a,a,s,,0
sin,sin,c,StandardsNeg,0
?,?,nnn,Question,0
Nay,nay,c,OralCues,0
",",",",s,,0
nay,nay,c,OralCues,0
",",",",s,,0
you,you,s,DirectAddress,0
court,court,s,Positivity,0
a,a,s,Positivity,1
Gentleman,gentleman,s,Positivity,0
with,with,s,,0
eyes,eyes,n,SenseObject,0
That,that,s,Specifiers,0
are,are,s,Specifiers,1
not,not,s,DenyDisclaim,0
lawful,lawful,c,StandardsPos,0
.,.,nn,Question,0
How,how,s,Question,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
rude,rude,c,Negative_Relation,0
.,.,nnn,,0
I,i,s,ReceivedPOV,0
can,can,s,ReceivedPOV,1
say,say,s,ReceivedPOV,2
more,more,c,Comparison,0
.,.,nnn,Question,0
Is,is,s,Question,1
it,it,s,Question,2
your,your,s,DirectAddress,0
mirth,mirth,s,Positivity,0
or,or,s,,0
madness,madness,c,Negativity,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,DirectAddress,0
",",",",s,DirectAddress,1
you,you,s,DirectAddress,2
are,are,s,ReportingStates,0
mad,mad,c,Negativity,0
",",",",s,Negativity,0
worse,worse,c,Negativity,1
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
prove,prove,s,Metadiscourse,2
it,it,c,,0
",",",",n,,0
You,you,s,DirectAddress,0
dote,dote,s,Positivity,0
upon,upon,s,Positivity,1
your,your,s,DirectAddress,0
brother,brother,c,PersonProperty,0
",",",",s,,0
come,come,s,ReportingEvents,0
it,it,s,,0
is,is,s,ReportingStates,0
impious,impious,c,StandardsNeg,0
",",",",n,,0
Purge,purge,c,Negativity,0
",",",",s,,0
purge,purge,s,Negativity,0
betime,betime,c,UNRECOGNIZED,0
",",",",s,,0
your,your,s,DirectAddress,0
blood,blood,s,DirectAddress,1
is,is,s,ReportingStates,0
foul,foul,c,Negativity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
plain,plain,n,SenseProperty,0
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
some,some,s,Uncertainty,0
ont,ont,s,UNRECOGNIZED,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
face,face,s,SenseObject,0
now,now,s,Updates,0
that,that,s,Updates,1
would,would,s,ProjectBack,0
blush,blush,n,SenseProperty,0
I,i,s,FirstPer,0
see,see,s,PrivateThinking,0
through,through,s,PrivateThinking,1
your,your,s,PrivateThinking,2
hearts,hearts,c,SenseObject,0
",",",",s,,0
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
more,more,n,Comparison,0
Had,had,s,ProjectBack,0
spoild,spoild,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
quite,quite,c,Intensity,0
",",",",s,,0
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
forgot,forgot,s,Negativity,0
all,all,s,,0
laws,laws,n,CommonAuthorities,0
Of,of,s,CommonAuthorities,1
nature,nature,s,AbstractConcepts,0
and,and,s,,0
religion,religion,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
been,been,s,ProjectBack,0
fond,fond,n,Positivity,0
To,to,s,,0
both,both,s,,0
your,your,s,DirectAddress,0
shames,shames,c,StandardsNeg,0
;,;,s,,0
a,a,s,PersonProperty,0
brother,brother,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
a,a,s,PersonProperty,0
sister,sister,n,PersonProperty,1
Tempt,tempt,s,SubjectivePercept,0
one,one,s,Numbers,0
another,another,c,Numbers,1
",",",",s,,0
good,good,s,,0
heaven,heaven,s,Positivity,0
where,where,s,Question,0
is,is,s,Question,1
conscience,conscience,n,StandardsPos,0
And,and,s,,0
modesty,modesty,s,SubjectivePercept,0
become,become,c,Transformation,0
?,?,s,Question,0
preserve,preserve,s,ConfirmExperience,0
your,your,s,ConfirmExperience,1
self,self,n,SubjectivePercept,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
yet,yet,s,Resistance,0
a,a,s,Positivity,0
good,good,s,Positivity,1
name,name,c,LangRef,0
",",",",s,,0
keep,keep,s,TimeDuration,0
it,it,s,TimeDuration,1
and,and,s,,0
drink,drink,s,Motions,0
Julips,julips,c,UNRECOGNIZED,0
",",",",n,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
find,find,s,,0
the,the,s,,0
benefit,benefit,s,StandardsPos,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
veins,veins,c,SenseObject,0
.,.,nn,,0
You,you,s,DirectAddress,0
have,have,n,DirectAddress,1
Been,been,s,ProjectBack,0
very,very,s,Positivity,0
bold,bold,s,Positivity,1
upon,upon,s,,0
my,my,s,FirstPer,0
constitution,constitution,c,CommonAuthorities,0
.,.,nn,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
it,it,s,Insist,0
better,better,s,Insist,1
then,then,s,,0
your,your,s,DirectAddress,0
Doctor,doctor,c,PersonProperty,0
",",",",s,,0
Come,come,n,ReportingEvents,0
Do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
deny,deny,s,Repair_Citation,0
it,it,c,,0
",",",",s,,0
I,i,s,FirstPer,0
make,make,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
proclamation,proclamation,c,CommonAuthorities,0
;,;,n,,0
What,what,s,Curiosity,0
is,is,s,Curiosity,1
it,it,s,Curiosity,2
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
more,more,s,Comparison,0
then,then,s,,0
my,my,s,FirstPer,0
Christian,christian,s,PersonProperty,0
care,care,n,StandardsPos,0
You,you,s,Insist,0
should,should,s,Insist,1
not,not,s,DenyDisclaim,0
hurt,hurt,s,Negativity,0
your,your,s,DirectAddress,0
souls,souls,c,DirectAddress,1
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
my,my,s,FirstPer,0
friend,friend,n,StandardsPos,0
Betray,betray,s,Negative_Relation,0
him,him,s,PersonPronoun,0
not,not,c,DenyDisclaim,0
",",",",s,,0
it,it,s,,0
is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
good,good,s,,0
sisters,sisters,s,PersonProperty,0
part,part,n,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
assure,assure,s,Reassure,0
you,you,c,Reassure,1
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
not,not,s,DenyDisclaim,0
dull,dull,n,SenseProperty,0
Or,or,s,,0
blind,blind,s,Negativity,0
with,with,s,,0
giddy,giddy,s,SubjectivePercept,0
passion,passion,c,SubjectivePercept,0
",",",",s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
see,see,n,,0
Another,another,s,Specifiers,0
star,star,s,SenseObject,0
shoot,shoot,s,ReportingEvents,0
influence,influence,s,Cause,0
on,on,s,,0
him,him,c,PersonPronoun,0
;,;,n,,0
Be,be,s,ReportingStates,0
wise,wise,s,StandardsPos,0
and,and,s,,0
envy,envy,s,Negative_Relation,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
Duchess,duchess,s,PersonProperty,0
favors,favors,c,Positivity,0
",",",",n,,0
Your,your,s,DirectAddress,0
vessel,vessel,s,SenseObject,0
may,may,s,Contingency,0
be,be,s,Contingency,1
rigged,rigged,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
trimmed,trimmed,c,Transformation,0
",",",",s,,0
and,and,s,,0
lanch'd,lanch'd,n,UNRECOGNIZED,0
Into,into,s,Transformation,0
a,a,s,Transformation,1
calmer,calmer,s,Comparison,0
Sea,sea,c,SenseObject,0
",",",",s,,0
and,and,s,,0
return,return,s,RecurringEvents,0
fraught,fraught,n,Negativity,0
With,with,s,Negativity,1
lawful,lawful,s,StandardsPos,0
prise,prise,s,Positivity,0
hereafter,hereafter,c,Immediacy,0
",",",",s,Immediacy,1
I,i,s,FirstPer,0
ha,ha,s,OralCues,0
stirrd,stirrd,s,UNRECOGNIZED,0
her,her,c,PersonPronoun,0
",",",",n,Resistance,0
But,but,s,Resistance,1
must,must,s,Insist,0
not,not,s,Insist,1
be,be,s,Insist,2
too,too,s,,0
hasty,hasty,c,SubjectiveTime,0
.,.,nn,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
show,show,n,ReportingEvents,0
My,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
too,too,s,,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
guilt,guilt,c,StandardsNeg,0
.,.,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
troubled,troubled,s,Negativity,0
at,at,s,GenericEvents,0
it,it,c,GenericEvents,1
",",",",n,,0
A,a,s,ProjectAhead,0
sign,sign,s,ProjectAhead,1
of,of,s,ProjectAhead,2
grace,grace,c,StandardsPos,0
;,;,s,,0
how,how,s,,0
ere,ere,s,ProjectBack,0
you,you,s,DirectAddress,0
think,think,s,DirectAddress,1
of,of,s,,0
me,me,n,FirstPer,0
Now,now,s,Updates,0
in,in,s,Updates,1
the,the,s,SenseProperty,0
heat,heat,s,SenseProperty,1
of,of,s,SenseProperty,2
Counsel,counsel,s,PersonProperty,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
your,your,s,Positivity,0
friend,friend,c,Positivity,1
",",",",n,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
find,find,s,SubjectivePercept,0
it,it,s,SubjectivePercept,1
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
I,i,s,FirstPer,0
kiss,kiss,s,Positivity,0
your,your,s,DirectAddress,0
hand,hand,c,SenseObject,0
",",",",s,,0
farewell,farewell,c,SceneShift,0
.,.,n,,0
De'e,de'e,s,UNRECOGNIZED,0
hear,hear,c,SpaceRelation,0
?,?,s,Question,0
but,but,s,Resistance,0
two,two,s,Numbers,0
words,words,s,LangRef,0
more,more,c,Comparison,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
find,find,n,,0
As,as,s,ReportingStates,0
being,being,s,ReportingStates,1
acquainted,acquainted,s,,0
best,best,s,Comparison,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,s,DirectAddress,2
body,body,c,SenseObject,0
",",",",n,,0
No,no,s,DenyDisclaim,0
disposition,disposition,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
hold,hold,s,ReportingEvents,0
out,out,s,ReportingEvents,1
longer,longer,c,Comparison,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
cure,cure,s,Positivity,0
you,you,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
justify't,justify't,n,UNRECOGNIZED,0
Before,before,s,Sequence,0
the,the,s,,0
college,college,s,AbstractConcepts,0
--,--,s,,0
Take,take,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",n,,0
De'e,de'e,s,UNRECOGNIZED,0
mark,mark,c,AbstractConcepts,0
",",",",s,,0
that,that,s,,0
does,does,s,ReportingEvents,0
it,it,c,ReportingEvents,1
",",",",s,,0
I,i,s,FirstPer,0
kiss,kiss,s,Positivity,0
your,your,s,DirectAddress,0
hand,hand,c,SenseObject,0
",",",",n,,0
Again,again,s,RecurringEvents,0
farewell,farewell,c,SceneShift,0
",",",",s,,0
and,and,s,,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
conscience,conscience,c,StandardsPos,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
more,more,s,Comparison,0
next,next,s,PredictedFuture,0
time,time,c,PredictedFuture,1
",",",",s,,0
this,this,s,Immediacy,0
way,way,s,Immediacy,1
may,may,s,Contingency,0
work,work,c,GenericEvents,0
.,.,nn,,0
This,this,s,,0
Gentleman's,gentleman's,s,Positivity,0
discourse,discourse,s,AbstractConcepts,0
though,though,s,Concessive,0
somewhat,somewhat,s,Uncertainty,0
wild,wild,n,Intensity,0
And,and,s,,0
without,without,s,Contingency,0
method,method,s,AbstractConcepts,0
shakes,shakes,s,Motions,0
me,me,c,FirstPer,0
",",",",s,,0
I,i,s,Sad,0
am,am,s,Sad,1
lost,lost,n,Sad,2
If,if,s,Contingency,0
I,i,s,FirstPer,0
obey,obey,c,CommonAuthorities,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,s,Uncertainty,2
within,within,s,SelfDisclosure,0
me,me,n,SelfDisclosure,1
Too,too,s,,0
Prompts,prompts,s,ProjectAhead,0
me,me,s,FirstPer,0
to,to,s,,0
a,a,s,,0
love,love,s,Positivity,0
so,so,s,,0
irreligious,irreligious,c,Resistance,0
;,;,n,,0
He,he,s,Updates,0
is,is,s,Updates,1
my,my,s,FirstPer,0
brother,brother,c,PersonProperty,0
",",",",s,,0
holy,holy,s,StandardsPos,0
thoughts,thoughts,s,PrivateThinking,0
possess,possess,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
when,when,s,ReasonForward,2
a,a,s,ReasonForward,3
furious,furious,s,Anger,0
passion,passion,s,SubjectivePercept,0
seeks,seeks,s,ProjectAhead,0
to,to,s,ProjectAhead,1
invade,invade,n,Anger,0
My,my,s,Anger,1
will,will,c,PredictedFuture,0
",",",",s,,0
destroy,destroy,s,Negativity,0
it,it,s,,0
heaven,heaven,s,Positivity,0
--,--,s,,0
he,he,s,Updates,0
is,is,s,Updates,1
here,here,s,SpaceRelation,0
I,i,s,FirstPer,0
dare,dare,n,SubjectivePercept,0
Not,not,s,DenyDisclaim,0
stay,stay,s,TimeDuration,0
to,to,s,,0
tempt,tempt,s,SubjectivePercept,0
my,my,s,FirstPer,0
frailty,frailty,c,Negativity,0
",",",",s,,0
let,let,s,ReportingEvents,0
them,them,s,ReportingEvents,1
move,move,n,Motions,0
With,with,s,Positivity,0
joy,joy,c,Positivity,1
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
in,in,s,,0
my,my,s,FirstPer,0
sphere,sphere,s,SenseObject,0
of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
.,.,nn,Resistance,0
But,but,s,Resistance,1
tell,tell,s,Citations,0
me,me,s,Citations,1
signior,signior,c,PersonProperty,0
",",",",s,,0
nay,nay,s,OralCues,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
pleased,pleased,n,Positivity,0
You,you,s,Insist,0
should,should,s,Insist,1
be,be,s,ReportingStates,0
free,free,c,AbstractConcepts,0
",",",",s,,0
upon,upon,s,,0
what,what,s,,0
confidence,confidence,n,StandardsPos,0
Knowing,knowing,s,Confidence,0
your,your,s,DirectAddress,0
guilt,guilt,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
danger,danger,s,Fear,0
to,to,s,ProjectAhead,0
reward,reward,s,ProjectAhead,1
it,it,n,,0
Durst,durst,s,SubjectivePercept,0
you,you,s,DirectAddress,0
return,return,s,SceneShift,0
to,to,s,SceneShift,1
Urbin,urbin,c,UNRECOGNIZED,0
.,.,nn,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
more,more,s,Comparison,0
fortunate,fortunate,n,Positivity,0
Then,then,s,Sequence,0
I,i,s,Sequence,1
have,have,s,,0
reason,reason,s,ReasonForward,0
for,for,c,ReasonForward,1
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
my,my,s,FirstPer,0
country,country,n,AbstractConcepts,0
And,and,s,,0
friends,friends,s,StandardsPos,0
were,were,s,ProjectBack,0
precious,precious,s,StandardsPos,0
madam,madam,c,PersonProperty,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
could,could,s,Contingency,0
life,life,n,AbstractConcepts,0
In,in,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,Specifiers,2
wilderness,wilderness,s,SenseProperty,0
abroad,abroad,c,SceneShift,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
none,none,n,DenyDisclaim,0
Durst,durst,s,SubjectivePercept,0
own,own,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
benifit,benifit,c,UNRECOGNIZED,0
;,;,s,,0
there,there,s,ProjectBack,0
was,was,n,ProjectBack,1
A,a,s,ProjectBack,2
bessing,bessing,s,UNRECOGNIZED,0
in,in,s,,0
my,my,s,FirstPer,0
fate,fate,s,SubjectivePercept,0
to,to,s,,0
meet,meet,s,ReportingEvents,0
your,your,s,DirectAddress,0
mercy,mercy,n,StandardsPos,0
That,that,s,,0
gave,gave,s,ReportingEvents,0
me,me,s,ReportingEvents,1
boldness,boldness,c,Confidence,0
.,.,nn,,0
Cunningly,cunningly,s,SubjectivePercept,0
dissembled,dissembled,c,Negativity,0
",",",",n,,0
You,you,s,DirectAddress,0
met,met,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
Lady,lady,s,PersonProperty,0
then,then,s,,0
in,in,s,Generalization,0
all,all,s,Generalization,1
your,your,s,DirectAddress,0
travel,travel,c,Motions,0
",",",",n,,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
none,none,s,DenyDisclaim,0
whom,whom,s,PersonPronoun,0
you,you,s,DirectAddress,0
called,called,s,ReportingEvents,0
mistress,mistress,c,PersonProperty,0
",",",",s,,0
with,with,n,,0
Her,her,s,PersonPronoun,0
loving,loving,s,Positivity,0
magic,magic,s,SubjectivePercept,0
to,to,s,,0
lay,lay,s,ReportingEvents,0
charms,charms,s,Positivity,0
upon,upon,s,DirectAddress,0
you,you,n,DirectAddress,1
And,and,s,,0
forced,forced,s,ReportingEvents,0
your,your,s,DirectAddress,0
stay,stay,c,TimeDuration,0
.,.,nn,,0
None,none,s,DenyDisclaim,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
not,not,n,Negativity,0
Worth,worth,s,Negativity,1
any,any,s,,0
Ladies,ladies,s,PersonProperty,0
thought,thought,c,PrivateThinking,0
",",",",s,,0
none,none,s,DenyDisclaim,0
were,were,s,ProjectBack,0
so,so,s,,0
lost,lost,n,PrivateThinking,0
To,to,s,PrivateThinking,1
their,their,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
Judgments,judgments,s,ProjectAhead,0
to,to,s,ProjectAhead,1
imagine,imagine,s,PrivateThinking,0
me,me,n,FirstPer,0
More,more,s,Comparison,0
then,then,s,,0
a,a,s,,0
walking,walking,s,Motions,0
shadow,shadow,c,SenseObject,0
",",",",s,,0
or,or,s,,0
if,if,s,Contingency,0
any,any,n,Contingency,1
Had,had,s,ProjectBack,0
cherished,cherished,s,Positivity,0
better,better,s,Comparison,0
thought,thought,s,PrivateThinking,0
of,of,s,PrivateThinking,1
me,me,s,FirstPer,0
a,a,s,PersonProperty,0
stranger,stranger,c,PersonProperty,1
",",",",n,,0
They,they,s,,0
quickly,quickly,s,SubjectiveTime,0
found,found,c,ReportingStates,0
",",",",s,ReportingStates,1
they,they,s,ProjectBack,0
had,had,s,ProjectBack,1
not,not,s,DenyDisclaim,0
placed,placed,s,ReportingEvents,0
it,it,s,,0
right,right,c,,0
",",",",n,,0
On,on,s,,0
so,so,s,Intensity,0
much,much,s,Intensity,1
barrenness,barrenness,s,Negativity,0
which,which,s,,0
left,left,s,SceneShift,0
their,their,s,SceneShift,1
charity,charity,n,StandardsPos,0
To,to,s,,0
pay,pay,s,ReportingEvents,0
it,it,s,,0
self,self,c,SubjectivePercept,0
.,.,nn,Intensity,0
You,you,s,Intensity,1
do,do,s,Intensity,2
not,not,s,DenyDisclaim,0
promise,promise,s,StandardsPos,0
such,such,n,Specifiers,0
A,a,s,Specifiers,1
hard,hard,s,,0
and,and,s,,0
horrid,horrid,s,Negativity,0
composition,composition,c,AbstractConcepts,0
",",",",n,Resistance,0
But,but,s,Resistance,1
love,love,s,Positivity,0
may,may,s,Contingency,0
find,find,s,,0
a,a,s,,0
shift,shift,s,Transformation,0
to,to,s,Transformation,1
enter,enter,s,ReportingEvents,0
more,more,n,Comparison,0
Then,then,s,Sequence,0
skin,skin,s,Sequence,1
deep,deep,s,AbstractConcepts,0
in,in,s,Positivity,0
your,your,s,Positivity,1
bosom,bosom,c,Positivity,2
",",",",s,Resistance,0
but,but,s,Resistance,1
perhaps,perhaps,n,Uncertainty,0
You,you,s,DirectAddress,0
left,left,s,SceneShift,0
your,your,s,DirectAddress,0
heart,heart,s,SenseObject,0
at,at,s,SpaceRelation,0
home,home,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
then,then,n,Sequence,0
Dispense,dispense,s,Sequence,1
with,with,s,,0
new,new,s,,0
engagements,engagements,c,GenericEvents,0
",",",",s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
so,so,c,AbstractConcepts,0
",",",",n,AbstractConcepts,1
And,and,s,,0
for,for,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
sake,sake,s,SenseObject,0
you,you,s,DirectAddress,0
willingly,willingly,s,SubjectivePercept,0
forgot,forgot,n,Negativity,0
Your,your,s,DirectAddress,0
danger,danger,s,Fear,0
to,to,s,,0
return,return,c,RecurringEvents,0
",",",",s,,0
nay,nay,s,OralCues,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
troubled,troubled,c,Negativity,0
",",",",n,,0
Confession,confession,s,Disclosure,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
injure,injure,s,StandardsNeg,0
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,SelfDisclosure,0
like,like,n,SelfDisclosure,1
You,you,s,Insist,0
should,should,s,Insist,1
prefer,prefer,s,PrivateThinking,0
the,the,s,,0
beauties,beauties,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
country,country,c,AbstractConcepts,0
.,.,nn,,0
It,it,s,DenyDisclaim,0
Cannot,cannot,s,DenyDisclaim,1
be,be,s,DenyDisclaim,2
thought,thought,s,PrivateThinking,0
flattery,flattery,c,SubjectivePercept,0
",",",",s,,0
if,if,s,Contingency,0
I,i,n,Acknowledge,0
Acknowledge,acknowledge,s,Acknowledge,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
narrowest,narrowest,s,Comparison,0
observation,observation,n,AbstractConcepts,0
My,my,s,FirstPer,0
eyes,eyes,s,SenseObject,0
could,could,s,StandardsPos,0
take,take,c,StandardsPos,1
",",",",s,,0
no,no,s,DenyDisclaim,0
place,place,s,SpaceRelation,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
more,more,s,Comparison,0
fruitful,fruitful,n,Positivity,0
In,in,s,,0
beauty,beauty,s,StandardsPos,0
then,then,s,,0
your,your,s,DirectAddress,0
own,own,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
it,it,s,,0
does,does,s,ReportingEvents,0
hold,hold,n,,0
Proportion,proportion,s,Comparison,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
excellence,excellence,c,StandardsPos,0
",",",",s,Generalization,0
all,all,s,Generalization,1
should,should,n,Insist,0
Be,be,s,StandardsPos,0
fair,fair,s,StandardsPos,1
and,and,s,,0
imitate,imitate,s,ReportingEvents,0
your,your,s,DirectAddress,0
first,first,s,Sequence,0
example,example,c,AbstractConcepts,0
.,.,nn,,0
I,i,s,FirstPer,0
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
can,can,s,Contingency,0
be,be,s,Contingency,1
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
lift,lift,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Courtier,courtier,c,PersonProperty,0
",",",",n,Resistance,0
But,but,s,Resistance,1
this,this,s,,0
confirms,confirms,s,Confidence,0
your,your,s,DirectAddress,0
love,love,s,Positivity,0
is,is,s,ReportingStates,0
planted,planted,s,ReportingEvents,0
here,here,c,SpaceRelation,0
;,;,n,,0
And,and,s,ReasonForward,0
since,since,s,ReasonForward,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
fallen,fallen,s,ReportingEvents,0
by,by,s,Contingency,0
accident,accident,s,Contingency,1
upon,upon,n,,0
This,this,s,,0
subject,subject,c,LangRef,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
pursui't,pursui't,s,UNRECOGNIZED,0
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
further,further,c,AbstractConcepts,0
;,;,n,,0
Come,come,s,ReportingEvents,0
I,i,s,Curiosity,0
must,must,s,Curiosity,1
know,know,s,Curiosity,2
your,your,s,DirectAddress,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
doubt,doubt,n,Uncertainty,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
disturb,disturb,s,Negativity,0
the,the,s,Negativity,1
progress,progress,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
loves,loves,c,Positivity,0
.,.,nn,Question,0
What,what,s,Question,1
answer,answer,s,Specifiers,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
frame,frame,c,SenseObject,0
",",",",s,,0
things,things,s,Uncertainty,0
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
ripe,ripe,n,Positivity,0
