FOrsaken,forsaken,s,Negativity,0
up,up,s,ReportingEvents,1
your,your,s,DirectAddress,0
Pipes,pipes,c,SenseObject,0
",",",",s,,0
and,and,s,,0
march,march,s,AbstractConcepts,0
off,off,c,,0
!,!,s,,0
Oh,oh,s,OralCues,0
Lord,lord,c,CommonAuthorities,0
!,!,s,,0
he,he,n,PersonPronoun,0
lie,lie,s,SpaceRelation,0
with,with,s,SpaceRelation,1
my,my,s,FirstPer,0
Wife,wife,c,PersonProperty,0
",",",",s,,0
Pug^^^,pug^^^,s,UNRECOGNIZED,0
he,he,s,PersonPronoun,0
make,make,s,ReportingEvents,0
Sir,sir,s,PersonProperty,0
Davy,davy,s,,0
Dunce,dunce,s,Negativity,0
a,a,s,,0
Cuckold,cuckold,c,PersonProperty,0
",",",",s,,0
poor,poor,s,Negativity,0
wretch,wretch,c,Negativity,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",n,,0
ha,ha,nnn,OralCues,0
Hist,hist,c,SenseProperty,0
",",",",s,,0
hist,hist,c,SenseProperty,0
",",",",s,,0
hist,hist,c,AbstractConcepts,0
.,.,nnn,AbstractConcepts,1
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
he,he,c,PersonPronoun,0
",",",",s,,0
there,there,s,SpaceRelation,0
he,he,s,SpaceRelation,1
is,is,c,ReportingStates,0
!,!,s,,0
succeed,succeed,s,StandardsPos,0
and,and,s,,0
be,be,s,ReportingStates,0
rewarded,rewarded,c,Positivity,0
.,.,nnn,,0
Other,other,s,Specifiers,0
people,people,s,PersonProperty,0
may,may,s,Contingency,0
think,think,s,PrivateThinking,0
what,what,s,PrivateThinking,1
they,they,s,,0
please,please,c,Positivity,0
;,;,s,Resistance,0
but,but,s,Resistance,1
in,in,s,SubjectivePercept,0
my,my,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
opinion,opinion,c,SubjectivePercept,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
very,very,n,Positivity,0
pretty,pretty,s,Positivity,1
Fellow,fellow,s,PersonProperty,0
now,now,c,Updates,0
",",",",s,Updates,1
if,if,s,Contingency,0
my,my,s,FirstPer,0
design,design,s,AbstractConcepts,0
but,but,s,Resistance,0
succeed,succeed,s,StandardsPos,0
upon,upon,s,,0
this,this,s,,0
old,old,s,SenseProperty,0
Baboon,baboon,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,n,PredictedFuture,1
canonized,canonized,s,CommonAuthorities,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Sir,sir,nnn,PersonProperty,0
Friend,friend,c,StandardsPos,0
!,!,s,,0
with,with,s,,0
me,me,c,FirstPer,0
?,?,s,Question,0
Would,would,s,Request,0
you,you,s,Request,1
speak,speak,s,SpaceRelation,0
with,with,s,SpaceRelation,1
me,me,c,FirstPer,0
",",",",s,,0
Friend,friend,c,StandardsPos,0
.,.,nnn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
my,my,s,FirstPer,0
commands,commands,s,CommonAuthorities,0
were,were,s,ProjectBack,0
to,to,s,,0
attend,attend,s,SpaceRelation,0
your,your,s,SpaceRelation,1
Worship,worship,c,Positivity,0
.,.,nnn,,0
Beaugard,beaugard,c,UNRECOGNIZED,0
",",",",s,,0
Beaugard,beaugard,c,UNRECOGNIZED,0
",",",",s,,0
hist,hist,c,SenseProperty,0
",",",",s,,0
hist,hist,c,SenseProperty,0
",",",",s,,0
here,here,s,SpaceRelation,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
quickly,quickly,s,SubjectiveTime,0
hist,hist,c,AbstractConcepts,0
.,.,nnn,AbstractConcepts,1
Where,where,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
live,live,c,DirectAddress,3
",",",",s,,0
Sweetheart,sweetheart,c,Positivity,0
",",",",s,,0
and,and,s,,0
who,who,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
belong,belong,s,ReportingEvents,0
too,too,c,,0
?,?,nnn,Question,0
Sir,sir,s,PersonProperty,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
small,small,s,SenseProperty,0
Instrument,instrument,s,AbstractConcepts,0
of,of,s,,0
the,the,s,,0
City,city,c,CommonAuthorities,0
",",",",s,,0
I,i,s,FirstPer,0
serve,serve,s,ReportingEvents,0
the,the,s,,0
Lord,lord,s,PersonProperty,0
Mayor,mayor,s,PersonProperty,1
in,in,s,Specifiers,0
his,his,s,Specifiers,1
Office,office,n,SenseObject,0
there,there,nnn,,0
How,how,s,,0
the,the,s,,0
Lord,lord,s,PersonProperty,0
Mayor,mayor,c,PersonProperty,1
!,!,nnn,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
who,who,s,,0
desires,desires,s,Positivity,0
you,you,s,DirectAddress,0
by,by,s,Confidence,0
all,all,s,Confidence,1
means,means,s,Confidence,2
to,to,s,,0
do,do,s,Intensity,0
him,him,s,PersonPronoun,0
the,the,s,,0
Honor,honor,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
company,company,s,AbstractConcepts,0
at,at,n,SpaceRelation,0
supper,supper,s,SpaceRelation,1
this,this,s,Immediacy,0
evening,evening,nnn,Immediacy,1
It,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
be,be,s,PredictedFuture,2
the,the,s,Intensity,0
greatest,greatest,s,Intensity,1
honor,honor,s,StandardsPos,0
I,i,s,FirstPer,0
ever,ever,s,Biographical_Time,0
received,received,s,ReportingEvents,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Life,life,c,SelfDisclosure,2
",",",",s,,0
what,what,s,,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
Mayor,mayor,n,PersonProperty,0
Invite,invite,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
supper,supper,c,TimeDuration,0
?,?,s,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
his,his,s,PersonPronoun,0
Lordships,lordships,s,CommonAuthorities,0
most,most,s,Comparison,0
humble,humble,s,SubjectivePercept,0
servant,servant,nnn,PersonProperty,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
your,your,s,DirectAddress,0
name,name,s,DirectAddress,1
be,be,s,ReportingStates,0
Sir,sir,s,PersonProperty,0
Davy,davy,s,,0
Dunce,dunce,c,Negativity,0
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
have,have,s,StandardsPos,0
the,the,s,StandardsPos,1
honor,honor,s,StandardsPos,2
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
informed,informed,n,ReportingEvents,0
it,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
he,he,s,PersonPronoun,0
desires,desires,s,Positivity,0
you,you,s,DirectAddress,0
moreover,moreover,s,Metadiscourse,0
to,to,s,,0
make,make,s,ReportingEvents,0
what,what,s,,0
haste,haste,s,Negativity,0
you,you,s,DirectAddress,0
can,can,c,Contingency,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
that,that,s,Updates,0
he,he,s,Updates,1
has,has,s,Updates,2
some,some,n,Uncertainty,0
matters,matters,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
importance,importance,s,SubjectivePercept,2
to,to,s,,0
communicate,communicate,s,ReportingEvents,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
honor,honor,s,StandardsPos,0
which,which,s,Uncertainty,0
may,may,s,Uncertainty,1
take,take,s,Sequence,0
up,up,s,Sequence,1
some,some,s,Uncertainty,0
time,time,nnn,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
it,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
succeed,succeed,c,StandardsPos,0
.,.,nnn,Imperative,0
Communicate,communicate,s,Imperative,1
with,with,s,,0
me,me,c,FirstPer,0
",",",",s,,0
he,he,s,PersonPronoun,0
does,does,s,ReportingEvents,0
me,me,s,Intensity,0
too,too,s,Intensity,1
noble,noble,s,StandardsPos,0
a,a,s,Positivity,0
favor,favor,c,Positivity,1
",",",",s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
upon,upon,s,,0
the,the,s,SenseObject,0
wings,wings,s,SenseObject,1
of,of,n,,0
Ambition,ambition,s,ProjectAhead,0
to,to,s,,0
say,say,s,Citations,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
at,at,s,,0
his,his,s,PersonPronoun,0
Footstool,footstool,c,SenseObject,0
;,;,s,,0
My,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
Mayor,mayor,s,PersonProperty,0
sends,sends,s,ReportingEvents,0
himself,himself,s,PersonPronoun,0
to,to,s,,0
invite,invite,n,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
Supper,supper,c,TimeDuration,0
",",",",s,,0
to,to,s,,0
confer,confer,s,SpaceRelation,0
with,with,s,SpaceRelation,1
me,me,s,Intensity,0
too,too,c,Intensity,1
:,:,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
certainly,certainly,s,Confidence,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
great,great,s,PersonProperty,0
Man,man,nnn,PersonProperty,1
What,what,s,,0
Answer,answer,s,Specifiers,0
will,will,s,PredictedFuture,0
your,your,s,DirectAddress,0
Worship,worship,s,Positivity,0
charge,charge,s,AbstractConcepts,0
me,me,s,FirstPer,0
back,back,s,,0
withal,withal,c,Metadiscourse,0
?,?,nnn,Question,0
Let,let,s,ReportingEvents,0
his,his,s,ReportingEvents,1
Lordship,lordship,s,CommonAuthorities,0
know,know,s,Confidence,0
that,that,s,Confidence,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
amazed,amazed,c,Intensity,0
",",",",s,,0
and,and,s,,0
confounded,confounded,c,ReportingStates,0
",",",",s,ReportingStates,1
at,at,s,,0
his,his,s,PersonPronoun,0
generosity,generosity,c,StandardsPos,0
",",",",s,,0
and,and,n,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,,0
transported,transported,s,SceneShift,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
honor,honor,s,StandardsPos,0
he,he,s,PersonPronoun,0
does,does,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,,0
that,that,s,PredictedFuture,0
I,i,s,PredictedFuture,1
will,will,s,PredictedFuture,2
not,not,s,DenyDisclaim,0
fail,fail,s,DenyDisclaim,1
to,to,n,,0
wait,wait,s,SpaceRelation,0
on,on,s,SpaceRelation,1
him,him,s,PersonPronoun,0
in,in,s,,0
the,the,s,,0
roasting,roasting,s,Negativity,0
of,of,s,,0
an,an,s,SenseObject,0
Egg,egg,nnn,SenseObject,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
your,your,s,DirectAddress,0
Worships,worships,s,Positivity,0
lowly,lowly,s,Negativity,0
Slave,slave,c,PersonProperty,0
.,.,nnn,,0
Vermin,vermin,c,Negativity,0
",",",",s,,0
go,go,s,ReportingEvents,0
get,get,s,ReportingEvents,1
the,the,s,PersonProperty,0
Coach,coach,s,PersonProperty,1
ready,ready,c,ProjectAhead,0
",",",",s,,0
get,get,s,ReportingEvents,0
me,me,s,ReportingEvents,1
the,the,s,ReportingEvents,2
Gold,gold,s,StandardsPos,0
Medal,medal,s,StandardsPos,1
too,too,s,,0
and,and,s,,0
Chain,chain,s,SenseObject,0
which,which,s,,0
I,i,n,FirstPer,0
took,took,s,Responsibility,0
from,from,s,Responsibility,1
the,the,s,,0
Roman,roman,s,PersonProperty,0
Catholic,catholic,s,PersonProperty,1
Officer,officer,s,PersonProperty,0
for,for,s,,0
a,a,s,,0
Popish,popish,s,Negativity,0
Relick,relick,c,UNRECOGNIZED,0
;,;,s,,0
I,i,s,Reassure,0
Will,will,s,Reassure,1
be,be,s,Reassure,2
fine,fine,c,Reassure,3
",",",",s,,0
I,i,s,FirstPer,0
Will,will,n,PredictedFuture,0
shine,shine,s,SenseProperty,0
and,and,s,,0
drink,drink,s,Motions,0
Wine,wine,s,SenseObject,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
Divine,divine,c,StandardsPos,0
",",",",s,,0
My,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
Mayor,mayor,s,PersonProperty,0
invite,invite,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
Supper,supper,nnn,TimeDuration,0
My,my,s,FirstPer,0
Dearest,dearest,c,Positivity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
glad,glad,s,Positivity,0
to,to,s,Positivity,1
see,see,s,,0
thee,thee,s,DirectAddress,0
returned,returned,s,ReportingEvents,0
in,in,s,StandardsPos,0
safety,safety,s,StandardsPos,1
from,from,s,SelfDisclosure,0
the,the,s,SelfDisclosure,1
bottom,bottom,s,SelfDisclosure,2
of,of,s,SelfDisclosure,3
my,my,n,SelfDisclosure,4
heart,heart,c,SelfDisclosure,5
",",",",s,,0
have,have,s,,0
thou,thou,s,DirectAddress,0
seen,seen,s,SpaceRelation,0
the,the,s,,0
Traitor,traitor,nnn,StandardsNeg,0
Seen,seen,s,SpaceRelation,0
him,him,c,PersonPronoun,0
?,?,s,Question,0
hang,hang,s,SpaceRelation,0
him,him,c,PersonPronoun,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
seen,seen,s,SpaceRelation,0
him,him,c,PersonPronoun,0
",",",",s,,0
Pox,pox,s,StandardsNeg,0
on,on,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
seen,seen,s,SpaceRelation,0
him,him,c,PersonPronoun,0
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
and,and,s,,0
what,what,s,Question,0
is,is,s,Question,1
become,become,s,Transformation,0
of,of,s,Transformation,1
him,him,c,PersonPronoun,0
!,!,s,,0
Where,where,s,Question,0
is,is,s,Question,1
he,he,c,Question,2
?,?,nnn,Question,0
Why,why,s,Curiosity,0
do,do,s,Curiosity,1
thou,thou,s,DirectAddress,0
ask,ask,s,Request,0
me,me,s,FirstPer,0
where,where,s,SpaceRelation,0
he,he,s,SpaceRelation,1
is,is,c,ReportingStates,0
?,?,s,Question,0
what,what,s,,0
a,a,s,,0
Pox,pox,s,StandardsNeg,0
care,care,s,StandardsPos,0
I,i,s,FirstPer,0
what,what,s,,0
becomes,becomes,s,Transformation,0
of,of,s,,0
him,him,c,PersonPronoun,0
",",",",n,,0
prithee,prithee,s,DirectAddress,0
don't,don't,s,DenyDisclaim,0
trouble,trouble,s,DenyDisclaim,1
me,me,s,FirstPer,0
with,with,s,,0
thy,thy,s,DirectAddress,0
impertinence,impertinence,c,StandardsNeg,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
busy,busy,nnn,SubjectiveTime,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
not,not,s,DenyDisclaim,0
Angry,angry,c,DenyDisclaim,1
",",",",s,,0
my,my,s,Positivity,0
Dear,dear,c,Positivity,1
",",",",s,,0
are,are,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
but,but,s,Resistance,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
pleased,pleased,c,Positivity,0
",",",",s,,0
and,and,s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
all,all,s,SubjectivePercept,0
one,one,c,SubjectivePercept,1
",",",",s,Intensity,0
very,very,s,Intensity,1
much,much,s,Intensity,0
pleased,pleased,s,Positivity,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,Resistance,0
but,but,s,Resistance,1
that,that,s,Resistance,2
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
only,only,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
Sup,sup,s,ReportingEvents,0
with,with,s,,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
Mayor,mayor,c,PersonProperty,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
all,all,c,,0
",",",",s,,0
nothing,nothing,s,DenyDisclaim,0
else,else,s,DenyDisclaim,1
in,in,s,Intensity,0
the,the,n,Intensity,1
World,world,c,Intensity,2
",",",",s,Intensity,3
only,only,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
business,business,s,AbstractConcepts,0
of,of,s,,0
the,the,s,Inclusive,0
Nation,nation,s,Inclusive,1
calls,calls,s,Request,0
upon,upon,s,Request,1
me,me,c,FirstPer,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
all,all,c,,0
",",",",s,,0
therefore,therefore,n,ReasonForward,0
once,once,s,RecurringEvents,0
more,more,s,RecurringEvents,1
I,i,s,FirstPer,0
say,say,s,Citations,0
don't,don't,s,DenyDisclaim,0
be,be,s,ReportingStates,0
troublesome,troublesome,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
stand,stand,s,Resistance,0
off,off,nnn,Resistance,1
You,you,s,DirectAddress,0
always,always,s,SubjectiveTime,0
think,think,s,PrivateThinking,0
my,my,s,FirstPer,0
company,company,s,AbstractConcepts,0
troublesome,troublesome,c,Negativity,0
",",",",s,,0
you,you,s,DirectAddress,0
never,never,s,DirectAddress,1
stay,stay,s,SpaceRelation,0
at,at,s,SpaceRelation,1
home,home,s,SpaceRelation,2
to,to,s,Positivity,0
comfort,comfort,s,Positivity,1
me,me,c,FirstPer,0
",",",",n,,0
what,what,s,DirectAddress,0
think,think,s,DirectAddress,1
you,you,s,DirectAddress,2
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
do,do,s,Intensity,0
alone,alone,s,SpaceRelation,0
by,by,s,,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
all,all,s,Generalization,0
this,this,s,Generalization,1
Evening,evening,c,TimeDuration,0
?,?,s,Question,0
mopeing,mopeing,s,UNRECOGNIZED,0
in,in,s,,0
my,my,n,FirstPer,0
Chamber,chamber,c,SenseObject,0
",",",",s,,0
pray,pray,s,Intensity,0
my,my,s,FirstPer,0
Joy,joy,s,Positivity,0
stay,stay,s,TimeDuration,0
with,with,s,TimeDuration,1
me,me,s,FirstPer,0
for,for,s,Insist,0
once,once,c,Insist,1
;,;,s,Insist,2
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
at,at,s,CommonAuthorities,0
my,my,s,CommonAuthorities,1
word,word,nnn,CommonAuthorities,2
I,i,s,FirstPer,0
say,say,s,RecurringEvents,0
again,again,s,RecurringEvents,1
and,and,s,,0
again,again,c,RecurringEvents,0
",",",",s,,0
Tempter,tempter,s,SubjectivePercept,0
stand,stand,s,Resistance,0
off,off,c,Resistance,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
lose,lose,s,Sad,0
my,my,s,Sad,1
preferment,preferment,s,Positivity,0
for,for,s,,0
my,my,n,Positivity,0
pleasure,pleasure,c,Positivity,1
",",",",s,,0
Honor,honor,s,StandardsPos,0
is,is,s,ReportingStates,0
toward,toward,s,,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
slesh,slesh,s,UNRECOGNIZED,0
and,and,s,,0
blood,blood,s,SenseObject,0
are,are,s,ReportingStates,0
my,my,s,FirstPer,0
Averllon,averllon,nnn,UNRECOGNIZED,0
But,but,s,Resistance,0
how,how,s,Resistance,1
long,long,s,SenseProperty,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
stay,stay,s,TimeDuration,0
then,then,c,,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
don't,don't,s,Uncertainty,0
know,know,c,Uncertainty,1
",",",",s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
not,not,s,DenyDisclaim,0
an,an,s,DenyDisclaim,1
hour,hour,c,TimeDuration,0
",",",",s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
all,all,s,TimeDuration,0
night,night,c,TimeDuration,1
",",",",s,,0
as,as,s,,0
his,his,s,CommonAuthorities,0
Lordship,lordship,s,CommonAuthorities,1
and,and,s,,0
I,i,n,SelfDisclosure,0
think,think,s,SelfDisclosure,1
fit,fit,c,ReportingEvents,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
that,that,s,ProjectAhead,0
to,to,s,ProjectAhead,1
any,any,s,,0
body,body,nnn,SenseObject,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
very,very,s,Intensity,0
cruel,cruel,s,Anger,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
*,*,nnn,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
help,help,s,Positivity,0
it,it,c,,0
",",",",s,,0
go,go,s,ReportingEvents,0
get,get,s,ReportingEvents,1
you,you,s,DirectAddress,0
in,in,s,,0
and,and,s,,0
pass,pass,s,Negativity,0
away,away,s,Negativity,1
the,the,s,TimeShift,0
time,time,s,TimeShift,1
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Neighbor,neighbor,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,n,PredictedFuture,0
be,be,s,PredictedFuture,1
back,back,s,,0
again,again,s,RecurringEvents,0
before,before,s,Sequence,0
I,i,s,FirstPer,0
die,die,c,AbstractConcepts,0
",",",",s,,0
in,in,s,,0
the,the,s,,0
mean,mean,s,AbstractConcepts,0
time,time,s,AbstractConcepts,1
be,be,s,ReportingStates,0
humble,humble,s,SubjectivePercept,0
and,and,s,,0
conformable,conformable,c,AbstractConcepts,0
",",",",s,,0
go,go,c,ReportingEvents,0
:,:,s,,0
is,is,n,ReportingStates,0
the,the,s,ReportingStates,1
Coach,coach,s,PersonProperty,0
ready,ready,nnn,ProjectAhead,0
Yes,yes,s,OralCues,0
Sir,sir,c,OralCues,1
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
your,your,s,DirectAddress,0
Servant,servant,c,PersonProperty,0
",",",",s,,0
what,what,s,,0
nothing,nothing,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
my,my,s,FirstPer,0
Lady,lady,s,CommonAuthorities,0
Mayoress,mayoress,c,CommonAuthorities,1
!,!,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
great,great,s,Intensity,0
deal,deal,s,Intensity,1
of,of,n,,0
Breeding,breeding,s,ReportingEvents,0
indeed,indeed,c,Intensity,0
",",",",s,,0
a,a,s,Intensity,0
great,great,s,Intensity,1
deal,deal,c,Intensity,2
",",",",s,,0
nothing,nothing,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
my,my,s,FirstPer,0
Lady,lady,s,CommonAuthorities,0
Mayoress,mayoress,nnn,CommonAuthorities,1
My,my,s,FirstPer,0
service,service,s,StandardsPos,0
to,to,s,StandardsPos,1
her,her,c,PersonPronoun,0
",",",",s,,0
if,if,s,Request,0
you,you,s,Request,1
please,please,c,Request,2
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
Da,da,c,OralCues,0
",",",",s,,0
da,da,c,OralCues,0
",",",",s,,0
the,the,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
fool,fool,s,Negativity,0
cries,cries,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
my,my,s,FirstPer,0
conscience,conscience,c,StandardsPos,0
!,!,s,,0
Adieu,adieu,c,SceneShift,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
hear,hear,c,SpaceRelation,0
",",",",n,,0
farewell,farewell,nnn,SceneShift,0
As,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
what,what,s,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
can,can,s,Contingency,0
make,make,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nnn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
is,is,s,Question,0
he,he,s,Question,1
gone,gone,c,ReportingStates,0
.,.,nnn,ReportingStates,1
In,in,s,,0
post,post,s,AbstractConcepts,0
haste,haste,s,Negativity,0
I,i,s,FirstPer,0
assure,assure,c,Confidence,0
.,.,nnn,,0
In,in,s,,0
troth,troth,s,CommonAuthorities,0
and,and,s,,0
joy,joy,s,Positivity,0
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
him,him,c,PersonPronoun,0
.,.,nnn,DirectAddress,0
Do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
then,then,c,TimeShift,0
",",",",s,TimeShift,1
Sir,sir,s,PersonProperty,0
Jolly,jolly,c,Positivity,0
",",",",s,,0
conduct,conduct,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Captain,captain,s,PersonProperty,0
hither,hither,c,SpaceRelation,0
",",",",s,,0
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
go,go,s,ReportingEvents,0
and,and,s,ReportingEvents,1
dispose,dispose,s,ReportingEvents,0
of,of,n,ReportingEvents,1
the,the,s,,0
Family,family,s,,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
may,may,s,Contingency,0
be,be,s,Contingency,1
private,private,nnn,AbstractConcepts,0
Troth,troth,s,CommonAuthorities,0
I,i,s,Autobio,0
had,had,s,Autobio,1
forgot,forgot,s,Negativity,0
my,my,s,FirstPer,0
Medal,medal,s,StandardsPos,0
and,and,s,,0
Chain,chain,c,SenseObject,0
",",",",s,,0
quite,quite,s,Intensity,0
and,and,s,,0
clean,clean,c,,0
",",",",s,,0
forgot,forgot,s,Negativity,0
my,my,s,FirstPer,0
Relic,relic,c,ProjectBack,0
",",",",s,,0
I,i,n,SelfReluctance,0
was,was,s,SelfReluctance,1
forced,forced,s,SelfReluctance,2
to,to,s,,0
come,come,s,ReportingEvents,0
up,up,s,ReportingEvents,1
these,these,s,Immediacy,0
back,back,s,SpaceRelation,0
stairs,stairs,c,SpaceRelation,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
fear,fear,s,Fear,0
of,of,s,Fear,1
meeting,meeting,s,GenericEvents,0
my,my,s,FirstPer,0
Wife,wife,s,PersonProperty,0
again,again,c,RecurringEvents,0
",",",",s,,0
it,it,n,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
troublesom'st,troublesom'st,s,UNRECOGNIZED,0
loving,loving,s,Positivity,0
Fool,fool,c,Negativity,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
into,into,s,,0
my,my,s,FirstPer,0
^,^,c,UNRECOGNIZED,0
loset,loset,s,UNRECOGNIZED,0
and,and,s,,0
write,write,s,ReportingEvents,0
a,a,s,ReportingEvents,1
short,short,n,SenseProperty,0
Letter,letter,s,SenseObject,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
it,it,s,,0
is,is,s,ReportingStates,0
Post,post,s,AbstractConcepts,0
night,night,c,,0
",",",",s,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
