AThens,athens,s,UNRECOGNIZED,0
",",",",s,,0
',',c,,0
till,till,s,TimeShift,0
we,we,s,TimeShift,1
meet,meet,s,ReportingEvents,0
among,among,s,,0
the,the,s,,0
Stars,stars,c,SenseObject,0
?,?,n,Question,0
It,it,s,Intensity,0
Is,is,s,Intensity,1
very,very,s,Intensity,2
hard,hard,c,,0
:,:,s,,0
Yet,yet,s,Resistance,0
it,it,s,Resistance,1
is,is,s,Resistance,2
some,some,s,Uncertainty,0
Joy,joy,s,Positivity,0
to,to,s,,0
think,think,c,PrivateThinking,0
",",",",n,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
find,find,s,,0
Love,love,s,Positivity,0
in,in,s,Positivity,0
Heaven,heaven,c,Positivity,1
;,;,s,,0
For,for,s,,0
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
but,but,s,Resistance,0
little,little,s,SubjectivePercept,0
here,here,c,SubjectivePercept,1
.,.,nn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
matchles,matchles,s,UNRECOGNIZED,0
Sweetness,sweetness,c,SenseObject,0
!,!,s,,0
--,--,s,,0
And,and,s,,0
thou,thou,s,DirectAddress,0
cruel,cruel,s,Anger,0
Heart,heart,c,SenseObject,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
my,my,s,FirstPer,0
Pantheas,pantheas,s,UNRECOGNIZED,0
Power,power,s,AbstractConcepts,0
has,has,s,,0
hardened,hardened,s,Transformation,0
thee,thee,n,DirectAddress,0
To,to,s,,0
that,that,s,,0
Inflexible,inflexible,s,StandardsNeg,0
and,and,s,,0
stubborn,stubborn,s,Negativity,0
Marble,marble,c,SenseObject,0
",",",",n,Specifiers,0
Too,too,s,Specifiers,1
stiff,stiff,s,Negativity,0
to,to,s,,0
kneel,kneel,s,Motions,0
to,to,s,Motions,1
this,this,s,,0
Celestial,celestial,s,SenseProperty,0
Creature,creature,c,SenseObject,0
;,;,n,,0
Own,own,c,ReportingEvents,0
",",",",s,,0
own,own,s,ReportingEvents,0
the,the,s,ReasonBackward,0
Cause,cause,s,ReasonBackward,1
of,of,s,ReasonBackward,2
thy,thy,s,DirectAddress,0
Impiety,impiety,c,StandardsNeg,0
:,:,n,,0
Cheat,cheat,s,Negative_Relation,0
her,her,s,Negative_Relation,1
no,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
;,;,s,Resistance,0
but,but,s,Resistance,1
say,say,c,Citations,0
",",",",s,,0
Panthea,panthea,s,UNRECOGNIZED,0
Lives,lives,c,,0
.,.,n,,0
Dear,dear,s,Positivity,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
a,a,s,,0
sad,sad,s,Sad,0
Truth,truth,s,StandardsPos,0
to,to,s,,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
is,is,s,Question,0
it,it,s,Question,1
sad,sad,c,Sad,0
",",",",s,,0
dear,dear,s,Positivity,0
Sir,sir,c,PersonProperty,0
?,?,s,Question,0
Out,out,s,SpaceRelation,0
with,with,s,SpaceRelation,1
it,it,s,SpaceRelation,2
then,then,c,TimeShift,0
.,.,n,TimeShift,1
For,for,s,,0
since,since,s,,0
th'unkind,th'unkind,s,UNRECOGNIZED,0
Philander,philander,s,Negativity,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
love,love,s,Positivity,0
me,me,c,FirstPer,0
",",",",n,Generalization,0
All,all,s,Generalization,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
Sad,sad,c,Sad,0
",",",",s,Generalization,0
all,all,s,Generalization,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
Miserable,miserable,c,StandardsNeg,0
",",",",n,Future_Question,0
Should,should,s,Future_Question,1
center,center,s,AbstractConcepts,0
here,here,c,SpaceRelation,0
.,.,nn,,0
More,more,s,Comparison,0
weight,weight,s,AbstractConcepts,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Confusion,confusion,c,Negativity,0
!,!,n,,0
Yet,yet,s,Resistance,0
I,i,s,Insist,0
must,must,s,Insist,1
speak,speak,c,ReportingEvents,0
.,.,s,,0
--,--,s,,0
--,--,nn,,0
What,what,s,OpenQuery,0
would,would,s,OpenQuery,1
you,you,s,OpenQuery,2
say,say,c,Citations,0
?,?,nnn,Question,0
Dear,dear,s,Positivity,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
--,--,n,,0
Suppose,suppose,s,Uncertainty,0
that,that,s,,0
--,--,nn,,0
What,what,c,Question,0
?,?,s,Question,1
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,,0
got,got,s,ReportingEvents,0
some,some,s,Specifiers,0
other,other,n,Specifiers,1
Dear,dear,s,Positivity,0
Ghost,ghost,c,SenseProperty,0
",",",",s,,0
besides,besides,s,Specifiers,0
Pantheas,pantheas,c,UNRECOGNIZED,0
?,?,s,Question,0
--,--,s,,0
Alas,alas,c,Negativity,0
",",",",n,,0
You,you,s,Insist,0
need,need,s,Insist,1
no,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
;,;,s,,0
her,her,s,PersonPronoun,0
Power,power,s,AbstractConcepts,0
alone's,alone's,s,UNRECOGNIZED,0
too,too,s,,0
Great,great,c,Intensity,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
whilst,whilst,n,TimeDuration,0
For,for,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
cold,cold,s,SenseProperty,0
Shade,shade,c,SenseObject,0
",",",",s,,0
you,you,s,DirectAddress,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Arms,arms,s,SenseObject,0
retire,retire,c,ReportingEvents,0
",",",",n,,0
Her,her,s,PersonPronoun,0
Ashes,ashes,s,SenseObject,0
have,have,s,,0
more,more,s,Comparison,0
Luster,luster,c,SenseProperty,0
",",",",s,,0
than,than,s,Comparison,0
my,my,s,FirstPer,0
Fire,fire,c,SenseObject,0
.,.,nn,,0
Now,now,s,Immediacy,0
you,you,s,DirectAddress,0
present,present,s,,0
my,my,s,FirstPer,0
Guilt,guilt,s,StandardsNeg,0
in,in,s,Intensity,0
all,all,s,Intensity,1
its,its,s,Intensity,2
Horrors,horrors,c,Fear,0
.,.,n,Resistance,0
But,but,s,Resistance,1
Madam,madam,c,PersonProperty,0
",",",",s,,0
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
gaze,gaze,s,Motions,0
on,on,s,,0
this,this,s,,0
bright,bright,s,Positivity,0
Glory,glory,c,StandardsPos,0
",",",",n,,0
And,and,s,,0
stand,stand,s,AbstractConcepts,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Damned,damned,s,Anger,0
Soul,soul,c,Disclosure,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
placed,placed,s,ReportingEvents,0
within,within,n,,0
The,the,s,SpaceRelation,0
Sight,sight,s,SpaceRelation,1
of,of,s,SpaceRelation,2
Paradise,paradise,c,Positivity,0
",",",",s,,0
and,and,s,,0
must,must,s,Insist,0
not,not,s,Insist,1
enter,enter,c,ReportingEvents,0
",",",",n,,0
Impute,impute,s,Negative_Attribution,0
it,it,s,,0
to,to,s,,0
a,a,s,SubjectivePercept,0
strange,strange,s,SubjectivePercept,1
commanding,commanding,s,CommonAuthorities,0
Cause,cause,c,Cause,0
:,:,n,,0
Imagine,imagine,c,PrivateThinking,0
",",",",s,,0
that,that,s,,0
the,the,s,Negativity,0
lost,lost,s,Negativity,1
Panthea,panthea,s,UNRECOGNIZED,0
lives,lives,c,,0
.,.,nn,,0
Panthea,panthea,s,UNRECOGNIZED,0
lives,lives,c,,0
!,!,s,,0
Then,then,s,,0
Gods,gods,s,CommonAuthorities,0
shut,shut,s,SpaceRelation,0
in,in,s,SpaceRelation,1
your,your,s,DirectAddress,0
Day,day,c,TimeDuration,0
;,;,n,,0
Light,light,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
World,world,c,AbstractConcepts,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
your,your,s,DirectAddress,0
Joys,joys,s,Positivity,0
farewell,farewell,c,SceneShift,0
.,.,n,,0
There,there,s,,0
wanted,wanted,s,ReportingEvents,0
but,but,s,Resistance,0
this,this,s,,0
Stroke,stroke,c,Motions,0
:,:,s,,0
This,this,s,,0
dreadful,dreadful,s,Fear,0
Word,word,n,LangRef,0
Has,has,s,,0
all,all,s,Generalization,0
the,the,s,Generalization,1
wounds,wounds,s,Negativity,0
Despair,despair,s,Sad,0
and,and,s,,0
Death,death,s,Negativity,0
can,can,s,Contingency,0
give,give,c,,0
.,.,nn,Question,0
What,what,s,Question,1
have,have,s,Question,0
I,i,s,Question,1
done,done,c,ReportingStates,0
!,!,s,,0
The,the,s,,0
killing,killing,s,Negativity,0
Sound,sound,s,SenseProperty,0
has,has,s,,0
closed,closed,n,Narrative_Verbs,0
Her,her,s,Narrative_Verbs,1
fainting,fainting,s,SenseProperty,0
Eyes,eyes,c,SenseObject,0
:,:,s,,0
her,her,s,PersonPronoun,0
Rosy,rosy,s,Positivity,0
Sweet's,sweet's,s,UNRECOGNIZED,0
shut,shut,s,Motions,0
up,up,c,Motions,1
",",",",n,,0
Like,like,s,Resemblances,0
a,a,s,Resemblances,1
be-nighted,be-nighted,s,UNRECOGNIZED,0
Flower,flower,c,SenseObject,0
.,.,s,,0
She,she,s,Updates,0
Is,is,s,Updates,1
gone,gone,c,ReportingEvents,0
!,!,s,,0
She,she,s,Updates,0
Is,is,s,Updates,1
gone,gone,c,ReportingEvents,0
!,!,n,,0
My,my,s,FirstPer,0
dearest,dearest,c,Positivity,0
",",",",s,,0
sweetest,sweetest,c,Positivity,0
",",",",s,,0
kindest,kindest,s,StandardsPos,0
Life,life,s,AbstractConcepts,0
return,return,c,RecurringEvents,0
:,:,n,,0
Return,return,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
keep,keep,s,TimeDuration,0
thy,thy,s,DirectAddress,0
mourning,mourning,s,Sad,0
Slave,slave,s,PersonProperty,0
alive,alive,c,Positivity,0
.,.,n,,0
Revive,revive,c,StandardsPos,0
",",",",s,,0
look,look,s,SpaceRelation,0
up,up,c,SpaceRelation,1
",",",",s,,0
open,open,s,,0
those,those,s,,0
orient,orient,s,ReportingEvents,0
Lights,lights,c,SenseObject,0
",",",",n,,0
And,and,s,,0
take,take,s,ReportingEvents,0
my,my,s,FirstPer,0
Sighs,sighs,c,Motions,0
",",",",s,,0
my,my,s,SelfDisclosure,0
Soul,soul,s,SelfDisclosure,1
into,into,s,,0
thy,thy,s,DirectAddress,0
Eyes,eyes,c,SenseObject,0
.,.,nn,Question,0
Why,why,s,Question,1
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
wake,wake,s,ReportingEvents,0
me,me,c,FirstPer,0
?,?,s,Question,0
Now,now,s,Immediacy,0
Panthea,panthea,s,UNRECOGNIZED,0
lives,lives,c,,0
",",",",n,,0
You,you,s,Insist,0
should,should,s,Insist,1
be,be,s,ReportingStates,0
kind,kind,c,Positivity,0
",",",",s,,0
and,and,s,,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
Leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
dye,dye,c,SenseObject,0
.,.,n,Imperative,0
Let,let,s,Imperative,1
my,my,s,SelfDisclosure,0
Heart,heart,s,SelfDisclosure,1
break,break,c,ReportingEvents,0
;,;,s,,0
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
let,let,s,ReportingEvents,0
it,it,s,,0
break,break,c,ReportingEvents,0
:,:,s,,0
Since,since,s,TimeShift,0
she,she,n,TimeShift,1
Fills,fills,s,,0
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
Soul,soul,c,Disclosure,0
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
Room,room,s,SenseObject,0
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nn,,0
She,she,s,Updates,0
Is,is,s,Updates,1
gone,gone,s,ReportingEvents,0
again,again,c,RecurringEvents,0
!,!,s,,0
Return,return,c,RecurringEvents,0
",",",",s,,0
dear,dear,s,Positivity,0
Saint,saint,c,StandardsPos,0
",",",",s,,0
return,return,c,RecurringEvents,0
.,.,n,Imperative,0
Look,look,s,Imperative,1
up,up,c,,0
",",",",s,,0
and,and,s,,0
live,live,c,,0
:,:,s,,0
It,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
I,i,s,Exceptions,0
alone,alone,c,Exceptions,1
",",",",n,,0
That,that,s,,0
call,call,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
back,back,c,,0
;,;,s,,0
the,the,s,,0
Gods,gods,s,CommonAuthorities,0
themselves,themselves,s,PersonPronoun,0
invite,invite,s,ReportingEvents,0
thee,thee,c,DirectAddress,0
.,.,nn,Question,0
Why,why,s,Question,1
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
raise,raise,s,ReportingEvents,0
me,me,s,FirstPer,0
from,from,s,,0
Death's,death's,s,AbstractConcepts,0
gentle,gentle,s,SenseProperty,0
Sleep,sleep,c,SenseProperty,1
",",",",n,,0
And,and,s,,0
force,force,s,,0
a,a,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
lost,lost,s,Negativity,0
wretched,wretched,s,Negativity,0
thing,thing,s,Uncertainty,0
to,to,s,,0
live,live,c,,0
?,?,n,Question,0
You,you,s,DirectAddress,0
never,never,s,DirectAddress,1
were,were,s,ProjectBack,0
truly,truly,s,Intensity,0
Cruel,cruel,c,Anger,0
",",",",s,,0
till,till,s,AbstractConcepts,0
this,this,s,Immediacy,0
Hour,hour,c,Immediacy,1
.,.,n,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
dye,dye,c,SenseObject,0
!,!,s,,0
I,i,s,FirstPer,0
dye,dye,s,SenseObject,0
to,to,s,,0
make,make,s,Positivity,0
you,you,s,Positivity,1
Happy,happy,c,Positivity,2
.,.,n,Sequence,0
Then,then,s,Sequence,1
your,your,s,DirectAddress,0
Panthea,panthea,s,UNRECOGNIZED,0
may,may,s,Contingency,0
possess,possess,s,ReportingEvents,0
you,you,s,DirectAddress,0
all,all,c,DirectAddress,1
.,.,n,Imperative,0
Go,go,s,Imperative,1
to,to,s,PersonPronoun,0
her,her,s,PersonPronoun,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
tell,tell,s,,0
her,her,s,PersonPronoun,0
when,when,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
Am,am,s,SelfDisclosure,2
Dead,dead,c,Negativity,0
",",",",n,,0
And,and,s,,0
laid,laid,s,ReportingEvents,0
aside,aside,s,SpaceRelation,0
forgotten,forgotten,s,Negativity,0
in,in,s,,0
the,the,s,SenseObject,0
Dust,dust,c,SenseObject,1
",",",",n,,0
She,she,s,PersonPronoun,0
needs,needs,s,Insist,0
not,not,s,Insist,1
fear,fear,s,Fear,0
a,a,s,Resistance,0
Rival,rival,c,Resistance,1
.,.,n,Sequence,0
Then,then,s,Sequence,1
she,she,s,PersonPronoun,0
may,may,s,Contingency,0
safely,safely,s,StandardsPos,0
please,please,s,Positivity,0
her,her,s,PersonPronoun,0
Loved,loved,s,Positivity,0
Philander,philander,c,Negativity,0
",",",",n,,0
Meet,meet,s,ReportingEvents,0
your,your,s,DirectAddress,0
kind,kind,s,Positivity,0
Looks,looks,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
fill,fill,s,,0
those,those,s,,0
dear,dear,c,Positivity,0
",",",",s,,0
dear,dear,s,Positivity,0
Arms,arms,c,SenseObject,0
:,:,n,,0
And,and,s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Star,star,s,SenseObject,0
all,all,s,,0
Glorious,glorious,c,Positivity,0
",",",",s,Generalization,0
all,all,s,Generalization,1
Divine,divine,c,StandardsPos,0
",",",",n,,0
Rise,rise,s,Motions,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
Heaven,heaven,c,Positivity,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
I,i,s,Insist,0
must,must,s,Insist,1
never,never,s,DenyDisclaim,0
shine,shine,c,SenseProperty,0
.,.,nn,Imperative,0
Talk,talk,s,Imperative,1
not,not,s,DenyDisclaim,0
of,of,s,,0
Death,death,c,Negativity,0
;,;,s,,0
Live,live,s,,0
to,to,s,,0
enrich,enrich,s,StandardsPos,0
the,the,s,,0
Universe,universe,c,AbstractConcepts,0
:,:,n,,0
Live,live,s,,0
to,to,s,,0
bless,bless,s,StandardsPos,0
me,me,c,FirstPer,0
.,.,s,Metadiscourse,0
Alas,alas,c,Metadiscourse,1
!,!,s,,0
I,i,s,FirstPer,0
only,only,s,SubjectivePercept,0
said,said,n,Citations,0
She,she,s,Neutral_Attribution,0
Lived,lived,c,Neutral_Attribution,1
",",",",s,,0
to,to,s,ProjectAhead,0
try,try,s,ProjectAhead,1
your,your,s,DirectAddress,0
Courage,courage,c,StandardsPos,0
.,.,nn,,0
Was,was,s,ProjectBack,0
that,that,s,ProjectBack,1
all,all,c,,0
?,?,nnn,Question,0
Ah,ah,s,OralCues,0
that,that,s,,0
my,my,s,FirstPer,0
Pity,pity,s,Sad,0
should,should,s,Insist,0
make,make,s,Insist,1
me,me,s,FirstPer,0
a,a,s,,0
Traitor,traitor,c,StandardsNeg,0
!,!,n,,0
But,but,c,Resistance,0
",",",",s,Resistance,1
Is,is,s,Question,0
it,it,s,Question,1
Treason,treason,s,StandardsNeg,0
to,to,s,ProjectAhead,0
preserve,preserve,s,ProjectAhead,1
a,a,s,SubjectivePercept,0
Life,life,n,SubjectivePercept,1
So,so,s,,0
Precious,precious,c,StandardsPos,0
?,?,s,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
she,she,s,PersonPronoun,0
cannot,cannot,c,DenyDisclaim,0
",",",",s,,0
must,must,s,Insist,0
not,not,s,Insist,1
dye,dye,c,SenseObject,0
",",",",n,,0
If,if,s,Contingency,0
Love,love,s,Positivity,0
can,can,s,Contingency,0
save,save,s,StandardsPos,0
her,her,c,PersonPronoun,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
sure,sure,n,Confidence,0
Panthea,panthea,s,UNRECOGNIZED,0
does,does,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
Live,live,c,,0
?,?,nn,Question,0
Name,name,s,ReportingEvents,0
her,her,s,ReportingEvents,1
no,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
.,.,n,,0
All,all,s,Generalization,0
that,that,s,Generalization,1
is,is,s,Generalization,2
Excellent,excellent,c,StandardsPos,0
",",",",s,Generalization,0
all,all,s,Generalization,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
Divine,divine,c,StandardsPos,0
",",",",n,,0
Lives,lives,s,SpaceRelation,0
in,in,s,SpaceRelation,1
thy,thy,s,DirectAddress,0
Arms,arms,c,SenseObject,0
:,:,s,,0
Fixed,fixed,s,ReportingEvents,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
glorious,glorious,s,Positivity,0
Sphere,sphere,c,SenseObject,0
",",",",n,,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
look,look,s,Negativity,0
down,down,s,Negativity,1
on,on,s,Negativity,2
poor,poor,s,Negativity,0
and,and,s,,0
abject,abject,s,Negativity,0
Mortals,mortals,c,PersonProperty,0
.,.,nn,,0
My,my,s,FirstPer,0
kind,kind,s,Positivity,0
dear,dear,s,Positivity,0
Lord,lord,c,CommonAuthorities,0
;,;,s,,0
What,what,s,,0
a,a,s,SenseProperty,0
bright,bright,s,SenseProperty,1
Change,change,s,Transformation,0
is,is,s,SpaceRelation,0
here,here,c,SpaceRelation,1
!,!,n,,0
Did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
then,then,s,,0
only,only,s,SubjectivePercept,0
fright,fright,s,Negativity,0
my,my,s,SelfDisclosure,0
Soul,soul,s,SelfDisclosure,1
away,away,c,,0
",",",",n,,0
To,to,s,,0
call,call,s,ReportingEvents,0
it,it,s,ReportingEvents,1
back,back,s,,0
again,again,s,RecurringEvents,0
with,with,s,Specifiers,0
such,such,s,Specifiers,1
blessed,blessed,s,StandardsPos,0
Music,music,c,SenseProperty,0
?,?,nn,Question,0
Dear,dear,s,Positivity,0
Divinity,divinity,c,CommonAuthorities,0
!,!,n,,0
Shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
like,like,s,Resemblances,0
an,an,s,Resemblances,1
unsatisfyed,unsatisfyed,s,UNRECOGNIZED,0
dull,dull,s,SenseProperty,0
Fool,fool,c,Negativity,0
",",",",n,,0
Be,be,s,ReportingStates,0
willful,willful,s,SubjectivePercept,0
blind,blind,s,Negativity,0
to,to,s,Negativity,1
such,such,s,Intensity,0
Tryumphant,tryumphant,s,UNRECOGNIZED,0
Bliss,bliss,c,Positivity,0
?,?,n,Question,0
Or,or,s,,0
like,like,s,SubjectivePercept,0
young,young,s,SenseProperty,0
Alexander's,alexander's,s,UNRECOGNIZED,0
mad,mad,s,Negativity,0
Ambition,ambition,c,ProjectAhead,0
",",",",n,,0
Idly,idly,s,Negativity,0
and,and,s,,0
wildly,wildly,s,Intensity,0
rave,rave,s,Positivity,0
for,for,s,,0
other,other,s,SubjectivePercept,0
Worlds,worlds,c,SubjectivePercept,1
",",",",n,Autobio,0
When,when,s,Autobio,1
I,i,s,Autobio,2
have,have,s,Generalization,0
all,all,c,Generalization,1
",",",",s,Generalization,0
all,all,s,Generalization,1
Natures,natures,s,AbstractConcepts,0
Wealth,wealth,s,Positivity,0
in,in,s,,0
Thee,thee,c,DirectAddress,0
?,?,n,Question,0
No,no,s,DenyDisclaim,0
my,my,s,FirstPer,0
best,best,s,Comparison,0
Life,life,c,AbstractConcepts,0
.,.,nn,,0
Stand,stand,s,SpaceRelation,0
there,there,c,SpaceRelation,1
:,:,s,,0
Your,your,s,DirectAddress,0
Slaves,slaves,s,PersonProperty,0
are,are,s,ProjectAhead,0
ready,ready,c,ProjectAhead,1
.,.,nnn,,0
Patience,patience,c,StandardsPos,0
",",",",s,,0
ye,ye,s,OralCues,0
Gods,gods,c,CommonAuthorities,0
!,!,s,,0
Hold,hold,c,,0
",",",",s,,0
hold,hold,s,,0
my,my,s,FirstPer,0
boiling,boiling,s,SenseProperty,0
Blood,blood,c,SenseObject,0
.,.,n,,0
Oh,oh,c,OralCues,0
!,!,s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
a,a,s,,0
rare,rare,s,Exceptions,0
and,and,s,,0
excellent,excellent,s,StandardsPos,0
Revenge,revenge,c,Resistance,0
",",",",n,,0
To,to,s,,0
join,join,s,ReportingEvents,0
their,their,s,ReportingEvents,1
Hearts,hearts,s,SenseObject,0
on,on,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Swords,swords,s,SenseObject,0
Point,point,c,AbstractConcepts,0
",",",",s,,0
as,as,s,,0
close,close,n,Resemblances,0
As,as,s,Resemblances,1
their,their,s,PersonPronoun,0
Engendring,engendring,s,UNRECOGNIZED,0
Lips,lips,c,SenseObject,0
.,.,nn,Question,0
What,what,s,Question,1
Man,man,s,PersonProperty,0
art,art,s,AbstractConcepts,0
thou,thou,c,DirectAddress,0
?,?,nnn,Question,0
One,one,s,Specifiers,0
that,that,s,Specifiers,1
comes,comes,s,ReportingEvents,0
hither,hither,s,SpaceRelation,0
to,to,s,,0
behold,behold,s,SpaceRelation,0
a,a,s,,0
Sight,sight,c,SenseProperty,0
",",",",n,,0
Would,would,s,ProjectBack,0
damn,damn,s,Anger,0
a,a,s,Anger,1
Saint,saint,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
blast,blast,s,Negativity,0
a,a,s,Negativity,1
Basilisk,basilisk,c,SenseObject,0
:,:,n,,0
To,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
two,two,s,Numbers,0
brooding,brooding,s,PrivateThinking,0
Vipers,vipers,s,SenseObject,0
mix,mix,s,Motions,0
their,their,s,PersonPronoun,0
Poisons,poisons,c,StandardsNeg,0
",",",",n,,0
And,and,s,,0
a,a,s,,0
lascivious,lascivious,c,SubjectivePercept,0
",",",",s,,0
lewd,lewd,c,Negativity,0
",",",",s,,0
Adult'ress,adult'ress,s,UNRECOGNIZED,0
burn,burn,n,Intensity,0
With,with,s,Intensity,1
Lust,lust,s,Intensity,0
far,far,s,Intensity,0
more,more,s,Intensity,1
tempestuous,tempestuous,c,Negativity,0
",",",",s,,0
Flames,flames,s,SenseObject,0
far,far,s,SpaceRelation,0
hotter,hotter,c,Comparison,0
",",",",n,,0
Than,than,s,Comparison,0
that,that,s,,0
great,great,s,Positivity,0
Day,day,c,Positivity,1
",",",",s,,0
when,when,s,,0
the,the,s,,0
Young,young,s,SenseProperty,0
Charioteer,charioteer,n,PersonProperty,0
Misled,misled,s,StandardsNeg,0
the,the,s,SenseObject,0
Sun,sun,c,SenseObject,1
",",",",s,,0
and,and,s,,0
set,set,s,Intensity,0
the,the,s,Intensity,1
World,world,s,Intensity,2
on,on,s,Intensity,3
Fire,fire,c,Intensity,4
.,.,n,Imperative,0
Look,look,s,Imperative,1
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
forgot,forgot,s,Negativity,0
this,this,s,,0
Face,face,c,SenseObject,0
?,?,nn,Question,0
Confusion,confusion,c,Negativity,0
!,!,s,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
dreadful,dreadful,c,Fear,0
!,!,n,,0
Is,is,s,ReportingStates,0
Artaban,artaban,s,UNRECOGNIZED,0
Alive,alive,c,Positivity,0
?,?,nn,Question,0
Ha,ha,c,OralCues,0
!,!,s,,0
is,is,s,Question,0
he,he,s,Question,1
Risen,risen,s,Motions,0
from,from,s,Motions,1
a,a,s,SenseObject,0
Grave,grave,c,SenseObject,1
?,?,nnn,Question,0
Who,who,s,,0
waits,waits,s,ProjectAhead,0
there,there,c,,0
?,?,nnn,Question,0
Stir,stir,s,Motions,0
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
Foot,foot,c,SenseObject,0
;,;,s,,0
and,and,s,,0
stop,stop,s,Resistance,0
your,your,s,DirectAddress,0
idle,idle,s,SenseProperty,0
Clamors,clamors,c,SenseProperty,0
",",",",n,,0
Lest,lest,s,Negativity,0
my,my,s,FirstPer,0
winged,winged,s,SenseProperty,0
Fury,fury,s,Anger,0
launch,launch,s,Motions,0
your,your,s,DirectAddress,0
bloated,bloated,s,SenseProperty,0
Soul,soul,n,Disclosure,0
Into,into,s,,0
those,those,s,,0
Lakes,lakes,s,SenseObject,0
of,of,s,,0
Everlasting,everlasting,s,Biographical_Time,0
Brimstone,brimstone,c,SenseObject,0
",",",",n,,0
And,and,s,,0
antedate,antedate,s,Sequence,0
your,your,s,DirectAddress,0
just,just,c,DirectAddress,1
",",",",s,,0
your,your,s,DirectAddress,0
just,just,s,DirectAddress,1
Damnation,damnation,c,Anger,0
.,.,nn,,0
To,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
you,you,s,DirectAddress,0
Live,live,c,,0
",",",",s,,0
is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
small,small,s,Confidence,0
wonder,wonder,c,Confidence,1
!,!,s,,0
But,but,n,Resistance,0
As,as,s,DirectAddress,0
