BARTHOLMEW,bartholmew,s,UNRECOGNIZED,0
What,what,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,c,DirectAddress,2
",",",",s,,0
John,john,c,PersonProperty,0
?,?,nnn,Question,0
While,while,s,TimeDuration,0
they,they,s,TimeDuration,1
are,are,s,TimeDuration,2
paying,paying,s,ReportingEvents,0
the,the,s,,0
reckoning,reckoning,c,PrivateThinking,0
",",",",s,,0
Win,win,c,ReportingEvents,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
a,a,s,Specifiers,0
thing,thing,s,Specifiers,1
Win,win,c,ReportingEvents,0
",",",",s,,0
we,we,s,Insist,0
shall,shall,n,Insist,1
never,never,s,Insist,2
see,see,s,,0
any,any,s,,0
sights,sights,s,SenseProperty,0
in,in,s,,0
the,the,s,Positivity,0
Fair,fair,c,Positivity,1
",",",",s,,0
Win,win,c,ReportingEvents,0
",",",",s,,0
except,except,s,Exceptions,0
you,you,s,DirectAddress,0
long,long,s,SenseProperty,0
still,still,c,Updates,0
",",",",s,,0
Win,win,c,ReportingEvents,0
",",",",s,,0
good,good,s,,0
Win,win,c,ReportingEvents,0
",",",",n,,0
sweet,sweet,s,SenseProperty,0
Win,win,c,ReportingEvents,0
",",",",s,,0
long,long,s,ProjectAhead,0
to,to,s,ProjectAhead,1
see,see,s,,0
some,some,s,Uncertainty,0
Hobby-horses,hobby-horses,c,,0
",",",",s,,0
and,and,s,,0
some,some,s,Uncertainty,0
Drums,drums,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Rattles,rattles,c,Motions,0
",",",",s,,0
and,and,n,,0
Dogs,dogs,c,SenseObject,0
",",",",s,,0
and,and,s,,0
fine,fine,s,Positivity,0
devices,devices,c,SenseObject,0
",",",",s,,0
Win,win,c,ReportingEvents,0
.,.,s,,0
The,the,s,SenseObject,0
Bull,bull,s,SenseObject,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
five,five,s,Numbers,0
legs,legs,c,SenseObject,0
",",",",s,,0
Win,win,c,ReportingEvents,0
;,;,s,,0
and,and,s,,0
the,the,s,Intensity,0
great,great,n,Intensity,1
Hog,hog,c,SenseObject,0
:,:,s,,0
now,now,s,ConfirmExperience,0
you,you,s,ConfirmExperience,1
have,have,s,ConfirmExperience,2
begun,begun,s,ProjectBack,0
with,with,s,,0
Pigge,pigge,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
long,long,s,ProjectAhead,0
for,for,s,ProjectAhead,1
any,any,s,Specifiers,0
thing,thing,c,Specifiers,1
",",",",s,,0
Win,win,c,ReportingEvents,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
for,for,n,,0
my,my,s,FirstPer,0
Motion,motion,c,Motions,0
",",",",s,,0
Win,win,nnn,ReportingEvents,0
But,but,s,Resistance,0
we,we,s,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
eat,eat,s,ReportingEvents,0
of,of,s,,0
the,the,s,SenseObject,0
Bull,bull,c,SenseObject,1
",",",",s,,0
and,and,s,,0
the,the,s,,0
Hog,hog,c,SenseObject,0
",",",",s,,0
John,john,c,PersonProperty,0
",",",",s,,0
how,how,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
long,long,s,SenseProperty,0
then,then,c,,0
?,?,nnn,Question,0
O,o,s,LangRef,0
yes,yes,c,DirectAddress,0
!,!,s,,0
Win,win,c,ReportingEvents,0
:,:,s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
long,long,s,ProjectAhead,0
to,to,s,ProjectAhead,1
see,see,c,,0
",",",",s,,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
to,to,s,,0
taste,taste,c,SenseProperty,0
",",",",s,,0
Win,win,c,ReportingEvents,0
:,:,s,Question,0
how,how,s,Question,1
did,did,s,Narrative_Verbs,0
the,the,n,Narrative_Verbs,1
Pothecarie's,pothecarie's,s,UNRECOGNIZED,0
wife,wife,c,PersonProperty,0
",",",",s,,0
Win,win,c,ReportingEvents,0
",",",",s,,0
that,that,s,,0
longed,longed,s,ProjectAhead,0
to,to,s,ProjectAhead,1
see,see,s,,0
the,the,s,,0
Anatomy,anatomy,c,AbstractConcepts,0
",",",",s,,0
Win,win,c,ReportingEvents,0
?,?,s,Question,0
or,or,s,,0
the,the,s,PersonProperty,0
Lady,lady,c,PersonProperty,1
",",",",s,,0
Win,win,c,ReportingEvents,0
",",",",n,,0
that,that,s,,0
desired,desired,s,ProjectAhead,0
to,to,s,ProjectAhead,1
spit,spit,s,Motions,0
in,in,s,StandardsPos,0
the,the,s,StandardsPos,1
great,great,s,StandardsPos,2
Lawyers,lawyers,s,PersonProperty,0
mouth,mouth,c,SenseObject,0
",",",",s,,0
after,after,s,Sequence,0
an,an,s,Sequence,1
eloquent,eloquent,s,StandardsPos,0
pleading,pleading,c,SubjectivePercept,0
?,?,s,Question,0
I,i,n,Reassure,0
assure,assure,s,Reassure,1
you,you,s,Reassure,2
they,they,s,,0
longed,longed,c,PrivateThinking,0
",",",",s,,0
VVin,vvin,c,UNRECOGNIZED,0
",",",",s,,0
good,good,s,,0
Win,win,c,ReportingEvents,0
",",",",s,,0
go,go,s,SceneShift,0
in,in,c,SceneShift,1
",",",",s,,0
and,and,s,,0
long,long,nnn,SenseProperty,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
rid,rid,s,Resistance,0
of,of,s,Resistance,1
our,our,s,Inclusive,0
new,new,s,,0
customer,customer,c,PersonProperty,0
",",",",s,,0
brother,brother,s,PersonProperty,0
Leatherhead,leatherhead,c,UNRECOGNIZED,0
",",",",s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
hear,hear,n,SpaceRelation,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
of,of,s,,0
him,him,c,PersonPronoun,0
.,.,nnn,,0
All,all,s,Positivity,0
the,the,s,Positivity,1
better,better,c,Positivity,2
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
pack,pack,s,Motions,0
up,up,s,Motions,1
all,all,c,,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
before,before,s,Sequence,0
he,he,s,PersonPronoun,0
find,find,s,Inclusive,0
us,us,c,Inclusive,1
.,.,nnn,Imperative,0
Stay,stay,s,Imperative,1
a,a,s,SubjectivePercept,0
little,little,c,SubjectivePercept,1
",",",",s,,0
yonder,yonder,s,SpaceRelation,0
comes,comes,s,ReportingEvents,0
a,a,s,,0
company,company,c,AbstractConcepts,0
:,:,s,,0
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
we,we,s,,0
may,may,s,Contingency,0
take,take,s,ReportingEvents,0
some,some,s,Comparison,0
more,more,s,Comparison,1
money,money,c,AbstractConcepts,0
.,.,nnn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
take,take,s,ReportingEvents,0
your,your,s,DirectAddress,0
counsel,counsel,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
cut,cut,s,ReportingEvents,0
my,my,s,FirstPer,0
hair,hair,c,SenseObject,0
",",",",s,,0
and,and,s,,0
leave,leave,s,,0
vapors,vapors,c,SenseObject,0
:,:,s,,0
I,i,s,FirstPer,0
see,see,c,,0
",",",",n,,0
that,that,s,,0
Tobacco,tobacco,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Bottle-Ale,bottle-ale,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Pig,pig,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Whit,whit,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
very,very,s,Intensity,0
Vrsla,vrsla,c,UNRECOGNIZED,0
",",",",s,,0
her,her,s,SubjectivePercept,0
self,self,c,SubjectivePercept,1
",",",",s,,0
is,is,n,SubjectivePercept,0
all,all,s,SubjectivePercept,1
vanity,vanity,nnn,Negative_Relation,0
Only,only,s,SubjectivePercept,0
Pigge,pigge,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
not,not,s,DenyDisclaim,0
comprehended,comprehended,s,PrivateThinking,0
in,in,s,,0
my,my,s,FirstPer,0
admonition,admonition,c,Negative_Relation,0
",",",",s,,0
the,the,s,,0
rest,rest,s,,0
were,were,c,ProjectBack,0
.,.,s,,0
For,for,s,SubjectiveTime,0
long,long,n,SubjectiveTime,1
hair,hair,c,SenseObject,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
Ensign,ensign,s,PersonProperty,0
of,of,s,,0
pride,pride,c,StandardsPos,0
",",",",s,,0
a,a,s,,0
banner,banner,c,SenseObject,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
world,world,s,AbstractConcepts,0
is,is,s,ReportingStates,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
those,those,n,,0
banners,banners,c,SenseObject,0
",",",",s,Intensity,0
very,very,s,Intensity,1
full,full,s,Specifiers,0
of,of,s,Specifiers,1
Banners,banners,c,SenseObject,0
.,.,s,DirectAddress,0
And,and,c,DirectAddress,1
",",",",s,,0
bottle-ale,bottle-ale,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
drink,drink,s,SenseObject,0
of,of,s,SenseObject,1
Sathan's,sathan's,c,UNRECOGNIZED,0
",",",",s,,0
a,a,n,,0
diet-drinke,diet-drinke,s,UNRECOGNIZED,0
of,of,s,,0
Satan's,satan's,c,UNRECOGNIZED,0
",",",",s,,0
devised,devised,s,Innovations,0
to,to,s,Innovations,1
puff,puff,s,Motions,0
us,us,s,Inclusive,0
up,up,c,,0
",",",",s,,0
and,and,s,,0
make,make,s,Inclusive,0
us,us,s,Inclusive,1
swell,swell,s,Transformation,0
in,in,s,,0
this,this,n,,0
latter,latter,s,AbstractConcepts,0
age,age,s,TimeDuration,0
of,of,s,TimeDuration,1
vanity,vanity,c,Negative_Relation,0
",",",",s,,0
as,as,s,,0
the,the,s,SenseObject,0
smoke,smoke,s,SenseObject,1
of,of,s,,0
tobacco,tobacco,c,SenseObject,0
",",",",s,,0
to,to,s,TimeDuration,0
keep,keep,s,TimeDuration,1
us,us,s,Inclusive,0
in,in,s,,0
mist,mist,s,SenseObject,0
and,and,s,,0
error,error,c,StandardsNeg,0
:,:,n,,0
But,but,s,Resistance,0
the,the,s,SenseProperty,0
fleshly,fleshly,s,SenseProperty,1
woman,woman,c,PersonProperty,0
",",",",s,,0
(,(,c,,0
which,which,s,,0
you,you,s,DirectAddress,0
call,call,s,DirectAddress,1
Vrsla,vrsla,c,UNRECOGNIZED,0
),),s,,0
is,is,s,ReportingStates,0
above,above,s,Intensity,0
all,all,s,Intensity,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
avoided,avoided,c,ReportingStates,0
",",",",n,ReportingStates,1
having,having,s,ReportingEvents,0
the,the,s,ReportingEvents,1
marks,marks,s,AbstractConcepts,0
upon,upon,s,Immediacy,0
her,her,c,Immediacy,1
",",",",s,,0
of,of,s,,0
the,the,s,,0
three,three,s,Numbers,0
enemies,enemies,s,Negativity,0
of,of,s,Negativity,1
Man,man,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
World,world,c,AbstractConcepts,0
",",",",s,,0
as,as,s,ReportingStates,0
being,being,s,ReportingStates,1
in,in,n,,0
the,the,s,Positivity,0
Fair,fair,c,Positivity,1
;,;,s,,0
the,the,s,StandardsNeg,0
Devil,devil,c,StandardsNeg,1
",",",",s,,0
as,as,s,ReportingStates,0
being,being,s,ReportingStates,1
in,in,s,,0
the,the,s,SenseObject,0
fire,fire,c,SenseObject,1
;,;,s,,0
and,and,s,,0
and,and,s,,0
the,the,s,SenseObject,0
Flesh,flesh,c,SenseObject,1
",",",",s,,0
as,as,s,ReportingStates,0
being,being,s,ReportingStates,1
her,her,n,SubjectivePercept,0
self,self,nnn,SubjectivePercept,1
Brother,brother,s,PersonProperty,0
Zeale-of-the-land,zeale-of-the-land,c,UNRECOGNIZED,0
!,!,s,,0
what,what,s,OpenQuery,0
shall,shall,s,OpenQuery,1
we,we,s,OpenQuery,2
do,do,c,Intensity,0
?,?,s,Question,0
my,my,s,Autobio,0
daughter,daughter,s,Autobio,1
Win-the-fight,win-the-fight,c,UNRECOGNIZED,0
",",",",s,,0
is,is,n,ReportingStates,0
fallen,fallen,s,Negative_Relation,0
into,into,s,Negative_Relation,1
her,her,s,PersonPronoun,0
fit,fit,s,Intensity,0
of,of,s,Intensity,1
longing,longing,s,PrivateThinking,0
again,again,nnn,RecurringEvents,0
For,for,s,,0
more,more,s,Comparison,0
pig,pig,c,SenseObject,0
?,?,s,Question,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
more,more,c,Comparison,0
",",",",s,Question,0
is,is,s,Question,1
there,there,c,Question,2
?,?,nnn,Question,0
To,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
some,some,s,Uncertainty,0
sights,sights,c,SenseProperty,0
",",",",s,,0
in,in,s,,0
the,the,s,Positivity,0
Fair,fair,c,Positivity,1
.,.,nnn,,0
Sister,sister,c,PersonProperty,0
",",",",s,,0
let,let,s,ReportingEvents,0
her,her,s,ReportingEvents,1
fly,fly,s,Motions,0
the,the,s,,0
impurity,impurity,s,StandardsNeg,0
of,of,s,SpaceRelation,0
the,the,s,SpaceRelation,1
place,place,c,SpaceRelation,2
",",",",s,,0
swiftly,swiftly,c,SenseProperty,0
",",",",s,,0
lest,lest,s,Contingency,0
she,she,s,Contingency,1
partake,partake,s,ReportingEvents,0
of,of,n,ReportingEvents,1
the,the,s,,0
pitch,pitch,s,Motions,0
thereof,thereof,c,CommonAuthorities,0
.,.,s,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
the,the,s,,0
seat,seat,s,SenseObject,0
of,of,s,,0
the,the,s,Negativity,0
Beast,beast,c,Negativity,1
",",",",s,,0
O,o,s,LangRef,0
Smithfield,smithfield,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
will,will,n,PredictedFuture,0
leave,leave,s,,0
thee,thee,c,DirectAddress,0
.,.,s,,0
Idolatry,idolatry,s,StandardsNeg,0
peepeth,peepeth,s,UNRECOGNIZED,0
out,out,s,SceneShift,0
on,on,s,SceneShift,1
every,every,s,Generalization,0
side,side,s,SpaceRelation,0
of,of,s,SpaceRelation,1
thee,thee,nnn,DirectAddress,0
An,an,s,,0
excellent,excellent,s,StandardsPos,0
right,right,s,,0
Hypocrite,hypocrite,c,StandardsNeg,0
!,!,s,,0
now,now,s,Immediacy,0
his,his,s,PersonPronoun,0
belly,belly,s,SenseObject,0
is,is,s,ReportingStates,0
full,full,c,,0
",",",",s,,0
he,he,s,PersonPronoun,0
falls,falls,s,,0
a,a,s,SenseObject,0
railing,railing,s,SenseObject,1
and,and,n,,0
kicking,kicking,c,Motions,0
",",",",s,,0
the,the,s,,0
Jade,jade,c,SenseObject,0
.,.,s,,0
A,a,s,StandardsPos,0
very,very,s,StandardsPos,1
good,good,s,StandardsPos,2
vapor,vapor,c,SenseObject,0
!,!,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
in,in,c,,0
",",",",s,,0
and,and,s,,0
joy,joy,s,Positivity,0
Vrsla,vrsla,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,,0
telling,telling,c,,0
",",",",n,,0
how,how,s,,0
her,her,s,PersonPronoun,0
pigge,pigge,s,UNRECOGNIZED,0
works,works,c,ReportingEvents,0
",",",",s,,0
two,two,s,Numbers,0
and,and,s,,0
a,a,s,,0
half,half,s,Numbers,0
he,he,s,PersonPronoun,0
eat,eat,s,ReportingEvents,0
to,to,s,,0
his,his,s,PersonPronoun,0
share,share,c,ReportingEvents,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
drunk,drunk,s,PersonProperty,0
a,a,n,,0
pailefull,pailefull,c,UNRECOGNIZED,0
.,.,s,,0
He,he,s,PersonPronoun,0
eats,eats,s,ReportingEvents,0
with,with,s,,0
his,his,s,PersonPronoun,0
eyes,eyes,c,SenseObject,0
",",",",s,,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
his,his,s,PersonPronoun,0
teeth,teeth,nnn,SenseObject,0
What,what,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
lack,lack,c,Negativity,0
",",",",s,,0
Gentlemen,gentlemen,c,Positivity,0
?,?,s,Question,0
What,what,s,Curiosity,0
is,is,s,Curiosity,1
it,it,s,Curiosity,2
you,you,s,DirectAddress,0
buy,buy,c,ReportingEvents,0
?,?,s,Question,0
Rattles,rattles,c,Motions,0
",",",",s,,0
Drumms,drumms,c,UNRECOGNIZED,0
",",",",s,,0
Babies,babies,c,PersonProperty,0
.,.,s,,0
--,--,nnn,,0
Peace,peace,c,StandardsPos,0
",",",",s,,0
with,with,s,,0
thy,thy,s,DirectAddress,0
Apocryphal,apocryphal,s,SubjectivePercept,0
wares,wares,c,SenseObject,0
",",",",s,,0
thou,thou,s,DirectAddress,0
profane,profane,s,StandardsNeg,0
Publican,publican,c,PersonProperty,0
:,:,s,,0
thy,thy,s,DirectAddress,0
Bells,bells,c,SenseObject,0
",",",",s,,0
thy,thy,n,DirectAddress,0
Dragons,dragons,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
thy,thy,s,DirectAddress,0
Tobie's,tobie's,s,UNRECOGNIZED,0
Dogs,dogs,c,SenseObject,0
.,.,s,,0
Thy,thy,s,DirectAddress,0
Hobbyhorse,hobbyhorse,s,SenseObject,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
Idol,idol,c,Positivity,0
",",",",s,,0
a,a,s,Intensity,0
very,very,s,Intensity,1
Idol,idol,c,Positivity,0
",",",",s,,0
a,a,n,,0
feirce,feirce,s,UNRECOGNIZED,0
and,and,s,,0
rank,rank,s,,0
Idol,idol,c,Positivity,0
:,:,s,,0
And,and,s,,0
thou,thou,c,DirectAddress,0
",",",",s,,0
the,the,s,,0
Nabuchadnezzar,nabuchadnezzar,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,StandardsPos,0
proud,proud,s,StandardsPos,1
Nabuchadnezzar,nabuchadnezzar,n,UNRECOGNIZED,0
of,of,s,,0
the,the,s,Positivity,0
Fair,fair,c,Positivity,1
",",",",s,,0
that,that,s,,0
set'st,set'st,s,UNRECOGNIZED,0
it,it,s,,0
up,up,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
children,children,s,PersonProperty,0
to,to,s,,0
fall,fall,s,Negativity,0
down,down,s,Negativity,1
to,to,c,,0
",",",",s,,0
and,and,s,,0
worship,worship,nnn,Positivity,0
Cry,cry,s,Motions,0
you,you,s,DirectAddress,0
mercy,mercy,c,StandardsPos,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
buy,buy,s,ReportingEvents,0
a,a,s,ReportingEvents,1
fiddle,fiddle,s,SenseObject,0
to,to,s,,0
fill,fill,s,SenseProperty,0
up,up,s,SenseProperty,1
your,your,s,DirectAddress,0
noise,noise,c,SenseProperty,0
.,.,nnn,Imperative,0
Look,look,s,Imperative,1
Win,win,c,ReportingEvents,0
.,.,s,Question,0
do,do,c,Question,1
",",",",s,,0
look,look,s,ReportingEvents,0
a,a,s,,0
Gods,gods,s,CommonAuthorities,0
name,name,c,LangRef,0
",",",",s,,0
and,and,s,,0
save,save,s,DirectAddress,0
your,your,s,DirectAddress,1
longing,longing,c,PrivateThinking,0
.,.,s,SpaceRelation,0
Here,here,s,SpaceRelation,1
be,be,s,ReportingStates,0
fine,fine,s,Positivity,0
sights,sights,c,SenseProperty,0
.,.,nnn,,0
I,i,s,FirstPer,0
child,child,c,PersonProperty,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
you,you,s,DirectAddress,0
hate,hate,s,Negativity,0
',',c,,0
hem,hem,c,SenseObject,0
",",",",s,,0
as,as,s,,0
our,our,s,Inclusive,0
Brother,brother,s,PersonProperty,0
Zeal,zeal,s,StandardsPos,0
does,does,c,ReportingEvents,0
",",",",s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
look,look,s,SpaceRelation,0
on,on,s,SpaceRelation,1
',',c,,0
hem,hem,c,SenseObject,0
.,.,nnn,,0
Or,or,s,,0
what,what,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
say,say,c,DirectAddress,3
",",",",s,,0
to,to,s,,0
a,a,s,SenseObject,0
Drum,drum,c,SenseObject,1
.,.,s,,0
Sir,sir,c,PersonProperty,0
?,?,nnn,Question,0
It,it,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
broken,broken,s,SenseProperty,0
belly,belly,s,SenseObject,0
of,of,s,,0
the,the,s,Negativity,0
Beast,beast,c,Negativity,1
",",",",s,,0
and,and,s,,0
thy,thy,s,DirectAddress,0
Bellows,bellows,s,SenseProperty,0
there,there,s,ReportingStates,0
are,are,s,ReportingStates,1
his,his,s,PersonPronoun,0
lungs,lungs,c,SenseObject,0
",",",",s,,0
and,and,n,,0
these,these,s,Immediacy,0
Pipes,pipes,s,SenseObject,0
are,are,s,ReportingStates,0
his,his,s,ReportingStates,1
throat,throat,c,SenseObject,0
",",",",s,,0
those,those,s,,0
Feathers,feathers,s,SenseObject,0
are,are,s,ReportingStates,0
of,of,s,ReportingStates,1
his,his,s,PersonPronoun,0
tail,tail,c,SenseObject,0
",",",",s,,0
and,and,s,,0
thy,thy,s,DirectAddress,0
Rattles,rattles,c,Motions,0
",",",",n,,0
the,the,s,,0
gnashing,gnashing,s,Motions,0
of,of,s,,0
his,his,s,PersonPronoun,0
teeth,teeth,nnn,SenseObject,0
And,and,s,,0
what,what,s,Question,0
is,is,s,Question,1
my,my,s,FirstPer,0
ginger-bread,ginger-bread,c,UNRECOGNIZED,0
?,?,s,Question,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,c,DirectAddress,0
.,.,nnn,,0
The,the,s,,0
prouander,prouander,s,UNRECOGNIZED,0
that,that,s,,0
pricks,pricks,s,Negativity,0
him,him,s,PersonPronoun,0
up,up,c,,0
.,.,s,,0
Hence,hence,s,ReasonForward,0
with,with,s,,0
thy,thy,s,DirectAddress,0
basket,basket,s,SenseObject,0
of,of,s,,0
Popery,popery,c,Negativity,0
",",",",s,,0
thy,thy,s,DirectAddress,0
nest,nest,s,SenseProperty,0
of,of,n,SenseProperty,1
Images,images,c,SenseProperty,0
:,:,s,,0
and,and,s,,0
whole,whole,s,,0
legend,legend,s,CommonAuthorities,0
of,of,s,,0
ginger-worke,ginger-worke,nnn,UNRECOGNIZED,0
Sir,sir,s,PersonProperty,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
not,not,s,DenyDisclaim,0
quiet,quiet,c,SenseProperty,0
",",",",s,,0
the,the,s,,0
quicklier,quicklier,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
you,you,s,DirectAddress,0
clapped,clapped,s,Motions,0
fairly,fairly,s,StandardsPos,0
by,by,s,SpaceRelation,0
the,the,n,SpaceRelation,1
heels,heels,c,SpaceRelation,2
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
disturbing,disturbing,s,Negativity,0
the,the,s,Negativity,1
Fair,fair,nnn,ReportingEvents,0
The,the,s,ReportingEvents,1
sin,sin,s,StandardsNeg,0
of,of,s,StandardsNeg,1
the,the,s,Positivity,0
Fair,fair,s,Positivity,1
prouokes,prouokes,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
",",",",s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
be,be,s,ReportingStates,0
silent,silent,c,SenseProperty,0
.,.,nnn,,0
Good,good,s,,0
brother,brother,s,PersonProperty,0
Zeal,zeal,c,StandardsPos,0
!,!,nnn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,DirectAddress,0
make,make,s,DirectAddress,1
you,you,s,DirectAddress,2
silent,silent,c,SenseProperty,0
",",",",s,,0
believe,believe,s,PrivateThinking,0
it,it,c,,0
.,.,nnn,,0
Il'd,il'd,s,UNRECOGNIZED,0
give,give,s,ReportingEvents,0
a,a,s,ReportingEvents,1
shilling,shilling,c,Negativity,0
",",",",s,,0
you,you,s,DirectAddress,0
could,could,s,DirectAddress,1
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
",",",",s,,0
friend,friend,c,StandardsPos,0
.,.,nnn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
give,give,s,DirectAddress,0
me,me,s,DirectAddress,1
your,your,s,DirectAddress,2
shilling,shilling,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
my,my,s,FirstPer,0
shop,shop,c,SenseObject,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,c,DenyDisclaim,1
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
leave,leave,n,SceneShift,0
it,it,s,SceneShift,1
in,in,s,Specifiers,0
pawn,pawn,s,Specifiers,1
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
in,in,s,,0
the,the,s,,0
mean,mean,s,AbstractConcepts,0
time,time,nnn,AbstractConcepts,1
A,a,s,,0
match,match,s,SenseObject,0
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
",",",",s,Resistance,0
but,but,s,Resistance,1
do,do,s,ReportingEvents,0
it,it,s,ReportingEvents,1
quickly,quickly,c,SubjectiveTime,0
",",",",s,,0
then,then,c,TimeShift,0
.,.,nnn,TimeShift,1
Hinder,hinder,s,Resistance,0
me,me,s,FirstPer,0
not,not,c,DenyDisclaim,0
",",",",s,,0
woman,woman,c,PersonProperty,0
.,.,s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
moved,moved,s,SceneShift,0
in,in,s,SceneShift,1
spirit,spirit,c,SubjectivePercept,0
",",",",s,,0
Fair,fair,c,StandardsPos,0
",",",",s,,0
this,this,s,,0
wicked,wicked,c,Negativity,0
",",",",s,,0
and,and,s,,0
foul,foul,n,Negativity,0
Fair,fair,c,StandardsPos,0
;,;,s,,0
and,and,s,,0
fitter,fitter,s,PersonProperty,0
may,may,s,Question,0
it,it,s,Question,1
be,be,s,Question,2
a,a,s,,0
called,called,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
foul,foul,c,Negativity,0
",",",",s,,0
then,then,s,,0
a,a,s,Positivity,0
Fair,fair,c,Positivity,1
:,:,s,,0
To,to,s,Resistance,0
protest,protest,s,Resistance,1
against,against,n,Resistance,0
the,the,s,Resistance,1
abuses,abuses,s,Negativity,0
of,of,s,,0
it,it,c,,0
",",",",s,,0
the,the,s,,0
foul,foul,s,Negativity,0
abuses,abuses,s,Negativity,0
of,of,s,,0
it,it,c,,0
",",",",s,,0
in,in,s,Specifiers,0
regard,regard,s,Specifiers,1
of,of,s,Specifiers,2
the,the,s,,0
