NOw,now,s,Immediacy,0
beneath,beneath,s,DirectAddress,0
your,your,s,DirectAddress,1
sacred,sacred,s,StandardsPos,0
person,person,c,PersonProperty,0
",",",",n,,0
I,i,s,FirstPer,0
thus,thus,s,ReasonForward,0
low,low,s,AbstractConcepts,0
crave,crave,s,Intensity,0
your,your,s,DirectAddress,0
royal,royal,s,CommonAuthorities,0
pardon,pardon,s,Positivity,0
Madam,madam,c,PersonProperty,0
;,;,n,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
remember,remember,s,ProjectBack,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
goodness,goodness,c,StandardsPos,0
",",",",n,,0
My,my,s,Autobio,0
life,life,s,Autobio,1
blood,blood,s,SenseObject,0
is,is,s,ReportingStates,0
concerned,concerned,s,SubjectivePercept,0
while,while,s,TimeDuration,0
his,his,s,PersonPronoun,0
least,least,s,Comparison,0
vein,vein,n,SenseObject,0
Shall,shall,s,ProjectAhead,0
run,run,s,ReportingEvents,0
black,black,s,SenseProperty,0
and,and,s,,0
polluted,polluted,c,ReportingStates,0
",",",",s,ReportingStates,1
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
fed,fed,n,ReportingEvents,0
With,with,s,,0
what,what,s,,0
keeps,keeps,s,TimeDuration,0
him,him,s,PersonPronoun,0
alive,alive,c,Positivity,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
can,can,s,Contingency,0
there,there,s,,0
be,be,n,ReportingStates,0
A,a,s,ReportingStates,1
greater,greater,s,Comparison,0
wound,wound,s,Negativity,0
than,than,s,Comparison,0
that,that,s,Specifiers,0
which,which,s,Specifiers,1
strikes,strikes,s,Negativity,0
the,the,s,SubjectivePercept,0
life,life,n,SubjectivePercept,1
Of,of,s,SubjectivePercept,2
our,our,s,Inclusive,0
good,good,s,StandardsPos,0
name,name,c,StandardsPos,1
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
much,much,s,Intensity,0
above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
bleeding,bleeding,n,SenseProperty,0
Of,of,s,Specifiers,0
this,this,s,Specifiers,1
rude,rude,s,Negative_Relation,0
pile,pile,s,SenseObject,0
we,we,s,,0
carry,carry,c,Motions,0
",",",",s,,0
as,as,s,,0
the,the,s,SubjectivePercept,0
soul,soul,n,SubjectivePercept,1
Has,has,s,,0
excellence,excellence,s,StandardsPos,0
above,above,s,SpaceRelation,0
this,this,s,,0
earth-borne,earth-borne,s,UNRECOGNIZED,0
frailty,frailty,c,Negativity,0
:,:,n,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
by,by,s,,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
will,will,s,PredictedFuture,0
is,is,s,ReportingStates,0
lead,lead,s,,0
already,already,n,Updates,0
To,to,s,,0
a,a,s,,0
severe,severe,s,Negativity,0
arraignement,arraignement,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
Judges,judges,c,PrivateThinking,0
",",",",n,,0
Will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
tender,tender,s,Positivity,0
search,search,s,GenericEvents,0
into,into,s,GenericEvents,1
his,his,s,PersonPronoun,0
tract,tract,n,SpaceRelation,0
Of,of,s,SpaceRelation,1
life,life,s,AbstractConcepts,0
and,and,s,,0
state,state,c,,0
",",",",s,,0
stay,stay,s,TimeDuration,0
but,but,s,Resistance,0
a,a,s,SubjectiveTime,0
little,little,s,SubjectiveTime,1
while,while,c,SubjectiveTime,2
",",",",n,,0
And,and,s,,0
^,^,c,UNRECOGNIZED,0
ranc^,ranc^,s,UNRECOGNIZED,0
shall,shall,s,ProjectAhead,0
^^^,^^^,c,UNRECOGNIZED,0
ho,ho,s,OralCues,0
to,to,s,Anger,0
his,his,s,Anger,1
shame,shame,s,Anger,2
or,or,s,,0
innocence,innocence,c,Disclosure,0
",",",",n,,0
This,this,s,,0
suit,suit,s,SenseObject,0
I,i,s,Insist,0
beg,beg,s,Insist,1
with,with,s,Sad,0
tears,tears,c,Sad,1
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
have,have,s,,0
sorrow,sorrow,n,Sad,0
Enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
hear,hear,s,SpaceRelation,0
him,him,s,PersonPronoun,0
censured,censured,s,UNRECOGNIZED,0
foul,foul,s,Negativity,0
and,and,s,,0
monstrous,monstrous,c,Negativity,0
",",",",n,Future_Question,0
Should,should,s,Future_Question,1
you,you,s,DirectAddress,0
forbear,forbear,s,Reluctance,0
to,to,s,,0
antidate,antidate,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
sufferings,sufferings,c,Sad,0
.,.,nn,,0
Your,your,s,DirectAddress,0
conscience,conscience,s,StandardsPos,0
comes,comes,s,ReportingEvents,0
about,about,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
incline,incline,n,ProjectAhead,0
To,to,s,ProjectAhead,1
fear,fear,s,Fear,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
be,be,s,Contingency,1
worth,worth,s,StandardsPos,0
the,the,s,StandardsPos,1
laws,laws,s,AbstractConcepts,0
condemning,condemning,c,Negative_Relation,0
.,.,nn,,0
I,i,s,FirstPer,0
sooner,sooner,s,Comparison,0
will,will,s,Fear,0
suspect,suspect,s,Fear,1
the,the,s,,0
stars,stars,s,SenseObject,0
may,may,s,Fear,0
lose,lose,n,Fear,1
Their,their,s,SubjectivePercept,0
way,way,c,SubjectivePercept,1
",",",",s,,0
and,and,s,,0
cristall,cristall,s,UNRECOGNIZED,0
heaven,heaven,s,Positivity,0
return,return,s,SceneShift,0
to,to,s,SceneShift,1
Chaos,chaos,c,StandardsNeg,0
;,;,n,,0
Truth,truth,s,StandardsPos,0
^,^,c,UNRECOGNIZED,0
its,its,s,,0
not,not,s,DenyDisclaim,0
on,on,s,,0
her,her,s,PersonPronoun,0
square,square,s,SenseProperty,0
more,more,s,Comparison,0
firm,firm,s,,0
than,than,s,Comparison,0
he,he,c,PersonPronoun,0
;,;,n,Resistance,0
Yet,yet,s,Resistance,1
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
Madam,madam,c,PersonProperty,0
",",",",s,,0
were,were,s,ProjectBack,0
his,his,s,Biographical_Time,0
life,life,n,Biographical_Time,1
And,and,s,,0
action,action,s,GenericEvents,0
so,so,s,,0
foul,foul,s,Negativity,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,,0
charactered,charactered,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
the,the,s,Negativity,0
bad,bad,s,Negativity,1
world,world,s,AbstractConcepts,0
expects,expects,c,ProjectAhead,0
",",",",s,Concessive,0
though,though,s,Concessive,1
as,as,s,,0
a,a,s,PersonProperty,0
wife,wife,n,PersonProperty,1
Twere,twere,s,UNRECOGNIZED,0
duty,duty,s,StandardsPos,0
I,i,s,Insist,0
should,should,s,Insist,1
weep,weep,s,Sad,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
to,to,s,Negativity,0
death,death,c,Negativity,1
",",",",n,,0
To,to,s,,0
know,know,s,Confidence,0
him,him,s,PersonPronoun,0
fallen,fallen,s,Negativity,0
from,from,s,Negativity,1
virtue,virtue,c,StandardsPos,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
so,so,s,Intensity,0
much,much,n,Intensity,1
I,i,s,FirstPer,0
a,a,s,,0
frail,frail,s,SenseProperty,0
woman,woman,s,PersonProperty,0
love,love,s,Positivity,0
my,my,s,FirstPer,0
King,king,s,PersonProperty,0
and,and,s,,0
Country,country,c,AbstractConcepts,0
",",",",n,,0
I,i,s,Insist,0
should,should,s,Insist,1
condemn,condemn,s,Negative_Relation,0
him,him,s,PersonPronoun,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
and,and,s,,0
think^,think^,s,UNRECOGNIZED,0
all,all,s,,0
honors,honors,n,StandardsPos,0
The,the,s,,0
price,price,s,AbstractConcepts,0
of,of,s,,0
his,his,s,PersonPronoun,0
lost,lost,s,Sad,0
faith,faith,s,Sad,1
more,more,s,Comparison,0
fatal,fatal,s,Negativity,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",n,SelfDisclosure,2
Than,than,s,Comparison,0
Cleopatra's,cleopatra's,s,UNRECOGNIZED,0
aspes,aspes,s,UNRECOGNIZED,0
warm,warm,s,SenseProperty,0
in,in,s,,0
my,my,s,FirstPer,0
bosom,bosom,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
as,as,s,Comparison,0
much,much,s,Comparison,1
boast,boast,s,SubjectivePercept,0
their,their,s,PersonPronoun,0
killing,killing,c,Negativity,0
.,.,nn,,0
This,this,s,,0
declares,declares,n,Citations,0
Another,another,s,Specifiers,0
soul,soul,s,Disclosure,0
than,than,s,Comparison,0
was,was,s,ProjectBack,0
delivered,delivered,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",n,,0
My,my,s,FirstPer,0
anger,anger,s,Anger,0
melts,melts,c,Motions,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
begin,begin,s,Sequence,0
to,to,s,Sequence,1
pity,pity,s,Sad,0
her,her,c,PersonPronoun,0
",",",",n,,0
How,how,s,Curiosity,0
much,much,s,Curiosity,1
a,a,s,Curiosity,2
Princes,princes,s,PersonProperty,0
ear,ear,s,SenseObject,0
may,may,s,Contingency,0
be,be,s,Contingency,1
abused,abused,c,Negativity,0
?,?,n,Question,0
Enjoy,enjoy,s,Positivity,0
your,your,s,Positivity,1
happy,happy,s,Positivity,0
confidence,confidence,c,StandardsPos,0
",",",",s,,0
at,at,s,,0
more,more,s,Comparison,0
leisure,leisure,n,AbstractConcepts,0
You,you,s,DirectAddress,0
may,may,s,DirectAddress,1
hear,hear,s,ReportingEvents,0
from,from,s,ReportingEvents,1
us,us,c,Inclusive,0
.,.,nn,,0
Heaven,heaven,s,Positivity,0
preserve,preserve,s,ProjectAhead,0
the,the,s,,0
Queen,queen,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
may,may,s,Contingency,0
her,her,s,PersonPronoun,0
heart,heart,s,SenseObject,0
be,be,s,ReportingStates,0
charitable,charitable,c,StandardsPos,0
.,.,nn,,0
You,you,s,DirectAddress,0
bless,bless,s,StandardsPos,0
and,and,s,,0
honor,honor,s,StandardsPos,0
your,your,s,DirectAddress,0
unworthy,unworthy,s,StandardsNeg,0
servant,servant,c,PersonProperty,0
.,.,nn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
observe,observe,s,ReportingEvents,0
this,this,c,,0
?,?,nn,Question,0
Yes,yes,s,DirectAddress,0
great,great,s,Intensity,0
Madam,madam,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
read,read,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
noble,noble,s,StandardsPos,0
spirit,spirit,c,SubjectivePercept,0
",",",",s,Aside,0
which,which,s,Aside,1
becomes,becomes,n,Transformation,0
The,the,s,Transformation,1
wife,wife,s,PersonProperty,0
of,of,s,,0
Chabot,chabot,c,UNRECOGNIZED,0
",",",",s,,0
their,their,s,PersonPronoun,0
great,great,s,Intensity,0
ti^,ti^,s,UNRECOGNIZED,0
of,of,s,,0
m^rriage,m^rriage,n,UNRECOGNIZED,0
I^,i^,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
strong,strong,s,Intensity,0
upon,upon,s,,0
em,em,c,SpaceRelation,0
",",",",s,,0
than,than,s,Comparison,0
their,their,s,PersonPronoun,0
virtues,virtues,c,StandardsPos,0
.,.,nn,,0
That,that,s,DirectAddress,0
your,your,s,DirectAddress,1
opinion,opinion,c,SubjectivePercept,0
?,?,s,Question,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
your,your,s,DirectAddress,0
judgment,judgment,n,PrivateThinking,0
Against,against,s,Resistance,0
the,the,s,Resistance,1
Admi^all,admi^all,c,UNRECOGNIZED,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
think,think,s,PrivateThinking,0
him,him,s,PersonPronoun,0
honest,honest,c,StandardsPos,0
?,?,nn,Question,0
Religiously,religiously,c,Intensity,0
",",",",s,,0
a,a,s,Confidence,0
true,true,c,Confidence,1
",",",",s,,0
most,most,s,Comparison,0
zealous,zealous,s,Intensity,0
Patrior,patrior,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
worth,worth,s,AbstractConcepts,0
all,all,s,,0
royal,royal,s,CommonAuthorities,0
favor,favor,c,Positivity,0
.,.,nn,,0
You,you,s,DirectAddress,0
amaze,amaze,s,Intensity,0
me,me,c,FirstPer,0
",",",",n,,0
Can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
be,be,s,ReportingStates,0
just,just,s,Intensity,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
and,and,s,,0
advance,advance,n,ReportingEvents,0
Your,your,s,DirectAddress,0
powers,powers,s,AbstractConcepts,0
against,against,s,Resistance,0
him,him,c,Resistance,1
?,?,nn,Question,0
Such,such,s,Specifiers,0
a,a,s,Specifiers,1
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
far,far,n,SpaceRelation,0
From,from,s,SpaceRelation,1
Montmoranzie,montmoranzie,c,UNRECOGNIZED,0
",",",",s,,0
Pioners,pioners,s,UNRECOGNIZED,0
of,of,s,,0
state,state,n,,0
Have,have,s,,0
left,left,s,SceneShift,0
no,no,s,DenyDisclaim,0
art,art,s,AbstractConcepts,0
to,to,s,,0
gain,gain,s,,0
me,me,s,FirstPer,0
to,to,s,,0
their,their,s,PersonPronoun,0
faction,faction,c,StandardsNeg,0
",",",",n,,0
And,and,s,ReportingStates,0
it,it,s,ReportingStates,1
is,is,s,ReportingStates,2
my,my,s,FirstPer,0
misery,misery,s,StandardsNeg,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
placed,placed,s,ReportingEvents,0
in,in,s,Specifiers,0
such,such,n,Specifiers,1
A,a,s,Specifiers,2
sphere,sphere,s,SenseObject,0
where,where,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,SelfDisclosure,2
whirled,whirled,s,ReportingEvents,0
by,by,s,,0
violence,violence,n,StandardsNeg,0
Of,of,s,,0
a,a,s,Intensity,0
fierce,fierce,s,Intensity,1
raging,raging,s,Negativity,0
motion,motion,c,Motions,0
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
what,what,n,,0
My,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
will,will,s,PredictedFuture,0
would,would,s,ProjectBack,0
incline,incline,s,SpaceRelation,0
me,me,c,FirstPer,0
.,.,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
make,make,n,ReportingEvents,0
This,this,s,,0
appear,appear,s,SubjectivePercept,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
if,if,s,Request,0
you,you,s,Request,1
please,please,s,Request,2
to,to,s,Sequence,0
second,second,n,Sequence,1
My,my,s,FirstPer,0
free,free,s,StandardsPos,0
speech,speech,s,StandardsPos,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
King,king,c,PersonProperty,0
.,.,nn,,0
Good,good,s,,0
heaven,heaven,s,Positivity,0
protect,protect,s,StandardsPos,0
all,all,c,,0
",",",",n,,0
Haste,haste,s,Negativity,0
to,to,s,,0
the,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,,0
Justice,justice,s,StandardsPos,0
her,her,s,PersonPronoun,0
swift,swift,s,SenseProperty,0
wing,wing,s,SenseObject,0
needs,needs,c,Insist,0
",",",",n,,0
It,it,s,Immediacy,0
Is,is,s,Immediacy,1
high,high,s,Immediacy,2
time,time,s,Immediacy,3
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
good,good,c,,0
",",",",s,,0
when,when,s,,0
virtue,virtue,s,StandardsPos,0
bleedes,bleedes,c,UNRECOGNIZED,0
.,.,nn,,0
To,to,s,,0
them,them,nn,,0
To,to,s,,0
them,them,nn,,0
Good,good,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Proctor,proctor,s,CommonAuthorities,0
general,general,s,AbstractConcepts,0
begin,begin,c,Sequence,0
.,.,nn,Resistance,0
It,it,s,Resistance,1
is,is,s,Resistance,2
not,not,s,Resistance,3
unknown,unknown,s,Uncertainty,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
my,my,s,FirstPer,0
very,very,s,Positivity,0
good,good,s,Positivity,1
Lords,lords,s,CommonAuthorities,0
the,the,s,PersonProperty,0
Judges,judges,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
indeed,indeed,s,Intensity,0
to,to,s,Generalization,0
all,all,s,Generalization,1
the,the,n,,0
world,world,c,AbstractConcepts,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
will,will,s,PredictedFuture,0
make,make,s,Positivity,0
short,short,s,Positivity,1
work,work,c,Positivity,2
",",",",s,ReasonForward,0
since,since,s,ReasonForward,1
your,your,s,DirectAddress,0
honorable,honorable,s,StandardsPos,0
ears,ears,s,SenseObject,0
need,need,s,Insist,0
not,not,s,Insist,1
to,to,s,Insist,2
be,be,n,Insist,3
enlarged,enlarged,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,FirstPer,0
speak,speak,s,ReportingEvents,0
by,by,s,,0
a,a,s,,0
figure,figure,s,SenseObject,0
with,with,s,,0
prolixe,prolixe,s,UNRECOGNIZED,0
ennumeration,ennumeration,s,UNRECOGNIZED,0
how,how,s,,0
infinitely,infinitely,s,Intensity,0
the,the,s,SenseObject,0
King,king,n,SenseObject,1
has,has,s,,0
favored,favored,s,Positivity,0
this,this,s,,0
ill,ill,s,Negativity,0
favored,favored,s,Positivity,0
Traitor,traitor,c,StandardsNeg,0
;,;,s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,FirstPer,0
may,may,s,Contingency,0
worthily,worthily,s,StandardsPos,0
too,too,s,,0
insist,insist,s,Insist,0
and,and,n,,0
prove,prove,s,Confidence,0
that,that,s,Confidence,1
no,no,s,DenyDisclaim,0
grace,grace,s,StandardsPos,0
has,has,s,ReasonForward,0
been,been,s,ReasonForward,1
so,so,s,ReasonForward,2
large,large,s,SenseProperty,0
and,and,s,,0
voluminous,voluminous,c,Intensity,0
",",",",s,,0
as,as,s,Comparison,0
this,this,c,Comparison,1
",",",",s,,0
that,that,s,Updates,0
he,he,s,Updates,1
has,has,n,Updates,2
appointed,appointed,s,CommonAuthorities,0
such,such,s,Intensity,0
upright,upright,s,StandardsPos,0
Judges,judges,s,PrivateThinking,0
at,at,s,Immediacy,0
this,this,s,Immediacy,1
time,time,c,Immediacy,2
",",",",s,,0
and,and,s,,0
the,the,s,,0
chief,chief,s,CommonAuthorities,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
Triumvirie,triumvirie,c,UNRECOGNIZED,0
",",",",n,,0
our,our,s,Inclusive,0
Chancellor,chancellor,s,CommonAuthorities,0
by,by,s,Specifiers,0
name,name,s,Specifiers,1
Poyet,poyet,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
deriveth,deriveth,s,UNRECOGNIZED,0
from,from,s,,0
the,the,s,,0
Greek,greek,s,,0
his,his,s,PersonPronoun,0
Etymology,etymology,s,AbstractConcepts,0
from,from,n,,0
Poyeni,poyeni,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
make,make,c,ReportingEvents,0
",",",",s,,0
to,to,s,,0
create,create,c,ReportingEvents,0
",",",",s,,0
to,to,s,,0
invent,invent,s,StandardsPos,0
matter,matter,s,AbstractConcepts,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
never,never,s,DenyDisclaim,0
extant,extant,s,Updates,0
in,in,n,Specifiers,0
nature,nature,c,Specifiers,1
",",",",s,,0
from,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
also,also,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
name,name,s,LangRef,0
and,and,s,,0
dignity,dignity,s,StandardsPos,0
of,of,s,,0
Poeta,poeta,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,n,PredictedFuture,1
insist,insist,s,Insist,0
upon,upon,c,Insist,1
",",",",s,,0
in,in,s,Immediacy,0
this,this,s,Immediacy,1
place,place,c,Immediacy,2
",",",",s,,0
although,although,s,Concessive,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
confident,confident,s,StandardsPos,0
his,his,s,PersonPronoun,0
Lordshippe,lordshippe,s,UNRECOGNIZED,0
wants,wants,s,PrivateThinking,0
no,no,n,DenyDisclaim,0
faculty,faculty,s,AbstractConcepts,0
in,in,s,,0
making,making,s,Specifiers,0
of,of,s,Specifiers,1
Verses,verses,c,SenseProperty,0
:,:,s,,0
but,but,s,Resistance,0
what,what,s,Resistance,1
addition,addition,s,AbstractConcepts,0
I,i,s,FirstPer,0
say,say,s,Citations,0
is,is,s,Question,0
it,it,s,Question,1
to,to,s,,0
the,the,s,,0
honor,honor,s,StandardsPos,0
of,of,n,Specifiers,0
this,this,s,Specifiers,1
Delinquent,delinquent,c,Negativity,0
",",",",s,,0
that,that,s,Updates,0
he,he,s,Updates,1
has,has,s,Updates,2
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Judge,judge,c,PrivateThinking,0
",",",",s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
so,so,s,,0
learned,learned,c,ReportingEvents,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
full,full,s,Specifiers,0
of,of,n,Specifiers,1
equity,equity,c,StandardsPos,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
noble,noble,c,StandardsPos,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
notable,notable,s,Positivity,0
in,in,s,,0
the,the,s,,0
progress,progress,s,StandardsPos,0
of,of,s,,0
his,his,s,Biographical_Time,0
life,life,c,Biographical_Time,1
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
innocent,innocent,c,Disclosure,0
",",",",s,,0
in,in,s,,0
the,the,n,,0
manage,manage,s,ReportingEvents,0
of,of,s,,0
his,his,s,PersonPronoun,0
office,office,s,SenseObject,0
so,so,s,,0
incorrupt,incorrupt,c,StandardsPos,0
;,;,s,,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
passages,passages,s,SpaceRelation,2
of,of,s,,0
State,state,s,,0
so,so,s,StandardsPos,0
wise,wise,c,StandardsPos,1
",",",",s,,0
in,in,n,,0
affection,affection,s,Positivity,0
to,to,s,,0
his,his,s,PersonPronoun,0
country,country,s,AbstractConcepts,0
so,so,s,,0
religious,religious,c,PersonProperty,0
",",",",s,,0
in,in,s,Intensity,0
all,all,s,Intensity,1
his,his,s,Intensity,2
services,services,s,StandardsPos,0
to,to,s,StandardsPos,1
the,the,s,SenseObject,0
King,king,s,SenseObject,1
so,so,n,,0
fortunate,fortunate,c,Positivity,0
",",",",s,,0
and,and,s,,0
exploring,exploring,c,Curiosity,0
",",",",s,,0
as,as,s,,0
envy,envy,s,Negative_Relation,0
it,it,s,,0
self,self,s,SubjectivePercept,0
cannot,cannot,s,DenyDisclaim,0
accuse,accuse,c,Negative_Relation,0
",",",",s,,0
or,or,s,,0
malice,malice,s,StandardsNeg,0
vitiate,vitiate,c,StandardsNeg,0
",",",",n,,0
whom,whom,s,PersonPronoun,0
all,all,s,,0
lips,lips,s,SenseObject,0
will,will,s,PredictedFuture,0
open,open,s,Sequence,0
to,to,s,Sequence,1
commend,commend,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
those,those,s,,0
of,of,s,,0
Philip,philip,c,UNRECOGNIZED,0
;,;,s,,0
and,and,s,,0
in,in,s,Disclosure,0
their,their,s,Disclosure,1
hearts,hearts,n,Disclosure,2
will,will,s,PredictedFuture,0
erect,erect,s,ReportingEvents,0
Altars,altars,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Statues,statues,c,SenseObject,0
",",",",s,,0
Columns,columns,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
Obelishes,obelishes,c,UNRECOGNIZED,0
",",",",s,,0
Pillars,pillars,s,SenseObject,0
and,and,s,,0
Pyramids,pyramids,c,SpaceRelation,0
",",",",n,,0
to,to,s,,0
the,the,s,,0
perpetuity,perpetuity,s,SubjectiveTime,0
of,of,s,,0
his,his,s,PersonPronoun,0
name,name,s,LangRef,0
and,and,s,,0
memory,memory,c,PrivateThinking,0
.,.,s,Question,0
What,what,s,Question,1
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
say,say,s,Citations,0
^,^,s,UNRECOGNIZED,0
but,but,s,Resistance,0
conclude,conclude,s,Sequence,0
for,for,n,,0
his,his,s,PersonPronoun,0
so,so,s,Positivity,0
great,great,s,Positivity,1
and,and,s,,0
sacred,sacred,s,StandardsPos,0
service,service,c,StandardsPos,0
",",",",s,,0
both,both,s,,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
King,king,s,PersonProperty,0
and,and,s,,0
Kingdom,kingdom,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
for,for,s,,0
their,their,n,PersonPronoun,0
everlasting,everlasting,s,Biographical_Time,0
benefit,benefit,c,StandardsPos,0
",",",",s,,0
there,there,s,,0
may,may,s,Contingency,0
everlastingly,everlastingly,s,Biographical_Time,0
be,be,s,ReportingStates,0
left,left,s,SceneShift,0
here,here,s,SpaceRelation,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
his,his,s,Specifiers,2
loins,loins,c,SenseObject,0
",",",",n,,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
his,his,s,Specifiers,2
loins,loins,s,SenseObject,0
ever,ever,s,Biographical_Time,0
remain,remain,s,TimeDuration,0
I,i,s,FirstPer,0
say,say,c,Citations,0
",",",",s,,0
and,and,s,,0
stay,stay,s,TimeDuration,0
upon,upon,s,,0
this,this,s,,0
Bench,bench,c,SenseObject,0
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
the,the,n,Example,0
example,example,s,Example,1
of,of,s,Example,2
all,all,s,,0
Justice,justice,c,StandardsPos,0
",",",",s,,0
even,even,s,SubjectivePercept,0
while,while,s,TimeDuration,0
the,the,s,TimeDuration,1
North,north,s,SpaceRelation,0
and,and,s,,0
South,south,s,SpaceRelation,0
Star,star,s,SenseObject,0
shall,shall,s,ProjectAhead,0
continue,continue,nnn,Updates,0
You,you,s,DirectAddress,0
express,express,s,DirectAddress,0
your,your,s,DirectAddress,1
Oratory,oratory,s,AbstractConcepts,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Proctor,proctor,c,CommonAuthorities,0
",",",",n,,0
I,i,s,FirstPer,0
ray,ray,s,AbstractConcepts,0
come,come,s,ReportingEvents,0
presen^ly,presen^ly,s,UNRECOGNIZED,0
to,to,s,,0
the,the,s,,0
matter,matter,c,AbstractConcepts,0
.,.,nn,,0
Thus,thus,s,ReasonForward,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Lordships,lordships,s,CommonAuthorities,0
