JO,jo,s,PersonProperty,0
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nn,,0
Thou,thou,s,DirectAddress,0
breeder,breeder,s,PersonProperty,0
of,of,s,,0
destruction,destruction,c,Negativity,0
.,.,nnn,Imperative,0
Think,think,s,Imperative,1
you,you,s,DirectAddress,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
matched,matched,s,ReportingEvents,0
my,my,s,FirstPer,0
Sister,sister,n,PersonProperty,0
To,to,s,,0
one,one,s,Numbers,0
did,did,s,ReportingEvents,0
Hate,hate,s,Negativity,0
her,her,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
below,below,s,SpaceRelation,0
her,her,s,SpaceRelation,1
birth,birth,c,AbstractConcepts,0
;,;,n,Resistance,0
But,but,s,Resistance,1
to,to,s,,0
remove,remove,s,ReportingEvents,0
the,the,s,,0
obstructions,obstructions,s,Negativity,0
of,of,s,,0
my,my,s,Positivity,0
pleasure,pleasure,c,Positivity,1
",",",",n,,0
By,by,s,,0
the,the,s,,0
desires,desires,s,Positivity,0
which,which,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
gratified,gratified,c,Positivity,0
",",",",n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
staked,staked,s,ReportingEvents,0
my,my,s,ReportingEvents,1
Country,country,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
my,my,s,Autobio,0
Life,life,n,Autobio,1
To,to,s,,0
Have,have,s,Updates,0
gained,gained,s,Updates,1
the,the,s,,0
pleasure,pleasure,s,Positivity,0
I,i,s,FirstPer,0
compelled,compelled,s,CommonAuthorities,0
even,even,s,Immediacy,0
now,now,c,Immediacy,1
.,.,nn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
ruined,ruined,s,Negativity,0
Antelina,antelina,c,UNRECOGNIZED,0
!,!,s,,0
Wronged,wronged,s,StandardsNeg,0
Rheusanes,rheusanes,c,UNRECOGNIZED,0
!,!,nnn,,0
Despise,despise,s,Negative_Relation,0
a,a,s,,0
Slave,slave,s,PersonProperty,0
when,when,s,Uncertainty,0
you,you,s,Uncertainty,1
may,may,s,Uncertainty,2
have,have,s,Uncertainty,3
his,his,s,PersonPronoun,0
Lord,lord,c,CommonAuthorities,0
:,:,n,,0
Wait,wait,s,ProjectAhead,0
not,not,s,DenyDisclaim,0
on,on,s,,0
Fortune,fortune,c,ProjectAhead,0
",",",",s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,s,Contingency,0
command,command,s,CommonAuthorities,0
her,her,c,PersonPronoun,0
;,;,n,,0
Give,give,s,DirectAddress,0
me,me,s,DirectAddress,1
your,your,s,DirectAddress,2
Love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
by,by,s,,0
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
I,i,s,Self_Promise,0
swear,swear,c,Self_Promise,1
",",",",n,,0
Thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
become,become,s,Transformation,0
the,the,s,Transformation,1
Wonder,wonder,s,Curiosity,0
of,of,s,Curiosity,1
the,the,s,Curiosity,2
World,world,c,Curiosity,3
.,.,nn,,0
Your,your,s,DirectAddress,0
Villainy,villainy,s,StandardsNeg,0
has,has,s,,0
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
thus,thus,s,ReasonForward,0
already,already,c,Updates,0
.,.,nnn,,0
The,the,s,SenseObject,0
Eagle,eagle,s,SenseObject,1
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
soar,soar,s,Motions,0
above,above,s,Motions,1
thy,thy,s,DirectAddress,0
Power,power,c,AbstractConcepts,0
;,;,n,,0
The,the,s,SpaceRelation,0
Indies,indies,s,SpaceRelation,1
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
Plundered,plundered,s,ReportingEvents,0
for,for,s,,0
thy,thy,s,DirectAddress,0
sports,sports,c,SenseProperty,0
",",",",n,,0
To,to,s,TimeDuration,0
keep,keep,s,TimeDuration,1
thy,thy,s,DirectAddress,0
Extravagancies,extravagancies,s,Negativity,0
in,in,s,,0
perpetual,perpetual,s,SubjectiveTime,0
Play,play,c,ReportingEvents,0
;,;,n,,0
Thy,thy,s,DirectAddress,0
Garments,garments,s,SenseObject,0
all,all,s,,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
Originals,originals,c,CommonAuthorities,0
",",",",n,,0
The,the,s,,0
finest,finest,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
richest,richest,s,Positivity,0
Art,art,s,AbstractConcepts,0
can,can,s,Contingency,0
finish,finish,c,Sequence,0
;,;,n,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
the,the,s,,0
Sea,sea,s,SenseObject,0
turned,turned,s,Negativity,0
off,off,s,Negativity,1
to,to,s,Negativity,2
digg,digg,s,UNRECOGNIZED,0
up,up,s,,0
Rocks,rocks,n,SenseObject,0
Shall,shall,s,ProjectAhead,0
furnish,furnish,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
with,with,s,SenseProperty,0
Gems,gems,s,SenseProperty,1
to,to,s,,0
blind,blind,s,Negativity,0
the,the,s,Negativity,1
admirers,admirers,c,PersonProperty,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
what,what,s,,0
shall,shall,s,ProjectAhead,0
wait,wait,s,SpaceRelation,0
on,on,s,SpaceRelation,1
this,this,s,,0
Romantique,romantique,s,UNRECOGNIZED,0
Pomp,pomp,c,SenseProperty,0
?,?,nnn,Question,0
My,my,s,Positivity,0
Love,love,c,Positivity,1
.,.,nnn,,0
Thy,thy,s,DirectAddress,0
Lust,lust,s,Intensity,0
and,and,s,,0
Heavens,heavens,s,Positivity,0
eternal,eternal,s,RecurringEvents,0
loss,loss,c,Negativity,0
;,;,n,Future_Question,0
Would,would,s,Future_Question,1
thou,thou,s,DirectAddress,0
to,to,s,,0
the,the,s,,0
Confusion,confusion,s,Negativity,0
thou,thou,s,DirectAddress,0
have,have,s,,0
made,made,c,ReportingStates,0
",",",",n,ReportingStates,1
Add,add,s,ReportingEvents,0
my,my,s,FirstPer,0
Damnation,damnation,c,Anger,0
",",",",s,,0
Monster,monster,c,Negativity,0
",",",",s,,0
Vengeance,vengeance,s,Anger,0
will,will,s,PredictedFuture,0
catch,catch,s,ReportingEvents,0
thee,thee,c,DirectAddress,0
.,.,nn,DirectReasoning,0
Consider,consider,s,DirectReasoning,1
better,better,c,Comparison,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
better,better,s,Comparison,0
used,used,c,ReportingStates,0
;,;,n,ReportingStates,1
Nor,nor,s,DenyDisclaim,0
do,do,s,Question,0
I,i,s,Question,1
fear,fear,s,Fear,0
my,my,s,FirstPer,0
Subjects,subjects,c,LangRef,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
Gods,gods,c,CommonAuthorities,0
",",",",n,,0
If,if,s,Contingency,0
they,they,s,Contingency,1
should,should,s,Contingency,2
punish,punish,s,Negativity,0
me,me,s,FirstPer,0
for,for,s,,0
this,this,s,,0
dear,dear,s,Positivity,0
action,action,c,GenericEvents,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
',',c,,0
cause,cause,s,Cause,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
enjoyed,enjoyed,s,Positivity,0
the,the,s,Positivity,1
bliss,bliss,s,Positivity,0
before,before,s,Sequence,0
',',c,,0
em,em,c,SpaceRelation,0
.,.,n,,0
Once,once,s,RecurringEvents,0
more,more,s,RecurringEvents,1
consider,consider,c,Curiosity,0
",",",",s,,0
weigh,weigh,s,ReportingEvents,0
well,well,s,SenseObject,0
your,your,s,DirectAddress,0
idle,idle,s,SenseProperty,0
Coyness,coyness,c,SubjectivePercept,0
;,;,n,,0
And,and,s,,0
if,if,s,Contingency,0
a,a,s,Contingency,1
just,just,s,Intensity,0
repentance,repentance,s,Negative_Relation,0
I,i,s,Contingency,0
can,can,s,Contingency,1
find,find,c,,0
",",",",n,,0
I,i,s,FirstPer,0
may,may,c,Contingency,0
",",",",s,,0
to,to,s,,0
quiet,quiet,s,SenseProperty,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,DirectAddress,2
lost,lost,c,ReportingStates,0
",",",",s,ReportingStates,1
be,be,s,ReportingStates,0
kind,kind,c,Positivity,0
.,.,nn,Question,0
Do,do,s,Question,1
then,then,s,,0
and,and,s,,0
end,end,s,Sequence,0
me,me,c,FirstPer,0
",",",",s,,0
Tyrant,tyrant,c,Negative_Relation,0
",",",",s,,0
Ravisher,ravisher,c,Intensity,0
:,:,n,,0
He,he,s,Updates,0
Is,is,s,Updates,1
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,ReasonForward,0
so,so,s,ReasonForward,1
am,am,s,Question,0
I,i,s,Question,1
from,from,s,,0
Honor,honor,s,StandardsPos,0
ever,ever,s,Biographical_Time,0
gone,gone,c,ReportingStates,0
;,;,n,ReportingStates,1
Oh,oh,c,OralCues,0
!,!,s,,0
how,how,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
look,look,s,ReportingEvents,0
Virtue,virtue,s,StandardsPos,0
in,in,s,SenseProperty,0
the,the,s,SenseProperty,1
face,face,c,SenseProperty,2
",",",",n,,0
Or,or,s,,0
keep,keep,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
countenance,countenance,s,SelfDisclosure,2
when,when,s,Curiosity,0
it,it,s,Curiosity,1
is,is,s,Curiosity,2
accused,accused,c,ReportingStates,0
;,;,n,ReportingStates,1
My,my,s,FirstPer,0
conscious,conscious,s,PrivateThinking,0
blushes,blushes,s,SenseProperty,0
on,on,s,SpaceRelation,0
my,my,s,SpaceRelation,1
cheeks,cheeks,s,SpaceRelation,2
will,will,s,PredictedFuture,0
blab,blab,c,Disclosure,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
tell,tell,s,,0
the,the,s,,0
inward,inward,s,SubjectivePercept,0
touches,touches,s,SenseProperty,0
of,of,s,SenseProperty,1
my,my,s,SelfDisclosure,0
Soul,soul,c,SelfDisclosure,1
.,.,n,,0
Earth,earth,c,SpaceRelation,0
",",",",s,,0
Earth,earth,c,SpaceRelation,0
",",",",s,,0
thou,thou,s,DirectAddress,0
general,general,s,AbstractConcepts,0
Mother,mother,s,PersonProperty,0
of,of,s,PersonProperty,1
all,all,s,,0
beings,beings,c,SenseObject,0
",",",",n,,0
Let,let,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
my,my,s,FirstPer,0
evil,evil,s,StandardsNeg,0
Footsteps,footsteps,s,Motions,0
wrong,wrong,s,StandardsNeg,0
thy,thy,s,DirectAddress,0
bearing,bearing,c,AbstractConcepts,0
",",",",n,Resistance,0
But,but,s,Resistance,1
take,take,s,ReportingEvents,0
what,what,s,Question,0
is,is,s,Question,1
too,too,s,,0
vile,vile,s,StandardsNeg,0
to,to,s,,0
walk,walk,s,Motions,0
upon,upon,s,,0
thee,thee,c,DirectAddress,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
done,done,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,FirstPer,0
do,do,s,Intensity,0
believe,believe,s,PrivateThinking,0
the,the,s,Positivity,0
happy,happy,s,Positivity,1
deed,deed,s,AbstractConcepts,0
is,is,s,Updates,0
done,done,c,Updates,1
:,:,n,,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
came,came,s,ReportingEvents,0
pleased,pleased,s,Positivity,0
and,and,s,,0
flushing,flushing,s,Motions,0
to,to,s,,0
the,the,s,,0
Banquet,banquet,c,Positivity,0
",",",",n,,0
As,as,s,Resemblances,0
if,if,s,Resemblances,1
the,the,s,Resemblances,2
Priest,priest,s,PersonProperty,0
had,had,s,ProjectBack,0
warranted,warranted,s,CommonAuthorities,0
his,his,s,PersonPronoun,0
Joys,joys,c,Positivity,0
",",",",n,,0
And,and,s,,0
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
tasted,tasted,s,SenseProperty,0
of,of,s,SenseProperty,1
my,my,s,FirstPer,0
Antelina,antelina,c,UNRECOGNIZED,0
.,.,nn,,0
Oh,oh,c,OralCues,0
!,!,s,,0
I,i,s,Insist,0
should,should,s,Insist,1
know,know,s,Insist,2
that,that,s,Insist,3
Voice,voice,c,,0
.,.,nnn,Question,0
What,what,s,Question,1
Fate,fate,s,SubjectivePercept,0
directs,directs,s,ReportingEvents,0
me,me,s,FirstPer,0
always,always,s,SubjectiveTime,0
to,to,s,,0
this,this,s,SceneShift,0
place,place,c,SceneShift,1
!,!,n,,0
This,this,s,,0
Melancholy,melancholy,s,Sad,0
Grove,grove,s,SenseObject,0
but,but,s,Resistance,0
sooths,sooths,s,Positivity,0
me,me,s,FirstPer,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Thoughts,thoughts,c,SelfDisclosure,2
",",",",n,,0
And,and,s,,0
Drowns,drowns,s,Negativity,0
me,me,s,FirstPer,0
in,in,s,Sad,0
Despair,despair,c,Sad,1
.,.,s,,0
Or,or,c,,0
",",",",s,,0
is,is,s,Question,0
it,it,s,Question,1
perhaps,perhaps,n,Uncertainty,0
That,that,s,,0
this,this,s,,0
most,most,s,Comparison,0
conscious,conscious,s,PrivateThinking,0
Grove,grove,s,SenseObject,0
nourished,nourished,s,StandardsPos,0
my,my,s,FirstPer,0
ruin,ruin,c,Negativity,0
:,:,n,,0
Oh,oh,c,OralCues,0
!,!,s,,0
the,the,s,Positivity,0
happy,happy,s,Positivity,1
time,time,c,,0
!,!,n,,0
Even,even,s,SubjectivePercept,0
I,i,s,FirstPer,0
that,that,s,,0
am,am,s,FirstPer,0
undone,undone,c,Negativity,0
:,:,s,,0
undone,undone,s,Negativity,0
by,by,s,,0
that,that,c,,0
;,;,n,,0
Bless,bless,s,StandardsPos,0
those,those,s,,0
so,so,s,Positivity,0
happy,happy,c,Positivity,1
",",",",s,,0
happy,happy,s,Positivity,0
moments,moments,s,,0
past,past,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
fond,fond,s,Positivity,0
the,the,s,PrivateThinking,0
Memory,memory,s,PrivateThinking,1
that,that,s,,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
wretched,wretched,c,Negativity,0
.,.,nn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Heavens,heavens,c,Positivity,0
!,!,nnn,,0
What,what,s,,0
means,means,s,ReasonForward,0
that,that,s,ReasonForward,1
Voice,voice,s,SenseProperty,0
of,of,s,SenseProperty,1
Sorrow,sorrow,c,Sad,0
?,?,s,Question,0
do,do,s,Intensity,0
the,the,s,SenseObject,0
Woods,woods,n,SenseObject,1
Pity,pity,s,Sad,0
me,me,c,FirstPer,0
?,?,s,Question,0
or,or,s,Curiosity,0
is,is,s,Curiosity,1
it,it,s,Curiosity,2
that,that,s,Curiosity,3
mourning,mourning,s,Sad,0
Lady,lady,c,PersonProperty,0
!,!,n,,0
',',c,,0
Twere,twere,s,UNRECOGNIZED,0
vain,vain,s,Negativity,0
for,for,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
to,to,s,,0
offer,offer,s,ReportingEvents,0
Services,services,c,StandardsPos,0
",",",",n,,0
Or,or,s,,0
Complement,complement,s,Comparison,0
her,her,s,Comparison,1
Miseries,miseries,s,StandardsNeg,0
with,with,s,,0
mine,mine,c,FirstPer,0
.,.,n,,0
If,if,s,Contingency,0
she,she,s,Contingency,1
be,be,s,ReportingStates,0
truly,truly,s,Intensity,0
Wretched,wretched,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
rob,rob,s,Negative_Relation,0
her,her,s,Negative_Relation,1
of,of,s,Negative_Relation,2
her,her,s,PersonPronoun,0
Solitude,solitude,c,SpaceRelation,0
.,.,n,,0
For,for,s,Confidence,0
sure,sure,s,Confidence,1
when,when,s,,0
Grief,grief,s,Sad,0
grows,grows,s,Transformation,0
to,to,s,Transformation,1
that,that,s,,0
monstrous,monstrous,s,Negativity,0
height,height,c,SenseProperty,0
",",",",n,,0
That,that,s,DenyDisclaim,0
none,none,s,DenyDisclaim,1
can,can,s,Contingency,0
equally,equally,s,Comparison,0
Comiserate,comiserate,c,UNRECOGNIZED,0
.,.,n,Sequence,0
Next,next,s,Sequence,1
to,to,s,,0
the,the,s,,0
Quiet,quiet,s,SenseProperty,0
Slumbers,slumbers,s,Motions,0
of,of,s,,0
the,the,s,SenseObject,0
Grave,grave,c,SenseObject,1
;,;,n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
alone,alone,c,SpaceRelation,0
",",",",s,,0
is,is,s,Generalization,0
all,all,s,Generalization,1
a,a,s,Generalization,2
Wretch,wretch,s,Negativity,0
would,would,s,Contingency,0
have,have,c,Contingency,1
.,.,nn,,0
Oh,oh,c,OralCues,0
!,!,s,,0
Rheusanes,rheusanes,c,UNRECOGNIZED,0
!,!,nnn,,0
Or,or,s,,0
my,my,s,FirstPer,0
Sense,sense,s,AbstractConcepts,0
fails,fails,c,StandardsNeg,0
",",",",s,,0
or,or,s,,0
Antelinas,antelinas,s,UNRECOGNIZED,0
voice,voice,c,,0
.,.,n,Resistance,0
But,but,s,Resistance,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
impossible,impossible,c,StandardsNeg,0
.,.,nn,,0
Rheusanes,rheusanes,c,UNRECOGNIZED,0
.,.,nnn,,0
Again,again,c,RecurringEvents,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
by,by,s,,0
calling,calling,s,ReportingEvents,0
on,on,s,ReportingEvents,1
my,my,s,Autobio,0
Name,name,c,Autobio,1
;,;,n,,0
I,i,s,FirstPer,0
Judge,judge,s,PrivateThinking,0
you,you,s,DirectAddress,0
think,think,s,DirectAddress,1
it,it,s,,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Power,power,s,SelfDisclosure,2
to,to,s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
Service,service,c,StandardsPos,0
.,.,n,,0
Accept,accept,s,StandardsPos,0
it,it,s,,0
thus,thus,c,ReasonForward,0
",",",",s,,0
and,and,s,,0
rise,rise,s,Motions,0
from,from,s,Motions,1
this,this,s,,0
sad,sad,s,Sad,0
Place,place,c,SpaceRelation,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
trust,trust,s,Confidence,0
my,my,s,FirstPer,0
Eyes,eyes,c,SenseObject,0
",",",",s,,0
it,it,s,DenyDisclaim,0
cannot,cannot,s,DenyDisclaim,1
be,be,n,DenyDisclaim,2
What,what,s,,0
Antelina,antelina,s,UNRECOGNIZED,0
and,and,s,,0
without,without,s,Contingency,0
the,the,s,Contingency,1
King,king,c,PersonProperty,0
;,;,n,,0
Or,or,s,,0
is,is,s,ReportingStates,0
this,this,s,,0
grief,grief,s,Sad,0
because,because,s,ReasonBackward,0
without,without,s,Contingency,0
the,the,s,Contingency,1
King,king,c,PersonProperty,0
.,.,nn,,0
Unkind,unkind,s,StandardsNeg,0
Rheusanes,rheusanes,s,UNRECOGNIZED,0
do,do,s,Question,0
I,i,s,Question,1
merit,merit,s,StandardsPos,0
this,this,c,Immediacy,0
.,.,nnn,Immediacy,1
Why,why,c,Question,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
guess,guess,s,Uncertainty,0
no,no,s,Exceptions,0
other,other,s,Exceptions,1
Cause,cause,c,Cause,0
;,;,n,Resistance,0
Yet,yet,s,Resistance,1
Oh,oh,c,OralCues,0
!,!,s,,0
my,my,s,FirstPer,0
Antelina,antelina,c,UNRECOGNIZED,0
",",",",s,,0
if,if,s,Contingency,0
e're,e're,s,SubjectivePercept,0
you,you,s,DirectAddress,0
Loved,loved,c,Positivity,0
",",",",n,,0
As,as,s,RecurringEvents,0
often,often,s,RecurringEvents,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
Sworn,sworn,s,CommonAuthorities,0
you,you,s,DirectAddress,0
did,did,s,ReportingEvents,0
Rheusanes,rheusanes,c,UNRECOGNIZED,0
;,;,n,,0
Not,not,s,DenyDisclaim,0
all,all,s,DenyDisclaim,1
the,the,s,,0
Royalties,royalties,s,AbstractConcepts,0
that,that,s,,0
deck,deck,s,SenseObject,0
a,a,s,SenseObject,0
Throne,throne,c,SenseObject,1
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
gay,gay,s,PersonProperty,0
Bridegroom,bridegroom,s,PersonProperty,0
King,king,s,PersonProperty,0
with,with,s,Generalization,0
all,all,s,Generalization,1
his,his,s,PersonPronoun,0
honors,honors,c,StandardsPos,0
",",",",n,,0
Not,not,s,DenyDisclaim,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
Arms,arms,c,SenseObject,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
in,in,s,,0
the,the,s,,0
unspeaking,unspeaking,s,Resistance,0
Minute,minute,s,TimeDuration,0
of,of,s,TimeDuration,1
delight,delight,c,Positivity,0
",",",",n,,0
Shall,shall,s,ProjectAhead,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
half,half,s,Numbers,0
that,that,s,,0
Peace,peace,s,StandardsPos,0
or,or,s,,0
Calm,calm,s,Reassure,0
your,your,s,Reassure,1
Soul,soul,c,Disclosure,0
",",",",n,,0
Equal,equal,s,Comparison,0
to,to,s,Comparison,1
what,what,s,,0
beneath,beneath,s,SpaceRelation,0
Yon,yon,s,SpaceRelation,0
Myrtle,myrtle,s,SenseObject,0
Tree,tree,c,SenseObject,1
",",",",n,,0
You,you,s,DirectAddress,0
owned,owned,s,ReportingEvents,0
with,with,s,Sad,0
Tears,tears,s,Sad,1
of,of,s,,0
Joy,joy,s,Positivity,0
you,you,s,DirectAddress,0
felt,felt,s,PrivateThinking,0
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nn,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
thy,thy,s,DirectAddress,0
Truth,truth,s,StandardsPos,0
and,and,s,,0
that,that,s,,0
thus,thus,s,ReasonForward,0
sinks,sinks,s,Sad,0
my,my,s,Sad,1
Soul,soul,c,Sad,2
",",",",nnn,,0
She,she,s,PersonPronoun,0
faints,faints,c,SenseProperty,0
",",",",s,,0
Oh,oh,c,OralCues,0
!,!,s,,0
thou,thou,s,DirectAddress,0
Epitome,epitome,s,Example,0
of,of,s,CommonAuthorities,0
Heaven,heaven,s,CommonAuthorities,1
return,return,c,RecurringEvents,0
",",",",n,,0
Revive,revive,s,StandardsPos,0
my,my,s,Positivity,0
Love,love,c,Positivity,1
",",",",s,,0
my,my,s,Autobio,0
Life,life,c,Autobio,1
",",",",s,,0
my,my,s,FirstPer,0
Antelina,antelina,c,UNRECOGNIZED,0
.,.,nn,,0
Ah,ah,c,OralCues,0
!,!,s,,0
me,me,c,FirstPer,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
e're,e're,s,SubjectivePercept,0
have,have,s,,0
Peace,peace,c,StandardsPos,0
.,.,n,Imperative,0
Wake,wake,s,Imperative,1
me,me,s,FirstPer,0
no,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
.,.,nn,,0
Oh,oh,c,OralCues,0
!,!,s,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
know,know,s,Confidence,0
my,my,s,FirstPer,0
Truth,truth,c,StandardsPos,0
",",",",n,,0
Live,live,s,,0
only,only,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
Convince,convince,s,Confidence,0
me,me,s,FirstPer,0
of,of,s,,0
thy,thy,s,DirectAddress,0
own,own,c,ReportingEvents,0
;,;,n,,0
That,that,s,,0
Antelina,antelina,s,UNRECOGNIZED,0
Loves,loves,s,Positivity,0
the,the,s,Positivity,1
the,the,s,Negativity,0
lost,lost,s,Negativity,1
Rheusanes,rheusanes,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
my,my,s,SelfDisclosure,0
Soul,soul,s,SelfDisclosure,1
soars,soars,s,Motions,0
immediately,immediately,s,Immediacy,0
with,with,s,,0
thine,thine,c,UNRECOGNIZED,0
.,.,nn,Curiosity,0
How,how,s,Curiosity,1
can,can,s,Curiosity,2
your,your,s,DirectAddress,0
Eyes,eyes,s,SenseObject,0
so,so,s,,0
carelessly,carelessly,s,Negativity,0
surveigh,surveigh,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
?,?,nnn,Question,0
What,what,s,,0
say,say,s,Citations,0
thou,thou,c,DirectAddress,0
?,?,nnn,Question,0
Do,do,s,Intensity,0
these,these,s,Immediacy,0
torn,torn,s,ReportingEvents,0
Robes,robes,s,SenseObject,0
and,and,s,,0
hair,hair,s,SenseObject,0
look,look,s,SenseProperty,0
well,well,c,SenseProperty,1
",",",",s,,0
Rheusanes,rheusanes,c,UNRECOGNIZED,0
.,.,nnn,,0
Hh,hh,c,UNRECOGNIZED,0
!,!,nnn,,0
Should,should,s,DirectAddress,0
you,you,s,DirectAddress,1
meet,meet,s,ReportingEvents,0
one,one,s,Numbers,0
thus,thus,s,ReasonForward,0
Ruffled,ruffled,s,ReportingEvents,0
on,on,s,SpaceRelation,0
a,a,s,SpaceRelation,1
Road,road,c,SpaceRelation,2
",",",",n,,0
Stretched,stretched,s,ReportingEvents,0
on,on,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Ground,ground,s,SpaceRelation,2
or,or,s,,0
fastened,fastened,s,SenseProperty,0
to,to,s,SenseProperty,1
a,a,s,SenseProperty,2
Tree,tree,c,SenseObject,0
",",",",n,,0
Would,would,s,Request,0
you,you,s,Request,1
not,not,s,DenyDisclaim,0
judge,judge,s,PrivateThinking,0
they,they,s,ProjectBack,0
had,had,s,ProjectBack,1
been,been,s,ProjectBack,0
Robbed,robbed,c,ReportingStates,0
",",",",s,ReportingStates,1
Rheusanes,rheusanes,c,UNRECOGNIZED,0
?,?,nn,Question,0
Horrors,horrors,s,Fear,0
eternal,eternal,s,RecurringEvents,0
choke,choke,s,Negativity,0
my,my,s,FirstPer,0
eager,eager,s,Positivity,0
thought,thought,c,PrivateThinking,0
",",",",n,,0
And,and,s,,0
stifle,stifle,s,Negativity,0
my,my,s,FirstPer,0
unnatural,unnatural,s,StandardsNeg,0
Suspicion,suspicion,c,Negativity,0
;,;,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
guess,guess,s,Uncertainty,0
at,at,s,Intensity,0
all,all,c,Intensity,1
",",",",s,Intensity,2
go,go,s,TimeDuration,0
on,on,c,TimeDuration,1
",",",",s,TimeDuration,2
be,be,s,ReportingStates,0
plain,plain,c,SenseProperty,0
",",",",n,,0
What,what,s,,0
meanest,meanest,s,Negativity,0
thou,thou,s,DirectAddress,0
by,by,s,,0
a,a,s,SpaceRelation,0
Road,road,c,SpaceRelation,1
",",",",s,,0
bound,bound,s,AbstractConcepts,0
to,to,s,AbstractConcepts,1
a,a,s,AbstractConcepts,2
Tree,tree,c,SenseObject,0
",",",",s,,0
or,or,s,,0
Robbed,robbed,c,Negative_Relation,0
?,?,nn,Question,0
When,when,s,,0
e're,e're,s,SubjectivePercept,0
a,a,s,PersonProperty,0
Shepherd,shepherd,s,PersonProperty,1
leaves,leaves,s,SceneShift,0
