MOors,moors,c,SenseObject,0
then,then,s,,0
it,it,s,ReportingStates,0
is,is,s,ReportingStates,1
such,such,s,ReportingStates,2
a,a,s,,0
sight,sight,s,SenseProperty,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
some,some,s,Uncertainty,0
teeth,teeth,s,SenseObject,0
--,--,s,,0
sure,sure,s,Confidence,0
you're,you're,s,DirectAddress,0
a,a,s,Intensity,0
great,great,s,Intensity,1
admirer,admirer,s,Positivity,0
of,of,s,Positivity,1
my,my,n,FirstPer,0
Lady,lady,s,PersonProperty,0
Whifler,whifler,c,UNRECOGNIZED,0
",",",",s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Sneer,sneer,c,Negative_Relation,0
",",",",s,,0
and,and,s,,0
Sir,sir,s,PersonProperty,0
Laurence,laurence,s,UNRECOGNIZED,0
Loud,loud,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
that,that,s,,0
gang,gang,nnn,PersonProperty,0
I,i,s,Self_Promise,0
vow,vow,s,Self_Promise,1
and,and,s,,0
swear,swear,s,Intensity,0
she,she,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
very,very,s,Intensity,0
merry,merry,s,Positivity,0
Woman,woman,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
she,she,s,PersonPronoun,0
laughs,laughs,s,Positivity,0
a,a,s,Negativity,0
little,little,s,Negativity,1
too,too,n,Negativity,2
much,much,nnn,Intensity,0
Merry,merry,c,Positivity,0
!,!,s,,0
O,o,s,LangRef,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
what,what,s,,0
a,a,s,,0
character,character,s,LangRef,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
of,of,s,,0
a,a,s,PersonProperty,0
Woman,woman,s,PersonProperty,1
of,of,s,StandardsPos,0
Quality,quality,s,StandardsPos,1
--,--,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
been,been,n,ProjectBack,0
at,at,s,,0
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Whifler's,whifler's,s,UNRECOGNIZED,0
upon,upon,s,Immediacy,0
her,her,s,Immediacy,1
day,day,c,TimeDuration,0
",",",",s,,0
Madam,madam,nnn,PersonProperty,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
--,--,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
humor,humor,s,Positivity,0
this,this,s,Anger,0
Fool,fool,c,Anger,1
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
and,and,s,,0
how,how,c,Question,0
?,?,s,Question,1
he,he,c,PersonPronoun,0
!,!,s,,0
what,what,s,Confront,0
is,is,s,Confront,1
your,your,s,Confront,2
sense,sense,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
the,the,s,,0
Conversation,conversation,s,AbstractConcepts,0
there,there,c,,0
?,?,nnn,Question,0
O,o,s,LangRef,0
most,most,s,Comparison,0
ridiculous,ridiculous,c,Negativity,0
",",",",s,,0
a,a,s,,0
perpetual,perpetual,s,SubjectiveTime,0
consort,consort,s,Negativity,0
of,of,s,,0
laughing,laughing,s,Positivity,0
without,without,s,Contingency,0
any,any,s,Contingency,1
harmony,harmony,c,StandardsPos,0
;,;,s,,0
for,for,n,Confidence,0
sure,sure,c,Confidence,1
",",",",s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
to,to,s,,0
laugh,laugh,s,Positivity,0
out,out,s,StandardsNeg,0
of,of,s,StandardsNeg,1
time,time,c,StandardsNeg,2
",",",",s,,0
is,is,s,ReportingStates,0
as,as,s,,0
disagreeable,disagreeable,s,Resistance,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
sing,sing,s,SenseProperty,0
out,out,s,SenseProperty,1
of,of,s,SubjectiveTime,0
time,time,n,SubjectiveTime,1
or,or,s,,0
out,out,s,Resistance,0
of,of,s,Resistance,1
tune,tune,nnn,Resistance,2
He,he,c,PersonPronoun,0
",",",",s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
right,right,c,,0
;,;,s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Whifler,whifler,s,UNRECOGNIZED,0
is,is,s,Intensity,0
so,so,s,Intensity,1
ready,ready,s,ProjectAhead,0
--,--,s,,0
she,she,s,SubjectiveTime,0
always,always,s,SubjectiveTime,1
comes,comes,n,ReportingEvents,0
in,in,s,ReportingEvents,1
three,three,s,Numbers,0
bars,bars,s,SenseObject,0
too,too,s,Negativity,0
soon,soon,s,Negativity,1
--,--,s,,0
and,and,s,Sequence,0
then,then,c,Sequence,1
",",",",s,,0
what,what,s,Question,0
do,do,s,Question,1
they,they,s,Question,2
laugh,laugh,s,SubjectivePercept,0
at,at,c,SubjectivePercept,1
?,?,s,Question,0
For,for,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,n,Confidence,0
laughing,laughing,s,Positivity,0
without,without,s,Contingency,0
a,a,s,Contingency,1
jest,jest,s,Positivity,0
is,is,s,ReportingStates,0
as,as,s,,0
impertinent,impertinent,c,StandardsNeg,0
;,;,s,,0
he,he,c,PersonPronoun,0
!,!,s,,0
as,as,c,,0
",",",",s,,0
as,as,s,,0
--,--,nnn,,0
As,as,s,,0
dancing,dancing,s,Motions,0
without,without,s,Contingency,0
a,a,s,Contingency,1
Fiddle,fiddle,c,SenseObject,0
.,.,nnn,,0
Just,just,s,Intensity,0
',',c,,0
ifaith,ifaith,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
at,at,s,,0
my,my,s,FirstPer,0
tongues,tongues,s,SenseObject,0
end,end,c,Sequence,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
that,that,s,,0
cannot,cannot,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
properly,properly,s,StandardsPos,0
said,said,s,Citations,0
of,of,s,Citations,1
them,them,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
think,think,s,PrivateThinking,0
they,they,s,Exceptions,0
are,are,s,Exceptions,1
all,all,s,Exceptions,2
in,in,s,,0
good,good,n,StandardsPos,0
nature,nature,s,StandardsPos,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
World,world,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
only,only,s,SubjectivePercept,0
laugh,laugh,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
one,one,s,Numbers,0
another,another,c,Numbers,1
;,;,s,,0
and,and,s,,0
you,you,s,Insist,0
must,must,s,Insist,1
allow,allow,s,ReportingEvents,0
they,they,n,,0
have,have,s,Generalization,0
all,all,s,Generalization,1
jests,jests,s,Positivity,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
Persons,persons,c,PersonProperty,0
",",",",s,Concessive,0
though,though,s,Concessive,1
they,they,s,,0
have,have,s,,0
none,none,s,DenyDisclaim,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
Conversation,conversation,nnn,AbstractConcepts,0
True,true,c,Concessive,0
",",",",s,Concessive,1
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
Am,am,s,FirstPer,0
a,a,s,PersonProperty,0
Person,person,s,PersonProperty,1
of,of,s,PersonProperty,2
Honor,honor,s,StandardsPos,0
--,--,s,,0
for,for,s,Intensity,0
Heaven's,heaven's,s,Intensity,1
sake,sake,s,Intensity,2
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
sacrifice,sacrifice,s,StandardsPos,0
',',c,,0
em,em,s,SpaceRelation,0
to,to,n,,0
mirth,mirth,s,Positivity,0
a,a,s,SubjectivePercept,0
little,little,nnn,SubjectivePercept,1
',',c,,0
Gads,gads,s,Positivity,0
so,so,s,,0
--,--,s,,0
Wife,wife,c,PersonProperty,0
",",",",s,,0
Wife,wife,c,PersonProperty,0
",",",",s,,0
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Plyant,plyant,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,LangRef,0
word,word,c,LangRef,1
.,.,nnn,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
busy,busy,c,SubjectiveTime,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Paul,paul,c,,0
",",",",s,,0
I,i,s,FirstPer,0
wonder,wonder,s,Curiosity,0
at,at,s,SpaceRelation,0
your,your,s,SpaceRelation,1
impertinence,impertinence,s,StandardsNeg,0
--,--,nnn,,0
Sir,sir,s,PersonProperty,0
Paul,paul,c,,0
",",",",s,,0
harkee,harkee,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
reasoning,reasoning,s,CommonAuthorities,0
the,the,s,,0
matter,matter,s,AbstractConcepts,0
you,you,s,DirectAddress,0
know,know,c,DirectAddress,1
;,;,s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
--,--,s,,0
if,if,s,Contingency,0
your,your,n,DirectAddress,0
Ladyship,ladyship,s,CommonAuthorities,0
please,please,c,Request,0
",",",",s,Request,1
we'll,we'll,s,ProjectAhead,0
discourse,discourse,s,AbstractConcepts,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
in,in,s,,0
the,the,s,Sequence,0
next,next,s,Sequence,1
Room,room,nnn,SenseObject,0
O,o,s,LangRef,0
^,^,c,UNRECOGNIZED,0
o,o,c,LangRef,0
",",",",s,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
good,good,s,,0
success,success,c,StandardsPos,0
",",",",s,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
good,good,s,,0
success,success,c,StandardsPos,0
.,.,s,,0
Boy,boy,c,PersonProperty,0
",",",",s,,0
tell,tell,s,,0
my,my,s,FirstPer,0
Lady,lady,c,PersonProperty,0
",",",",n,,0
when,when,s,Contingency,0
she,she,s,Contingency,1
has,has,s,Contingency,2
done,done,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
speak,speak,s,SpaceRelation,0
with,with,s,SpaceRelation,1
her,her,s,PersonPronoun,0
below,below,nnn,AbstractConcepts,0
Then,then,s,Sequence,0
you,you,s,Sequence,1
think,think,s,PrivateThinking,0
that,that,s,PrivateThinking,1
Episode,episode,s,TimeDuration,0
between,between,s,,0
Susan,susan,c,,0
",",",",s,,0
the,the,s,,0
Dairymaid,dairymaid,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
our,our,s,Inclusive,0
Coachman,coachman,s,PersonProperty,0
is,is,n,DenyDisclaim,0
not,not,s,DenyDisclaim,1
amiss,amiss,c,StandardsNeg,0
;,;,s,,0
you,you,s,DirectAddress,0
know,know,c,DirectAddress,1
",",",",s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
suppose,suppose,s,Uncertainty,0
the,the,s,,0
Dairy,dairy,s,SenseObject,0
in,in,s,SpaceRelation,0
Town,town,c,SpaceRelation,1
",",",",s,,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Country,country,nnn,SpaceRelation,2
Incomparable,incomparable,c,StandardsPos,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
perish,perish,s,Negativity,0
--,--,s,,0
but,but,s,TimeShift,0
then,then,s,TimeShift,1
being,being,s,ReportingStates,0
an,an,s,ReportingStates,1
Heroic,heroic,s,StandardsPos,0
Poem,poem,c,SenseObject,0
",",",",s,,0
had,had,s,ProjectBack,0
not,not,s,ProjectBack,1
you,you,n,DirectAddress,0
better,better,s,Comparison,0
call,call,s,ReportingEvents,0
him,him,s,PersonPronoun,0
a,a,s,PersonProperty,0
Charioteer,charioteer,c,PersonProperty,1
?,?,s,Question,0
Charioteer,charioteer,s,PersonProperty,0
sounds,sounds,s,SenseProperty,0
great,great,c,Intensity,0
;,;,s,,0
besides,besides,s,Specifiers,0
your,your,s,DirectAddress,0
Ladyship's,ladyship's,n,UNRECOGNIZED,0
Coachman,coachman,s,PersonProperty,0
having,having,s,ReportingEvents,0
a,a,s,ReportingEvents,1
red,red,s,SenseObject,0
face,face,c,SenseObject,1
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
comparing,comparing,s,Comparison,0
him,him,s,PersonPronoun,0
to,to,s,,0
the,the,s,SenseObject,0
Sun,sun,s,SenseObject,1
--,--,s,,0
and,and,s,,0
you,you,s,DirectAddress,0
know,know,n,DirectAddress,1
the,the,s,SenseObject,0
Sun,sun,s,SenseObject,1
is,is,s,ReportingStates,0
called,called,s,ReportingEvents,0
Heavens,heavens,s,Positivity,0
Charioteer,charioteer,nnn,PersonProperty,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
infinitely,infinitely,s,Intensity,0
better,better,c,Comparison,0
;,;,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
extremely,extremely,s,Intensity,0
beholding,beholding,s,SpaceRelation,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
for,for,s,,0
the,the,s,Curiosity,0
hint,hint,c,Curiosity,1
",",",",s,,0
stay,stay,s,TimeDuration,0
we'll,we'll,n,ProjectAhead,0
read,read,s,Motions,0
over,over,s,Motions,1
those,those,s,,0
half,half,s,SenseObject,0
a,a,s,SenseObject,1
score,score,s,AbstractConcepts,0
lines,lines,s,SpaceRelation,0
again,again,nn,RecurringEvents,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
see,see,s,DirectAddress,0
here,here,c,DirectAddress,1
",",",",s,,0
you,you,s,DirectAddress,0
know,know,s,DirectAddress,1
what,what,s,,0
goes,goes,s,Sequence,0
before,before,c,Sequence,1
",",",",s,,0
the,the,s,,0
comparison,comparison,c,Comparison,0
",",",",s,OralCues,0
you,you,s,OralCues,1
know,know,c,OralCues,2
.,.,nn,OralCues,3
For,for,s,,0
as,as,s,,0
the,the,s,SenseObject,0
Sun,sun,s,SenseObject,1
shines,shines,s,SenseProperty,0
every,every,s,RecurringEvents,0
day,day,c,RecurringEvents,1
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
of,of,s,Inclusive,0
our,our,s,Inclusive,1
Coachman,coachman,s,PersonProperty,0
I,i,s,ReceivedPOV,0
may,may,s,ReceivedPOV,1
say,say,c,ReceivedPOV,2
.,.,nn,,0
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,s,Fear,2
that,that,s,Fear,3
simile,simile,s,LangRef,0
wont,wont,s,SubjectivePercept,0
do,do,s,Intensity,0
in,in,s,,0
wet,wet,s,SenseProperty,0
Weather,weather,s,SenseProperty,1
--,--,s,,0
because,because,s,ReasonBackward,0
you,you,s,DirectAddress,0
say,say,s,DirectAddress,1
the,the,s,SenseObject,0
Sun,sun,n,SenseObject,1
shines,shines,s,SenseProperty,0
every,every,s,RecurringEvents,0
day,day,nnn,RecurringEvents,1
No,no,c,OralCues,0
",",",",s,OralCues,1
for,for,s,,0
the,the,s,SenseObject,0
Sun,sun,s,SenseObject,1
it,it,s,,0
wont,wont,c,SubjectivePercept,0
",",",",s,Resistance,0
but,but,s,Resistance,1
it,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
do,do,s,Positivity,0
for,for,s,Positivity,1
the,the,s,,0
Coachman,coachman,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
you,you,s,DirectAddress,0
know,know,s,DirectAddress,1
there,there,s,ReportingStates,0
is,is,n,ReportingStates,1
most,most,s,Comparison,0
occasion,occasion,s,AbstractConcepts,0
for,for,s,,0
a,a,s,PersonProperty,0
Coach,coach,s,PersonProperty,1
in,in,s,,0
wet,wet,s,SenseProperty,0
Weather,weather,nnn,SenseProperty,1
Right,right,c,,0
",",",",s,OralCues,0
right,right,c,OralCues,1
",",",",s,OralCues,2
that,that,s,,0
saves,saves,s,StandardsPos,0
all,all,c,Inclusive,0
.,.,nnn,Inclusive,1
Then,then,s,Sequence,0
I,i,s,Sequence,1
don't,don't,s,DenyDisclaim,0
say,say,s,Citations,0
the,the,s,Citations,1
Sun,sun,s,SenseObject,0
shines,shines,s,SenseProperty,0
all,all,s,Generalization,0
the,the,s,Generalization,1
day,day,c,TimeDuration,0
",",",",s,Resistance,0
but,but,c,Resistance,1
",",",",s,,0
that,that,s,,0
he,he,s,Neutral_Attribution,0
peeps,peeps,s,Neutral_Attribution,1
now,now,s,RecurringEvents,0
and,and,s,RecurringEvents,1
then,then,c,RecurringEvents,2
",",",",n,Resistance,0
yet,yet,s,Resistance,1
he,he,s,PersonPronoun,0
does,does,s,ReportingEvents,0
shine,shine,s,SenseProperty,0
all,all,s,Generalization,0
the,the,s,Generalization,1
day,day,s,TimeDuration,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
you,you,s,DirectAddress,0
know,know,c,DirectAddress,1
",",",",s,Concessive,0
though,though,s,Concessive,1
we,we,s,,0
don't,don't,s,DenyDisclaim,0
see,see,s,DenyDisclaim,1
him,him,nnn,PersonPronoun,0
Right,right,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
the,the,s,,0
vulgar,vulgar,s,StandardsNeg,0
will,will,s,PredictedFuture,0
never,never,s,PredictedFuture,1
comprehend,comprehend,s,PrivateThinking,0
that,that,c,PrivateThinking,1
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
you,you,s,Insist,0
shall,shall,s,Insist,1
hear,hear,s,SpaceRelation,0
--,--,s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
see,see,c,,0
.,.,nn,,0
For,for,s,,0
as,as,s,,0
the,the,s,SenseObject,0
Sun,sun,s,SenseObject,1
shines,shines,s,SenseProperty,0
every,every,s,RecurringEvents,0
day,day,c,RecurringEvents,1
",",",",n,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
Coachman,coachman,s,PersonProperty,0
I,i,s,ReceivedPOV,0
may,may,s,ReceivedPOV,1
say,say,c,ReceivedPOV,2
",",",",n,,0
He,he,s,Neutral_Attribution,0
shows,shows,s,Neutral_Attribution,1
his,his,s,PersonPronoun,0
drunken,drunken,s,ReportingEvents,0
fiery,fiery,s,SenseProperty,0
Face,face,c,SenseObject,0
",",",",n,,0
Just,just,s,Resemblances,0
as,as,s,Resemblances,1
the,the,s,Resemblances,2
Sun,sun,s,SenseObject,0
does,does,c,ReportingEvents,0
",",",",s,,0
more,more,s,Specifiers,0
or,or,s,Specifiers,1
less,less,c,Specifiers,2
.,.,nn,,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
right,right,c,,0
",",",",s,Generalization,0
all,all,s,Generalization,1
is,is,s,Positive_Attribution,0
well,well,c,Positive_Attribution,1
",",",",s,Generalization,0
all,all,s,Generalization,1
is,is,s,Positive_Attribution,0
well,well,c,Positive_Attribution,1
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
when,when,s,,0
at,at,s,RecurringEvents,0
night,night,s,RecurringEvents,1
his,his,s,PersonPronoun,0
labor's,labor's,s,UNRECOGNIZED,0
done,done,c,ReportingStates,0
",",",",n,ReportingStates,1
Then,then,s,,0
too,too,s,,0
like,like,s,SubjectivePercept,0
Heavens,heavens,s,Positivity,0
Charioteer,charioteer,c,PersonProperty,0
",",",",s,,0
the,the,s,SenseObject,0
Sun,sun,c,SenseObject,1
:,:,n,,0
Ay,ay,c,OralCues,0
",",",",s,,0
Charioteer,charioteer,s,PersonProperty,0
does,does,s,ReportingEvents,0
better,better,c,Comparison,0
.,.,nn,,0
Into,into,s,Transformation,0
the,the,s,Transformation,1
Dairy,dairy,s,SenseObject,0
he,he,s,PersonPronoun,0
descends,descends,c,SpaceRelation,0
",",",",n,,0
And,and,s,,0
there,there,s,,0
his,his,s,PersonPronoun,0
whipping,whipping,s,SenseProperty,0
and,and,s,,0
his,his,s,PersonPronoun,0
driving,driving,s,Motions,0
ends,ends,c,Sequence,0
;,;,n,,0
There,there,s,SpaceRelation,0
he,he,s,SpaceRelation,1
is,is,s,Positive_Attribution,0
secure,secure,s,Positive_Attribution,1
from,from,s,,0
danger,danger,s,Fear,0
of,of,s,,0
a,a,s,,0
bilk,bilk,c,Negative_Relation,0
",",",",n,,0
His,his,s,PersonPronoun,0
fare,fare,s,SubjectivePercept,0
is,is,s,ReportingStates,0
paid,paid,s,Narrative_Verbs,0
him,him,c,Narrative_Verbs,1
",",",",s,,0
and,and,s,,0
he,he,s,Neutral_Attribution,0
sets,sets,s,Neutral_Attribution,1
in,in,s,,0
Milk,milk,c,SenseObject,0
.,.,n,,0
For,for,s,,0
Susan,susan,c,,0
",",",",s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,c,DirectAddress,2
",",",",s,DirectAddress,3
is,is,s,ReportingStates,0
Theti^,theti^,c,UNRECOGNIZED,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
--,--,nnn,,0
Incomparable,incomparable,s,StandardsPos,0
well,well,s,SenseObject,0
and,and,s,,0
proper,proper,c,StandardsPos,0
",",",",s,,0
Igad,igad,s,UNRECOGNIZED,0
--,--,s,,0
but,but,s,Resistance,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
one,one,s,Exceptions,0
exception,exception,s,Exceptions,1
to,to,s,,0
make,make,c,ReportingEvents,0
.,.,s,,0
--,--,n,,0
don't,don't,s,Confront,0
you,you,s,Confront,1
think,think,s,PrivateThinking,0
bilk,bilk,s,Negative_Relation,0
(,(,c,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
its,its,s,,0
good,good,s,,0
Rhyme,rhyme,c,LangRef,0
),),s,,0
but,but,s,Resistance,0
don't,don't,s,Confront,0
you,you,s,Confront,1
think,think,s,PrivateThinking,0
bilk,bilk,s,Negative_Relation,0
and,and,s,,0
fare,fare,n,SubjectivePercept,0
too,too,s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Hackney,hackney,s,SenseObject,0
Coachman,coachman,nnn,PersonProperty,0
I,i,s,Self_Promise,0
swear,swear,s,Self_Promise,1
and,and,s,,0
vow,vow,s,Intensity,0
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,s,Fear,2
so,so,s,,0
--,--,s,,0
And,and,s,Resistance,0
yet,yet,s,Resistance,1
our,our,s,Inclusive,0
Iehu,iehu,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
a,a,s,ProjectBack,1
Hackney,hackney,s,SenseObject,0
Coachman,coachman,c,PersonProperty,0
",",",",n,,0
when,when,s,,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
took,took,s,ReportingEvents,0
him,him,nnn,ReportingEvents,1
Was,was,s,ProjectBack,0
that,that,s,ProjectBack,1
he,he,s,Sequence,0
then,then,c,Sequence,1
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
answered,answered,c,ReportingStates,0
",",",",s,ReportingStates,1
if,if,s,Contingency,0
Iehu,iehu,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
a,a,s,ProjectBack,1
Hackney,hackney,s,SenseObject,0
Coachman,coachman,s,PersonProperty,0
--,--,s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
put,put,n,ReportingEvents,0
that,that,s,,0
into,into,s,Transformation,0
the,the,s,Transformation,1
marginal,marginal,s,SenseObject,0
Notes,notes,c,SenseObject,1
",",",",s,Concessive,0
though,though,s,Concessive,1
to,to,s,,0
prevent,prevent,s,Resistance,0
Criticisms,criticisms,s,StandardsNeg,0
--,--,s,,0
only,only,s,SubjectivePercept,0
mark,mark,s,AbstractConcepts,0
it,it,s,,0
with,with,s,Specifiers,0
a,a,n,Specifiers,1
small,small,s,SenseProperty,0
asterism,asterism,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
say,say,c,Citations,0
",",",",s,,0
--,--,s,,0
Iehu,iehu,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
formerly,formerly,s,TimeShift,0
a,a,s,TimeShift,1
Hackney,hackney,s,SenseObject,0
Coachman,coachman,nnn,PersonProperty,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
;,;,s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
oblige,oblige,s,Responsibility,0
me,me,s,FirstPer,0
extremely,extremely,s,Intensity,0
to,to,s,,0
write,write,s,ReportingEvents,0
Notes,notes,s,SenseObject,0
to,to,s,,0
the,the,s,Specifiers,0
whole,whole,s,Specifiers,1
Poem,poem,c,SenseObject,0
.,.,nnn,,0
With,with,s,Positivity,0
all,all,s,Positivity,1
my,my,s,Positivity,2
Heart,heart,s,Positivity,3
and,and,s,,0
Soul,soul,c,Disclosure,0
",",",",s,,0
and,and,s,,0
proud,proud,s,StandardsPos,0
of,of,s,StandardsPos,1
the,the,s,,0
vast,vast,s,Intensity,0
honor,honor,c,StandardsPos,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
perish,perish,c,Negativity,0
.,.,nnn,,0
He,he,c,PersonPronoun,0
",",",",s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
my,my,s,Positivity,0
Dear,dear,c,Positivity,1
",",",",s,,0
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
done,done,s,ReportingStates,0
--,--,s,,0
wont,wont,s,SubjectivePercept,0
you,you,s,DirectAddress,0
join,join,s,Inclusive,0
with,with,s,Inclusive,1
us,us,c,Inclusive,0
",",",",s,,0
we,we,s,,0
were,were,n,ProjectBack,0
laughing,laughing,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Whister,whister,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Sneer,sneer,nnn,Negative_Relation,0
--,--,s,,0
Ay,ay,s,OralCues,0
my,my,s,Positivity,0
Dear,dear,s,Positivity,1
--,--,s,,0
were,were,s,ProjectBack,0
you,you,c,DirectAddress,0
?,?,s,Question,0
Oh,oh,s,OralCues,0
filthy,filthy,s,Negativity,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Sneer,sneer,c,Negative_Relation,0
;,;,s,,0
he,he,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
nauseous,nauseous,s,Negativity,0
figure,figure,c,SenseObject,0
",",",",s,,0
a,a,s,Intensity,0
most,most,n,Intensity,1
fulsamick,fulsamick,s,UNRECOGNIZED,0
Fop,fop,c,PersonProperty,0
",",",",s,,0
Foh,foh,s,UNRECOGNIZED,0
--,--,s,,0
he,he,s,Neutral_Attribution,0
spent,spent,s,Neutral_Attribution,1
two,two,s,Numbers,0
days,days,s,TimeDuration,0
together,together,s,Inclusive,0
in,in,s,,0
going,going,s,ReportingEvents,0
about,about,s,ReportingEvents,1
Covent,covent,s,UNRECOGNIZED,0
Garden,garden,n,SenseObject,0
to,to,s,ProjectAhead,0
suit,suit,s,ProjectAhead,1
the,the,s,,0
lining,lining,s,SpaceRelation,0
of,of,s,SpaceRelation,1
his,his,s,PersonPronoun,0
Coach,coach,s,PersonProperty,0
with,with,s,,0
