TRuth,truth,s,StandardsPos,0
day,day,n,TimeDuration,0
(,(,c,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
but,but,s,Resistance,0
regarded,regarded,s,CommonAuthorities,0
your,your,s,DirectAddress,0
profit,profit,c,AbstractConcepts,0
),),s,,0
what,what,s,,0
gifts,gifts,c,Positivity,0
",",",",s,,0
what,what,s,,0
friends,friends,c,StandardsPos,0
",",",",s,,0
through,through,s,DirectAddress,0
your,your,n,DirectAddress,1
mere,mere,s,SubjectivePercept,0
Rusticitie,rusticitie,nnn,UNRECOGNIZED,0
Madame,madame,s,PersonProperty,0
--,--,nnn,,0
Pardon,pardon,s,DirectAddress,0
me,me,c,DirectAddress,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
insinuate,insinuate,s,StandardsNeg,0
your,your,s,DirectAddress,0
errors,errors,s,StandardsNeg,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,s,,0
No,no,s,DenyDisclaim,0
Gloves,gloves,c,SenseObject,0
?,?,s,Question,0
no,no,s,DenyDisclaim,0
Garters,garters,c,SenseObject,0
?,?,s,Question,0
no,no,n,DenyDisclaim,0
Skarfes,skarfes,c,UNRECOGNIZED,0
?,?,s,Question,0
no,no,s,DenyDisclaim,0
Epithalamium,epithalamium,c,AbstractConcepts,0
?,?,s,Question,0
no,no,s,DenyDisclaim,0
Masque,masque,nnn,SenseProperty,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Madame,madame,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
an,an,s,,0
Epithalamium,epithalamium,c,AbstractConcepts,0
",",",",s,,0
I,i,s,FirstPer,0
promised,promised,s,StandardsPos,0
my,my,s,FirstPer,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
begun,begun,n,ProjectBack,0
it,it,s,,0
already,already,c,Updates,0
:,:,s,,0
will,will,s,PredictedFuture,0
your,your,s,DirectAddress,0
Ladyship,ladyship,s,CommonAuthorities,0
hear,hear,s,SpaceRelation,0
it,it,nnn,,0
I,i,c,FirstPer,0
",",",",s,,0
good,good,s,,0
Jack,jack,s,AbstractConcepts,0
Daw,daw,c,SenseObject,0
.,.,nnn,Future_Question,0
Will,will,s,Future_Question,1
it,it,s,Future_Question,2
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Ladyship,ladyship,s,CommonAuthorities,0
command,command,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Chamber,chamber,c,SenseObject,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
private,private,s,AbstractConcepts,0
with,with,s,,0
hour,hour,n,TimeDuration,0
friend,friend,c,StandardsPos,0
?,?,s,Question,0
you,you,s,Insist,0
shall,shall,s,Insist,1
have,have,s,DirectAddress,0
your,your,s,DirectAddress,1
choice,choice,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
Rooms,rooms,c,SenseObject,0
",",",",s,,0
to,to,s,,0
retire,retire,s,SceneShift,0
to,to,s,SceneShift,1
after,after,c,Sequence,0
:,:,s,,0
my,my,s,FirstPer,0
whole,whole,n,,0
House,house,s,SenseObject,0
is,is,s,DirectAddress,0
yours,yours,c,DirectAddress,1
.,.,s,,0
I,i,s,FirstPer,0
know,know,c,Confidence,0
",",",",s,,0
it,it,s,ProjectBack,0
has,has,s,ProjectBack,1
been,been,s,ProjectBack,2
your,your,s,DirectAddress,0
Ladishis,ladishis,s,UNRECOGNIZED,0
errand,errand,c,GenericEvents,0
",",",",s,,0
into,into,s,SceneShift,0
the,the,s,SceneShift,1
City,city,c,SceneShift,2
",",",",s,,0
at,at,n,TimeShift,0
other,other,s,TimeShift,1
times,times,c,TimeShift,2
",",",",s,,0
how,how,s,,0
ever,ever,s,Biographical_Time,0
now,now,s,ConfirmExperience,0
you,you,s,ConfirmExperience,1
have,have,s,ConfirmExperience,2
been,been,s,ProjectBack,0
unhappily,unhappily,s,Negativity,0
diuerted,diuerted,s,UNRECOGNIZED,0
upon,upon,s,Immediacy,0
me,me,c,Immediacy,1
*,*,s,,0
but,but,s,Resistance,0
I,i,n,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
loath,loath,s,Negative_Relation,0
to,to,s,Negative_Relation,1
break,break,s,ReportingEvents,0
any,any,s,,0
honorable,honorable,s,StandardsPos,0
custom,custom,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
your,your,s,DirectAddress,0
Ladyships,ladyships,c,CommonAuthorities,0
.,.,s,DirectAddress,0
And,and,n,DirectAddress,1
therefore,therefore,c,ReasonForward,0
",",",",s,,0
good,good,s,,0
Madame,madame,s,PersonProperty,0
--,--,nnn,,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
rude,rude,s,Negative_Relation,0
Bridegroom,bridegroom,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
entertayne,entertayne,s,UNRECOGNIZED,0
Ladies,ladies,s,PersonProperty,0
of,of,s,StandardsPos,0
honor,honor,s,StandardsPos,1
in,in,s,,0
this,this,n,,0
fashion,fashion,nnn,SenseObject,0
He,he,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
rude,rude,s,Negative_Relation,0
Groom,groom,c,PersonProperty,0
",",",",s,,0
indeed,indeed,c,Intensity,0
.,.,nnn,,0
By,by,s,,0
that,that,s,,0
light,light,c,SenseProperty,0
",",",",s,,0
you,you,s,Reassure,0
deserve,deserve,s,Reassure,1
to,to,s,,0
grafted,grafted,c,Motions,0
",",",",s,,0
and,and,s,,0
have,have,s,DirectAddress,0
your,your,s,DirectAddress,1
Horns,horns,s,SenseObject,0
reach,reach,s,AbstractConcepts,0
from,from,s,,0
one,one,n,Numbers,0
side,side,s,SpaceRelation,0
of,of,s,SpaceRelation,1
the,the,s,SenseObject,0
Island,island,c,SenseObject,1
",",",",s,,0
to,to,s,,0
the,the,s,Specifiers,0
other,other,c,Specifiers,1
.,.,s,Imperative,0
Do,do,s,Imperative,1
not,not,s,Imperative,2
mistake,mistake,s,Negativity,0
me,me,c,FirstPer,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
speak,speak,s,ReportingEvents,0
this,this,c,Immediacy,0
",",",",n,Immediacy,1
to,to,s,,0
give,give,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Ladies,ladies,s,PersonProperty,0
some,some,s,Uncertainty,0
heart,heart,s,SenseObject,0
again,again,c,RecurringEvents,0
",",",",s,,0
not,not,s,DenyDisclaim,0
for,for,s,Specifiers,0
any,any,s,Specifiers,1
malice,malice,s,StandardsNeg,0
to,to,s,DirectAddress,0
you,you,nnn,DirectAddress,1
Is,is,s,ReportingStates,0
this,this,s,,0
your,your,s,DirectAddress,0
Brau^,brau^,c,UNRECOGNIZED,0
",",",",s,,0
Ladies,ladies,c,PersonProperty,0
?,?,nnn,Question,0
As,as,s,,0
God,god,s,CommonAuthorities,0
help,help,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
utter,utter,s,Negativity,0
such,such,s,Intensity,0
another,another,s,Specifiers,0
word,word,c,LangRef,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
take,take,s,ReportingEvents,0
Mistress,mistress,s,PersonProperty,0
Bride,bride,s,PersonProperty,0
in,in,n,,0
and,and,s,,0
begin,begin,s,Sequence,0
to,to,s,Sequence,1
you,you,c,DirectAddress,0
",",",",s,,0
in,in,s,Intensity,0
a,a,s,Intensity,1
very,very,s,Intensity,2
sad,sad,s,Sad,0
cup,cup,c,SenseObject,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
see,see,c,,0
?,?,s,Question,0
Go,go,s,ReportingEvents,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
know,know,s,Confidence,0
your,your,s,DirectAddress,0
friends,friends,c,StandardsPos,0
",",",",n,,0
and,and,s,,0
such,such,c,Intensity,0
",",",",s,,0
as,as,s,,0
love,love,s,OralCues,0
you,you,nnn,OralCues,1
BY,by,s,Request,0
your,your,s,Request,1
leave,leave,c,Request,2
",",",",s,,0
Ladies,ladies,c,PersonProperty,0
.,.,s,DirectAddress,0
Do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
want,want,s,ProjectAhead,0
any,any,s,,0
Music,music,c,SenseProperty,0
?,?,s,Question,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
brought,brought,s,DirectAddress,0
you,you,s,DirectAddress,1
variety,variety,n,AbstractConcepts,0
of,of,s,,0
noyses,noyses,c,UNRECOGNIZED,0
.,.,s,Imperative,0
Play,play,c,Imperative,1
",",",",s,,0
Sirs,sirs,c,PersonProperty,0
",",",",s,Generalization,0
all,all,s,Generalization,1
of,of,s,DirectAddress,0
you,you,nnnnnn,DirectAddress,1
No,no,c,OralCues,0
",",",",s,OralCues,1
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
Hair,hair,c,SenseObject,0
",",",",s,,0
Rosin,rosin,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Guts,guts,c,Disclosure,0
.,.,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
the,the,s,DirectAddress,2
Receipt,receipt,c,SenseObject,0
.,.,nnn,,0
Peace,peace,c,StandardsPos,0
",",",",s,,0
Boys,boys,c,PersonProperty,0
.,.,nnn,Imperative,0
Play,play,c,Imperative,1
",",",",s,,0
I,i,s,FirstPer,0
say,say,c,Citations,0
.,.,nnn,,0
Peace,peace,c,StandardsPos,0
",",",",s,,0
Rascals,rascals,c,Negativity,0
.,.,s,,0
You,you,s,DirectAddress,0
see,see,s,DirectAddress,1
who,who,s,Confront,0
is,is,s,Confront,1
your,your,s,Confront,2
friend,friend,s,StandardsPos,0
now,now,c,Updates,0
",",",",s,Updates,1
Sir,sir,c,PersonProperty,0
?,?,s,Question,0
Take,take,s,Responsibility,0
courage,courage,c,Responsibility,1
",",",",s,,0
put,put,s,Transformation,0
on,on,s,Transformation,1
a,a,n,Transformation,2
Martyrs,martyrs,s,PersonProperty,0
resolution,resolution,c,StandardsPos,0
.,.,s,Imperative,0
Mock,mock,s,Imperative,1
down,down,s,,0
all,all,s,Generalization,0
their,their,s,Generalization,1
attemptings,attemptings,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,StandardsPos,0
patience,patience,c,StandardsPos,1
.,.,s,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
but,but,n,Resistance,0
a,a,s,TimeDuration,0
day,day,c,TimeDuration,1
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
suffer,suffer,s,Negativity,0
heroically,heroically,c,StandardsPos,0
.,.,s,Future_Question,0
Should,should,s,Future_Question,1
an,an,s,Future_Question,2
Ass,ass,s,Negativity,0
exceed,exceed,s,Intensity,0
me,me,s,FirstPer,0
in,in,s,,0
fortitude,fortitude,c,StandardsPos,0
?,?,n,Question,0
No,no,c,DenyDisclaim,0
.,.,s,,0
You,you,s,DirectAddress,0
betray,betray,s,Negative_Relation,0
your,your,s,DirectAddress,0
infirmity,infirmity,s,StandardsNeg,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
hanging,hanging,s,SpaceRelation,0
dull,dull,s,SenseProperty,0
ears,ears,c,SenseObject,0
",",",",s,,0
and,and,s,,0
make,make,s,ReportingEvents,0
them,them,n,,0
insult,insult,c,Negativity,0
:,:,s,,0
bear,bear,s,SubjectivePercept,0
up,up,s,SubjectivePercept,1
bravely,bravely,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
constantly,constantly,c,RecurringEvents,0
.,.,s,Imperative,0
Look,look,s,Imperative,1
you,you,s,DirectAddress,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
what,what,s,,0
honor,honor,s,StandardsPos,0
is,is,n,Updates,0
done,done,s,Updates,1
you,you,s,DirectAddress,0
unexpected,unexpected,c,SubjectivePercept,0
",",",",s,,0
Otter,otter,c,SenseObject,0
",",",",s,,0
your,your,s,DirectAddress,0
Neighbor,neighbor,c,PersonProperty,0
",",",",s,,0
in,in,s,,0
the,the,s,SenseObject,0
Rump,rump,c,SenseObject,1
",",",",s,,0
or,or,s,,0
Tail,tail,s,SenseObject,0
of,of,s,,0
it,it,nnn,Confidence,0
Is,is,s,Confidence,1
that,that,s,Confidence,2
Gorgon,gorgon,c,SenseObject,0
",",",",s,,0
that,that,s,,0
Medusa,medusa,s,PersonProperty,0
come,come,c,ReportingEvents,0
?,?,s,Question,0
Hide,hide,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,,0
hide,hide,s,ReportingEvents,0
me,me,c,FirstPer,0
.,.,nnn,,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
she,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
transform,transform,s,Transformation,0
you,you,c,DirectAddress,0
.,.,s,Imperative,0
Look,look,s,Imperative,1
upon,upon,s,Immediacy,0
her,her,s,Immediacy,1
with,with,s,Specifiers,0
a,a,s,Specifiers,1
good,good,n,,0
courage,courage,c,StandardsPos,0
.,.,s,Imperative,0
Pray,pray,s,Imperative,1
you,you,s,DirectAddress,0
entertayne,entertayne,s,UNRECOGNIZED,0
her,her,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
conduct,conduct,s,DirectAddress,0
your,your,s,DirectAddress,1
Guests,guests,s,PersonProperty,0
in,in,c,,0
",",",",s,,0
No,no,c,DenyDisclaim,0
?,?,s,Question,0
Mistress,mistress,n,PersonProperty,0
Bride,bride,c,PersonProperty,0
",",",",s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
entreat,entreat,s,Request,0
in,in,s,,0
the,the,s,PersonProperty,0
Ladies,ladies,c,PersonProperty,1
?,?,s,Question,0
your,your,s,DirectAddress,0
Bridegroom,bridegroom,s,PersonProperty,0
is,is,s,Intensity,0
so,so,s,Intensity,1
shame-fac'd,shame-fac'd,c,UNRECOGNIZED,0
",",",",s,,0
here,here,n,SpaceRelation,0
--,--,nnn,,0
Will,will,s,PredictedFuture,0
it,it,s,,0
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Ladyship,ladyship,c,CommonAuthorities,0
",",",",s,,0
Madame,madame,c,PersonProperty,0
?,?,nnn,Question,0
With,with,s,Specifiers,0
the,the,s,Specifiers,1
benefit,benefit,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
company,company,c,AbstractConcepts,0
",",",",s,,0
Mistress,mistress,c,PersonProperty,0
.,.,nnn,,0
Servant,servant,c,PersonProperty,0
",",",",s,,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
perform,perform,s,CommonAuthorities,0
your,your,s,CommonAuthorities,1
duties,duties,c,CommonAuthorities,2
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
glad,glad,s,Positivity,0
to,to,s,Positivity,1
be,be,s,ReportingStates,0
commanded,commanded,c,ReportingStates,0
",",",",s,ReportingStates,1
Mistress,mistress,c,PersonProperty,0
.,.,nnn,Question,0
How,how,s,Question,1
like,like,s,SubjectivePercept,0
you,you,s,DirectAddress,0
her,her,s,PersonPronoun,0
wit,wit,c,StandardsPos,0
",",",",s,,0
Mauis,mauis,c,UNRECOGNIZED,0
.,.,nnn,,0
Very,very,s,Intensity,0
prettily,prettily,c,StandardsPos,0
",",",",s,,0
absolutely,absolutely,s,Confidence,0
well,well,c,StandardsPos,0
.,.,nnn,StandardsPos,1
It,it,s,,0
Is,is,s,ReportingStates,0
my,my,s,FirstPer,0
place,place,c,SpaceRelation,0
.,.,nnn,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
pardon,pardon,s,DirectAddress,0
me,me,c,DirectAddress,1
",",",",s,,0
Mistress,mistress,s,PersonProperty,0
Otter,otter,c,SenseObject,0
.,.,nnn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
Collegiate,collegiate,c,AbstractConcepts,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
not,not,s,Resistance,2
in,in,s,Specifiers,0
ordinary,ordinary,c,Specifiers,1
.,.,nnn,Resistance,0
But,but,s,Resistance,1
I,i,s,SelfDisclosure,0
am,am,c,SelfDisclosure,1
.,.,nnn,,0
We,we,s,,0
Will,will,s,PredictedFuture,0
dispute,dispute,s,Resistance,0
that,that,s,,0
within,within,c,,0
.,.,nnn,Future_Question,0
Would,would,s,Future_Question,1
this,this,s,,0
had,had,s,ProjectBack,0
lasted,lasted,s,TimeDuration,0
a,a,s,TimeDuration,1
little,little,s,SenseProperty,0
longer,longer,c,Comparison,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
that,that,s,ProjectBack,0
they,they,s,ProjectBack,1
had,had,s,ProjectBack,2
sent,sent,s,ProjectAhead,0
for,for,s,ProjectAhead,1
the,the,s,ProjectAhead,2
Heralds,heralds,c,ReportingEvents,0
.,.,s,,0
Captain,captain,s,PersonProperty,0
Otter,otter,c,SenseObject,0
",",",",s,,0
what,what,s,,0
news,news,c,Updates,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
brought,brought,s,ReportingEvents,0
my,my,s,FirstPer,0
Bull,bull,c,SenseObject,0
",",",",s,,0
Bear,bear,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Horse,horse,c,SenseObject,0
",",",",s,,0
in,in,s,Disclosure,0
private,private,c,Disclosure,1
",",",",s,,0
and,and,s,,0
yonder,yonder,s,SpaceRelation,0
are,are,s,ReportingStates,0
the,the,n,ReportingStates,1
Trumpetters,trumpetters,s,UNRECOGNIZED,0
without,without,c,Contingency,0
",",",",s,,0
and,and,s,,0
the,the,s,SenseObject,0
Drum,drum,c,SenseObject,1
",",",",s,,0
Gentlemen,gentlemen,nnn,Positivity,0
O,o,c,LangRef,0
",",",",s,,0
o,o,c,LangRef,0
",",",",s,,0
o,o,c,AbstractConcepts,0
.,.,nnn,AbstractConcepts,1
And,and,s,,0
we,we,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
a,a,s,,0
rouse,rouse,s,Motions,0
in,in,s,,0
each,each,s,Specifiers,0
of,of,s,,0
',',c,,0
hem,hem,c,SenseObject,0
",",",",s,,0
anon,anon,c,ProjectAhead,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
bold,bold,s,Confidence,0
Britons,britons,c,,0
",",",",s,,0
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
.,.,nnn,Imperative,0
Follow,follow,c,Imperative,1
",",",",s,,0
follow,follow,c,,0
",",",",s,,0
follow,follow,c,,0
.,.,nnn,Question,0
WAs,was,s,Question,1
there,there,s,Question,2
ever,ever,s,Biographical_Time,0
poor,poor,s,Negativity,0
Bridegroom,bridegroom,s,PersonProperty,0
so,so,s,,0
tormented,tormented,c,Negativity,0
?,?,s,Question,0
or,or,s,,0
man,man,s,PersonProperty,0
indeed,indeed,c,Intensity,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
read,read,s,ReportingStates,0
of,of,s,ReportingStates,1
the,the,s,Resemblances,0
like,like,c,Resemblances,1
",",",",s,,0
in,in,s,,0
the,the,s,,0
Chronicles,chronicles,s,Sequence,0
of,of,s,,0
the,the,s,SenseObject,0
Land,land,c,SenseObject,1
.,.,nnn,,0
Sure,sure,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
he,he,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
but,but,s,Resistance,0
go,go,s,ReportingEvents,0
to,to,s,ReportingEvents,1
a,a,s,ReportingEvents,2
place,place,s,SpaceRelation,0
of,of,s,SpaceRelation,1
rest,rest,c,,0
",",",",s,Metadiscourse,0
after,after,s,Metadiscourse,1
all,all,s,Metadiscourse,2
this,this,s,,0
Purgatory,purgatory,c,Negativity,0
.,.,nnn,,0
He,he,s,PersonPronoun,0
may,may,s,Contingency,0
presume,presume,s,ReasonForward,0
it,it,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
think,think,c,SelfDisclosure,1
.,.,nnn,,0
The,the,s,,0
spitting,spitting,c,Motions,0
",",",",s,,0
the,the,s,,0
coughing,coughing,c,Negativity,0
",",",",s,,0
the,the,s,,0
laughter,laughter,c,Positivity,0
",",",",s,,0
the,the,s,,0
neesing,neesing,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
farting,farting,c,Motions,0
",",",",s,,0
dancing,dancing,c,Motions,0
",",",",n,,0
noise,noise,s,SenseProperty,0
of,of,s,,0
the,the,s,,0
Music,music,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
her,her,s,PersonPronoun,0
masculine,masculine,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
loud,loud,s,SenseProperty,0
commanding,commanding,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
urging,urging,s,Intensity,0
the,the,n,Specifiers,0
whole,whole,s,Specifiers,1
Family,family,c,,0
",",",",s,,0
makes,makes,s,Cause,0
him,him,s,Cause,1
think,think,s,PrivateThinking,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
married,married,s,Biographical_Time,0
a,a,s,,0
Fury,fury,nnn,Anger,0
And,and,s,,0
she,she,s,PersonPronoun,0
carries,carries,s,ReportingEvents,0
it,it,s,ReportingEvents,1
up,up,s,,0
bravely,bravely,c,StandardsPos,0
.,.,nnn,,0
I,i,c,FirstPer,0
",",",",s,,0
she,she,s,Neutral_Attribution,0
takes,takes,s,Neutral_Attribution,1
any,any,s,,0
occasion,occasion,s,AbstractConcepts,0
to,to,s,,0
speak,speak,c,Citations,0
:,:,s,Citations,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
the,the,s,Specifiers,2
height,height,s,SenseProperty,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
how,how,s,,0
so,so,s,,0
berly,berly,s,UNRECOGNIZED,0
Dauphine,dauphine,s,PersonProperty,0
labors,labors,s,Negativity,0
to,to,s,,0
satisfy,satisfy,s,StandardsPos,0
him,him,c,StandardsPos,1
",",",",s,,0
that,that,s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
none,none,s,DenyDisclaim,0
of,of,s,DenyDisclaim,1
his,his,n,PersonPronoun,0
plot,plot,nnn,LangRef,0
And,and,s,,0
has,has,s,,0
almost,almost,s,SubjectivePercept,0
brought,brought,s,Transformation,0
him,him,s,Transformation,1
to,to,s,Transformation,2
the,the,s,CommonAuthorities,0
faith,faith,c,CommonAuthorities,1
",",",",s,,0
in,in,s,Citations,0
the,the,s,Citations,1
article,article,c,Citations,2
.,.,s,SpaceRelation,0
Here,here,s,SpaceRelation,1
he,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
.,.,s,Question,0
Where,where,n,Question,1
is,is,s,Question,2
he,he,s,PersonPronoun,0
now,now,c,Immediacy,0
?,?,s,Question,0
what,what,s,Question,0
is,is,s,Question,1
become,become,s,Transformation,0
of,of,s,Transformation,1
him,him,c,PersonPronoun,0
",",",",s,,0
Dauphine,dauphine,nnn,PersonProperty,0
O,o,c,LangRef,0
",",",",s,,0
hold,hold,s,,0
me,me,s,FirstPer,0
up,up,s,,0
a,a,s,SubjectivePercept,0
little,little,c,SubjectivePercept,1
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
go,go,s,SceneShift,0
away,away,s,SceneShift,1
in,in,s,,0
the,the,s,,0
jest,jest,s,Positivity,0
else,else,c,Contingency,0
.,.,s,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
got,got,s,ReportingEvents,0
on,on,s,ReportingEvents,1
his,his,n,PersonPronoun,0
whole,whole,s,,0
Nest,nest,s,SenseProperty,0
of,of,s,SenseProperty,1
Night-caps,night-caps,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
locked,locked,s,ReportingEvents,0
himself,himself,s,PersonPronoun,0
up,up,c,,0
",",",",s,,0
in,in,s,,0
the,the,s,SpaceRelation,0
top,top,s,SpaceRelation,1
of,of,s,SpaceRelation,2
the,the,s,SpaceRelation,3
House,house,c,SenseObject,0
",",",",s,,0
as,as,n,,0
high,high,s,Resemblances,0
as,as,s,Resemblances,1
ever,ever,s,Biographical_Time,0
he,he,s,Contingency,0
can,can,s,Contingency,1
climb,climb,s,Motions,0
from,from,s,,0
the,the,s,,0
noise,noise,c,SenseProperty,0
.,.,s,,0
I,i,s,FirstPer,0
peeped,peeped,s,ReportingEvents,0
in,in,s,,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
cranny,cranny,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
saw,saw,s,,0
him,him,n,PersonPronoun,0
sitting,sitting,s,SenseProperty,0
over,over,s,SpaceRelation,0
a,a,s,SpaceRelation,1
crosse-beame,crosse-beame,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,SenseObject,0
roof,roof,c,SenseObject,1
",",",",s,,0
like,like,s,SubjectivePercept,0
him,him,s,PersonPronoun,0
of,of,s,,0
the,the,s,,0
Sadiers,sadiers,s,UNRECOGNIZED,0
Horse,horse,s,SenseObject,0
in,in,n,,0
Fleetstreet,fleetstreet,c,UNRECOGNIZED,0
",",",",s,,0
vp-right,vp-right,c,UNRECOGNIZED,0
:,:,s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
sleep,sleep,s,Motions,0
there,there,nnn,,0
But,but,s,Resistance,0
where,where,s,Resistance,1
are,are,s,DirectAddress,0
your,your,s,DirectAddress,1
Collegiates,collegiates,c,UNRECOGNIZED,0
?,?,nnn,Question,0
With-drawne,with-drawne,s,UNRECOGNIZED,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Bride,bride,s,PersonProperty,0
in,in,s,Disclosure,0
private,private,c,Disclosure,1
.,.,nnn,,0
O,o,c,LangRef,0
",",",",s,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
instructing,instructing,s,ReportingEvents,0
her,her,s,PersonPronoun,0
in,in,s,,0
the,the,s,,0
Colledge-Grammar,colledge-grammar,c,UNRECOGNIZED,0
.,.,s,,0
If,if,s,Contingency,0
she,she,s,Contingency,1
have,have,s,,0
grace,grace,s,StandardsPos,0
with,with,n,StandardsPos,1
them,them,c,,0
",",",",s,,0
she,she,s,Neutral_Attribution,0
knows,knows,s,Neutral_Attribution,1
all,all,s,Generalization,0
their,their,s,Generalization,1
secrets,secrets,s,Disclosure,0
instantly,instantly,nnn,Immediacy,0
Me,me,s,FirstPer,0
thinks,thinks,c,PrivateThinking,0
",",",",s,,0
the,the,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
Haughty,haughty,s,Negativity,0
looks,looks,s,SenseProperty,0
well,well,s,SenseProperty,1
to,to,s,,0
day,day,c,TimeDuration,0
",",",",s,ReasonForward,0
