BEfore,before,s,Sequence,0
him,him,s,ReportingEvents,1
away,away,c,,0
:,:,n,,0
He,he,s,Updates,0
Is,is,s,Updates,1
banished,banished,c,Resistance,0
",",",",s,,0
and,and,s,,0
it,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
so,so,c,Intensity,0
.,.,nn,Intensity,1
Hear,hear,s,SpaceRelation,0
me,me,s,FirstPer,0
my,my,s,FirstPer,0
Masters,masters,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
common,common,s,AbstractConcepts,0
friends,friends,c,StandardsPos,0
.,.,nnn,,0
He,he,s,Updates,0
Is,is,s,Updates,1
sentenced,sentenced,c,ReportingEvents,0
:,:,s,,0
No,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
hearing,hearing,c,SpaceRelation,0
.,.,nnn,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
speak,speak,c,Citations,0
:,:,n,Citations,1
I,i,s,Autobio,0
have,have,s,Autobio,1
been,been,s,Autobio,2
Consul,consul,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
can,can,s,Confidence,0
show,show,s,Confidence,1
from,from,s,,0
Rome,rome,n,,0
Her,her,s,Negative_Relation,0
Enemies,enemies,s,Negative_Relation,1
marks,marks,s,AbstractConcepts,0
upon,upon,s,Immediacy,0
me,me,c,Immediacy,1
.,.,s,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
love,love,n,Positivity,0
My,my,s,FirstPer,0
Countries,countries,s,AbstractConcepts,0
good,good,c,,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
respect,respect,s,StandardsPos,0
more,more,s,Comparison,0
tender,tender,c,Positivity,0
",",",",n,,0
More,more,s,Comparison,0
holy,holy,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
profound,profound,c,StandardsPos,0
",",",",s,,0
then,then,s,,0
mine,mine,s,FirstPer,0
own,own,s,ReportingEvents,0
life,life,c,AbstractConcepts,0
",",",",n,,0
My,my,s,Positivity,0
dear,dear,s,Positivity,1
Wives,wives,s,PersonProperty,0
estimate,estimate,c,Uncertainty,0
",",",",s,,0
her,her,s,PersonPronoun,0
wombes,wombes,s,UNRECOGNIZED,0
increase,increase,c,Transformation,0
",",",",n,,0
And,and,s,,0
treasure,treasure,s,Positivity,0
of,of,s,,0
my,my,s,FirstPer,0
Loins,loins,c,SenseObject,0
:,:,s,,0
then,then,s,,0
if,if,s,Contingency,0
I,i,s,SelfDisclosure,0
would,would,n,SelfDisclosure,1
Speak,speak,s,Citations,0
that,that,c,Citations,1
.,.,nn,,0
We,we,s,,0
know,know,s,Confidence,0
your,your,s,DirectAddress,0
drift,drift,c,SceneShift,0
.,.,s,Imperative,0
Speak,speak,s,Imperative,1
what,what,c,Question,0
?,?,nnn,Question,1
There,there,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
more,more,s,Comparison,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
said,said,c,Citations,0
",",",",s,Resistance,0
but,but,s,Resistance,1
he,he,s,Updates,0
is,is,s,Updates,1
banished,banished,n,Resistance,0
As,as,s,,0
Enemy,enemy,s,Negativity,0
to,to,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
people,people,c,CommonAuthorities,2
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
Country,country,c,AbstractConcepts,0
.,.,n,,0
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
so,so,c,Intensity,0
.,.,nn,Intensity,1
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
it,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
so,so,c,Intensity,0
.,.,nnn,Intensity,1
You,you,s,DirectAddress,0
common,common,s,DirectAddress,1
cry,cry,s,Motions,0
of,of,s,,0
Curs,curs,c,Negativity,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
breath,breath,s,SenseObject,0
I,i,s,FirstPer,0
hate,hate,c,Negativity,0
",",",",n,,0
As,as,s,,0
reeke,reeke,s,UNRECOGNIZED,0
a,a,c,,0
',',s,,0
the,the,s,,0
rotten,rotten,s,Negativity,0
Fennes,fennes,c,UNRECOGNIZED,0
:,:,s,,0
whose,whose,s,PersonPronoun,0
Loves,loves,s,Positivity,0
I,i,s,FirstPer,0
prize,prize,c,StandardsPos,0
",",",",n,StandardsPos,1
As,as,s,,0
the,the,s,Negativity,0
dead,dead,s,Negativity,1
Carcasses,carcasses,s,SenseObject,0
of,of,s,,0
unburied,unburied,s,Motions,0
men,men,c,PersonProperty,0
",",",",n,,0
That,that,s,,0
do,do,s,Intensity,0
corrupt,corrupt,s,StandardsNeg,0
my,my,s,FirstPer,0
Air,air,c,ReportingEvents,0
:,:,s,,0
I,i,s,FirstPer,0
banish,banish,s,Resistance,0
you,you,c,DirectAddress,0
",",",",n,,0
And,and,s,Immediacy,0
here,here,s,Immediacy,1
remain,remain,s,TimeDuration,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
uncertainty,uncertainty,c,Uncertainty,0
.,.,n,Imperative,0
Let,let,s,Imperative,1
every,every,s,Generalization,0
feeble,feeble,s,Negativity,0
Rumor,rumor,s,In_Media,0
shake,shake,s,Motions,0
your,your,s,DirectAddress,0
hearts,hearts,c,SenseObject,0
:,:,n,,0
Your,your,s,DirectAddress,0
Enemies,enemies,c,Negativity,0
",",",",s,,0
with,with,s,,0
nodding,nodding,s,Motions,0
of,of,s,,0
their,their,s,PersonPronoun,0
Plumes,plumes,n,SenseObject,0
Fan,fan,s,SenseObject,0
you,you,s,DirectAddress,0
into,into,s,Sad,0
despair,despair,c,Sad,1
:,:,s,,0
Have,have,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
power,power,s,CommonAuthorities,2
still,still,n,ProjectAhead,0
To,to,s,ProjectAhead,1
banish,banish,s,Resistance,0
your,your,s,DirectAddress,0
Defenders,defenders,c,PersonProperty,0
",",",",s,,0
till,till,s,AbstractConcepts,0
at,at,s,SubjectiveTime,0
length,length,n,SubjectiveTime,1
Your,your,s,DirectAddress,0
ignorance,ignorance,s,StandardsNeg,0
(,(,c,,0
which,which,s,,0
finds,finds,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
till,till,s,AbstractConcepts,0
it,it,s,,0
feels,feels,c,PrivateThinking,0
",",",",n,,0
Making,making,s,ReportingEvents,0
but,but,s,Resistance,0
reservation,reservation,s,AbstractConcepts,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
selves,selves,c,SubjectivePercept,0
",",",",n,,0
Still,still,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,s,ReportingEvents,0
Foes,foes,c,Negative_Relation,0
),),s,,0
deliver,deliver,s,DirectAddress,0
you,you,n,DirectAddress,1
As,as,s,,0
most,most,s,Comparison,0
abated,abated,s,ReportingEvents,0
Captives,captives,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
some,some,s,Uncertainty,0
Nation,nation,n,CommonAuthorities,0
That,that,s,,0
won,won,s,Positivity,0
you,you,s,DirectAddress,0
without,without,s,Contingency,0
blows,blows,c,Motions,0
",",",",s,,0
despising,despising,n,Negative_Relation,0
For,for,s,DirectAddress,0
you,you,s,DirectAddress,1
the,the,s,,0
City,city,c,CommonAuthorities,0
.,.,s,,0
Thus,thus,s,ReasonForward,0
I,i,s,FirstPer,0
turn,turn,s,,0
my,my,s,FirstPer,0
back,back,c,,0
;,;,n,,0
There,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
world,world,s,AbstractConcepts,0
elsewhere,elsewhere,c,SpaceRelation,0
.,.,nn,,0
The,the,s,,0
peoples,peoples,s,PersonProperty,0
Enemy,enemy,s,Negativity,0
is,is,s,ReportingStates,0
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
is,is,s,ReportingStates,0
gone,gone,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Our,our,s,StandardsNeg,0
enemy,enemy,s,StandardsNeg,1
is,is,s,ReportingStates,0
banished,banished,c,Resistance,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
gone,gone,c,ReportingEvents,0
:,:,s,,0
Hoo,hoo,c,SenseProperty,0
",",",",s,,0
oo,oo,c,OralCues,0
.,.,nnn,Imperative,0
Go,go,s,Imperative,1
see,see,s,SceneShift,0
him,him,s,SceneShift,1
out,out,s,SceneShift,2
at,at,s,,0
Gates,gates,c,SenseObject,0
",",",",s,,0
and,and,s,,0
follow,follow,s,,0
him,him,n,PersonPronoun,0
As,as,s,TimeDuration,0
he,he,s,TimeDuration,1
has,has,s,,0
followed,followed,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
with,with,s,Generalization,0
all,all,s,Generalization,1
despite,despite,n,Resistance,0
Give,give,s,,0
him,him,s,PersonPronoun,0
deserved,deserved,s,StandardsPos,0
vexation,vexation,c,Negativity,0
.,.,s,Imperative,0
Let,let,s,Imperative,1
a,a,s,PersonProperty,0
guard,guard,n,PersonProperty,1
Attend,attend,s,SpaceRelation,0
us,us,s,Inclusive,0
through,through,s,,0
the,the,s,,0
City,city,c,CommonAuthorities,0
.,.,nn,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
lets,lets,s,ReportingEvents,0
see,see,s,SceneShift,0
him,him,s,SceneShift,1
out,out,s,SceneShift,2
at,at,s,,0
gates,gates,c,SenseObject,0
",",",",s,,0
come,come,c,ReportingEvents,0
:,:,n,,0
The,the,s,,0
Gods,gods,s,CommonAuthorities,0
preserve,preserve,s,ProjectAhead,0
our,our,s,Inclusive,0
Noble,noble,s,StandardsPos,0
Tribunes,tribunes,c,SenseObject,0
",",",",s,,0
come,come,c,ReportingEvents,0
.,.,nn,Imperative,0
Come,come,s,Imperative,1
leave,leave,s,,0
your,your,s,Confront,0
tears,tears,c,Confront,1
:,:,s,,0
a,a,s,,0
brief,brief,s,SubjectiveTime,0
farwell,farwell,c,UNRECOGNIZED,0
:,:,s,,0
the,the,s,SenseObject,0
beast,beast,n,SenseObject,1
With,with,s,SenseObject,2
many,many,s,SenseObject,3
heads,heads,s,SenseObject,4
butts,butts,s,SenseObject,0
me,me,s,FirstPer,0
away,away,c,,0
.,.,s,,0
Nay,nay,s,OralCues,0
Mother,mother,c,PersonProperty,0
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
is,is,s,DirectAddress,0
your,your,s,DirectAddress,1
ancient,ancient,s,SubjectiveTime,0
Courage,courage,c,StandardsPos,0
?,?,s,Question,0
You,you,s,DirectAddress,0
were,were,s,ProjectBack,0
used,used,n,ProjectBack,1
To,to,s,ProjectBack,2
say,say,c,Citations,0
",",",",s,,0
Extreamities,extreamities,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
the,the,s,ProjectBack,1
trier,trier,s,PersonProperty,0
of,of,s,,0
spirits,spirits,c,SubjectivePercept,0
",",",",n,,0
That,that,s,,0
common,common,s,AbstractConcepts,0
chances,chances,c,Contingency,0
.,.,s,,0
Common,common,s,PersonProperty,0
men,men,s,PersonProperty,1
could,could,s,Contingency,0
bear,bear,c,SenseObject,0
",",",",n,,0
That,that,s,TimeShift,0
when,when,s,TimeShift,1
the,the,s,,0
Sea,sea,s,SenseObject,0
was,was,s,ProjectBack,0
calm,calm,c,Positivity,0
",",",",s,Generalization,0
all,all,s,Generalization,1
Boats,boats,s,SenseObject,0
alike,alike,n,Inclusive,0
Showed,showed,s,ReportingEvents,0
Mastership,mastership,s,StandardsPos,0
in,in,s,,0
floating,floating,c,Motions,0
.,.,s,,0
Fortunes,fortunes,s,ProjectAhead,0
blows,blows,c,Motions,0
",",",",n,,0
When,when,s,,0
most,most,s,Comparison,0
struck,struck,s,Intensity,0
home,home,c,Intensity,1
",",",",s,,0
being,being,s,ReportingStates,0
gentle,gentle,s,Positivity,0
wounded,wounded,c,ReportingStates,0
",",",",s,ReportingStates,1
craves,craves,n,Intensity,0
A,a,s,CommonAuthorities,0
Noble,noble,s,CommonAuthorities,1
cunning,cunning,c,Negativity,0
.,.,s,,0
You,you,s,DirectAddress,0
were,were,s,ProjectBack,0
used,used,s,ProjectBack,1
to,to,s,ProjectBack,2
load,load,s,ReportingEvents,0
me,me,n,FirstPer,0
With,with,s,,0
Precepts,precepts,s,CommonAuthorities,0
that,that,s,ProjectAhead,0
would,would,s,ProjectAhead,1
make,make,s,ReportingEvents,0
invincible,invincible,n,StandardsPos,0
The,the,s,SenseObject,0
heart,heart,s,SenseObject,1
that,that,s,,0
conn'd,conn'd,s,UNRECOGNIZED,0
them,them,c,,0
.,.,nn,,0
Oh,oh,s,OralCues,0
heavens,heavens,c,Positivity,0
!,!,s,,0
O,o,s,LangRef,0
heavens,heavens,c,Positivity,0
!,!,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
I,i,s,FirstPer,0
prithee,prithee,s,DirectAddress,0
woman,woman,c,PersonProperty,0
.,.,nnn,,0
Now,now,s,Updates,0
the,the,s,Updates,1
Red,red,s,SenseProperty,0
Pestilence,pestilence,s,Negativity,0
strike,strike,s,Negativity,0
al,al,s,,0
Trades,trades,s,ReportingEvents,0
in,in,s,ReportingEvents,1
Rome,rome,c,,0
",",",",n,,0
And,and,s,,0
Occupations,occupations,s,AbstractConcepts,0
perish,perish,c,Negativity,0
.,.,nn,Question,0
What,what,c,Question,1
",",",",s,Question,2
what,what,c,,0
",",",",s,,0
what,what,c,,0
:,:,n,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
loved,loved,s,Positivity,0
when,when,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,SelfDisclosure,2
lacked,lacked,c,Negativity,0
.,.,s,,0
Nay,nay,s,OralCues,0
Mother,mother,c,PersonProperty,0
",",",",n,,0
Resume,resume,s,TimeShift,0
that,that,s,,0
Spirit,spirit,c,SubjectivePercept,0
",",",",s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
were,were,s,ProjectBack,0
wont,wont,s,SubjectivePercept,0
to,to,s,,0
say,say,c,Citations,0
",",",",n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
been,been,s,ProjectBack,0
the,the,s,PersonProperty,0
Wife,wife,s,PersonProperty,1
of,of,s,,0
Hercules,hercules,c,AbstractConcepts,0
.,.,n,,0
Six,six,s,Numbers,0
of,of,s,,0
his,his,s,PersonPronoun,0
Labors,labors,s,Negativity,0
youl'd,youl'd,s,UNRECOGNIZED,0
have,have,s,ReportingEvents,0
done,done,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
saved,saved,n,DirectAddress,0
Your,your,s,DirectAddress,1
Husband,husband,s,PersonProperty,0
so,so,s,Intensity,0
much,much,s,Intensity,1
swet,swet,c,UNRECOGNIZED,0
.,.,s,,0
Cominius,cominius,c,UNRECOGNIZED,0
",",",",n,,0
Droope,droope,s,UNRECOGNIZED,0
not,not,c,DenyDisclaim,0
",",",",s,,0
Adieu,adieu,c,SceneShift,0
:,:,s,,0
Farewell,farewell,s,SceneShift,0
my,my,s,FirstPer,0
Wife,wife,c,PersonProperty,0
",",",",s,,0
my,my,s,Autobio,0
Mother,mother,c,Autobio,1
",",",",n,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
well,well,s,SenseObject,0
yet,yet,c,SubjectiveTime,0
.,.,s,SubjectiveTime,1
Thou,thou,s,DirectAddress,0
old,old,s,SenseProperty,0
and,and,s,,0
true,true,s,StandardsPos,0
Menenius,menenius,c,UNRECOGNIZED,0
",",",",n,,0
Thy,thy,s,DirectAddress,0
tears,tears,s,Sad,0
are,are,s,ReportingStates,0
salter,salter,s,PersonProperty,0
then,then,s,,0
a,a,s,,0
younger,younger,s,Comparison,0
man's,man's,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
venomous,venomous,s,Negativity,0
to,to,s,,0
thine,thine,s,UNRECOGNIZED,0
eyes,eyes,c,SenseObject,0
.,.,s,,0
My,my,s,FirstPer,0
(,(,c,,0
sometime,sometime,c,Uncertainty,0
),),s,,0
General,general,c,AbstractConcepts,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
seen,seen,s,SpaceRelation,0
the,the,s,SenseProperty,0
Stern,stern,c,SenseProperty,1
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
have,have,s,GenericEvents,0
often,often,s,GenericEvents,1
beheld,beheld,n,SpaceRelation,0
Heart-hardning,heart-hardning,s,UNRECOGNIZED,0
spectacles,spectacles,c,SpaceRelation,0
.,.,s,Imperative,0
Tell,tell,s,Imperative,1
these,these,s,Immediacy,0
sad,sad,s,Sad,0
women,women,c,PersonProperty,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
fond,fond,s,Positivity,0
to,to,s,,0
wail,wail,s,SenseProperty,0
inevitable,inevitable,s,Confidence,0
strokes,strokes,c,Motions,0
",",",",n,,0
As,as,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,s,ReasonBackward,2
to,to,s,,0
laugh,laugh,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
',',c,,0
em,em,s,SpaceRelation,0
My,my,s,Autobio,0
Mother,mother,c,Autobio,1
",",",",s,,0
you,you,s,DirectAddress,0
wot,wot,s,Confidence,0
well,well,n,SenseObject,0
My,my,s,FirstPer,0
hazards,hazards,s,Negativity,0
still,still,s,Updates,0
have,have,s,Updates,1
been,been,s,ProjectBack,0
your,your,s,DirectAddress,0
solace,solace,c,StandardsPos,0
",",",",s,,0
and,and,n,,0
Beleeu't,beleeu't,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
lightly,lightly,c,SubjectivePercept,0
",",",",s,Concessive,0
though,though,s,Concessive,1
I,i,s,FirstPer,0
go,go,s,ReportingEvents,0
alone,alone,n,SpaceRelation,0
Like,like,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
a,a,s,,0
lonely,lonely,s,Sad,0
Dragon,dragon,c,SubjectivePercept,0
",",",",s,,0
that,that,s,,0
his,his,s,PersonPronoun,0
Fenne,fenne,n,UNRECOGNIZED,0
Makes,makes,s,ReportingEvents,0
feared,feared,c,Fear,0
",",",",s,,0
and,and,s,,0
talked,talked,s,ReportingStates,0
of,of,s,ReportingStates,1
more,more,s,Comparison,0
then,then,s,Sequence,0
seen,seen,c,Sequence,1
:,:,s,,0
your,your,s,DirectAddress,0
Son,son,n,PersonProperty,0
Will,will,s,PredictedFuture,0
or,or,s,,0
exceed,exceed,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Common,common,c,AbstractConcepts,0
",",",",s,,0
or,or,s,,0
be,be,s,ReportingStates,0
caught,caught,n,ReportingEvents,0
With,with,s,,0
cautelous,cautelous,s,UNRECOGNIZED,0
baits,baits,s,SubjectivePercept,0
and,and,s,,0
practice,practice,c,GenericEvents,0
.,.,nn,,0
My,my,s,Autobio,0
first,first,s,Autobio,1
son,son,c,PersonProperty,0
",",",",n,Contingency,0
Whether,whether,s,Contingency,1
will,will,s,PredictedFuture,0
thou,thou,s,DirectAddress,0
go,go,c,ReportingEvents,0
?,?,s,Question,0
Take,take,s,ReportingEvents,0
good,good,s,,0
Cominius,cominius,n,UNRECOGNIZED,0
With,with,s,,0
thee,thee,s,DirectAddress,0
a,a,s,TimeDuration,0
while,while,c,TimeDuration,1
:,:,s,,0
Determine,determine,s,Confidence,0
on,on,s,Confidence,1
some,some,s,Uncertainty,0
course,course,n,AbstractConcepts,0
More,more,s,Comparison,0
then,then,s,,0
a,a,s,SenseProperty,0
wild,wild,s,SenseProperty,1
exposture,exposture,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,Specifiers,0
each,each,s,Specifiers,1
chance,chance,n,Contingency,0
That,that,s,,0
start's,start's,s,UNRECOGNIZED,0
in,in,s,Specifiers,0
the,the,s,Specifiers,1
way,way,s,Specifiers,2
before,before,s,Sequence,0
thee,thee,c,DirectAddress,0
.,.,nn,,0
O,o,s,LangRef,0
the,the,s,,0
Gods,gods,c,CommonAuthorities,0
!,!,nnn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
follow,follow,s,,0
thee,thee,s,DirectAddress,0
a,a,s,TimeDuration,0
Month,month,c,TimeDuration,1
",",",",s,,0
devise,devise,s,PrivateThinking,0
with,with,s,PrivateThinking,1
thee,thee,n,DirectAddress,0
Where,where,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
rest,rest,c,,0
",",",",s,,0
that,that,s,,0
thou,thou,s,DirectAddress,0
may,may,s,Contingency,0
hear,hear,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
us,us,c,Inclusive,0
",",",",n,,0
And,and,s,,0
we,we,s,,0
of,of,s,,0
thee,thee,c,DirectAddress,0
.,.,s,ReasonForward,0
So,so,s,ReasonForward,1
if,if,s,Contingency,0
the,the,s,Contingency,1
time,time,s,AbstractConcepts,0
thrust,thrust,s,AbstractConcepts,1
forth,forth,n,SpaceRelation,0
A,a,s,,0
cause,cause,s,Cause,0
for,for,s,Cause,1
thy,thy,s,DirectAddress,0
Repeal,repeal,c,CommonAuthorities,0
",",",",s,,0
we,we,s,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
send,send,n,ReportingEvents,0
Over,over,s,SpaceRelation,0
the,the,s,SpaceRelation,1
vast,vast,s,Intensity,0
world,world,c,Intensity,1
",",",",s,,0
to,to,s,ProjectAhead,0
seek,seek,s,ProjectAhead,1
a,a,s,Exceptions,0
single,single,s,Exceptions,1
man,man,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
loose,loose,s,AbstractConcepts,0
advantage,advantage,c,StandardsPos,0
",",",",s,Aside,0
which,which,s,Aside,1
does,does,s,ReportingEvents,0
ever,ever,s,Biographical_Time,0
cool,cool,n,,0
I,i,s,FirstPer,0
the,the,s,,0
absence,absence,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
the,the,s,,0
needer,needer,c,UNRECOGNIZED,0
.,.,nn,,0
Fare,fare,s,SubjectivePercept,0
ye,ye,s,OralCues,0
well,well,c,SenseObject,0
:,:,n,,0
Thou,thou,s,DirectAddress,0
have,have,s,,0
years,years,s,TimeDuration,0
upon,upon,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
too,too,s,,0
full,full,n,SenseProperty,0
Of,of,s,SenseProperty,1
the,the,s,SenseProperty,2
wars,wars,s,GenericEvents,0
surfets,surfets,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
go,go,s,ReportingEvents,0
roue,roue,s,Negativity,0
with,with,s,,0
one,one,n,Specifiers,0
That,that,s,Specifiers,1
Is,is,s,SubjectiveTime,0
yet,yet,s,SubjectiveTime,1
vnbruis'd,vnbruis'd,c,UNRECOGNIZED,0
:,:,s,,0
bring,bring,s,,0
me,me,s,FirstPer,0
but,but,s,Resistance,0
out,out,s,,0
at,at,s,,0
gate,gate,c,SenseObject,0
.,.,n,Imperative,0
Come,come,s,Imperative,1
my,my,s,FirstPer,0
sweet,sweet,s,SenseProperty,0
wife,wife,c,PersonProperty,0
",",",",s,,0
my,my,s,FirstPer,0
dearest,dearest,s,Positivity,0
Mother,mother,c,PersonProperty,0
",",",",s,,0
and,and,n,,0
My,my,s,FirstPer,0
Friends,friends,s,Positivity,0
of,of,s,Positivity,1
Noble,noble,s,StandardsPos,0
touch,touch,c,Motions,0
:,:,s,,0
when,when,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,SelfDisclosure,2
forth,forth,c,SpaceRelation,0
",",",",n,,0
Bid,bid,s,ReportingEvents,0
me,me,s,FirstPer,0
farewell,farewell,c,SceneShift,0
",",",",s,,0
and,and,s,,0
smile,smile,c,OralCues,0
.,.,s,OralCues,1
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
come,come,c,ReportingEvents,0
:,:,n,,0
While,while,s,TimeDuration,0
I,i,s,FirstPer,0
remain,remain,s,TimeDuration,0
above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
ground,ground,c,SpaceRelation,2
",",",",s,,0
you,you,s,Insist,0
shall,shall,n,Insist,1
Hear,hear,s,ReportingEvents,0
from,from,s,ReportingEvents,1
me,me,s,FirstPer,0
still,still,c,Updates,0
",",",",s,,0
and,and,s,,0
never,never,s,DenyDisclaim,0
of,of,s,,0
me,me,s,FirstPer,0
ought,ought,n,Insist,0
But,but,s,Resistance,0
what,what,s,Resistance,1
is,is,s,Resemblances,0
like,like,s,Resemblances,1
me,me,s,FirstPer,0
formerly,formerly,c,ProjectBack,0
.,.,nn,,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
worthily,worthily,n,StandardsPos,0
As,as,s,Comparison,0
any,any,s,Comparison,1
ear,ear,s,SenseObject,0
can,can,s,Contingency,0
hear,hear,c,SpaceRelation,0
.,.,s,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
not,not,s,DenyDisclaim,0
weep,weep,c,Sad,0
",",",",n,,0
If,if,s,Contingency,0
I,i,s,Contingency,1
could,could,s,Contingency,2
shake,shake,s,Transformation,0
off,off,s,Transformation,1
but,but,s,Exceptions,0
one,one,s,Exceptions,1
seven,seven,s,ProjectAhead,0
years,years,n,ProjectAhead,1
From,from,s,ProjectAhead,2
these,these,s,Immediacy,0
old,old,s,SenseProperty,0
arms,arms,s,SenseObject,0
and,and,s,,0
legs,legs,c,SenseObject,0
",",",",s,,0
by,by,s,,0
the,the,s,Positivity,0
good,good,s,Positivity,1
Gods,gods,n,CommonAuthorities,0
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
with,with,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
every,every,s,Generalization,0
foot,foot,c,SenseObject,0
.,.,nn,Imperative,0
Give,give,s,Imperative,1
me,me,s,FirstPer,0
thy,thy,s,DirectAddress,0
hand,hand,c,SenseObject,0
",",",",s,,0
come,come,c,ReportingEvents,0
.,.,nnn,Imperative,0
Bid,bid,s,Imperative,1
them,them,s,,0
all,all,s,,0
home,home,c,SpaceRelation,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
gone,gone,c,ReportingEvents,0
:,:,s,,0
and,and,s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
no,no,s,DenyDisclaim,0
further,further,c,Metadiscourse,0
",",",",n,Metadiscourse,1
The,the,s,,0
Nobility,nobility,s,StandardsPos,0
are,are,s,ReportingStates,0
vexed,vexed,c,Negativity,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
we,we,s,,0
see,see,s,,0
have,have,s,,0
sided,sided,n,ReportingEvents,0
In,in,s,Positivity,0
his,his,s,Positivity,1
behalf,behalf,c,Positivity,2
.,.,nn,,0
Now,now,s,Immediacy,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
shown,shown,s,ReportingEvents,0
our,our,s,StandardsPos,0
power,power,c,StandardsPos,1
",",",",n,,0
Let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
seem,seem,s,Uncertainty,0
humbler,humbler,s,Comparison,0
after,after,s,Sequence,0
it,it,s,Sequence,1
is,is,s,Updates,0
done,done,c,Updates,1
",",",",n,,0
Then,then,s,ReasonForward,0
