Drink,drink,s,Positivity,0
he,he,s,PersonPronoun,0
enforce,enforce,s,CommonAuthorities,0
the,the,s,Specifiers,0
rather,rather,c,Specifiers,1
",",",",n,,0
Is,is,s,Confront,0
this,this,s,Confront,1
all,all,s,Confront,2
you,you,s,Confront,3
command,command,s,CommonAuthorities,0
us,us,c,Inclusive,0
?,?,nn,Question,0
This,this,s,,0
addition,addition,s,AbstractConcepts,0
only,only,s,SubjectivePercept,0
admitted,admitted,c,ReportingStates,0
",",",",s,ReportingStates,1
that,that,s,TimeShift,0
when,when,s,TimeShift,1
I,i,s,FirstPer,0
endeavor,endeavor,n,ProjectAhead,0
To,to,s,ProjectAhead,1
quit,quit,s,ReportingEvents,0
me,me,s,FirstPer,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
slaughter,slaughter,s,Anger,0
you,you,s,DirectAddress,0
persume,persume,s,UNRECOGNIZED,0
not,not,n,DenyDisclaim,0
To,to,s,DenyDisclaim,1
cross,cross,s,SpaceRelation,0
me,me,s,FirstPer,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
syllable,syllable,s,SenseObject,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
souls,souls,c,Disclosure,0
;,;,n,,0
Murmr,murmr,c,UNRECOGNIZED,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
think,think,s,PrivateThinking,0
against,against,s,Resistance,0
it,it,c,Resistance,1
",",",",s,Resistance,0
but,but,s,Resistance,1
weigh,weigh,s,ReportingEvents,0
well,well,c,OralCues,0
",",",",n,OralCues,1
It,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
not,not,s,DenyDisclaim,0
help,help,s,DirectAddress,0
your,your,s,DirectAddress,1
ill,ill,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
help,help,s,StandardsPos,0
to,to,s,StandardsPos,1
more,more,c,Comparison,0
",",",",n,,0
And,and,s,,0
that,that,s,,0
my,my,s,FirstPer,0
hand,hand,s,SenseObject,0
wrought,wrought,s,ReportingEvents,0
thus,thus,s,Updates,0
far,far,s,Updates,1
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
will,will,c,PredictedFuture,0
",",",",n,,0
Will,will,s,PredictedFuture,0
check,check,s,ReportingEvents,0
at,at,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
till,till,s,Motions,0
his,his,s,Motions,1
circle,circle,s,AbstractConcepts,0
fill,fill,c,,0
.,.,nn,,0
Fill,fill,s,,0
it,it,c,,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
I,i,s,FirstPer,0
consent,consent,s,CommonAuthorities,0
not,not,c,DenyDisclaim,0
",",",",s,Resistance,0
but,but,s,Resistance,1
who,who,s,,0
soothes,soothes,s,Positivity,0
it,it,n,,0
Consents,consents,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
who,who,s,,0
consents,consents,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
tyranny,tyranny,c,Negative_Relation,0
",",",",s,,0
does,does,s,ReportingEvents,0
it,it,c,ReportingEvents,1
.,.,nn,,0
False,false,s,StandardsNeg,0
traytresse,traytresse,s,UNRECOGNIZED,0
die,die,s,AbstractConcepts,0
then,then,s,,0
with,with,s,,0
him,him,c,PersonPronoun,0
.,.,nn,,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
mad,mad,c,Negativity,0
",",",",s,,0
to,to,s,,0
offer,offer,s,ReportingEvents,0
at,at,s,,0
more,more,s,Comparison,0
blood,blood,c,SenseObject,0
",",",",s,,0
and,and,s,,0
make,make,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,n,SubjectivePercept,0
More,more,s,Comparison,0
horrid,horrid,s,Negativity,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
people,people,c,PersonProperty,0
?,?,s,Question,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
proclaim,proclaim,c,Citations,0
",",",",n,,0
It,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
instrument,instrument,s,AbstractConcepts,0
will,will,s,PredictedFuture,0
publish,publish,c,GenericEvents,0
.,.,nn,Question,0
Do,do,c,Question,1
",",",",s,,0
and,and,s,,0
take,take,s,Responsibility,0
that,that,s,Responsibility,1
along,along,s,Inclusive,0
with,with,s,Inclusive,1
you,you,s,Inclusive,2
--,--,s,,0
so,so,s,,0
nimble,nimble,c,Positivity,0
",",",",n,,0
Resign,resign,s,ReportingEvents,0
my,my,s,FirstPer,0
sword,sword,c,SenseObject,0
",",",",s,,0
and,and,s,,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
for,for,s,,0
thy,thy,s,DirectAddress,0
soul,soul,n,Disclosure,0
To,to,s,,0
offer,offer,s,ReportingEvents,0
what,what,s,,0
thou,thou,s,DirectAddress,0
insolently,insolently,s,StandardsNeg,0
threatnest,threatnest,c,UNRECOGNIZED,0
;,;,n,,0
One,one,s,Numbers,0
word,word,c,LangRef,0
",",",",s,,0
proclaiming,proclaiming,s,Citations,0
cross,cross,s,SpaceRelation,0
to,to,s,AbstractConcepts,0
what,what,s,AbstractConcepts,1
Latorch,latorch,n,UNRECOGNIZED,0
Has,has,s,,0
in,in,s,,0
Commission^,commission^,s,UNRECOGNIZED,0
and,and,s,,0
intends,intends,s,ProjectAhead,0
to,to,s,ProjectAhead,1
publish,publish,c,GenericEvents,0
.,.,nn,OralCues,0
Well,well,s,OralCues,1
sir,sir,c,PersonProperty,0
",",",",s,,0
not,not,s,DenyDisclaim,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
threats,threats,c,Fear,0
",",",",s,Resistance,0
but,but,s,Resistance,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
good,good,c,,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
more,more,s,Comparison,0
hurt,hurt,s,Negativity,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
would,would,s,ProjectBack,0
more,more,s,Comparison,0
hurt,hurt,s,Negativity,0
your,your,s,DirectAddress,0
country,country,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
must,must,s,Insist,0
make,make,s,Insist,1
virtue,virtue,s,StandardsPos,0
of,of,s,,0
the,the,s,,0
need,need,n,Insist,0
That,that,s,Immediacy,0
now,now,s,Immediacy,1
compells,compells,s,UNRECOGNIZED,0
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
consent,consent,s,CommonAuthorities,0
as,as,s,Specifiers,0
far,far,n,Specifiers,1
As,as,s,Specifiers,2
silence,silence,s,SenseProperty,0
argues,argues,s,Contested_Citation,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
will,will,s,PredictedFuture,0
proclaimed,proclaimed,c,Citations,0
:,:,n,Citations,1
And,and,s,ReasonForward,0
since,since,s,ReasonForward,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
sons,sons,s,PersonProperty,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Princely,princely,s,StandardsPos,0
father,father,n,PersonProperty,0
Survives,survives,s,Biographical_Time,0
to,to,s,,0
rule,rule,s,AbstractConcepts,0
but,but,s,Resistance,0
you,you,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
that,that,s,,0
I,i,s,FirstPer,0
wish,wish,n,SubjectivePercept,0
You,you,s,Insist,0
should,should,s,Insist,1
rule,rule,s,AbstractConcepts,0
like,like,s,SubjectivePercept,0
your,your,s,DirectAddress,0
father,father,c,PersonProperty,0
",",",",s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
love,love,n,Positivity,0
And,and,s,,0
zeal,zeal,s,StandardsPos,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
your,your,s,DirectAddress,0
subjects,subjects,c,LangRef,0
;,;,s,,0
this,this,s,,0
foul,foul,s,Negativity,0
slaughter,slaughter,n,Anger,0
That,that,s,Immediacy,0
now,now,s,Immediacy,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
committed,committed,s,ReportingEvents,0
made,made,s,ReportingEvents,0
ashamed,ashamed,n,Sad,0
With,with,s,Specifiers,0
that,that,s,Specifiers,1
fair,fair,s,StandardsPos,0
blessing,blessing,c,StandardsPos,0
",",",",s,,0
that,that,s,,0
in,in,s,Substitution,0
place,place,s,Substitution,1
of,of,s,Substitution,2
plagues,plagues,c,Negativity,0
",",",",n,,0
Heaven^ies,heaven^ies,s,UNRECOGNIZED,0
our,our,s,Inclusive,0
me^^ing,me^^ing,s,UNRECOGNIZED,0
disposition,disposition,c,AbstractConcepts,0
",",",",s,Aside,0
which,which,n,Aside,1
Take,take,s,ReportingEvents,0
here,here,s,DirectAddress,0
your,your,s,DirectAddress,1
sword,sword,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
now,now,s,Immediacy,0
use,use,s,ReportingEvents,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Prince,prince,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Tyrant,tyrant,c,Negative_Relation,0
.,.,nn,,0
This,this,s,,0
sounds,sounds,s,SenseProperty,0
well,well,c,OralCues,0
",",",",s,OralCues,1
live,live,s,,0
and,and,s,,0
be,be,s,ReportingStates,0
gracious,gracious,s,StandardsPos,0
with,with,s,Inclusive,0
us,us,c,Inclusive,1
.,.,nn,,0
Oh,oh,s,OralCues,0
Lord,lord,s,CommonAuthorities,0
Aubrey,aubrey,c,UNRECOGNIZED,0
.,.,nn,,0
He,he,s,PersonPronoun,0
flatters,flatters,s,SubjectivePercept,0
thus,thus,c,ReasonForward,0
?,?,nn,Question,0
He,he,s,PersonPronoun,0
temporizes,temporizes,s,SubjectiveTime,0
fitly,fitly,c,StandardsPos,0
.,.,nn,Imperative,0
Wonder,wonder,s,Imperative,1
invades,invades,s,SceneShift,0
me^,me^,s,UNRECOGNIZED,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
two,two,s,Numbers,0
think,think,s,PrivateThinking,0
much,much,c,Intensity,0
",",",",n,,0
That,that,s,,0
he,he,s,PersonPronoun,0
thus,thus,s,ReasonForward,0
wisely,wisely,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
with,with,s,,0
need,need,s,Insist,0
consents,consents,n,CommonAuthorities,0
To,to,s,CommonAuthorities,1
what,what,s,,0
I,i,s,FirstPer,0
author,author,s,CommunicatorRole,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
Countries,countries,s,AbstractConcepts,0
good,good,c,,0
?,?,n,Question,0
You,you,s,DirectAddress,0
being,being,s,ReportingStates,0
my,my,s,FirstPer,0
Tutor,tutor,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
Chancellor,chancellor,c,CommonAuthorities,0
.,.,nn,,0
Your,your,s,DirectAddress,0
Chancellor,chancellor,c,CommonAuthorities,0
",",",",s,,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
not,not,s,DenyDisclaim,0
your,your,s,DirectAddress,0
Flatterer,flatterer,s,SubjectivePercept,0
^,^,c,UNRECOGNIZED,0
ir,ir,c,Negativity,0
.,.,nn,Metadiscourse,0
Nor,nor,c,Metadiscourse,1
",",",",s,,0
Is,is,s,Question,0
it,it,s,Question,1
your,your,s,DirectAddress,0
Tutors,tutors,s,PersonProperty,0
part,part,s,SceneShift,0
to,to,s,SceneShift,1
shield,shield,s,SenseObject,0
such,such,s,Intensity,0
doctrine,doctrine,c,CommonAuthorities,0
?,?,nn,Question,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
first,first,s,Sequence,0
know,know,s,Confidence,0
you^,you^,n,UNRECOGNIZED,0
In,in,s,StandardsPos,0
praise,praise,s,StandardsPos,1
of,of,s,StandardsPos,2
your,your,s,DirectAddress,0
pure,pure,s,StandardsPos,0
Oratorie,oratorie,s,UNRECOGNIZED,0
that,that,s,,0
raise,raise,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
That,that,s,TimeShift,0
when,when,s,TimeShift,1
the,the,s,PersonProperty,0
people,people,c,PersonProperty,1
",",",",s,,0
who,who,s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
by,by,s,,0
this,this,n,ReportingStates,0
Are,are,s,ReportingStates,1
raised,raised,s,ReportingEvents,0
out,out,s,,0
of,of,s,,0
their,their,s,PersonPronoun,0
rests,rests,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
hastening,hastening,s,ReportingEvents,0
hithe^,hithe^,n,UNRECOGNIZED,0
To,to,s,,0
witness,witness,s,PersonProperty,0
what,what,s,Question,0
is,is,s,Question,1
done,done,s,ReportingStates,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
are,are,s,ReportingStates,0
arrived,arrived,n,ReportingEvents,0
With^^^,with^^^,s,UNRECOGNIZED,0
Latorch,latorch,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
extemp^r^,extemp^r^,n,UNRECOGNIZED,0
Shall,shall,s,ProjectAhead,0
fashion,fashion,s,ReportingEvents,0
an,an,s,ReportingEvents,1
Oration,oration,s,AbstractConcepts,0
to,to,s,,0
acquit,acquit,n,ReportingEvents,0
And,and,s,,0
justify,justify,s,StandardsPos,0
this,this,s,,0
forced,forced,s,ReportingEvents,0
fact,fact,s,Confidence,0
of,of,s,Confidence,1
mine,mine,c,FirstPer,0
;,;,n,,0
Or,or,s,,0
for,for,s,,0
the,the,s,StandardsPos,0
proud,proud,s,StandardsPos,1
refusal,refusal,s,Resistance,0
lose,lose,s,Negativity,0
your,your,s,Negativity,1
head,head,c,Negativity,2
.,.,nn,,0
I,i,s,FirstPer,0
fashion,fashion,s,ReportingEvents,0
an,an,s,ReportingEvents,1
Oration,oration,s,AbstractConcepts,0
to,to,s,,0
acquit,acquit,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,n,Question,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
know,know,s,Confidence,0
you,you,s,Sequence,0
then,then,c,Sequence,1
",",",",s,,0
that,that,s,,0
it,it,s,,0
is,is,s,SubjectivePercept,0
a,a,s,SubjectivePercept,1
thing,thing,s,SubjectivePercept,2
less,less,s,Comparison,0
easy,easy,n,Positivity,0
To,to,s,Positivity,1
excuse,excuse,s,ReportingEvents,0
a,a,s,ReportingEvents,1
parracide,parracide,s,UNRECOGNIZED,0
than,than,s,Comparison,0
to,to,s,Comparison,1
commit,commit,s,ReportingEvents,0
it,it,c,,0
.,.,nn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
not,not,s,DenyDisclaim,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
sir,sir,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
excuse,excuse,s,DirectAddress,0
me,me,c,DirectAddress,1
",",",",n,Resistance,0
But,but,s,Resistance,1
to,to,s,,0
accuse,accuse,s,Negative_Relation,0
my,my,s,FirstPer,0
brother,brother,c,PersonProperty,0
",",",",s,,0
as,as,s,,0
the,the,s,ReasonBackward,0
cause,cause,n,ReasonBackward,1
Of,of,s,ReasonBackward,2
his,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
slaughter,slaughter,s,Anger,0
by,by,s,,0
attempting,attempting,s,ProjectAhead,0
mine,mine,c,FirstPer,0
.,.,nn,,0
Not,not,s,Resistance,0
for,for,s,Resistance,1
the,the,s,Resistance,2
world,world,c,Resistance,3
",",",",s,,0
I,i,s,Insist,0
should,should,s,Insist,1
power,power,s,AbstractConcepts,0
blood,blood,s,SenseObject,0
on,on,s,,0
blood^,blood^,n,UNRECOGNIZED,0
It,it,s,,0
were,were,s,ProjectBack,0
another,another,s,Specifiers,0
murder,murder,s,Negativity,0
to,to,s,,0
accuse,accuse,n,Negative_Relation,0
Him,him,s,PersonPronoun,0
that,that,s,,0
fell,fell,s,ReportingEvents,0
innocent,innocent,c,Disclosure,0
.,.,nn,,0
Away,away,s,,0
with,with,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
hence,hence,c,ReasonForward,0
",",",",s,ReasonForward,1
hail,hail,s,ReportingEvents,0
him,him,s,ReportingEvents,1
straight,straight,s,SpaceRelation,0
to,to,s,SpaceRelation,1
execution,execution,nn,Negative_Relation,0
Far,far,s,SpaceRelation,0
fly,fly,s,Motions,0
such,such,s,Intensity,0
rigor,rigor,s,StandardsPos,0
your,your,s,DirectAddress,0
amendfull,amendfull,s,UNRECOGNIZED,0
hand,hand,c,SenseObject,0
.,.,nn,,0
He,he,s,PersonPronoun,0
perishes,perishes,s,Negativity,0
with,with,s,,0
him,him,s,PersonPronoun,0
that,that,s,,0
speaks,speaks,s,CommonAuthorities,0
for,for,s,CommonAuthorities,1
him^,him^,n,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
uard,uard,s,UNRECOGNIZED,0
do,do,s,Intensity,0
thy,thy,s,DirectAddress,0
office,office,s,SenseObject,0
on,on,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
lives-paine,lives-paine,c,UNRECOGNIZED,0
.,.,nn,,0
Tyrant,tyrant,c,Negative_Relation,0
",",",",s,,0
twill,twill,s,SenseObject,0
has^e,has^e,s,UNRECOGNIZED,0
thy,thy,s,DirectAddress,0
own,own,s,ReportingEvents,0
death,death,c,Negativity,0
.,.,nn,Imperative,0
Let,let,s,Imperative,1
it,it,s,,0
wing,wing,s,Immediacy,0
it,it,c,Immediacy,1
",",",",n,,0
Ne,ne,s,,0
threatens,threatens,s,Fear,0
me,me,c,Fear,1
;,;,s,,0
Villains,villains,s,Negativity,0
t^^re,t^^re,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
piece,piece,c,AbstractConcepts,0
",",",",s,,0
meal,meal,s,GenericEvents,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),c,,0
.,.,nn,Imperative,0
Avaunt,avaunt,s,Imperative,1
sir,sir,c,PersonProperty,0
.,.,nn,Imperative,0
Force,force,s,Imperative,1
him,him,s,PersonPronoun,0
hence,hence,c,ReasonForward,0
.,.,nn,Imperative,0
Dispatch,dispatch,s,Imperative,1
him,him,s,PersonPronoun,0
Captain,captain,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
bring,bring,s,,0
me,me,s,FirstPer,0
instant,instant,s,Immediacy,0
word,word,s,LangRef,0
he,he,s,PersonPronoun,0
i^,i^,s,UNRECOGNIZED,0
dispatched,dispatched,c,ReportingStates,0
.,.,n,ReportingStates,1
And,and,s,,0
how,how,s,,0
his,his,s,PersonPronoun,0
re^^ike,re^^ike,s,UNRECOGNIZED,0
takes,takes,s,Responsibility,0
it,it,c,Responsibility,1
.,.,nn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
fail,fail,s,StandardsNeg,0
sir,sir,c,PersonProperty,0
.,.,nn,,0
Captain,captain,c,PersonProperty,0
",",",",s,,0
besides,besides,s,Specifiers,0
remember,remember,s,ProjectBack,0
this,this,s,,0
in,in,s,CommonAuthorities,0
chief,chief,c,CommonAuthorities,1
;,;,n,,0
That,that,s,ReportingStates,0
being,being,s,ReportingStates,1
executed,executed,s,ReportingEvents,0
you,you,s,DirectAddress,0
deny,deny,n,Repair_Citation,0
To,to,s,Generalization,0
all,all,s,Generalization,1
his,his,s,PersonPronoun,0
friends,friends,s,StandardsPos,0
the,the,s,,0
rits,rits,s,UNRECOGNIZED,0
of,of,s,,0
funeral,funeral,c,Negativity,0
",",",",n,,0
And,and,s,,0
cast,cast,s,ReportingEvents,0
his,his,s,ReportingEvents,1
carkase,carkase,s,UNRECOGNIZED,0
out,out,s,SceneShift,0
to,to,s,SceneShift,1
dogs,dogs,s,SenseObject,0
and,and,s,,0
^,^,c,UNRECOGNIZED,0
oules,oules,c,UNRECOGNIZED,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
done,done,s,ReportingStates,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nn,Imperative,0
Upon,upon,s,Imperative,1
your,your,s,DirectAddress,0
life,life,s,DirectAddress,1
not,not,s,DenyDisclaim,0
fail,fail,c,DenyDisclaim,1
.,.,nn,Question,0
What,what,s,Question,1
impious,impious,s,StandardsNeg,0
daring,daring,s,SubjectivePercept,0
is,is,s,ReportingStates,0
there,there,s,,0
here,here,s,SpaceRelation,0
of,of,s,CommonAuthorities,0
heaven,heaven,c,CommonAuthorities,1
?,?,nn,Question,0
Sir,sir,s,PersonProperty,0
now,now,s,Immediacy,0
prepare,prepare,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,s,SubjectivePercept,0
against,against,s,Resistance,0
the,the,s,Resistance,1
people,people,c,PersonProperty,0
",",",",n,,0
Make,make,s,ReportingEvents,0
here,here,s,SpaceRelation,0
their,their,s,PersonPronoun,0
entry,entry,s,AbstractConcepts,0
to,to,s,,0
discharge,discharge,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Oration,oration,c,AbstractConcepts,0
",",",",n,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
denied,denied,s,Repair_Citation,0
my,my,s,FirstPer,0
will,will,c,PredictedFuture,0
.,.,nn,,0
For,for,s,Fear,0
fear,fear,s,Fear,1
of,of,s,Fear,2
death,death,c,Negativity,0
?,?,s,Question,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",nn,,0
Is,is,s,ReportingStates,0
death,death,s,Negativity,0
rediculous,rediculous,s,UNRECOGNIZED,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,n,Question,0
Works,works,s,ReportingEvents,0
misery,misery,s,StandardsNeg,0
of,of,s,Biographical_Time,0
age,age,s,Biographical_Time,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
or,or,s,,0
thy,thy,s,DirectAddress,0
judgement^,judgement^,nn,UNRECOGNIZED,0
Judgment,judgment,s,PrivateThinking,0
false,false,s,StandardsNeg,0
tyrant,tyrant,c,Negative_Relation,0
.,.,nn,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
Oration,oration,s,AbstractConcepts,0
then,then,c,,0
?,?,nn,Question,0
Not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
excuse,excuse,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
aggravate,aggravate,s,Negativity,0
thy,thy,s,DirectAddress,0
murder,murder,s,Negativity,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
will,will,c,PredictedFuture,0
;,;,n,,0
which,which,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
so,so,s,,0
enforce,enforce,c,CommonAuthorities,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
wreake,wreake,s,UNRECOGNIZED,0
it,it,n,,0
(,(,c,,0
With,with,s,,0
hate,hate,s,Negativity,0
of,of,s,Curiosity,0
what,what,s,Curiosity,1
thou,thou,s,DirectAddress,0
win'st,win'st,s,UNRECOGNIZED,0
by,by,s,,0
it,it,c,,0
),),s,,0
on,on,s,,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",n,,0
With,with,s,Specifiers,0
such,such,s,Specifiers,1
another,another,s,Specifiers,0
justly,justly,s,StandardsPos,0
merited,merited,s,StandardsPos,0
murder,murder,c,Negativity,0
.,.,nn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
answer,answer,s,Specifiers,0
you,you,s,DirectAddress,0
anon,anon,c,ProjectAhead,0
.,.,nn,,0
The,the,s,,0
citizens,citizens,s,CommonAuthorities,0
are,are,s,ReportingStates,0
hasting,hasting,s,UNRECOGNIZED,0
sir,sir,s,PersonProperty,0
in,in,s,,0
heape^s,heape^s,c,UNRECOGNIZED,0
",",",",s,Generalization,0
all,all,s,Generalization,1
full,full,s,,0
resolved,resolved,n,ReportingEvents,0
By,by,s,,0
my,my,s,FirstPer,0
persuasions,persuasions,s,SubjectivePercept,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
brothers,brothers,s,PersonProperty,0
Treason^,treason^,c,UNRECOGNIZED,0
:,:,nn,,0
Honest,honest,s,StandardsPos,0
Latorch,latorch,c,UNRECOGNIZED,0
.,.,nn,Imperative,0
See,see,s,Imperative,1
sir,sir,c,PersonProperty,0
",",",",s,,0
here,here,s,Immediacy,0
is,is,s,Immediacy,1
Gisberts,gisberts,s,UNRECOGNIZED,0
head,head,c,SenseObject,0
.,.,nn,,0
Good,good,s,StandardsPos,0
speed,speed,c,StandardsPos,1
;,;,s,,0
wast,wast,s,ProjectBack,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
sword,sword,c,SenseObject,0
?,?,nn,Question,0
An,an,s,Negativity,0
axe,axe,s,Negativity,1
fir,fir,c,SenseObject,0
.,.,nn,,0
An,an,s,Negativity,0
axe,axe,c,Negativity,1
",",",",s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
vildely,vildely,s,UNRECOGNIZED,0
done,done,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
had,had,n,ProjectBack,0
My,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
fine,fine,s,Positivity,0
Headsman,headsman,s,PersonProperty,0
done,done,s,ReportingStates,0
it,it,s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
sword,sword,c,SenseObject,0
:,:,n,,0
Go,go,c,ReportingEvents,0
",",",",s,,0
take,take,s,Responsibility,0
this,this,s,Responsibility,1
dotard,dotard,s,Negativity,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
and,and,s,,0
take,take,s,ReportingEvents,0
his,his,s,ReportingEvents,1
head,head,n,Resistance,0
Off,off,s,Resistance,1
with,with,s,Specifiers,0
a,a,s,Specifiers,1
sword,sword,c,SenseObject,0
.,.,nn,,0
Your,your,s,DirectAddress,0
School^master^,school^master^,nn,UNRECOGNIZED,0
Even,even,s,SubjectivePercept,0
he,he,c,PersonPronoun,0
.,.,nn,,0
For,for,s,,0
teaching,teaching,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
no,no,s,DenyDisclaim,0
better,better,c,DenyDisclaim,1
;,;,s,,0
it,it,s,,0
is,is,s,Positivity,0
the,the,s,Positivity,1
best,best,n,Positivity,2
Of,of,s,Specifiers,0
all,all,s,Specifiers,1
thy,thy,s,DirectAddress,0
damned,damned,s,Anger,0
justices,justices,c,StandardsPos,0
;,;,s,,0
away,away,n,,0
Captain,captain,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
follow,follow,c,,0
.,.,nn,,0
Oh,oh,s,OralCues,0
stay,stay,s,SpaceRelation,0
there,there,s,SpaceRelation,1
Duke,duke,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
in,in,s,Specifiers,0
the,the,s,Specifiers,1
midst,midst,s,Specifiers,2
of,of,s,Specifiers,0
all,all,s,Specifiers,1
thy,thy,s,DirectAddress,0
blood,blood,s,SenseObject,0
and,and,s,,0
fury,fury,c,Anger,0
",",",",n,,0
