GRegory,gregory,c,UNRECOGNIZED,0
Minstrels,minstrels,c,PersonProperty,0
?,?,s,Question,0
and,and,s,,0
thou,thou,s,DirectAddress,0
make,make,s,ReportingEvents,0
Minstrels,minstrels,s,PersonProperty,0
of,of,s,Inclusive,0
us,us,c,Inclusive,1
",",",",n,,0
look,look,s,ProjectAhead,0
to,to,s,ProjectAhead,1
hear,hear,s,SubjectivePercept,0
nothing,nothing,s,SubjectivePercept,1
but,but,s,Resistance,0
discords,discords,c,Negative_Relation,0
:,:,s,,0
here,here,s,Immediacy,0
is,is,s,Immediacy,1
my,my,s,FirstPer,0
fiddlesticke,fiddlesticke,c,UNRECOGNIZED,0
",",",",s,,0
here,here,s,Immediacy,0
is,is,s,Immediacy,1
that,that,n,,0
shall,shall,s,ProjectAhead,0
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
dance,dance,c,Motions,0
.,.,s,Imperative,0
Come,come,s,Imperative,1
consort,consort,nnn,Negativity,0
We,we,s,,0
talk,talk,s,ReportingEvents,0
here,here,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,CommonAuthorities,0
public,public,s,CommonAuthorities,1
haunt,haunt,s,Negativity,0
of,of,s,,0
men,men,c,PersonProperty,0
:,:,n,,0
Either,either,s,Metadiscourse,0
withdraw,withdraw,s,ReportingEvents,0
unto,unto,s,CommonAuthorities,0
some,some,s,Uncertainty,0
private,private,s,AbstractConcepts,0
place,place,c,SpaceRelation,0
",",",",n,,0
Or,or,s,,0
reason,reason,s,StandardsPos,0
coldly,coldly,s,Negative_Relation,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
greeuances,greeuances,c,UNRECOGNIZED,0
:,:,n,,0
Or,or,s,Contingency,0
else,else,s,Contingency,1
depart,depart,c,SceneShift,0
",",",",s,,0
here,here,s,SpaceRelation,0
all,all,s,Intensity,0
eyes,eyes,s,Intensity,1
gaze,gaze,s,Motions,0
on,on,s,,0
us,us,c,Inclusive,0
.,.,nn,,0
Men's,men's,s,PersonProperty,0
eyes,eyes,s,SenseObject,0
were,were,s,ProjectBack,0
made,made,s,ReportingEvents,0
to,to,s,ReportingEvents,1
look,look,c,DirectAddress,0
",",",",s,DirectAddress,1
and,and,s,,0
let,let,s,ReportingEvents,0
them,them,s,ReportingEvents,1
gaze,gaze,c,Motions,0
.,.,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
budge,budge,s,Motions,0
for,for,s,,0
no,no,s,DenyDisclaim,0
man's,man's,s,PersonProperty,0
pleasure,pleasure,s,Positivity,0
I,i,c,FirstPer,0
.,.,nn,OralCues,0
Well,well,s,OralCues,1
peace,peace,s,Acknowledge,0
be,be,s,Acknowledge,1
with,with,s,Acknowledge,2
you,you,s,Acknowledge,3
sir,sir,c,PersonProperty,0
",",",",s,,0
here,here,s,Immediacy,0
comes,comes,s,Immediacy,1
my,my,s,Positivity,0
man,man,c,Positivity,1
.,.,nnn,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
Will,will,s,Fear,0
be,be,s,Fear,1
hanged,hanged,s,Fear,2
sir,sir,s,PersonProperty,0
if,if,s,Contingency,0
he,he,s,Contingency,1
wear,wear,s,SpaceRelation,0
your,your,s,DirectAddress,0
Livery,livery,c,SenseProperty,0
.,.,n,Imperative,0
Marry,marry,s,Imperative,1
go,go,s,Sequence,0
before,before,s,Sequence,1
to,to,s,,0
field,field,c,SenseObject,0
",",",",s,,0
heel,heel,s,SenseObject,0
be,be,s,ReportingStates,0
your,your,s,DirectAddress,0
follower,follower,c,PersonProperty,0
",",",",n,,0
Your,your,s,DirectAddress,0
worship,worship,s,Positivity,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
sense,sense,c,Specifiers,2
",",",",s,,0
may,may,s,Contingency,0
call,call,s,ReportingEvents,0
him,him,s,PersonPronoun,0
man,man,c,PersonProperty,0
.,.,nn,,0
Romeo,romeo,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
love,love,s,Positivity,0
I,i,s,FirstPer,0
bear,bear,s,SenseObject,0
thee,thee,c,DirectAddress,0
",",",",s,,0
can,can,s,Contingency,0
afford,afford,n,Positivity,0
No,no,s,DenyDisclaim,0
better,better,s,DenyDisclaim,1
term,term,s,AbstractConcepts,0
then,then,s,,0
this,this,c,Metadiscourse,0
:,:,s,Metadiscourse,1
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,,0
Villain,villain,c,Negativity,0
.,.,nn,,0
Tibalt,tibalt,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,Support,0
reason,reason,s,Support,1
that,that,s,Support,2
I,i,s,SelfReluctance,0
have,have,s,SelfReluctance,1
to,to,s,SelfReluctance,2
love,love,s,Positivity,0
thee,thee,c,DirectAddress,0
",",",",n,,0
Does,does,s,ReportingEvents,0
much,much,s,Intensity,0
excuse,excuse,s,ReportingEvents,0
the,the,s,ReportingEvents,1
appertaining,appertaining,s,ReportingEvents,0
rage,rage,n,Anger,0
To,to,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
greeting,greeting,c,SpaceRelation,0
:,:,s,,0
Villain,villain,s,Negativity,0
am,am,s,Question,0
I,i,s,Question,1
none,none,c,DenyDisclaim,0
;,;,n,,0
Therefore,therefore,s,ReasonForward,0
farewell,farewell,c,SceneShift,0
",",",",s,,0
I,i,s,FirstPer,0
see,see,s,,0
thou,thou,s,DirectAddress,0
know,know,s,Confidence,0
me,me,s,FirstPer,0
not,not,c,DenyDisclaim,0
.,.,nn,,0
Boy,boy,c,PersonProperty,0
",",",",s,,0
this,this,s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
excuse,excuse,s,ReportingEvents,0
the,the,s,ReportingEvents,1
injuries,injuries,n,StandardsNeg,0
That,that,s,,0
thou,thou,s,DirectAddress,0
have,have,s,ReportingEvents,0
done,done,s,ReportingEvents,1
me,me,c,FirstPer,0
",",",",s,,0
therefore,therefore,s,ReasonForward,0
turn,turn,s,,0
and,and,s,,0
draw,draw,c,Motions,0
.,.,nn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
protest,protest,s,Resistance,0
I,i,s,Autobio,0
never,never,s,Autobio,1
injured,injured,s,StandardsNeg,0
thee,thee,c,DirectAddress,0
",",",",n,Resistance,0
But,but,s,Resistance,1
loved,loved,s,Positivity,0
thee,thee,s,DirectAddress,0
better,better,s,Comparison,0
then,then,s,,0
thou,thou,s,DirectAddress,0
can,can,s,Contingency,0
devise,devise,c,PrivateThinking,0
:,:,n,,0
Till,till,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
know,know,s,Confidence,0
the,the,s,Confidence,1
reason,reason,s,StandardsPos,0
of,of,s,,0
my,my,s,Positivity,0
love,love,c,Positivity,1
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
good,good,s,,0
Capulet,capulet,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
name,name,s,LangRef,0
I,i,s,FirstPer,0
tender,tender,n,Positivity,0
As,as,s,,0
dearly,dearly,s,Intensity,0
as,as,s,,0
my,my,s,SelfDisclosure,0
own,own,c,SelfDisclosure,1
",",",",s,,0
be,be,s,ReportingStates,0
satisfied,satisfied,c,ReportingStates,0
.,.,nn,ReportingStates,1
O,o,s,LangRef,0
calm,calm,c,Positivity,0
",",",",s,,0
dishonorable,dishonorable,c,StandardsNeg,0
",",",",s,,0
vile,vile,s,StandardsNeg,0
submission,submission,c,AbstractConcepts,0
:,:,n,,0
Alla,alla,s,,0
stucatho,stucatho,s,UNRECOGNIZED,0
carries,carries,s,SceneShift,0
it,it,s,SceneShift,1
away,away,c,SceneShift,2
.,.,n,,0
Tybalt,tybalt,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
Rat-catcher,rat-catcher,c,SenseProperty,0
",",",",s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
walk,walk,c,Motions,0
?,?,nn,Question,0
What,what,s,,0
woulds,woulds,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
have,have,s,,0
with,with,s,,0
me,me,c,FirstPer,0
?,?,nnn,Question,0
Good,good,s,,0
King,king,s,PersonProperty,0
of,of,s,,0
Cats,cats,c,SenseObject,0
",",",",s,,0
nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
one,one,s,DirectAddress,0
of,of,s,DirectAddress,1
your,your,s,DirectAddress,2
nine,nine,s,Numbers,0
lives,lives,c,,0
",",",",s,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
to,to,s,SelfDisclosure,2
make,make,n,ReportingEvents,0
bold,bold,s,ReportingEvents,1
withal,withal,c,Metadiscourse,0
",",",",s,,0
and,and,s,,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
shall,shall,s,ProjectAhead,0
use,use,s,ReportingEvents,0
me,me,s,FirstPer,0
hereafter,hereafter,s,ProjectAhead,0
dry,dry,s,SenseProperty,0
beat,beat,s,Negativity,0
the,the,s,Sequence,0
rest,rest,s,Sequence,1
of,of,s,Sequence,2
the,the,n,Sequence,3
eight,eight,c,Numbers,0
.,.,s,Request,0
Will,will,s,Request,1
you,you,s,Request,2
pluck,pluck,s,StandardsPos,0
your,your,s,DirectAddress,0
Sword,sword,s,SenseObject,0
out,out,s,,0
of,of,s,,0
his,his,s,PersonPronoun,0
Pilcher,pilcher,s,UNRECOGNIZED,0
by,by,s,,0
the,the,s,SenseObject,0
ears,ears,c,SenseObject,1
?,?,s,Question,0
Make,make,s,ReportingEvents,0
have,have,c,,0
",",",",n,,0
least,least,s,Comparison,0
mine,mine,s,FirstPer,0
be,be,s,ReportingStates,0
about,about,s,DirectAddress,0
your,your,s,DirectAddress,1
ears,ears,s,SenseObject,0
ere,ere,s,ProjectBack,0
it,it,s,Contingency,0
be,be,s,Contingency,1
out,out,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
for,for,s,SelfDisclosure,2
you,you,c,DirectAddress,0
.,.,nnn,,0
Gentle,gentle,s,Positivity,0
Mercutio,mercutio,c,UNRECOGNIZED,0
",",",",s,,0
put,put,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
Rapier,rapier,s,SenseObject,0
up,up,c,,0
.,.,nnn,Imperative,0
Come,come,s,Imperative,1
sir,sir,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
Passado,passado,c,Motions,0
.,.,nnn,MoveBody,0
Draw,draw,s,MoveBody,1
Benuolio,benuolio,c,UNRECOGNIZED,0
",",",",s,,0
beat,beat,s,Resistance,0
down,down,s,Resistance,1
their,their,s,Resistance,2
weapons,weapons,c,AbstractConcepts,0
:,:,n,,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
shame,shame,s,StandardsNeg,0
forbear,forbear,s,Reluctance,0
this,this,s,,0
outrage,outrage,c,Anger,0
",",",",n,,0
Tibalt,tibalt,c,UNRECOGNIZED,0
",",",",s,,0
Mercutio,mercutio,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
Prince,prince,s,PersonProperty,0
expressly,expressly,s,Intensity,0
has,has,n,,0
Forbidden,forbidden,s,Resistance,0
bandying,bandying,s,ReportingEvents,0
in,in,s,,0
Verona,verona,s,UNRECOGNIZED,0
streets,streets,c,SenseObject,0
.,.,n,Imperative,0
Hold,hold,s,Imperative,1
Tybalt,tybalt,c,UNRECOGNIZED,0
",",",",s,,0
good,good,s,,0
Mercutio,mercutio,c,UNRECOGNIZED,0
.,.,nn,,0
I,i,s,Sad,0
am,am,s,Sad,1
hurt,hurt,c,Sad,2
.,.,n,,0
A,a,s,,0
plague,plague,s,Negativity,0
a,a,s,,0
both,both,s,Metadiscourse,0
the,the,s,Metadiscourse,1
Houses,houses,c,SenseObject,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sped,sped,c,Motions,0
:,:,n,,0
Is,is,s,Question,0
he,he,s,Question,1
gone,gone,s,ReportingEvents,0
and,and,s,,0
has,has,s,,0
nothing,nothing,c,DenyDisclaim,0
?,?,nn,Question,0
What,what,s,,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
hurt,hurt,c,Negativity,0
?,?,nnn,Question,0
I,i,c,FirstPer,0
",",",",s,,0
I,i,c,FirstPer,0
",",",",s,,0
a,a,s,SenseObject,0
scratch,scratch,c,SenseObject,1
",",",",s,,0
a,a,s,SenseObject,0
scratch,scratch,c,SenseObject,1
",",",",s,,0
marry,marry,s,Positivity,0
it,it,s,,0
is,is,s,ReportingStates,0
enough,enough,c,SubjectivePercept,0
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
Page,page,c,SenseObject,0
?,?,s,Question,0
go,go,s,ReportingEvents,0
Villain,villain,s,Negativity,0
fetch,fetch,s,Motions,0
a,a,s,,0
Surgeon,surgeon,c,SenseObject,0
.,.,nn,,0
Courage,courage,s,StandardsPos,0
man,man,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
hurt,hurt,s,Negativity,0
cannot,cannot,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
much,much,c,Intensity,0
.,.,nnn,,0
No,no,c,DenyDisclaim,0
:,:,s,,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
so,so,s,DenyDisclaim,3
deep,deep,s,Intensity,0
as,as,s,Intensity,1
a,a,s,Intensity,2
well,well,c,Intensity,3
",",",",s,,0
nor,nor,s,DenyDisclaim,0
so,so,s,,0
wide,wide,s,SpaceRelation,0
as,as,s,SpaceRelation,1
a,a,s,SpaceRelation,2
Church,church,s,SpaceRelation,3
door,door,c,SpaceRelation,4
",",",",s,Resistance,0
but,but,s,Resistance,1
it,it,s,,0
is,is,n,ReportingStates,0
enough,enough,c,SubjectivePercept,0
",",",",s,,0
',',c,,0
twill,twill,s,SenseObject,0
serve,serve,c,ReportingEvents,0
:,:,s,,0
ask,ask,s,Request,0
for,for,s,Request,1
me,me,s,FirstPer,0
to,to,s,,0
morrow,morrow,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
find,find,s,DirectAddress,0
me,me,s,DirectAddress,1
a,a,s,SenseObject,0
grave,grave,s,SenseObject,1
man,man,c,PersonProperty,0
.,.,n,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
peppered,peppered,s,Motions,0
I,i,s,FirstPer,0
warrant,warrant,c,CommonAuthorities,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
this,this,s,Immediacy,0
world,world,c,Immediacy,1
:,:,s,,0
a,a,s,,0
plague,plague,s,Negativity,0
a,a,s,,0
both,both,s,,0
your,your,s,DirectAddress,0
houses,houses,c,SenseObject,0
.,.,s,Question,0
What,what,c,Question,1
",",",",s,Question,2
a,a,n,SenseObject,0
Dog,dog,c,SenseObject,1
",",",",s,,0
a,a,s,,0
Rat,rat,c,SenseObject,0
",",",",s,,0
a,a,s,,0
Mouse,mouse,c,SenseObject,0
",",",",s,,0
a,a,s,SenseObject,0
Cat,cat,s,SenseObject,1
to,to,s,,0
scratch,scratch,s,Negativity,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
to,to,s,Negativity,0
death,death,c,Negativity,1
:,:,s,,0
a,a,s,,0
Braggart,braggart,c,Negativity,0
",",",",s,,0
a,a,s,,0
Rogue,rogue,c,Negativity,0
",",",",s,,0
a,a,n,,0
Villain,villain,c,Negativity,0
",",",",s,,0
that,that,s,,0
fights,fights,s,Resistance,0
by,by,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
book,book,s,CommonAuthorities,2
of,of,s,,0
Arithmeticke,arithmeticke,c,UNRECOGNIZED,0
",",",",s,,0
why,why,s,Question,0
the,the,s,,0
deu'le,deu'le,s,UNRECOGNIZED,0
came,came,s,ReportingEvents,0
you,you,n,DirectAddress,0
between,between,s,Inclusive,0
us,us,c,Inclusive,1
?,?,s,Question,0
I,i,s,Autobio,0
was,was,s,Autobio,1
hurt,hurt,s,Negativity,0
under,under,s,DirectAddress,0
your,your,s,DirectAddress,1
arm,arm,nnn,SenseObject,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
all,all,s,Reassure,0
for,for,s,Reassure,1
the,the,s,Reassure,2
best,best,c,Reassure,3
.,.,nnn,,0
Help,help,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
into,into,s,,0
some,some,s,Uncertainty,0
house,house,s,SenseObject,0
Benuolio,benuolio,c,UNRECOGNIZED,0
",",",",n,,0
Or,or,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
faint,faint,c,SenseProperty,0
:,:,s,,0
a,a,s,,0
plague,plague,s,Negativity,0
a,a,s,,0
both,both,s,,0
your,your,s,DirectAddress,0
houses,houses,c,SenseObject,0
.,.,n,,0
They,they,s,,0
have,have,s,,0
made,made,s,ReportingEvents,0
worms,worms,s,SenseObject,0
meat,meat,s,SenseObject,0
of,of,s,,0
me,me,c,FirstPer,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
it,it,c,,0
",",",",s,,0
and,and,s,,0
soundly,soundly,s,StandardsPos,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Houses,houses,c,SenseObject,0
.,.,nn,,0
This,this,s,,0
Gentleman,gentleman,s,Positivity,0
the,the,s,,0
Princes,princes,s,PersonProperty,0
near,near,s,SpaceRelation,0
Alie,alie,c,UNRECOGNIZED,0
",",",",n,,0
My,my,s,FirstPer,0
very,very,s,Intensity,0
Friend,friend,s,StandardsPos,0
has,has,s,,0
got,got,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
mortal,mortal,s,PersonProperty,0
hurt,hurt,n,Negativity,0
In,in,s,,0
my,my,s,FirstPer,0
behalf,behalf,c,Positivity,0
",",",",s,,0
my,my,s,FirstPer,0
reputation,reputation,s,CommonAuthorities,0
stained,stained,n,SenseProperty,0
With,with,s,,0
Tibalts,tibalts,s,UNRECOGNIZED,0
slander,slander,c,Negative_Relation,0
",",",",s,,0
Tybalt,tybalt,s,UNRECOGNIZED,0
that,that,s,,0
an,an,s,TimeDuration,0
hour,hour,n,TimeDuration,1
Has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
my,my,s,Autobio,0
Cousin,cousin,c,Autobio,1
:,:,s,,0
O,o,s,LangRef,0
Sweet,sweet,s,SenseProperty,0
Juliet,juliet,c,UNRECOGNIZED,0
",",",",n,,0
Thy,thy,s,DirectAddress,0
Beauty,beauty,s,StandardsPos,0
has,has,s,,0
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
Effeminate,effeminate,c,Negativity,0
",",",",n,,0
And,and,s,,0
in,in,s,,0
my,my,s,FirstPer,0
temper,temper,s,AbstractConcepts,0
softened,softened,s,Transformation,0
Valors,valors,s,UNRECOGNIZED,0
steel,steel,c,SenseObject,0
.,.,nn,,0
O,o,s,LangRef,0
Romeo,romeo,c,UNRECOGNIZED,0
",",",",s,,0
Romeo,romeo,c,UNRECOGNIZED,0
",",",",s,,0
brave,brave,s,StandardsPos,0
Mercutio's,mercutio's,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
",",",",n,,0
That,that,s,,0
Gallant,gallant,s,StandardsPos,0
spirit,spirit,s,SubjectivePercept,0
has,has,s,,0
aspired,aspired,s,ProjectAhead,0
the,the,s,SenseObject,0
Clouds,clouds,c,SenseObject,1
",",",",n,Aside,0
Which,which,s,Aside,1
too,too,s,,0
untimely,untimely,s,Sad,0
here,here,s,SpaceRelation,0
did,did,s,ReportingEvents,0
scorn,scorn,s,Negative_Relation,0
the,the,s,Negative_Relation,1
earth,earth,c,SpaceRelation,0
.,.,nn,,0
This,this,s,,0
days,days,s,TimeDuration,0
black,black,s,SenseProperty,0
Fate,fate,c,SubjectivePercept,0
",",",",s,,0
on,on,s,,0
mo,mo,s,AbstractConcepts,0
days,days,s,TimeDuration,0
does,does,s,ReportingEvents,0
depend,depend,c,Contingency,0
",",",",n,,0
This,this,s,,0
but,but,s,Resistance,0
begins,begins,c,Sequence,0
",",",",s,,0
the,the,s,,0
woe,woe,s,Sad,0
others,others,s,Uncertainty,0
must,must,s,Insist,0
end,end,c,Sequence,0
.,.,nn,SpaceRelation,0
Here,here,s,SpaceRelation,1
comes,comes,s,ReportingEvents,0
the,the,s,,0
Furious,furious,s,Anger,0
Tybalt,tybalt,s,UNRECOGNIZED,0
back,back,s,,0
again,again,c,RecurringEvents,0
.,.,nnn,,0
He,he,s,PersonPronoun,0
gone,gone,s,ReportingEvents,0
in,in,s,Positivity,0
triumph,triumph,c,Positivity,1
",",",",s,,0
and,and,s,,0
Mercutio,mercutio,s,UNRECOGNIZED,0
slain,slain,c,ReportingEvents,0
?,?,n,Question,0
Away,away,s,SceneShift,0
to,to,s,SceneShift,1
heaven,heaven,s,Positivity,0
respective,respective,s,Metadiscourse,0
Lenity,lenity,c,SubjectivePercept,0
",",",",n,,0
And,and,s,,0
fire,fire,s,Intensity,0
and,and,s,Intensity,1
Fury,fury,c,Intensity,2
",",",",s,,0
be,be,s,ReportingStates,0
my,my,s,FirstPer,0
conduct,conduct,s,AbstractConcepts,0
now,now,c,Immediacy,0
.,.,n,,0
Now,now,s,Immediacy,0
Tybalt,tybalt,s,UNRECOGNIZED,0
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Villain,villain,s,Negativity,0
back,back,s,,0
again,again,n,RecurringEvents,0
That,that,s,,0
late,late,s,SubjectiveTime,0
thou,thou,s,DirectAddress,0
gave,gave,s,ReportingEvents,0
me,me,c,ReportingEvents,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
Mercutios,mercutios,s,UNRECOGNIZED,0
soul,soul,n,Disclosure,0
Is,is,s,Exceptions,0
but,but,s,Exceptions,1
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
way,way,s,AbstractConcepts,0
above,above,s,Inclusive,0
our,our,s,Inclusive,1
heads,heads,c,SenseObject,0
",",",",n,,0
Staying,staying,s,TimeDuration,0
for,for,s,TimeDuration,1
thine,thine,s,UNRECOGNIZED,0
to,to,s,TimeDuration,0
keep,keep,s,TimeDuration,1
him,him,s,PersonPronoun,0
company,company,c,AbstractConcepts,0
:,:,n,,0
Either,either,s,Metadiscourse,0
thou,thou,s,DirectAddress,0
or,or,s,,0
I,i,c,FirstPer,0
",",",",s,,0
or,or,s,,0
both,both,c,,0
",",",",s,,0
must,must,s,Insist,0
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
him,him,c,PersonPronoun,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
wretched,wretched,s,Negativity,0
Boy,boy,s,PersonProperty,0
that,that,s,,0
did,did,s,ReportingEvents,0
consort,consort,s,Negativity,0
him,him,s,PersonPronoun,0
here,here,c,SpaceRelation,0
",",",",n,SpaceRelation,1
Shall,shall,s,ProjectAhead,0
with,with,s,,0
him,him,s,PersonPronoun,0
hence,hence,c,ReasonForward,0
.,.,nn,,0
This,this,s,,0
shall,shall,s,ProjectAhead,0
determine,determine,s,Confidence,0
that,that,c,,0
.,.,nnn,,0
Romeo,romeo,c,UNRECOGNIZED,0
",",",",s,,0
away,away,s,,0
be,be,s,ReportingStates,0
gone,gone,c,ReportingEvents,0
:,:,n,,0
The,the,s,,0
Citizens,citizens,s,CommonAuthorities,0
are,are,s,ReportingStates,0
up,up,c,,0
",",",",s,,0
and,and,s,,0
Tybalt,tybalt,s,UNRECOGNIZED,0
slain,slain,c,ReportingStates,0
",",",",n,ReportingStates,1
Stand,stand,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
amazed,amazed,c,Intensity,0
",",",",s,,0
the,the,s,,0
Prince,prince,s,PersonProperty,0
will,will,s,Fear,0
Doom,doom,s,Fear,1
thee,thee,s,DirectAddress,0
death,death,n,Negativity,0
If,if,s,Contingency,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
taken,taken,c,ProjectBack,0
:,:,s,,0
hence,hence,c,ReasonForward,0
",",",",s,ReasonForward,1
be,be,s,ReportingStates,0
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
away,away,c,,0
.,.,nn,,0
O,o,c,LangRef,0
!,!,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Fortunes,fortunes,s,ProjectAhead,0
fool,fool,c,Negativity,0
.,.,nnn,Question,0
Why,why,s,Question,1
do,do,s,Intensity,0
thou,thou,s,DirectAddress,0
stay,stay,c,TimeDuration,0
?,?,nnn,Question,0
Which,which,s,,0
way,way,s,AbstractConcepts,0
ran,ran,s,ReportingEvents,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
killed,killed,s,ReportingEvents,0
Mercutio,mercutio,c,UNRECOGNIZED,0
?,?,n,Question,0
Tibalt,tibalt,s,UNRECOGNIZED,0
that,that,s,,0
Murderer,murderer,c,Negativity,0
",",",",s,Aside,0
which,which,s,Aside,1
way,way,s,AbstractConcepts,0
ran,ran,s,ReportingEvents,0
he,he,c,PersonPronoun,0
?,?,nn,Question,0
There,there,s,SpaceRelation,0
lies,lies,s,SpaceRelation,1
that,that,s,,0
Tybalt,tybalt,c,UNRECOGNIZED,0
.,.,nnn,,0
Up,up,s,,0
sir,sir,s,PersonProperty,0
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
me,me,c,FirstPer,0
:,:,n,,0
I,i,s,FirstPer,0
charge,charge,s,AbstractConcepts,0
thee,thee,s,DirectAddress,0
in,in,s,,0
the,the,s,,0
Princes,princes,s,PersonProperty,0
names,names,s,LangRef,0
obey,obey,c,CommonAuthorities,0
.,.,nn,Question,0
Where,where,s,Question,1
are,are,s,Question,2
the,the,s,,0
vile,vile,s,StandardsNeg,0
beginners,beginners,s,Sequence,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
Fray,fray,c,Negativity,0
?,?,nnn,Question,0
O,o,s,LangRef,0
Noble,noble,s,StandardsPos,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
discover,discover,s,Curiosity,0
all,all,n,Generalization,0
The,the,s,Generalization,1
unlucky,unlucky,s,Negativity,0
Manage,manage,s,ReportingEvents,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
fatal,fatal,s,Negativity,0
brall,brall,c,UNRECOGNIZED,0
:,:,n,,0
There,there,s,SpaceRelation,0
lies,lies,s,SpaceRelation,1
the,the,s,PersonProperty,0
man,man,s,PersonProperty,1
slain,slain,s,ReportingEvents,0
by,by,s,,0
young,young,s,SenseProperty,0
Romeo,romeo,c,UNRECOGNIZED,0
",",",",n,,0
That,that,s,,0
slew,slew,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
kinsman,kinsman,s,PersonProperty,0
brave,brave,s,StandardsPos,0
Mercutio,mercutio,c,UNRECOGNIZED,0
.,.,nn,,0
Tybalt,tybalt,c,UNRECOGNIZED,0
",",",",s,,0
my,my,s,Autobio,0
Cousin,cousin,c,Autobio,1
?,?,s,Question,0
O,o,s,LangRef,0
my,my,s,FirstPer,0
Brothers,brothers,s,PersonProperty,0
Child,child,c,PersonProperty,0
",",",",n,,0
O,o,s,LangRef,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
O,o,s,LangRef,0
Cousin,cousin,c,PersonProperty,0
",",",",s,,0
Husband,husband,c,PersonProperty,0
