SInce,since,s,ReasonBackward,0
And,and,s,,0
conscience,conscience,s,StandardsPos,0
to,to,s,,0
speak,speak,s,ReportingEvents,0
truth,truth,c,StandardsPos,0
.,.,nn,,0
If,if,s,Contingency,0
your,your,s,DirectAddress,0
truth,truth,s,StandardsPos,0
should,should,s,Insist,0
do,do,s,Intensity,0
me,me,s,FirstPer,0
any,any,s,,0
harm,harm,c,Negativity,0
",",",",s,,0
I,i,s,Insist,0
shall,shall,s,Insist,1
never,never,n,Insist,2
Be,be,s,ReportingStates,0
in,in,s,ReportingStates,1
charity,charity,s,StandardsPos,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Croziers,croziers,s,SenseObject,0
staff,staff,c,SenseObject,0
",",",",s,,0
look,look,s,ProjectAhead,0
to,to,s,ProjectAhead,1
it,it,c,,0
.,.,nn,,0
My,my,s,FirstPer,0
youngest,youngest,s,Comparison,0
Brother,brother,c,PersonProperty,0
",",",",nnn,Negativity,0
Worse,worse,s,Negativity,1
and,and,s,,0
worse,worse,c,Negativity,0
",",",",s,,0
my,my,s,FirstPer,0
brains,brains,c,SenseObject,0
.,.,nnn,Imperative,0
Deliver,deliver,s,Imperative,1
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
an,an,s,SenseObject,0
Infant,infant,s,SenseObject,1
with,with,s,Specifiers,0
this,this,s,Specifiers,1
writing,writing,c,GenericEvents,0
",",",",n,,0
To,to,s,,0
which,which,s,,0
this,this,s,,0
reverend,reverend,s,PersonProperty,0
Father,father,s,PersonProperty,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
witness,witness,c,PersonProperty,0
.,.,nn,,0
This,this,s,,0
he,he,s,PersonPronoun,0
whom,whom,s,PersonPronoun,0
we,we,s,Inclusive,0
so,so,s,Inclusive,1
long,long,s,ReceivedPOV,0
thought,thought,s,ReceivedPOV,1
dead,dead,c,Negativity,0
",",",",s,,0
a,a,s,PersonProperty,0
child,child,c,PersonProperty,1
.,.,nnn,Resistance,0
But,but,s,Resistance,1
what,what,s,Insist,0
should,should,s,Insist,1
make,make,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
father,father,s,Positivity,0
to,to,s,Positivity,1
trust,trust,s,Confidence,0
him,him,n,Confidence,1
To,to,s,Confidence,2
your,your,s,DirectAddress,0
concealment,concealment,c,Negativity,0
?,?,s,Question,0
give,give,s,,0
abroad,abroad,s,SceneShift,0
his,his,s,Biographical_Time,0
death,death,c,Biographical_Time,1
",",",",s,,0
and,and,s,,0
bury,bury,n,Motions,0
An,an,s,,0
empty,empty,s,SenseProperty,0
coffin,coffin,c,SenseObject,0
?,?,nn,Question,0
A,a,s,,0
jealousy,jealousy,s,Negative_Relation,0
he,he,s,ProjectBack,0
had,had,n,ProjectBack,1
Upon,upon,s,,0
Cassander,cassander,c,UNRECOGNIZED,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
ambitious,ambitious,s,ProjectAhead,0
brain,brain,n,SenseObject,0
He,he,s,Neutral_Attribution,0
feared,feared,s,Neutral_Attribution,1
would,would,s,Contingency,0
make,make,s,Contingency,1
no,no,s,DenyDisclaim,0
conscience,conscience,s,StandardsPos,0
to,to,s,,0
depose,depose,n,CommonAuthorities,0
His,his,s,Biographical_Time,0
son,son,c,Biographical_Time,1
",",",",s,Biographical_Time,2
to,to,s,,0
make,make,s,ReportingEvents,0
Lisimachus,lisimachus,s,UNRECOGNIZED,0
King,king,s,PersonProperty,0
of,of,s,,0
Epire,epire,c,UNRECOGNIZED,0
.,.,nn,,0
He,he,s,Neutral_Attribution,0
made,made,s,Neutral_Attribution,1
no,no,s,DenyDisclaim,0
scruple,scruple,s,StandardsPos,0
to,to,s,Negativity,0
expose,expose,s,Negativity,1
me,me,s,FirstPer,0
then,then,n,TimeShift,0
To,to,s,TimeShift,1
any,any,s,,0
danger,danger,c,Fear,0
?,?,nn,Question,0
He,he,s,Neutral_Attribution,0
secured,secured,s,Neutral_Attribution,1
you,you,s,DirectAddress,0
Madam,madam,n,PersonProperty,0
By,by,s,,0
an,an,s,,0
early,early,s,SubjectiveTime,0
engagement,engagement,s,GenericEvents,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
affection,affection,n,Positivity,0
To,to,s,,0
Lisimachus,lisimachus,c,UNRECOGNIZED,0
",",",",s,,0
exempt,exempt,s,Exceptions,0
this,this,s,,0
testimony,testimony,c,CommonAuthorities,0
",",",",n,,0
Had,had,s,ProjectBack,0
he,he,s,ProjectBack,1
been,been,s,ProjectBack,2
Arcadius,arcadius,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
Nephew,nephew,n,PersonProperty,0
I,i,s,FirstPer,0
needed,needed,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
obtrude,obtrude,s,Negativity,0
him,him,s,PersonPronoun,0
on,on,s,,0
the,the,s,,0
state,state,c,,0
",",",",n,,0
Your,your,s,DirectAddress,0
Love,love,s,Positivity,0
and,and,s,,0
marriage,marriage,s,CommonAuthorities,0
had,had,s,ProjectBack,0
made,made,s,Cause,0
him,him,s,Cause,1
King,king,n,PersonProperty,0
Without,without,s,Contingency,0
my,my,s,FirstPer,0
trouble,trouble,c,Negativity,0
",",",",s,,0
and,and,s,,0
saved,saved,s,StandardsPos,0
that,that,s,,0
ambition,ambition,n,ProjectAhead,0
There,there,s,ProjectBack,0
was,was,s,ProjectBack,1
necessity,necessity,s,Insist,0
to,to,s,,0
open,open,s,,0
now,now,n,Immediacy,0
His,his,s,Biographical_Time,0
birth,birth,c,Biographical_Time,1
",",",",s,,0
and,and,s,,0
title,title,c,LangRef,0
.,.,nn,,0
Demetrius,demetrius,s,UNRECOGNIZED,0
alive,alive,c,Positivity,0
.,.,nnn,Question,0
What,what,s,Question,1
riddles,riddles,s,Negativity,0
are,are,s,ReportingStates,0
these,these,c,Immediacy,0
",",",",s,Immediacy,1
whom,whom,s,PersonPronoun,0
do,do,s,Question,0
they,they,s,Question,1
talk,talk,s,Citations,0
of,of,c,Citations,1
?,?,nnn,Question,0
Congratulate,congratulate,s,DirectAddress,0
your,your,s,DirectAddress,1
return,return,s,Transformation,0
to,to,s,Transformation,1
life,life,c,Transformation,2
",",",",s,,0
and,and,s,,0
honor,honor,c,StandardsPos,0
",",",",n,,0
And,and,s,,0
as,as,s,,0
becomes,becomes,s,Transformation,0
us,us,c,Inclusive,0
",",",",s,,0
with,with,s,Inclusive,0
one,one,s,Inclusive,1
voice,voice,s,Inclusive,2
salute,salute,s,Positivity,0
you,you,n,DirectAddress,0
Demetrius,demetrius,s,UNRECOGNIZED,0
King,king,s,PersonProperty,0
of,of,s,,0
Epire,epire,c,UNRECOGNIZED,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
Uncle,uncle,c,PersonProperty,0
",",",",s,,0
sir,sir,c,PersonProperty,0
",",",",s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
your,your,s,DirectAddress,0
sister,sister,c,PersonProperty,0
",",",",n,,0
I,i,s,Insist,0
should,should,s,Insist,1
have,have,s,Insist,2
suffered,suffered,s,Negativity,0
incest,incest,s,StandardsNeg,0
to,to,s,,0
have,have,s,,0
kept,kept,s,DirectAddress,0
you,you,n,DirectAddress,1
Longer,longer,s,Comparison,0
in,in,s,SenseProperty,0
the,the,s,SenseProperty,1
dark,dark,c,SenseProperty,2
",",",",s,,0
love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
happy,happy,s,Positivity,0
both,both,c,,0
",",",",n,,0
My,my,s,FirstPer,0
trust,trust,s,Confidence,0
is,is,s,Immediacy,0
now,now,s,Immediacy,1
discharged,discharged,c,ReportingStates,0
.,.,nn,ReportingStates,1
And,and,s,,0
we,we,s,,0
rejoice,rejoice,c,Positivity,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
mooke,mooke,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
Gentlemen,gentlemen,c,Positivity,0
",",",",n,Question,0
May,may,s,Question,1
I,i,s,Question,2
be,be,s,ReportingStates,0
bold,bold,s,Confidence,0
upon,upon,s,DirectAddress,0
your,your,s,DirectAddress,1
words,words,s,LangRef,0
to,to,s,,0
say,say,n,Citations,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Prince,prince,s,PersonProperty,0
Thedosius,thedosius,s,UNRECOGNIZED,0
son,son,c,PersonProperty,0
.,.,nn,,0
The,the,s,SenseObject,0
King,king,c,SenseObject,1
.,.,nnn,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
justify,justify,s,StandardsPos,0
it,it,c,,0
?,?,n,Question,0
Sister,sister,s,PersonProperty,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
very,very,s,Intensity,0
glad,glad,s,Positivity,0
to,to,s,Positivity,1
see,see,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
to,to,s,,0
find,find,s,,0
a,a,s,PersonProperty,0
brother,brother,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
refigne,refigne,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
glory,glory,c,StandardsPos,0
",",",",n,,0
My,my,s,FirstPer,0
triumph,triumph,s,Positivity,0
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
shame,shame,c,StandardsNeg,0
.,.,nn,,0
Thine,thine,s,UNRECOGNIZED,0
ear,ear,s,SenseObject,0
Lisimachus,lisimachus,c,UNRECOGNIZED,0
.,.,nnn,,0
Gentlemen,gentlemen,s,Positivity,0
I,i,s,SelfDisclosure,0
owe,owe,n,SelfDisclosure,1
Unto,unto,s,CommonAuthorities,0
your,your,s,DirectAddress,0
loves,loves,c,Positivity,0
",",",",s,,0
as,as,s,Resemblances,0
large,large,s,Resemblances,1
acknowledgement,acknowledgement,n,Acknowledge,0
As,as,s,Specifiers,0
to,to,s,Specifiers,1
my,my,s,Autobio,0
birth,birth,s,Autobio,1
for,for,s,,0
this,this,s,,0
greath,greath,s,UNRECOGNIZED,0
onour,onour,c,UNRECOGNIZED,0
",",",",s,,0
and,and,n,,0
My,my,s,FirstPer,0
study,study,s,Curiosity,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
equal,equal,s,Comparison,0
to,to,s,Comparison,1
be,be,s,ReportingStates,0
thought,thought,n,PrivateThinking,0
Worthy,worthy,s,StandardsPos,0
of,of,s,StandardsPos,1
both,both,c,,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
turned,turned,s,ReportingEvents,0
Marble,marble,c,SenseObject,0
.,.,nnn,,0
There,there,s,PredictedFuture,0
will,will,s,PredictedFuture,1
be,be,s,PredictedFuture,2
the,the,s,Comparison,0
less,less,s,Comparison,1
charge,charge,s,ReportingEvents,0
for,for,s,ReportingEvents,1
my,my,s,FirstPer,0
monument,monument,c,SenseObject,0
.,.,nnn,,0
This,this,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
be,be,c,ReportingStates,0
",",",",s,,0
fit,fit,s,ReportingEvents,0
fast,fast,s,SubjectiveTime,0
young,young,s,SenseProperty,0
King,king,c,PersonProperty,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
fister,fister,s,UNRECOGNIZED,0
sir,sir,s,PersonProperty,0
is,is,s,ReportingStates,0
gone,gone,c,ReportingStates,0
.,.,nnn,ReportingStates,1
My,my,s,FirstPer,0
sister,sister,s,PersonProperty,0
should,should,s,Insist,0
have,have,s,Insist,1
been,been,s,Insist,2
my,my,s,FirstPer,0
Bride,bride,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
name,name,n,LangRef,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
me,me,s,FirstPer,0
in,in,s,PrivateThinking,0
mind,mind,s,PrivateThinking,1
of,of,s,,0
Polidora,polidora,c,UNRECOGNIZED,0
",",",",s,,0
ha,ha,c,OralCues,0
?,?,n,Question,0
Lisander,lisander,c,UNRECOGNIZED,0
",",",",s,,0
Philocles,philocles,c,UNRECOGNIZED,0
",",",",s,,0
Gentlemen,gentlemen,c,Positivity,0
",",",",n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
me,me,s,FirstPer,0
think,think,s,PrivateThinking,0
your,your,s,DirectAddress,0
hearts,hearts,s,SenseObject,0
allow,allow,s,DirectAddress,0
me,me,n,DirectAddress,1
Thedosius,thedosius,s,UNRECOGNIZED,0
son,son,c,PersonProperty,0
",",",",s,,0
oh,oh,s,OralCues,0
quickly,quickly,s,SubjectiveTime,0
snatch,snatch,s,Motions,0
some,some,s,Uncertainty,0
wings,wings,c,SenseObject,0
",",",",n,,0
Express,express,s,Citations,0
it,it,s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
haste,haste,s,Negativity,0
to,to,s,,0
Polidora,polidora,c,UNRECOGNIZED,0
",",",",n,,0
Tell,tell,s,,0
her,her,s,PersonPronoun,0
what,what,s,,0
title,title,s,LangRef,0
is,is,s,ReportingStates,0
new,new,s,,0
dropped,dropped,s,ReportingEvents,0
from,from,s,,0
Heaven,heaven,n,Positivity,0
To,to,s,,0
make,make,s,ReportingEvents,0
her,her,s,PersonPronoun,0
rich,rich,c,Positivity,0
;,;,s,,0
only,only,s,SubjectivePercept,0
created,created,s,ReportingEvents,0
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",n,,0
Give,give,s,,0
her,her,s,PersonPronoun,0
the,the,s,,0
ceremony,ceremony,s,CommonAuthorities,0
of,of,s,,0
my,my,s,FirstPer,0
Queen,queen,c,PersonProperty,0
",",",",n,,0
With,with,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
state,state,s,Citations,0
that,that,s,Citations,1
may,may,s,Contingency,0
become,become,s,Contingency,1
our,our,s,Inclusive,0
Bride,bride,n,PersonProperty,0
Attend,attend,s,SpaceRelation,0
her,her,s,SpaceRelation,1
to,to,s,,0
this,this,s,,0
throne,throne,c,SenseObject,0
;,;,s,,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
not,not,s,DenyDisclaim,0
there,there,c,DenyDisclaim,1
?,?,n,Question,0
Yet,yet,s,Resistance,0
stay,stay,c,TimeDuration,0
",",",",s,,0
it,it,s,,0
is,is,s,Negativity,0
too,too,s,Negativity,1
much,much,s,Intensity,0
pride,pride,s,StandardsPos,0
to,to,s,,0
send,send,s,ProjectAhead,0
for,for,s,ProjectAhead,1
her,her,c,PersonPronoun,0
",",",",n,,0
We,we,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
go,go,s,Metadiscourse,2
our,our,s,Inclusive,0
self,self,c,SubjectivePercept,0
",",",",s,,0
no,no,s,DenyDisclaim,0
honor,honor,s,StandardsPos,0
is,is,s,ReportingStates,0
enough,enough,n,SubjectivePercept,0
For,for,s,,0
Polidora,polidora,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
redeem,redeem,s,StandardsPos,0
our,our,s,Responsibility,0
fault,fault,n,Responsibility,1
Salute,salute,s,Positivity,0
her,her,s,Positivity,1
gently,gently,s,Positivity,0
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
upon,upon,n,DirectAddress,0
Your,your,s,DirectAddress,1
knee,knee,c,SenseObject,0
",",",",s,,0
present,present,s,ReportingEvents,0
her,her,s,ReportingEvents,1
with,with,s,ReportingEvents,2
this,this,s,,0
Diadem,diadem,c,SenseObject,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
our,our,s,Inclusive,0
first,first,s,Sequence,0
gift,gift,c,Positivity,0
",",",",s,,0
tell,tell,s,,0
her,her,s,PersonPronoun,0
Demetrius,demetrius,s,UNRECOGNIZED,0
follows,follows,n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
her,her,s,PersonPronoun,0
guest,guest,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
give,give,s,,0
himself,himself,s,PersonPronoun,0
a,a,s,SenseObject,0
servant,servant,n,SenseObject,1
To,to,s,PersonPronoun,0
her,her,s,PersonPronoun,1
chaste,chaste,s,StandardsPos,0
bosom,bosom,c,SenseProperty,0
",",",",s,,0
bid,bid,s,ReportingEvents,0
her,her,s,ReportingEvents,1
stretch,stretch,s,Motions,0
her,her,s,Motions,1
heart,heart,n,SenseObject,0
To,to,s,,0
meet,meet,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,,0
I,i,s,Sad,0
am,am,s,Sad,1
lost,lost,s,Sad,2
in,in,s,,0
joy,joy,s,Positivity,0
and,and,s,,0
wonder,wonder,c,Curiosity,0
.,.,nn,,0
VVHeres,vvheres,s,UNRECOGNIZED,0
the,the,s,,0
Captain,captain,s,PersonProperty,0
of,of,s,,0
the,the,s,SenseObject,0
Castle,castle,c,SenseObject,1
?,?,nnn,Question,0
Heel,heel,s,SenseObject,0
attend,attend,s,SpaceRelation,0
your,your,s,SpaceRelation,1
honors,honors,s,StandardsPos,0
presently,presently,c,TimeShift,0
.,.,nnn,Imperative,0
Give,give,s,Imperative,1
him,him,s,PersonPronoun,0
knowledge,knowledge,s,CommonAuthorities,0
we,we,s,,0
expect,expect,s,ProjectAhead,0
him,him,c,PersonPronoun,0
.,.,nnn,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
He,he,s,Updates,0
is,is,s,Updates,1
my,my,s,FirstPer,0
creature,creature,c,SenseObject,0
",",",",s,,0
fear,fear,s,Fear,0
not,not,c,DenyDisclaim,0
",",",",n,,0
And,and,s,,0
shall,shall,s,ProjectAhead,0
run,run,s,ReportingEvents,0
any,any,s,,0
c^urse,c^urse,s,UNRECOGNIZED,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
propo^d,propo^d,c,UNRECOGNIZED,0
.,.,nn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
I,i,s,SelfDisclosure,0
like,like,s,SelfDisclosure,1
the,the,s,SelfDisclosure,2
substance,substance,s,AbstractConcepts,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
plot,plot,c,LangRef,0
",",",",n,,0
It,it,s,,0
Is,is,s,Positivity,0
promising,promising,c,Positivity,1
",",",",s,Resistance,0
but,but,s,Resistance,1
matters,matters,s,Specifiers,0
of,of,s,Specifiers,1
this,this,s,,0
consequence,consequence,n,Consequence,0
Are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
so,so,s,Confidence,0
easily,easily,s,Confidence,1
perfect,perfect,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
it,it,s,,0
does,does,n,ReportingEvents,0
Concern,concern,s,SubjectivePercept,0
our,our,s,Inclusive,0
heads,heads,s,SceneShift,0
to,to,s,SceneShift,1
build,build,s,ReportingEvents,0
upon,upon,s,ReportingEvents,1
secure,secure,n,StandardsPos,0
Principles,principles,c,StandardsPos,0
",",",",s,Concessive,0
though,though,s,Concessive,1
Sel^eus,sel^eus,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
confess,confess,c,SelfDisclosure,1
",",",",n,,0
Carry,carry,s,Motions,0
a,a,s,,0
high,high,c,,0
",",",",s,,0
and,and,s,,0
daring,daring,s,SubjectivePercept,0
spirit,spirit,s,SubjectivePercept,0
in,in,s,,0
him,him,c,PersonPronoun,0
",",",",n,,0
It,it,s,Negativity,0
Is,is,s,Negativity,1
hard,hard,s,Negativity,2
to,to,s,,0
thrust,thrust,s,Contingency,0
upon,upon,s,Contingency,1
the,the,s,,0
state,state,s,,0
new,new,s,,0
settled,settled,n,ReportingEvents,0
Any,any,s,,0
impostor,impostor,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
we,we,s,,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
yet,yet,n,Resistance,0
Whether,whether,s,Contingency,0
heel,heel,s,SenseObject,0
undertake,undertake,s,ProjectAhead,0
to,to,s,ProjectAhead,1
play,play,s,ReportingEvents,0
the,the,s,,0
Prince,prince,c,PersonProperty,0
;,;,n,,0
Or,or,s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
should,should,s,Contingency,2
accept,accept,s,StandardsPos,0
it,it,c,,0
",",",",s,,0
with,with,s,,0
what,what,s,,0
cunning,cunning,n,Negativity,0
He,he,s,Contingency,0
can,can,s,Contingency,1
behave,behave,s,SubjectivePercept,0
himself,himself,c,PersonPronoun,0
.,.,nn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
affairs,affairs,n,GenericEvents,0
Of,of,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,,0
glorious,glorious,s,Positivity,0
nature,nature,c,AbstractConcepts,0
",",",",s,,0
are,are,s,ReportingStates,0
half,half,s,Numbers,0
finished,finished,n,ReportingEvents,0
When,when,s,TimeShift,0
they,they,s,TimeShift,1
begin,begin,s,Sequence,0
with,with,s,Sequence,1
confidence,confidence,c,StandardsPos,0
.,.,nn,Imperative,0
Admit,admit,n,Imperative,1
He,he,s,PersonPronoun,0
want,want,s,ProjectAhead,0
no,no,s,DenyDisclaim,0
art,art,c,AbstractConcepts,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
courage,courage,c,StandardsPos,0
",",",",s,,0
it,it,s,Insist,0
must,must,s,Insist,1
rest,rest,n,ReportingEvents,0
Upon,upon,s,ReportingEvents,1
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
to,to,s,,0
receive,receive,s,ReportingEvents,0
his,his,s,PersonPronoun,0
title,title,c,LangRef,0
",",",",n,,0
And,and,s,,0
with,with,s,,0
what,what,s,,0
danger,danger,s,Fear,0
their,their,s,PersonPronoun,0
uncertain,uncertain,s,Uncertainty,0
breath,breath,n,SenseObject,0
May,may,s,Contingency,0
flatter,flatter,s,SubjectivePercept,0
ours,ours,c,Inclusive,0
",",",",s,,0
Demetrius,demetrius,s,UNRECOGNIZED,0
scarcely,scarcely,s,DenyDisclaim,0
warm,warm,n,SenseProperty,0
In,in,s,,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
seat,seat,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
suspect,suspect,c,Negativity,0
.,.,nn,,0
That,that,s,,0
reason,reason,n,StandardsPos,0
Makes,makes,s,ReportingEvents,0
for,for,s,ReportingEvents,1
our,our,s,Inclusive,0
part,part,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
if,if,s,Contingency,0
it,it,s,Contingency,1
be,be,s,Contingency,2
so,so,s,Contingency,3
probable,probable,c,Contingency,0
",",",",n,,0
That,that,s,,0
young,young,s,SenseProperty,0
Demetrius,demetrius,s,UNRECOGNIZED,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
living,living,c,,0
",",",",s,,0
why,why,n,Question,0
May,may,s,Contingency,0
not,not,s,DenyDisclaim,0
we,we,s,,0
work,work,s,GenericEvents,0
them,them,s,,0
to,to,s,,0
believe,believe,s,PrivateThinking,0
Leo^atus,leo^atus,n,UNRECOGNIZED,0
The,the,s,,0
eldest,eldest,s,Comparison,0
son,son,s,PersonProperty,0
was,was,s,ProjectBack,0
by,by,s,Uncertainty,0
some,some,s,Uncertainty,1
trick,trick,s,SubjectivePercept,0
preserved,preserved,n,ReportingEvents,0
And,and,s,Immediacy,0
now,now,s,Immediacy,1
would,would,s,ProjectBack,0
clame,clame,s,UNRECOGNIZED,0
his,his,s,SubjectivePercept,0
own,own,c,SubjectivePercept,1
:,:,s,,0
there,there,s,ProjectBack,0
were,were,s,ProjectBack,1
two,two,s,Numbers,0
sons,sons,c,PersonProperty,0
",",",",n,,0
Who,who,s,,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
Fathers,fathers,s,PersonProperty,0
life,life,s,AbstractConcepts,0
we,we,s,,0
supposed,supposed,s,Uncertainty,0
dead,dead,c,Negativity,0
",",",",n,,0
May,may,s,Contingency,0
not,not,s,DenyDisclaim,0
we,we,s,Metadiscourse,0
find,find,s,Metadiscourse,1
a,a,s,,0
circumstance,circumstance,s,Contingency,0
to,to,s,,0
make,make,n,ReportingEvents,0
This,this,s,,0
seem,seem,s,Resemblances,0
as,as,s,Resemblances,1
clear,clear,s,Resemblances,0
as,as,s,Resemblances,1
the,the,s,Specifiers,0
other,other,c,Specifiers,1
",",",",s,Specifiers,2
let,let,s,ReportingEvents,0
the,the,s,ReportingEvents,1
vulgar,vulgar,n,StandardsNeg,0
Be,be,s,ReportingStates,0
once,once,s,TimeShift,0
possessed,possessed,c,ReportingStates,0
",",",",s,ReportingStates,1
we,we,s,,0
will,will,s,PredictedFuture,0
carry,carry,s,Motions,0
Epire,epire,s,UNRECOGNIZED,0
from,from,c,,0
*,*,n,,0
Demetrius,demetrius,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
world,world,c,AbstractConcepts,0
.,.,nn,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
be,be,s,Contingency,2
pleased,pleased,n,Positivity,0
To,to,s,Positivity,1
see,see,s,,0
my,my,s,FirstPer,0
son,son,s,PersonProperty,0
a,a,s,SenseObject,0
King,king,c,SenseObject,1
.,.,n,,0
The,the,s,,0
Captaiues,captaiues,s,UNRECOGNIZED,0
here,here,c,SpaceRelation,0
.,.,nn,,0
I,i,s,FirstPer,0
wait,wait,s,ProjectAhead,0
your,your,s,DirectAddress,0
Lordships,lordships,s,CommonAuthorities,0
pleasure,pleasure,c,Positivity,0
.,.,nnn,,0
We,we,s,Metadiscourse,0
come,come,s,Metadiscourse,1
to,to,s,,0
visit,visit,s,SceneShift,0
your,your,s,DirectAddress,0
late,late,s,SubjectiveTime,0
prisoner^,prisoner^,c,UNRECOGNIZED,0
*,*,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
doubt,doubt,c,Uncertainty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
you,you,s,DirectAddress,0
entreat,entreat,s,Request,0
him,him,s,PersonPronoun,0
fairly,fairly,n,StandardsPos,0
He,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
deserve,deserve,s,StandardsPos,0
I^,i^,s,UNRECOGNIZED,0
for,for,s,SubjectivePercept,0
himself,himself,c,SubjectivePercept,1
",",",",s,,0
and,and,s,,0
you,you,n,DirectAddress,0
Be,be,s,DirectAddress,1
fortunate,fortunate,s,Positivity,0
in,in,s,,0
any,any,s,,0
occasion,occasion,n,AbstractConcepts,0
To,to,s,,0
have,have,s,,0
expressed,expressed,s,DirectAddress,0
your,your,s,DirectAddress,1
service,service,c,StandardsPos,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
the,the,s,StandardsPos,0
knowledge,knowledge,n,StandardsPos,1
Of,of,s,StandardsPos,2
my,my,s,FirstPer,0
honorable,honorable,s,StandardsPos,0
Lord,lord,s,CommonAuthorities,0
his,his,s,PersonPronoun,0
Father,father,c,PersonProperty,0
",",",",s,,0
will,will,n,PredictedFuture,0
Instruct,instruct,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
behave,behave,s,SubjectivePercept,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
with,with,s,Generalization,0
all,all,n,Generalization,1
Respects,respects,s,StandardsPos,0
becoming,becoming,s,Transformation,0
me,me,c,FirstPer,0
",",",",s,,0
to,to,s,,0
