GAllants,gallants,c,SubjectivePercept,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
damned,damned,s,Anger,0
ere,ere,s,ProjectBack,0
disobey,disobey,s,Negative_Relation,0
thy,thy,s,DirectAddress,0
Mistress,mistress,c,PersonProperty,0
.,.,nn,,0
These,these,s,Immediacy,0
be,be,s,ReportingStates,0
degrees,degrees,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Love,love,s,Positivity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,Updates,0
yet,yet,s,Updates,1
arrived,arrived,n,SceneShift,0
At,at,c,SceneShift,1
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
am,am,c,FirstPer,0
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
as,as,s,,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ReportingStates,0
damned,damned,n,Anger,0
In,in,s,StandardsPos,0
honor,honor,s,StandardsPos,1
as,as,s,Comparison,0
any,any,s,Comparison,1
lover,lover,s,Positivity,0
of,of,s,Positivity,1
you,you,s,DirectAddress,0
all,all,c,DirectAddress,1
.,.,nn,,0
Owns,owns,s,ReportingEvents,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
d,d,c,LangRef,0
',',s,,0
ye,ye,s,OralCues,0
rally,rally,s,GenericEvents,0
with,with,s,,0
me,me,c,FirstPer,0
?,?,nn,Question,0
Your,your,s,DirectAddress,0
pardon,pardon,c,Positivity,0
",",",",s,,0
sweet,sweet,s,SenseProperty,0
Alcander,alcander,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
protest,protest,s,Resistance,0
I,i,s,FirstPer,0
a^,a^,n,UNRECOGNIZED,0
Not,not,s,DenyDisclaim,0
in,in,s,,0
so,so,s,,0
gay,gay,s,PersonProperty,0
an,an,s,Positivity,0
humor,humor,c,Positivity,1
.,.,nn,,0
For,for,s,,0
well,well,s,SenseObject,0
I,i,s,Autobio,0
had,had,s,Autobio,1
forgot,forgot,s,Negativity,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
.,.,nn,,0
Stark,stark,s,Negativity,0
mad,mad,c,Negativity,0
",",",",s,,0
by,by,s,,0
Jove,jove,s,,0
--,--,s,,0
yet,yet,s,Resistance,0
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
not,not,c,DenyDisclaim,0
",",",",s,ReasonForward,0
for,for,n,ReasonForward,1
Alcander,alcander,s,UNRECOGNIZED,0
has,has,s,,0
many,many,s,,0
unaccountable,unaccountable,s,StandardsNeg,0
Humors,humors,c,Positivity,0
;,;,n,OralCues,0
Well,well,c,OralCues,1
",",",",s,,0
if,if,s,Contingency,0
this,this,s,,0
be,be,s,Positivity,0
agreeable,agreeable,s,Positivity,1
to,to,s,Positivity,2
Aminta,aminta,c,UNRECOGNIZED,0
",",",",s,,0
she,she,s,Updates,0
is,is,s,Updates,1
e'ne,e'ne,s,UNRECOGNIZED,0
as,as,n,Negativity,0
Mad,mad,s,Negativity,1
as,as,s,Negativity,2
he,he,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
great,great,s,Intensity,0
pity,pity,s,Sad,0
to,to,s,,0
part,part,s,,0
them,them,c,,0
.,.,nn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
killed,killed,s,Narrative_Verbs,0
him,him,c,Narrative_Verbs,1
?,?,nn,Question,0
Some,some,s,Uncertainty,0
wiser,wiser,s,StandardsPos,0
then,then,s,,0
some,some,c,Uncertainty,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
.,.,n,,0
--,--,s,,0
My,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
--,--,s,,0
what,what,s,,0
alive,alive,c,Positivity,0
?,?,s,Question,0
--,--,nn,,0
Worth,worth,s,AbstractConcepts,0
two,two,s,Numbers,0
dead,dead,s,Negativity,0
men,men,c,Negativity,1
",",",",s,,0
you,you,s,DirectAddress,0
see,see,c,DirectAddress,1
.,.,nn,,0
That,that,s,Comparison,0
Is,is,s,Comparison,1
more,more,s,Comparison,2
then,then,s,Sequence,0
I,i,s,Sequence,1
could,could,s,Contingency,0
have,have,s,Contingency,1
said,said,n,Citations,0
Within,within,s,Specifiers,0
this,this,s,Specifiers,1
half,half,s,TimeDuration,0
hour,hour,c,TimeDuration,1
.,.,n,,0
Alcander's,alcander's,s,UNRECOGNIZED,0
a,a,s,Intensity,0
very,very,s,Intensity,1
Orlando,orlando,c,UNRECOGNIZED,0
",",",",s,,0
by,by,s,,0
Jove,jove,c,,0
",",",",s,,0
and,and,s,,0
gone,gone,s,SceneShift,0
to,to,n,SceneShift,1
Seek,seek,s,ProjectAhead,0
out,out,s,ProjectAhead,1
one,one,s,Specifiers,0
that,that,s,Specifiers,1
is,is,s,Negativity,0
madder,madder,s,Negativity,1
yet,yet,s,TimeShift,0
then,then,s,TimeShift,1
himself,himself,c,PersonPronoun,0
",",",",s,,0
that,that,s,PredictedFuture,0
will,will,n,PredictedFuture,1
Kill,kill,s,Negativity,0
him,him,c,PersonPronoun,0
.,.,nn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
dear,dear,s,Positivity,0
Falatius,falatius,c,UNRECOGNIZED,0
",",",",s,,0
run,run,s,ReportingEvents,0
and,and,s,,0
fetch,fetch,s,Motions,0
him,him,s,PersonPronoun,0
back,back,c,,0
.,.,nn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
so,so,s,,0
lately,lately,s,Updates,0
',',c,,0
scap'd,scap'd,s,UNRECOGNIZED,0
a,a,s,,0
scouring,scouring,c,Motions,0
",",",",n,,0
That,that,s,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
take,take,s,Responsibility,0
it,it,s,Responsibility,1
for,for,s,,0
a,a,s,,0
mark,mark,n,AbstractConcepts,0
Of,of,s,,0
my,my,s,SelfDisclosure,0
passion,passion,s,SelfDisclosure,1
to,to,s,,0
disobey,disobey,s,Negative_Relation,0
you,you,c,DirectAddress,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
he,he,s,ReasonForward,2
is,is,s,ReportingStates,0
in,in,s,,0
a,a,s,Negativity,0
damned,damned,n,Negativity,1
Humor,humor,c,Positivity,0
.,.,nn,,0
He,he,s,Updates,0
Is,is,s,Updates,1
out,out,s,Negativity,0
of,of,s,Negativity,1
it,it,s,Negativity,2
by,by,s,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
you,you,c,DirectAddress,0
;,;,n,Resistance,0
But,but,s,Resistance,1
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
tell,tell,s,Citations,0
him,him,s,Citations,1
that,that,s,Citations,2
Pisaro,pisaro,s,UNRECOGNIZED,0
lives,lives,c,,0
.,.,nn,,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
shall,shall,s,ProjectAhead,0
find,find,s,,0
occasion,occasion,c,AbstractConcepts,0
.,.,nn,,0
Alcander,alcander,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
worthy,worthy,s,StandardsPos,0
youth,youth,s,AbstractConcepts,0
and,and,s,,0
brave,brave,c,StandardsPos,0
",",",",n,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
esteem,esteem,s,StandardsPos,0
him,him,s,PersonPronoun,0
so,so,c,,0
;,;,n,,0
It,it,s,ConfirmedThght,0
Is,is,s,ConfirmedThght,1
true,true,c,ConfirmedThght,2
",",",",s,,0
there,there,s,Updates,0
is,is,s,Updates,1
now,now,s,Updates,2
some,some,s,Uncertainty,0
difference,difference,s,Comparison,0
between,between,s,Comparison,1
us,us,c,Inclusive,0
",",",",n,,0
Our,our,s,Inclusive,0
interest,interest,s,Inclusive,1
are,are,s,ReportingStates,0
disposed,disposed,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
several,several,s,Specifiers,0
ways,ways,c,AbstractConcepts,0
",",",",n,Resistance,0
But,but,s,Resistance,1
time,time,s,,0
and,and,s,,0
management,management,s,CommonAuthorities,0
will,will,s,PredictedFuture,0
join,join,s,Inclusive,0
us,us,s,Inclusive,1
all,all,c,,0
:,:,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
leave,leave,s,,0
you,you,c,DirectAddress,0
",",",",s,Resistance,0
but,but,s,Resistance,1
prithee,prithee,s,DirectAddress,0
make,make,s,ReportingEvents,0
it,it,s,ReportingEvents,1
thy,thy,s,DirectAddress,0
business,business,c,AbstractConcepts,0
",",",",n,,0
To,to,s,ProjectAhead,0
get,get,s,ProjectAhead,1
my,my,s,FirstPer,0
Pardon,pardon,s,Positivity,0
for,for,s,,0
my,my,s,FirstPer,0
last,last,s,Sequence,0
nights,nights,s,,0
rudeness,rudeness,c,Negative_Relation,0
.,.,nn,,0
I,i,s,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
fail,fail,c,StandardsNeg,0
.,.,nn,SpaceRelation,0
Here,here,c,SpaceRelation,1
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
here,here,s,SpaceRelation,0
he,he,s,Updates,0
is,is,c,Updates,1
.,.,nn,DirectAddress,0
Tell,tell,s,DirectAddress,1
me,me,c,DirectAddress,2
",",",",s,,0
Alcander,alcander,c,UNRECOGNIZED,0
",",",",s,,0
why,why,s,Question,0
you,you,s,DirectAddress,0
treat,treat,s,ReportingEvents,0
me,me,s,FirstPer,0
thus,thus,c,ReasonForward,0
?,?,n,Question,0
You,you,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,s,DirectAddress,0
love,love,s,Positivity,0
me,me,s,FirstPer,0
if,if,s,Contingency,0
I,i,s,Contingency,1
could,could,s,Contingency,2
believe,believe,s,PrivateThinking,0
you,you,c,DirectAddress,0
.,.,nn,,0
Believe,believe,s,PrivateThinking,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
away,away,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
no,no,s,DenyDisclaim,0
^,^,c,UNRECOGNIZED,0
t,t,c,AbstractConcepts,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
say,say,s,Citations,0
as,as,s,Comparison,0
much,much,s,Comparison,1
to,to,s,,0
every,every,s,Generalization,0
pretty,pretty,s,Positivity,0
woman,woman,c,Positivity,1
.,.,nn,Resistance,0
But,but,s,Resistance,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
given,given,s,ReportingStates,0
you,you,s,DirectAddress,0
no,no,s,DenyDisclaim,0
cause,cause,s,Cause,0
to,to,s,Cause,1
wrong,wrong,s,StandardsNeg,0
me,me,c,FirstPer,0
.,.,nn,,0
That,that,s,ProjectBack,0
was,was,s,ProjectBack,1
my,my,s,FirstPer,0
fate,fate,c,SubjectivePercept,0
",",",",s,,0
not,not,s,DenyDisclaim,0
fault,fault,c,StandardsNeg,0
",",",",s,,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
him,him,s,PersonPronoun,0
not,not,c,DenyDisclaim,0
:,:,n,,0
But,but,s,Resistance,0
yet,yet,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
make,make,s,SubjectiveTime,2
up,up,s,,0
my,my,s,FirstPer,0
offense,offense,s,Anger,0
to,to,s,Anger,1
you,you,c,DirectAddress,0
",",",",n,,0
I,i,s,StandardsPos,0
offer,offer,s,StandardsPos,1
you,you,s,DirectAddress,0
my,my,s,Autobio,0
life,life,c,Autobio,1
:,:,s,,0
for,for,s,ReasonForward,0
I,i,s,ReasonForward,1
Am,am,s,ReasonForward,2
undone,undone,c,Negativity,0
.,.,n,,0
If,if,s,Contingency,0
any,any,s,Contingency,1
faults,faults,s,StandardsNeg,0
of,of,s,,0
mine,mine,s,FirstPer,0
should,should,s,Insist,0
make,make,s,Insist,1
you,you,s,DirectAddress,0
sad,sad,c,Sad,0
.,.,nn,SpaceRelation,0
Here,here,c,SpaceRelation,1
",",",",s,,0
take,take,s,ReportingEvents,0
your,your,s,DirectAddress,0
sword,sword,s,SenseObject,0
again,again,c,RecurringEvents,0
",",",",s,,0
my,my,s,FirstPer,0
Brother's,brother's,s,PersonProperty,0
well,well,c,StandardsPos,0
.,.,nn,StandardsPos,1
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
by,by,s,,0
Jove,jove,c,,0
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,c,FirstPer,0
:,:,s,,0
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
been,been,s,ProjectBack,0
finely,finely,n,SenseProperty,0
Served,served,s,ReportingEvents,0
if,if,s,Contingency,0
I,i,s,Autobio,0
had,had,s,Autobio,1
killed,killed,s,ReportingEvents,0
you,you,s,DirectAddress,0
now,now,c,Immediacy,0
.,.,nn,Question,0
What,what,s,Question,1
sorry,sorry,s,Sad,0
for,for,s,Sad,1
the,the,s,Updates,0
news,news,c,Updates,1
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
.,.,nn,,0
No,no,c,Resistance,0
",",",",s,Resistance,1
sorry,sorry,c,Resistance,2
:,:,s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
woman,woman,c,PersonProperty,0
",",",",s,,0
a,a,s,Negativity,0
mere,mere,s,Negativity,1
woman,woman,c,PersonProperty,0
.,.,nn,Question,0
Why,why,s,Question,1
did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
ever,ever,s,DirectAddress,2
take,take,s,SubjectivePercept,0
me,me,s,SubjectivePercept,1
for,for,s,SubjectivePercept,2
a,a,s,SubjectivePercept,3
man,man,c,PersonProperty,0
?,?,s,Question,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
.,.,nn,,0
Thy,thy,s,DirectAddress,0
soul,soul,c,Disclosure,0
",",",",s,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
was,was,s,ProjectBack,0
all,all,s,ProjectBack,1
so,so,c,,0
;,;,s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
see,see,n,DirectAddress,0
You,you,s,DirectAddress,1
have,have,s,DirectAddress,0
your,your,s,DirectAddress,1
weakness,weakness,c,Negativity,0
",",",",s,,0
can,can,s,Contingency,0
dissemble,dissemble,s,Negativity,0
too,too,c,Metadiscourse,0
;,;,n,Metadiscourse,1
--,--,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
sworn,sworn,s,CommonAuthorities,0
that,that,s,,0
sorrow,sorrow,s,Sad,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
face,face,c,SenseObject,0
",",",",n,ProjectBack,0
Had,had,s,ProjectBack,1
been,been,s,ProjectBack,2
a,a,s,ProjectBack,3
real,real,s,Intensity,0
one,one,c,Numbers,0
:,:,n,,0
Nay,nay,c,OralCues,0
",",",",s,,0
you,you,s,DirectAddress,0
can,can,s,Fear,0
die,die,s,Fear,1
in,in,s,Positivity,0
jest,jest,c,Positivity,1
:,:,s,,0
you,you,s,DirectAddress,0
can,can,c,Contingency,0
",",",",s,,0
false,false,s,StandardsNeg,0
woman,woman,c,PersonProperty,0
:,:,n,,0
I,i,s,FirstPer,0
hate,hate,s,Negativity,0
thy,thy,s,DirectAddress,0
Sex,sex,s,AbstractConcepts,0
for,for,s,,0
this,this,c,Immediacy,0
.,.,nn,Immediacy,1
By,by,s,,0
Jove,jove,c,,0
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
truth,truth,s,StandardsPos,0
in,in,s,,0
them,them,c,,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
slat,slat,c,SenseObject,0
.,.,nn,Question,0
Why,why,s,Question,1
that,that,s,,0
repen^ant,repen^ant,s,UNRECOGNIZED,0
look,look,c,DirectAddress,0
",",",",s,DirectAddress,1
what,what,s,,0
new,new,s,,0
design,design,c,AbstractConcepts,0
?,?,n,Question,0
--,--,s,,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
now,now,s,Updates,0
a,a,s,Updates,1
tear,tear,s,Negativity,0
or,or,s,,0
two,two,s,Numbers,0
to,to,s,Sequence,0
second,second,s,Sequence,1
that,that,c,,0
",",",",n,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
soft,soft,s,SenseProperty,0
again,again,c,RecurringEvents,0
",",",",s,,0
a,a,s,Intensity,0
very,very,s,Intensity,1
Ass,ass,c,Negativity,0
.,.,n,,0
--,--,s,,0
But,but,s,Resistance,0
yet,yet,s,Resistance,0
that,that,s,,0
look,look,s,ReportingEvents,0
would,would,s,ProjectBack,0
call,call,s,ReportingEvents,0
a,a,s,StandardsPos,0
Saint,saint,s,StandardsPos,1
from,from,s,,0
The,the,s,SenseObject,0
Altar,altar,c,SenseObject,1
",",",",n,,0
And,and,s,,0
make,make,s,Cause,0
him,him,s,Cause,1
quite,quite,s,Intensity,0
forget,forget,s,Negativity,0
his,his,s,Negativity,1
Ceremony,ceremony,c,CommonAuthorities,0
",",",",n,,0
Or,or,s,,0
take,take,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
for,for,s,,0
his,his,s,PersonPronoun,0
Deity,deity,c,CommonAuthorities,0
:,:,n,,0
--,--,s,,0
But,but,s,Resistance,0
yet,yet,s,Resistance,0
thou,thou,s,DirectAddress,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
very,very,s,Intensity,0
Hell,hell,s,Negativity,0
within,within,c,,0
",",",",n,Aside,0
Which,which,s,Aside,1
those,those,s,,0
bewitching,bewitching,s,SubjectivePercept,0
eyes,eyes,s,SenseObject,0
draw,draw,s,Motions,0
souls,souls,s,Disclosure,0
into,into,c,,0
.,.,nn,Immediacy,0
Here,here,s,Immediacy,1
Is,is,s,Immediacy,2
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
fits,fits,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
Ladies,ladies,c,PersonProperty,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
now,now,s,Immediacy,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
too,too,s,,0
unjust,unjust,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
leave,leave,s,,0
you,you,c,DirectAddress,0
.,.,nn,,0
Ah,ah,c,OralCues,0
",",",",s,OralCues,1
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
go,go,c,ReportingEvents,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
by,by,s,Uncertainty,0
what,what,s,Uncertainty,1
Magic,magic,c,SubjectivePercept,0
",",",",n,Resistance,0
But,but,s,Resistance,1
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
move,move,c,Motions,0
",",",",s,,0
my,my,s,SelfDisclosure,0
soul,soul,s,SelfDisclosure,1
yields,yields,s,ReportingEvents,0
that,that,s,,0
way,way,s,Negativity,0
too,too,c,Negativity,1
.,.,nn,,0
The,the,s,StandardsPos,0
truth,truth,s,StandardsPos,1
on,on,s,SpaceRelation,0
it,it,s,SpaceRelation,1
is,is,c,ReportingStates,0
",",",",s,,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
a,a,s,Intensity,0
strong,strong,s,Intensity,1
Magnetic,magnetic,c,AbstractConcepts,0
",",",",n,,0
Power,power,c,AbstractConcepts,0
",",",",s,,0
that,that,s,,0
I,i,s,Metadiscourse,0
find,find,c,Metadiscourse,1
.,.,nn,Resistance,0
But,but,s,Resistance,1
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
none,none,s,DenyDisclaim,0
find,find,s,SubjectivePercept,0
it,it,s,SubjectivePercept,1
but,but,s,Resistance,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",n,,0
No,no,s,DenyDisclaim,0
soul,soul,s,Disclosure,0
but,but,s,Resistance,0
mine,mine,s,FirstPer,0
shall,shall,s,ProjectAhead,0
sympathize,sympathize,s,Positivity,0
with,with,s,Positivity,1
hers,hers,c,PersonPronoun,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
cannot,cannot,s,Negativity,0
help,help,c,Negativity,1
.,.,nn,,0
Yes,yes,s,Resistance,0
but,but,s,Resistance,1
I,i,s,Contingency,0
can,can,c,Contingency,1
",",",",s,,0
and,and,s,,0
take,take,s,Responsibility,0
it,it,s,Responsibility,1
from,from,s,Responsibility,2
thee,thee,s,DirectAddress,0
if,if,s,Contingency,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
it,it,s,Intensity,0
did,did,s,Intensity,1
so,so,c,Intensity,0
.,.,nn,Intensity,1
No,no,s,DenyDisclaim,0
quarrels,quarrels,s,Negative_Relation,0
here,here,s,SpaceRelation,0
I,i,s,FirstPer,0
pray,pray,c,Intensity,0
.,.,nn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
owe,owe,s,SelfDisclosure,1
a,a,s,,0
Reverence,reverence,s,StandardsPos,0
to,to,s,SceneShift,0
the,the,s,SceneShift,1
place,place,c,SceneShift,2
.,.,nn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
scarce,scarce,s,Negativity,0
allow,allow,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
that,that,c,,0
;,;,n,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
leave,leave,s,,0
you,you,s,DirectAddress,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Lover,lover,c,Positivity,0
.,.,nn,,0
I,i,s,FirstPer,0
hate,hate,s,Negativity,0
thee,thee,s,DirectAddress,0
but,but,s,Exceptions,0
for,for,s,Exceptions,1
saying,saying,s,Citations,0
so,so,c,Intensity,0
.,.,nn,Intensity,1
Quit,quit,s,ReportingEvents,0
him,him,s,ReportingEvents,1
then,then,c,TimeShift,0
.,.,nn,TimeShift,1
So,so,s,ReasonForward,0
I,i,s,ReasonForward,1
can,can,s,ReasonForward,2
and,and,s,,0
thee,thee,s,DirectAddress,0
too,too,c,Metadiscourse,0
.,.,nn,Metadiscourse,1
The,the,s,StandardsNeg,0
devil,devil,s,StandardsNeg,1
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
',',c,,0
scape,scape,s,SpaceRelation,0
me,me,s,FirstPer,0
so,so,c,Intensity,0
.,.,nn,Intensity,1
And,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
outdone,outdone,s,Resistance,0
in,in,s,,0
importunity,importunity,c,StandardsNeg,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
it,it,s,,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
Act,act,s,,0
below,below,s,AbstractConcepts,0
my,my,s,FirstPer,0
Quality,quality,c,,0
",",",",n,Aside,0
Which,which,c,Aside,1
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
suffer,suffer,s,Negativity,0
me,me,s,FirstPer,0
to,to,s,,0
fly,fly,c,Motions,0
.,.,nn,,0
Erminia,erminia,c,UNRECOGNIZED,0
",",",",s,,0
ere,ere,s,ProjectBack,0
you,you,s,DirectAddress,0
boast,boast,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,c,ReportingStates,0
:,:,n,,0
Since,since,s,,0
you're,you're,s,DirectAddress,0
so,so,s,Intensity,0
high,high,s,Intensity,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
were,were,c,ProjectBack,0
;,;,n,,0
Your,your,s,DirectAddress,0
Father,father,s,PersonProperty,0
was,was,s,ProjectBack,0
our,our,s,Inclusive,0
General,general,s,AbstractConcepts,0
it,it,s,ConfirmedThght,0
is,is,s,ConfirmedThght,1
true,true,c,ConfirmedThght,2
",",",",n,,0
That,that,s,,0
Title,title,s,LangRef,0
justly,justly,s,StandardsPos,0
to,to,s,,0
his,his,s,PersonPronoun,0
sword,sword,s,SenseObject,0
was,was,s,ProjectBack,0
due,due,c,AbstractConcepts,0
:,:,n,,0
',',c,,0
Twas,twas,s,ProjectBack,0
nobly,nobly,s,StandardsPos,0
gained,gained,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
worth,worth,s,Positivity,0
his,his,s,Positivity,1
blood,blood,s,SenseObject,0
and,and,s,,0
toils,toils,c,Negativity,0
",",",",n,,0
Had,had,s,ProjectBack,0
he,he,s,ProjectBack,1
been,been,s,ProjectBack,2
satisfied,satisfied,s,StandardsPos,0
with,with,s,,0
noble,noble,s,StandardsPos,0
spoils,spoils,c,Negativity,0
;,;,n,Resistance,0
But,but,s,Resistance,1
with,with,s,Specifiers,0
that,that,s,Specifiers,1
single,single,s,AbstractConcepts,0
Honor,honor,s,StandardsPos,0
not,not,s,DenyDisclaim,0
content,content,c,AbstractConcepts,0
",",",",n,,0
He,he,s,PersonPronoun,0
needs,needs,s,Insist,0
must,must,s,Insist,1
undermine,undermine,s,Negativity,0
the,the,s,CommonAuthorities,0
Government,government,c,CommonAuthorities,1
;,;,n,,0
And,and,s,,0
',',c,,0
cause,cause,s,Cause,0
h'ad,h'ad,s,UNRECOGNIZED,0
gained,gained,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Army,army,s,CommonAuthorities,0
to,to,s,,0
his,his,s,PersonPronoun,0
side,side,c,,0
",",",",n,,0
Believed,believed,s,PrivateThinking,0
his,his,s,PersonPronoun,0
Treason,treason,s,StandardsNeg,0
must,must,s,Insist,0
be,be,s,ReportingStates,0
justified,justified,c,ReportingStates,0
.,.,n,ReportingStates,1
For,for,s,,0
this,this,s,,0
(,(,c,Aside,0
and,and,s,Aside,1
justly,justly,c,StandardsPos,0
),),s,,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
banished,banished,c,Resistance,0
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
whilst,whilst,s,TimeDuration,0
a,a,s,,0
low,low,s,AbstractConcepts,0
and,and,s,,0
unknown,unknown,s,Uncertainty,0
life,life,s,AbstractConcepts,0
he,he,s,PersonPronoun,0
led,led,c,ReportingStates,0
",",",",n,ReportingStates,1
Far,far,s,SpaceRelation,0
from,from,s,SpaceRelation,1
the,the,s,,0
hope,hope,s,Positivity,0
and,and,s,,0
glory,glory,s,StandardsPos,0
of,of,s,,0
a,a,s,SenseObject,0
