TEll,tell,s,Citations,0
my,my,s,SelfDisclosure,1
ruin,ruin,n,Negativity,0
For,for,s,,0
an,an,s,StandardsNeg,0
ungrateful,ungrateful,c,StandardsNeg,1
",",",",s,,0
and,and,s,,0
perfidious,perfidious,s,StandardsNeg,0
woman,woman,c,PersonProperty,0
",",",",n,,0
Was,was,s,ProjectBack,0
it,it,s,,0
too,too,s,Negativity,0
little,little,s,Negativity,1
to,to,s,,0
disdain,disdain,s,Negative_Relation,0
a,a,s,,0
Prince,prince,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
run,run,s,Motions,0
into,into,s,Motions,1
the,the,s,SenseObject,0
hands,hands,s,SenseObject,1
of,of,s,,0
one,one,s,Numbers,0
she,she,s,Neutral_Attribution,0
knew,knew,s,Neutral_Attribution,1
not,not,n,DenyDisclaim,0
Unless,unless,s,Contingency,0
having,having,s,ReportingEvents,0
quitted,quitted,s,ReportingEvents,0
him,him,c,PersonPronoun,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
whom,whom,s,PersonPronoun,0
his,his,s,Neutral_Attribution,0
worth,worth,n,Neutral_Attribution,1
And,and,s,,0
valor,valor,s,StandardsPos,0
pleaded,pleaded,s,ReportingEvents,0
she,she,s,PersonPronoun,0
become,become,s,Transformation,0
the,the,s,Transformation,1
prey,prey,n,SenseObject,0
Of,of,s,,0
a,a,s,,0
y,y,s,LangRef,0
that,that,s,,0
will-seize,will-seize,s,UNRECOGNIZED,0
her,her,c,PersonPronoun,0
",",",",s,,0
see,see,s,,0
Don,don,s,PersonProperty,0
Sancho,sancho,n,UNRECOGNIZED,0
Has,has,s,,0
made,made,s,ReportingEvents,0
her,her,s,PersonPronoun,0
his,his,s,PersonPronoun,0
already,already,c,Updates,0
*,*,s,,0
and,and,s,,0
shall,shall,s,Future_Question,0
I,i,n,Future_Question,1
Love,love,s,Positivity,0
where,where,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,SelfDisclosure,2
so,so,s,,0
rivall'd,rivall'd,c,UNRECOGNIZED,0
",",",",s,,0
no,no,s,DenyDisclaim,0
my,my,s,SelfDisclosure,0
heart,heart,n,SelfDisclosure,1
If,if,s,Contingency,0
thou,thou,s,DirectAddress,0
must,must,s,Insist,0
be,be,s,Insist,1
a,a,s,Insist,2
captive,captive,c,SubjectivePercept,0
",",",",s,,0
let,let,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
fetters,fetters,n,Negativity,0
Be,be,s,ReportingStates,0
such,such,s,Specifiers,0
as,as,s,Specifiers,1
need,need,s,Insist,0
not,not,s,Insist,1
shame,shame,s,StandardsNeg,0
the,the,s,,0
wearer,wearer,c,PersonProperty,0
.,.,nn,,0
Friend,friend,c,StandardsPos,0
",",",",n,Aside,0
Which,which,s,Aside,1
name,name,s,LangRef,0
I,i,s,Resistance,0
rather,rather,s,Resistance,1
choose,choose,s,ProjectAhead,0
to,to,s,ProjectAhead,1
call,call,s,ReportingEvents,0
you,you,s,DirectAddress,0
by,by,n,TimeShift,0
Then,then,s,TimeShift,1
brother,brother,c,PersonProperty,0
",",",",s,,0
(,(,c,,0
since,since,s,,0
you,you,s,Confront,0
cannot,cannot,s,Confront,1
be,be,s,ReportingStates,0
her,her,s,PersonPronoun,0
husband,husband,n,PersonProperty,0
With,with,s,StandardsPos,0
safety,safety,s,StandardsPos,1
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
honor,honor,c,StandardsPos,0
),),s,,0
could,could,s,Request,0
you,you,s,Request,1
think,think,n,PrivateThinking,0
That,that,s,PrivateThinking,1
she,she,s,Contingency,0
can,can,s,Contingency,1
spare,spare,s,Positivity,0
her,her,s,Positivity,1
modesty,modesty,c,SubjectivePercept,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
falsehood,falsehood,n,StandardsNeg,0
Spared,spared,s,Positivity,0
not,not,s,DenyDisclaim,0
her,her,s,DenyDisclaim,1
brother,brother,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
her,her,s,PersonPronoun,0
Country,country,s,AbstractConcepts,0
too,too,c,Metadiscourse,0
",",",",n,Metadiscourse,1
No,no,s,OralCues,0
sir,sir,c,OralCues,1
",",",",s,,0
believe,believe,c,PrivateThinking,0
",",",",s,,0
she,she,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
is,is,s,ReportingStates,0
base,base,s,AbstractConcepts,0
her,her,s,SubjectivePercept,0
self,self,n,SubjectivePercept,1
Cannot,cannot,s,DenyDisclaim,0
love,love,s,Positivity,0
virtue,virtue,s,StandardsPos,0
in,in,s,,0
an,an,s,Specifiers,0
other,other,s,Specifiers,1
person,person,c,PersonProperty,0
:,:,n,,0
For,for,s,Specifiers,0
how,how,s,Specifiers,1
should,should,s,Contingency,0
she,she,s,Contingency,1
love,love,s,Positivity,0
that,that,s,,0
she,she,s,Biographical_Time,0
never,never,s,Biographical_Time,1
knew,knew,c,ReportingStates,0
;,;,n,ReportingStates,1
Here,here,s,SpaceRelation,0
then,then,s,Sequence,0
put,put,s,Sequence,1
out,out,s,DirectAddress,0
your,your,s,DirectAddress,1
flame,flame,c,SenseObject,0
",",",",s,,0
and,and,s,,0
think,think,s,PrivateThinking,0
Spheranti,spheranti,n,UNRECOGNIZED,0
That,that,s,,0
this,this,s,,0
conformity,conformity,s,AbstractConcepts,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
lives,lives,s,,0
and,and,s,,0
fortune,fortune,n,ProjectAhead,0
Which,which,s,,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
share,share,s,Inclusive,0
in,in,s,Inclusive,1
all,all,s,DirectAddress,0
your,your,s,DirectAddress,1
passions,passions,n,SubjectivePercept,0
May,may,s,Contingency,0
link,link,s,AbstractConcepts,0
our,our,s,Inclusive,0
hearts,hearts,s,SenseObject,0
so,so,s,SubjectiveTime,0
fast,fast,s,SubjectiveTime,1
we,we,s,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
need,need,n,Insist,0
Such,such,s,Specifiers,0
an,an,s,Specifiers,1
alliance,alliance,s,StandardsPos,0
to,to,s,ProjectAhead,0
confirm,confirm,s,ProjectAhead,1
the,the,s,,0
knot,knot,c,SenseObject,0
.,.,nn,,0
J,j,s,LangRef,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
friend,friend,s,StandardsPos,0
whether,whether,s,Contingency,0
I,i,s,FirstPer,0
be,be,s,ReportingStates,0
more,more,s,Comparison,0
happy,happy,n,Positivity,0
In,in,s,,0
losing,losing,s,Negativity,0
of,of,s,,0
my,my,s,Positivity,0
love,love,c,Positivity,1
",",",",s,,0
then,then,s,,0
in,in,s,,0
the,the,s,Generalization,0
finding,finding,n,Generalization,1
The,the,s,Positivity,0
Assurance,assurance,s,Positivity,1
of,of,s,Positivity,2
thy,thy,s,DirectAddress,0
friendship,friendship,c,Positivity,0
;,;,s,,0
now,now,s,Metadiscourse,0
let,let,s,Metadiscourse,1
fortune,fortune,n,ProjectAhead,0
Look,look,s,SenseProperty,0
well,well,s,SenseProperty,1
or,or,s,,0
ill,ill,s,Negativity,0
upon,upon,s,Immediacy,0
me,me,s,Immediacy,1
in,in,s,,0
thy,thy,s,DirectAddress,0
love,love,n,Positivity,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
sum,sum,s,ReportingEvents,0
up,up,s,ReportingEvents,1
all,all,s,Generalization,0
my,my,s,Generalization,1
bliffe,bliffe,c,UNRECOGNIZED,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
can,can,s,Contingency,0
I,i,s,SelfDisclosure,0
think,think,n,SelfDisclosure,1
Brave,brave,s,StandardsPos,0
Celimant,celimant,c,UNRECOGNIZED,0
",",",",s,,0
will,will,s,PredictedFuture,0
profess,profess,s,Citations,0
less,less,s,Comparison,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nn,DirectAddress,0
Which,which,s,DirectAddress,1
to,to,s,ProjectAhead,0
confirm,confirm,c,ProjectAhead,1
",",",",s,,0
no,no,s,DenyDisclaim,0
ceremonious,ceremonious,s,CommonAuthorities,0
oath,oath,n,CommonAuthorities,0
The,the,s,,0
band,band,s,SenseObject,0
of,of,s,,0
doubtful,doubtful,c,Uncertainty,0
",",",",s,,0
and,and,s,,0
inconstant,inconstant,s,StandardsNeg,0
souls,souls,n,Disclosure,0
Shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
now,now,s,Immediacy,0
take,take,c,ReportingEvents,0
;,;,s,,0
thee,thee,s,DirectAddress,0
friendship,friendship,c,Positivity,0
",",",",s,,0
I,i,s,FirstPer,0
invoke,invoke,c,ReportingEvents,0
",",",",n,Autobio,0
When,when,s,Autobio,1
I,i,s,Autobio,2
do,do,s,Intensity,0
leave,leave,s,,0
this,this,s,,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
left,left,n,SceneShift,0
Without,without,s,Contingency,0
a,a,s,Contingency,1
friend,friend,c,StandardsPos,0
",",",",s,,0
I,i,s,FirstPer,0
and,and,s,,0
without,without,s,Contingency,0
a,a,s,Contingency,1
name,name,c,Contingency,2
.,.,nn,,0
J,j,s,LangRef,0
know,know,s,Confidence,0
my,my,s,Autobio,0
father,father,s,Autobio,1
at,at,s,Immediacy,0
this,this,s,Immediacy,1
time,time,s,Immediacy,2
endeavors,endeavors,n,ProjectAhead,0
My,my,s,FirstPer,0
liberty,liberty,c,StandardsPos,0
",",",",s,,0
(,(,c,,0
if,if,s,Contingency,0
at,at,s,Aside,0
least,least,s,Aside,1
I,i,s,Aside,2
can,can,s,Contingency,0
call,call,n,ReportingEvents,0
This,this,s,,0
thraldom,thraldom,c,UNRECOGNIZED,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,Intensity,0
well,well,s,Intensity,1
received,received,c,ReportingEvents,0
),),n,,0
But,but,s,Resistance,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
resolved,resolved,s,Promise,0
to,to,s,Promise,1
run,run,s,MoveBody,0
your,your,s,MoveBody,1
course,course,s,Sequence,0
of,of,s,Sequence,1
fortune,fortune,c,ProjectAhead,0
",",",",n,,0
My,my,s,FirstPer,0
freedom,freedom,s,StandardsPos,0
joined,joined,s,Inclusive,0
with,with,s,Inclusive,1
yours,yours,s,DirectAddress,0
is,is,s,DirectAddress,1
welcome,welcome,s,DirectAddress,2
to,to,s,DirectAddress,3
me,me,n,FirstPer,0
Else,else,s,Contingency,0
a,a,s,Contingency,1
worse,worse,s,Negativity,0
torment,torment,s,Negativity,0
then,then,s,,0
that,that,s,,0
bondage,bondage,s,Negativity,0
was,was,n,ProjectBack,0
Your,your,s,DirectAddress,0
sisters,sisters,s,PersonProperty,0
rigor,rigor,s,StandardsPos,0
did,did,s,ReportingEvents,0
impose,impose,c,Resistance,0
.,.,nn,,0
No,no,s,DenyDisclaim,0
more,more,n,DenyDisclaim,1
Dear,dear,s,Positivity,0
friend,friend,s,Positivity,0
of,of,s,Positivity,1
her,her,c,PersonPronoun,0
;,;,s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
come,come,s,ReportingEvents,0
forget,forget,s,Negativity,0
her,her,s,Negativity,1
name,name,c,LangRef,0
.,.,nn,,0
Since,since,s,TimeShift,0
she,she,s,TimeShift,1
could,could,s,Contingency,0
be,be,s,Contingency,1
so,so,s,,0
thanklesse,thanklesse,s,UNRECOGNIZED,0
to,to,s,,0
disdain,disdain,c,Negative_Relation,0
",",",",n,,0
The,the,s,PersonProperty,0
man,man,s,PersonProperty,1
that,that,s,,0
quit,quit,s,ReportingEvents,0
his,his,s,ReportingEvents,1
liberty,liberty,s,StandardsPos,0
for,for,s,SubjectivePercept,0
her,her,c,SubjectivePercept,1
",",",",n,Aside,0
Which,which,s,Aside,1
when,when,s,,0
the,the,s,,0
Cid,cid,s,OralCues,0
did,did,s,ReportingEvents,0
offer,offer,c,ReportingEvents,0
",",",",s,,0
I,i,s,FirstPer,0
refused,refused,n,Resistance,0
To,to,s,Resistance,1
follow,follow,s,,0
her,her,c,PersonPronoun,0
",",",",s,,0
who,who,s,,0
follow,follow,s,,0
all,all,s,,0
men,men,s,PersonProperty,0
else,else,n,Contingency,0
And,and,s,,0
that,that,s,,0
her,her,s,PersonPronoun,0
crime,crime,s,StandardsNeg,0
has,has,s,,0
merited,merited,s,StandardsPos,0
my,my,s,FirstPer,0
hate,hate,c,Negativity,0
*,*,n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
shook,shook,s,Transformation,0
off,off,s,Transformation,1
that,that,s,,0
chain,chain,c,SenseObject,0
;,;,s,Resistance,0
but,but,s,Resistance,1
find,find,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
self,self,n,SubjectivePercept,0
Caught,caught,s,ReportingEvents,0
in,in,s,ReportingEvents,1
another,another,s,Specifiers,0
which,which,s,,0
thou,thou,s,DirectAddress,0
do,do,s,Uncertainty,0
not,not,s,Uncertainty,1
know,know,n,Uncertainty,2
It,it,s,ReportingStates,0
Is,is,s,ReportingStates,1
such,such,s,ReportingStates,2
as,as,s,,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
fear,fear,s,Fear,0
my,my,s,FirstPer,0
liberty,liberty,n,StandardsPos,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
go,go,s,SceneShift,0
from,from,s,SceneShift,1
hence,hence,c,ReasonForward,0
",",",",s,ReasonForward,1
and,and,s,,0
think,think,s,PrivateThinking,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
free,free,c,StandardsPos,0
.,.,nn,StandardsPos,1
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
in,in,s,Positivity,0
love,love,s,Positivity,1
it,it,s,PrivateThinking,0
seems,seems,c,PrivateThinking,1
.,.,nn,,0
Yes,yes,s,DirectAddress,0
Celimant,celimant,c,UNRECOGNIZED,0
.,.,n,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
in,in,s,Positivity,0
love,love,c,Positivity,1
",",",",s,,0
and,and,s,,0
as,as,s,Comparison,0
much,much,s,Comparison,1
in,in,s,Sad,0
despair,despair,c,Sad,1
.,.,nn,Question,0
Is,is,s,Question,1
there,there,s,Question,2
a,a,s,StandardsPos,0
beauty,beauty,s,StandardsPos,1
can,can,s,Contingency,0
oppose,oppose,s,Resistance,0
your,your,s,DirectAddress,0
Courtship,courtship,c,Positivity,0
",",",",n,,0
What,what,s,,0
quality,quality,s,,0
is,is,s,ReportingStates,0
higher,higher,s,Comparison,0
then,then,s,,0
your,your,s,DirectAddress,0
own,own,c,DirectAddress,1
?,?,n,Question,0
Why,why,s,Question,0
should,should,s,DirectAddress,0
you,you,s,DirectAddress,1
then,then,s,,0
despair,despair,c,Sad,0
?,?,nn,Question,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
the,the,s,,0
horrcur,horrcur,n,UNRECOGNIZED,0
Of,of,s,ReportingStates,0
being,being,s,ReportingStates,1
vanquished,vanquished,s,Negative_Relation,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
think,think,s,PrivateThinking,0
my,my,s,FirstPer,0
self,self,n,SubjectivePercept,0
Unworthy,unworthy,s,StandardsNeg,0
to,to,s,,0
look,look,s,StandardsPos,0
up,up,s,StandardsPos,1
to,to,s,StandardsPos,2
such,such,s,Specifiers,0
a,a,s,Specifiers,1
height,height,c,SenseProperty,0
.,.,nn,DirectReasoning,0
Consider,consider,s,DirectReasoning,1
that,that,s,DirectAddress,0
your,your,s,DirectAddress,1
fortune,fortune,s,ProjectAhead,0
was,was,s,ProjectBack,0
to,to,s,,0
yield,yield,n,ReportingEvents,0
His,his,s,PersonPronoun,0
to,to,s,StandardsPos,0
overcome,overcome,c,StandardsPos,1
",",",",s,Resistance,0
yet,yet,s,Resistance,1
did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
long,long,s,SenseProperty,0
dispute,dispute,s,Resistance,0
it,it,n,,0
And,and,s,,0
bravely,bravely,s,StandardsPos,0
too,too,c,Metadiscourse,0
;,;,s,Metadiscourse,1
what,what,s,,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
fear,fear,s,Fear,0
Spheranti,spheranti,c,UNRECOGNIZED,0
?,?,nn,Question,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
too,too,s,,0
rash,rash,c,Negativity,0
*,*,nn,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
too,too,s,,0
rash,rash,c,Negativity,0
",",",",s,,0
let,let,s,ReportingEvents,0
hope,hope,n,Positivity,0
Remove,remove,s,ReportingEvents,0
those,those,s,,0
thoughts,thoughts,c,PrivateThinking,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
displease,displease,s,Negativity,0
her,her,c,PersonPronoun,0
",",",",n,,0
A,a,s,,0
virtuous,virtuous,s,StandardsPos,0
love,love,s,Positivity,0
was,was,s,ProjectBack,0
never,never,s,DenyDisclaim,0
odious,odious,c,Negativity,0
.,.,n,Resistance,0
But,but,s,Resistance,1
tell,tell,s,Citations,0
me,me,s,Citations,1
sir,sir,c,PersonProperty,0
",",",",s,,0
what,what,s,,0
name,name,s,LangRef,0
has,has,s,Updates,0
this,this,s,Updates,1
your,your,s,DirectAddress,0
Mistress,mistress,c,PersonProperty,0
",",",",n,,0
Honor,honor,s,StandardsPos,0
my,my,s,FirstPer,0
freedom,freedom,s,StandardsPos,0
with,with,s,Specifiers,0
this,this,s,Specifiers,1
trust,trust,c,Confidence,0
.,.,nn,,0
The,the,s,,0
Infanta,infanta,c,CommonAuthorities,0
",",",",n,,0
Dear,dear,s,Positivity,0
Celimant,celimant,s,UNRECOGNIZED,0
has,has,s,,0
snatched,snatched,s,Motions,0
my,my,s,SelfDisclosure,0
heart,heart,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
though,though,n,Concessive,0
My,my,s,FirstPer,0
eyes,eyes,s,SenseObject,0
were,were,s,ProjectBack,0
caught,caught,s,ReportingEvents,0
in,in,s,ReportingEvents,1
their,their,s,PersonPronoun,0
first,first,s,Sequence,0
motion,motion,s,Sequence,1
to,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
durst,durst,s,SubjectivePercept,0
I,i,s,FirstPer,0
not,not,s,DenyDisclaim,0
discover,discover,s,Curiosity,0
it,it,s,,0
till,till,s,Immediacy,0
now,now,c,Immediacy,1
;,;,n,Resistance,0
But,but,s,Resistance,1
such,such,s,Intensity,0
force,force,s,,0
has,has,s,,0
my,my,s,FirstPer,0
flame,flame,c,SenseObject,0
",",",",s,,0
it,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
not,not,s,DenyDisclaim,0
be,be,n,ReportingStates,0
Contained,contained,s,ReportingEvents,0
within,within,s,ReportingEvents,1
the,the,s,,0
limits,limits,s,AbstractConcepts,0
of,of,s,,0
my,my,s,SelfDisclosure,0
heart,heart,n,SelfDisclosure,1
But,but,s,Resistance,0
must,must,s,Insist,0
break,break,s,SceneShift,0
out,out,s,SceneShift,1
to,to,s,SceneShift,2
thee,thee,s,DirectAddress,0
and,and,s,,0
suddenly,suddenly,n,Immediacy,0
To,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
",",",",s,Aside,0
which,which,s,Aside,1
if,if,s,Contingency,0
displeasing,displeasing,s,Negativity,0
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
death,death,c,Negativity,0
.,.,nn,Imperative,0
Hope,hope,s,Imperative,1
better,better,s,Comparison,0
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
your,your,s,DirectAddress,0
caution,caution,n,StandardsNeg,0
She,she,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
receive,receive,s,ReportingEvents,0
the,the,s,,0
offer,offer,s,ReportingEvents,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
vows,vows,c,Intensity,0
.,.,nn,Resistance,0
BUt,but,s,Resistance,1
here,here,s,Immediacy,0
is,is,s,Immediacy,1
Don,don,s,PersonProperty,0
Arias,arias,c,SenseProperty,0
.,.,n,,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
sir,sir,s,PersonProperty,0
asks,asks,s,Request,0
for,for,s,Request,1
you,you,c,DirectAddress,0
.,.,nn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
wait,wait,s,ProjectAhead,0
him,him,s,PersonPronoun,0
sir,sir,c,PersonProperty,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
strange,strange,s,SubjectivePercept,0
he,he,s,Insist,0
should,should,s,Insist,1
be,be,s,ReportingStates,0
sent,sent,s,ProjectAhead,0
for,for,s,ProjectAhead,1
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
I,i,c,FirstPer,0
.,.,nn,Question,0
WHat,what,c,Question,1
",",",",s,Question,2
all,all,s,Sad,0
alone,alone,c,Sad,1
?,?,nn,Question,0
I,i,s,FirstPer,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
Celimant,celimant,c,UNRECOGNIZED,0
",",",",n,,0
Is,is,s,ReportingStates,0
sent,sent,s,ProjectAhead,0
for,for,s,ProjectAhead,1
to,to,s,,0
the,the,s,SenseObject,0
King,king,c,SenseObject,1
.,.,nn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
know,know,s,Confidence,0
why,why,n,Question,0
His,his,s,PersonPronoun,0
liberty,liberty,s,StandardsPos,0
is,is,s,Updates,0
now,now,s,Updates,1
in,in,s,Updates,2
proposition,proposition,c,LangRef,0
",",",",n,,0
And,and,s,,0
yours,yours,s,DirectAddress,0
too,too,s,DirectAddress,1
shortly,shortly,c,SubjectiveTime,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
desire,desire,s,Positivity,0
it,it,c,,0
.,.,nn,,0
That,that,s,,0
Madam,madam,c,PersonProperty,0
",",",",s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,ReportingStates,2
least,least,s,Comparison,0
part,part,s,,0
of,of,s,,0
my,my,s,FirstPer,0
care,care,n,StandardsPos,0
J,j,s,LangRef,0
am,am,s,FirstPer,0
so,so,s,Updates,0
far,far,s,Updates,1
from,from,s,,0
wishing,wishing,s,SubjectivePercept,0
it,it,c,,0
",",",",s,,0
I,i,s,Fear,0
fear,fear,s,Fear,1
it,it,c,,0
.,.,nn,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
a,a,s,,0
Courtship,courtship,s,Positivity,0
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
understand,understand,s,PrivateThinking,0
not,not,n,DenyDisclaim,0
Were,were,s,ProjectBack,0
not,not,s,DenyDisclaim,0
Toledo,toledo,s,UNRECOGNIZED,0
better,better,s,Comparison,0
than,than,s,Comparison,1
Sivill,sivill,s,UNRECOGNIZED,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
effect,effect,s,Consequence,0
will,will,s,DirectAddress,0
make,make,s,DirectAddress,1
you,you,s,DirectAddress,2
see,see,s,PrivateThinking,0
it,it,s,PrivateThinking,1
is,is,s,PrivateThinking,2
not,not,c,DenyDisclaim,0
.,.,nn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
hope,hope,s,ProjectAhead,0
to,to,s,ProjectAhead,1
see,see,s,PrivateThinking,0
it,it,s,PrivateThinking,1
then,then,c,,0
;,;,s,,0
adieu,adieu,c,SceneShift,0
.,.,nn,,0
My,my,s,Responsibility,0
duty,duty,c,Responsibility,1
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,n,SceneShift,0
To,to,s,SceneShift,1
let,let,s,DirectAddress,0
you,you,s,DirectAddress,1
go,go,s,DirectAddress,2
alone,alone,c,SpaceRelation,0
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
deny,deny,s,Repair_Citation,0
me,me,n,FirstPer,0
The,the,s,,0
honor,honor,s,StandardsPos,0
to,to,s,,0
wait,wait,s,SpaceRelation,0
on,on,s,SpaceRelation,1
you,you,c,DirectAddress,0
*,*,nn,,0
WHat,what,s,,0
said,said,s,Citations,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",s,,0
boy,boy,c,PersonProperty,0
?,?,s,Question,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
departed,departed,c,ReportingStates,0
.,.,nn,ReportingStates,1
Nothing,nothing,c,DenyDisclaim,0
",",",",s,Resistance,0
but,but,s,Resistance,1
in,in,s,Specifiers,0
his,his,s,Specifiers,1
looks,looks,s,ReportingEvents,0
one,one,s,Metadiscourse,0
might,might,s,Metadiscourse,1
discover,discover,c,Curiosity,0
",",",",n,,0
Amazement,amazement,s,Intensity,0
joined,joined,s,Inclusive,0
with,with,s,Inclusive,1
grief,grief,s,Sad,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
excluded,excluded,c,ReportingStates,0
.,.,nn,ReportingStates,1
Excluded,excluded,c,ReportingStates,0
",",",",s,ReportingStates,1
whence,whence,c,SpaceRelation,0
?,?,s,Question,0
not,not,s,DenyDisclaim,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
heart,heart,s,SelfDisclosure,2
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
sure,sure,n,Confidence,0
There,there,s,SpaceRelation,0
he,he,s,SpaceRelation,1
makes,makes,s,StandardsPos,0
good,good,s,StandardsPos,1
the,the,s,SpaceRelation,0
place,place,s,SpaceRelation,1
he,he,s,Biographical_Time,0
ever,ever,s,Biographical_Time,1
had,had,c,ProjectBack,0
",",",",n,ProjectBack,1
Were,were,s,Resistance,0
it,it,s,Resistance,1
a,a,s,Resistance,2
easy,easy,s,Positivity,0
to,to,s,Positivity,1
remove,remove,s,ReportingEvents,0
him,him,s,PersonPronoun,0
thence,thence,n,ProjectAhead,0
As,as,s,Comparison,0
from,from,s,Comparison,1
my,my,s,FirstPer,0
presence,presence,c,AbstractConcepts,0
",",",",s,,0
I,i,s,Insist,0
should,should,s,Insist,1
fear,fear,s,Fear,0
no,no,s,DenyDisclaim,0
rival,rival,c,Resistance,0
",",",",n,,0
Take,take,s,ReportingEvents,0
your,your,s,DirectAddress,0
Lute,lute,s,SenseObject,0
boy,boy,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
sing,sing,s,Motions,0
the,the,s,,0
song,song,s,SenseObject,0
I,i,s,FirstPer,0
gave,gave,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
It,it,s,,0
suits,suits,s,SenseObject,0
my,my,s,FirstPer,0
present,present,s,,0
state,state,c,,0
.,.,nn,,0
',',c,,0
TWas,twas,s,ProjectBack,0
not,not,s,DenyDisclaim,0
his,his,s,DenyDisclaim,1
person,person,s,PersonProperty,0
nor,nor,s,DenyDisclaim,0
his,his,s,PersonPronoun,0
parts,parts,c,AbstractConcepts,0
",",",",n,Concessive,0
Though,though,s,Concessive,1
nere,nere,s,UNRECOGNIZED,0
so,so,s,,0
famed,famed,s,Positivity,0
