Among,among,s,,0
the,the,s,ReportingStates,1
readiest,readiest,s,Comparison,0
way,way,c,AbstractConcepts,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
the,the,s,,0
last,last,s,Sequence,0
remedy,remedy,c,Positivity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
if,if,s,Contingency,0
it,it,s,Contingency,1
must,must,n,Insist,0
Arive,arive,s,UNRECOGNIZED,0
at,at,s,,0
that,that,c,,0
",",",",s,,0
and,and,s,,0
this,this,s,,0
your,your,s,DirectAddress,0
noble,noble,s,StandardsPos,0
pity,pity,n,Sad,0
Of,of,s,,0
my,my,s,FirstPer,0
misfortunes,misfortunes,s,StandardsNeg,0
do,do,s,Intensity,0
continue,continue,s,Updates,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
then,then,s,Sequence,0
give,give,s,Sequence,1
you,you,s,DirectAddress,0
the,the,s,,0
freedom,freedom,s,StandardsPos,0
you,you,s,DirectAddress,0
desire,desire,c,Positivity,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
the,the,s,Exceptions,0
only,only,s,Exceptions,1
happiness,happiness,s,Positivity,0
I,i,s,FirstPer,0
wish,wish,c,SubjectivePercept,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
having,having,s,ReportingEvents,0
hopes,hopes,s,ProjectAhead,0
to,to,s,ProjectAhead,1
see,see,s,PrivateThinking,0
it,it,c,PrivateThinking,1
",",",",s,,0
I,i,s,FirstPer,0
take,take,s,SceneShift,0
my,my,s,SceneShift,1
leave,leave,c,SceneShift,2
.,.,nn,,0
AT,at,s,SubjectiveTime,0
length,length,s,SubjectiveTime,1
I,i,s,Metadiscourse,0
find,find,s,Metadiscourse,1
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
free,free,s,StandardsPos,0
to,to,s,StandardsPos,1
open,open,s,Sequence,0
to,to,s,Sequence,1
thee,thee,n,DirectAddress,0
The,the,s,,0
fadnesse,fadnesse,s,UNRECOGNIZED,0
of,of,s,,0
my,my,s,SelfDisclosure,0
soul,soul,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
to,to,s,,0
give,give,s,SubjectivePercept,0
way,way,n,SubjectivePercept,1
to,to,s,SubjectivePercept,2
my,my,s,FirstPer,0
deep,deep,s,AbstractConcepts,0
sighs,sighs,c,Motions,0
",",",",s,Aside,0
which,which,s,Aside,1
else,else,s,Contingency,0
would,would,s,ProjectBack,0
stifle,stifle,s,Negativity,0
me,me,c,FirstPer,0
.,.,n,,0
My,my,s,Autobio,0
fathers,fathers,s,Autobio,1
dead,dead,c,Negativity,0
",",",",s,,0
Eluira,eluira,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
first,first,s,Sequence,0
sword,sword,n,SenseObject,0
That,that,s,,0
Roderigo,roderigo,s,UNRECOGNIZED,0
used,used,s,ReportingEvents,0
has,has,s,,0
cut,cut,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
thread,thread,c,SenseObject,0
",",",",n,,0
Weep,weep,c,Sad,0
",",",",s,,0
weep,weep,s,Sad,0
mine,mine,s,SelfDisclosure,0
eyes,eyes,c,SelfDisclosure,1
",",",",s,,0
melt,melt,s,Motions,0
into,into,s,,0
tears,tears,s,Sad,0
my,my,s,FirstPer,0
brain,brain,n,SenseObject,0
Half,half,s,Numbers,0
of,of,s,,0
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
half,half,s,Specifiers,2
has,has,s,,0
slain,slain,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,,0
ty's,ty's,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
to,to,s,,0
revenge,revenge,s,Resistance,0
on,on,s,Curiosity,0
what,what,s,Curiosity,1
is,is,s,ReportingStates,0
left,left,c,ReportingStates,0
",",",",n,ReportingStates,1
That,that,s,,0
part,part,s,,0
of,of,s,Specifiers,0
which,which,s,Specifiers,1
by,by,s,,0
this,this,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
bereft,bereft,c,Negativity,0
.,.,nn,,0
Quiet,quiet,s,SenseProperty,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
sweet,sweet,s,SenseProperty,0
Madame,madame,c,PersonProperty,0
.,.,nn,Question,0
How,how,s,Question,1
unfitly,unfitly,n,UNRECOGNIZED,0
Thou,thou,s,DirectAddress,0
bid'st,bid'st,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
quiet,quiet,c,SenseProperty,0
",",",",s,,0
when,when,s,,0
at,at,s,Immediacy,0
once,once,n,Immediacy,1
I,i,s,Insist,0
must,must,s,Insist,1
bewail,bewail,s,Negativity,0
my,my,s,FirstPer,0
loss,loss,c,Negativity,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
hand,hand,s,SenseObject,0
that,that,s,,0
made,made,s,ReportingEvents,0
it,it,c,ReportingEvents,1
",",",",n,,0
Or,or,s,,0
what,what,s,Curiosity,0
is,is,s,Curiosity,1
it,it,s,Curiosity,2
I,i,s,Contingency,0
can,can,s,Contingency,1
hope,hope,s,ProjectAhead,0
for,for,s,ProjectAhead,1
in,in,s,CommonAuthorities,0
this,this,s,CommonAuthorities,1
life,life,n,CommonAuthorities,2
But,but,s,Resistance,0
torments,torments,c,Negativity,0
",",",",s,,0
near,near,s,SpaceRelation,0
to,to,s,SpaceRelation,1
be,be,s,ReportingStates,0
redres'd,redres'd,s,UNRECOGNIZED,0
by,by,s,SubjectiveTime,0
time,time,c,SubjectiveTime,1
",",",",n,,0
If,if,s,Contingency,0
loving,loving,s,Positivity,0
the,the,s,Positivity,1
Author,author,c,CommunicatorRole,0
",",",",s,,0
I,i,s,Metadiscourse,0
pursue,pursue,s,Metadiscourse,1
the,the,s,Metadiscourse,2
crime,crime,c,StandardsNeg,0
.,.,nn,,0
Can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
then,then,s,,0
love,love,s,Positivity,0
the,the,s,Positivity,1
man,man,s,PersonProperty,0
that,that,s,,0
killed,killed,s,ReportingEvents,0
your,your,s,DirectAddress,0
Father,father,c,PersonProperty,0
?,?,nn,Question,0
Love,love,s,Positivity,0
him,him,c,PersonPronoun,0
",",",",s,,0
Eluira,eluira,c,UNRECOGNIZED,0
?,?,s,Question,0
more,more,s,Comparison,0
than,than,s,Comparison,1
that,that,s,,0
I,i,s,FirstPer,0
adore,adore,s,Positivity,0
him,him,c,PersonPronoun,0
",",",",n,,0
My,my,s,Positivity,0
love,love,s,Positivity,1
stands,stands,s,Resistance,0
up,up,s,Resistance,1
against,against,s,Resistance,2
the,the,s,,0
sense,sense,c,AbstractConcepts,0
",",",",s,,0
I,i,s,Insist,0
should,should,s,Insist,1
have,have,n,Insist,2
Of,of,s,,0
a,a,s,,0
slain,slain,s,ReportingEvents,0
father,father,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
would,would,s,ProjectBack,0
quite,quite,s,Intensity,0
o're-beare,o're-beare,s,UNRECOGNIZED,0
it,it,c,,0
.,.,n,,0
I,i,s,Metadiscourse,0
find,find,s,Metadiscourse,1
my,my,s,FirstPer,0
lover,lover,s,Positivity,0
in,in,s,,0
mine,mine,s,Negativity,0
enemy,enemy,c,Negativity,1
",",",",n,,0
And,and,s,,0
spite,spite,s,Negativity,0
of,of,s,Negativity,1
all,all,s,Generalization,0
my,my,s,Generalization,1
anger,anger,c,Anger,0
",",",",s,,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
heart,heart,n,SelfDisclosure,2
Roderigo,roderigo,s,UNRECOGNIZED,0
makes,makes,s,ReportingEvents,0
his,his,s,PersonPronoun,0
part,part,s,,0
good,good,s,,0
against,against,s,,0
my,my,s,Autobio,0
father,father,c,Autobio,1
:,:,n,,0
Yet,yet,s,Resistance,0
though,though,s,Concessive,0
my,my,s,Positivity,0
love,love,s,Positivity,1
has,has,s,Updates,0
these,these,s,Updates,1
advantages,advantages,c,StandardsPos,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
advise,advise,s,ReportingEvents,0
with,with,s,AbstractConcepts,0
it,it,s,AbstractConcepts,1
about,about,s,FirstPer,0
my,my,s,FirstPer,1
duty,duty,c,StandardsPos,0
.,.,n,,0
Nothing,nothing,s,DenyDisclaim,0
is,is,s,ReportingStates,0
dearer,dearer,s,Comparison,0
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
than,than,s,Comparison,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",n,,0
My,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
would,would,s,ProjectBack,0
take,take,s,Responsibility,0
his,his,s,Responsibility,1
part,part,c,Responsibility,2
",",",",s,Resistance,0
but,but,s,Resistance,1
then,then,s,,0
my,my,s,Intensity,0
honor,honor,n,Intensity,1
Tells,tells,s,Citations,0
me,me,s,Citations,1
I,i,s,Autobio,0
had,had,s,Autobio,1
a,a,s,PersonProperty,0
father,father,c,PersonProperty,1
",",",",s,Aside,0
which,which,s,Aside,1
he,he,s,Aside,2
slew,slew,c,ReportingStates,0
.,.,nn,ReportingStates,1
But,but,s,Resistance,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
mean,mean,s,ProjectAhead,0
to,to,s,ProjectAhead,1
prosecute,prosecute,s,Negativity,0
him,him,c,Negativity,1
",",",",s,,0
Madam,madam,c,PersonProperty,0
?,?,nn,Question,0
O,o,s,LangRef,0
cruel,cruel,s,Anger,0
meaning,meaning,c,LangRef,0
!,!,s,,0
cruel,cruel,s,Anger,0
prosecution,prosecution,c,Negativity,0
!,!,n,,0
To,to,s,,0
which,which,s,,0
I,i,s,SelfReluctance,0
Am,am,s,SelfReluctance,1
forced,forced,c,SelfReluctance,2
.,.,s,,0
I,i,s,Metadiscourse,0
ask,ask,s,Metadiscourse,1
his,his,s,PersonPronoun,0
head,head,c,SenseObject,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,n,Resistance,1
Fear,fear,s,Fear,0
to,to,s,Fear,1
obtain,obtain,s,ReportingEvents,0
it,it,c,,0
.,.,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
ha,ha,s,OralCues,0
him,him,s,PersonPronoun,0
punished,punished,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,Resistance,0
yet,yet,s,Resistance,1
my,my,s,FirstPer,0
death,death,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,c,Confidence,0
",",",",s,,0
must,must,s,Reluctance,0
wait,wait,s,Reluctance,1
on,on,s,,0
his,his,c,PersonPronoun,0
.,.,nn,,0
Fie,fie,c,Negativity,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
quit,quit,s,ReportingEvents,0
this,this,s,,0
tragical,tragical,s,Negativity,0
design,design,c,AbstractConcepts,0
",",",",n,,0
Be,be,s,ReportingStates,0
not,not,s,Resistance,0
so,so,s,Resistance,1
cruel,cruel,s,Anger,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
.,.,nn,,0
Shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
see,see,n,,0
My,my,s,Autobio,0
father,father,s,Autobio,1
die,die,s,AbstractConcepts,0
between,between,s,,0
my,my,s,FirstPer,0
arms,arms,c,SenseObject,0
?,?,s,Question,0
his,his,s,PersonPronoun,0
blood,blood,n,SenseObject,0
Crying,crying,s,Motions,0
vengeance,vengeance,s,Anger,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,SelfDisclosure,2
and,and,s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
I,i,s,FirstPer,0
hear,hear,s,SpaceRelation,0
him,him,c,PersonPronoun,0
?,?,n,Question,0
Shall,shall,s,ProjectAhead,0
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
think,think,c,PrivateThinking,0
",",",",s,,0
because,because,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,s,ReasonBackward,2
charmed,charmed,s,Positivity,0
by,by,s,,0
love,love,c,Positivity,0
",",",",n,,0
That,that,s,,0
nothing's,nothing's,s,UNRECOGNIZED,0
due,due,s,CommonAuthorities,0
unto,unto,s,CommonAuthorities,1
a,a,s,PersonProperty,0
fathers,fathers,s,PersonProperty,1
death,death,n,Negativity,0
But,but,s,Resistance,0
childish,childish,s,Anger,0
tears,tears,c,Sad,0
?,?,s,Question,0
or,or,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
suffer,suffer,s,Negativity,0
love,love,n,Positivity,0
To,to,s,Positivity,1
steal,steal,s,Negativity,0
into,into,s,,0
my,my,s,SelfDisclosure,0
heart,heart,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
thrust,thrust,s,Motions,0
out,out,s,Motions,1
honor,honor,c,StandardsPos,0
?,?,nn,Question,0
Believe,believe,s,PrivateThinking,0
me,me,c,FirstPer,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
well,well,s,SenseObject,0
be,be,s,ReportingStates,0
pardoned,pardoned,c,Positivity,0
",",",",n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
preserve,preserve,s,ProjectAhead,0
unto,unto,s,CommonAuthorities,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
a,a,s,PersonProperty,0
man,man,n,PersonProperty,1
You,you,s,Confront,0
cannot,cannot,s,Confront,1
parallel,parallel,c,Comparison,0
",",",",s,,0
and,and,s,,0
one,one,s,Numbers,0
you,you,s,DirectAddress,0
love,love,c,Positivity,0
.,.,n,,0
You,you,s,DirectAddress,0
Have,have,s,DirectAddress,1
done,done,s,ReportingStates,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
King,king,c,PersonProperty,0
",",",",n,,0
Never,never,s,DenyDisclaim,0
press,press,s,Motions,0
it,it,s,,0
farther,farther,c,SpaceRelation,0
",",",",s,,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
obstinate,obstinate,c,Negativity,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
glory,glory,s,StandardsPos,0
lost,lost,c,ReportingStates,0
;,;,s,ReportingStates,1
no,no,c,OralCues,0
",",",",s,OralCues,1
it,it,s,Disclosure,0
behooves,behooves,n,Disclosure,1
I,i,s,FirstPer,0
be,be,s,ReportingStates,0
revenged,revenged,c,ReportingStates,0
.,.,nn,ReportingStates,1
But,but,s,Resistance,0
you,you,s,DirectAddress,0
love,love,s,Positivity,0
Roderigo,roderigo,c,UNRECOGNIZED,0
",",",",n,,0
He,he,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
displease,displease,s,Negativity,0
you,you,c,DirectAddress,0
.,.,nn,,0
No,no,s,DenyDisclaim,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
swear,swear,s,Intensity,0
he,he,s,PersonPronoun,0
cannot,cannot,c,DenyDisclaim,0
.,.,nn,,0
These,these,s,Immediacy,0
things,things,s,Uncertainty,0
considered,considered,c,ReportingStates,0
",",",",s,ReportingStates,1
Madam,madam,c,PersonProperty,0
",",",",s,,0
what,what,s,,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
do,do,c,Intensity,0
?,?,nn,Question,0
To,to,s,StandardsPos,0
save,save,s,StandardsPos,1
mine,mine,s,FirstPer,0
honor,honor,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
to,to,s,ProjectAhead,0
put,put,s,ProjectAhead,1
an,an,s,ProjectAhead,2
end,end,n,ProjectAhead,3
To,to,s,ProjectAhead,4
all,all,s,Generalization,0
my,my,s,Generalization,1
griefs,griefs,s,,0
at,at,s,Immediacy,0
once,once,c,Immediacy,1
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
resolved,resolved,n,ReportingEvents,0
First,first,s,Innovations,0
to,to,s,Innovations,1
pursue,pursue,s,ProjectAhead,0
him,him,s,ProjectAhead,1
unto,unto,s,CommonAuthorities,0
death,death,c,Negativity,0
",",",",s,,0
and,and,s,Sequence,0
then,then,n,Sequence,1
To,to,s,ProjectAhead,0
die,die,s,ProjectAhead,1
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
.,.,nn,,0
TO,to,s,StandardsPos,0
save,save,s,StandardsPos,1
the,the,s,,0
trouble,trouble,s,Negativity,0
of,of,n,,0
Pursuing,pursuing,s,ProjectAhead,0
me,me,c,FirstPer,0
",",",",s,,0
behold,behold,s,SpaceRelation,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
here,here,s,SpaceRelation,0
before,before,s,Sequence,0
you,you,c,DirectAddress,0
",",",",n,,0
Glut,glut,s,Negativity,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
pleasure,pleasure,s,Positivity,0
of,of,s,,0
my,my,s,FirstPer,0
death,death,c,Negativity,0
.,.,nn,Question,0
What,what,s,Question,1
place,place,s,SpaceRelation,0
is,is,s,ReportingStates,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
Elvira,elvira,c,UNRECOGNIZED,0
?,?,s,Question,0
who,who,s,Question,0
is,is,s,Question,1
this,this,c,,0
?,?,n,Question,0
Roderigo,roderigo,s,UNRECOGNIZED,0
in,in,s,,0
my,my,s,FirstPer,0
house,house,c,SenseObject,0
!,!,s,,0
before,before,s,Sequence,0
my,my,s,FirstPer,0
face,face,c,SenseObject,0
!,!,nn,,0
Spare,spare,s,SenseProperty,0
not,not,s,DenyDisclaim,0
my,my,s,FirstPer,0
blood,blood,c,SenseObject,0
",",",",s,Resistance,0
but,but,s,Resistance,1
taste,taste,s,SenseProperty,0
the,the,s,SenseProperty,1
sweetness,sweetness,s,SenseObject,0
of,of,n,,0
My,my,s,FirstPer,0
death,death,c,Negativity,0
",",",",s,,0
and,and,s,,0
your,your,s,DirectAddress,0
revenge,revenge,c,Resistance,0
",",",",s,,0
without,without,s,Contingency,0
resistance,resistance,c,Intensity,0
.,.,nn,,0
Aye,aye,s,OralCues,0
me,me,c,FirstPer,0
!,!,nn,,0
Hear,hear,s,SpaceRelation,0
me,me,s,FirstPer,0
Cimena,cimena,c,UNRECOGNIZED,0
.,.,nn,,0
I,i,s,FirstPer,0
dye,dye,c,SenseObject,0
.,.,nn,,0
A,a,s,LangRef,0
word,word,nn,LangRef,1
Away,away,s,,0
and,and,s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
dye,dye,c,SenseObject,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
afterward,afterward,n,Sequence,0
Make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
answer,answer,s,Specifiers,0
but,but,s,Resistance,0
with,with,s,Resistance,1
this,this,s,,0
my,my,s,FirstPer,0
sword,sword,c,SenseObject,0
.,.,nn,,0
That,that,s,,0
sword,sword,s,SenseObject,0
be,be,s,ReportingStates,0
fmear'd,fmear'd,s,UNRECOGNIZED,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
blood,blood,s,SenseObject,0
of,of,s,,0
my,my,s,FirstPer,0
dead,dead,s,Negativity,0
father,father,c,PersonProperty,0
.,.,nn,,0
My,my,s,FirstPer,0
Cimena,cimena,nn,UNRECOGNIZED,0
Fie,fie,c,Negativity,0
",",",",s,,0
take,take,s,ReportingEvents,0
away,away,s,ReportingEvents,1
that,that,s,,0
object,object,n,AbstractConcepts,0
Which,which,s,,0
to,to,s,,0
mine,mine,s,SelfDisclosure,0
eyes,eyes,s,SelfDisclosure,1
upbraids,upbraids,s,Negative_Relation,0
thy,thy,s,DirectAddress,0
crime,crime,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
life,life,c,AbstractConcepts,0
.,.,nn,Imperative,0
Look,look,s,Imperative,1
on,on,s,SpaceRelation,0
it,it,s,SpaceRelation,1
rather,rather,s,Resistance,0
to,to,s,ProjectAhead,0
increase,increase,s,ProjectAhead,1
thy,thy,s,DirectAddress,0
hate,hate,n,Negativity,0
T'excite,t'excite,s,UNRECOGNIZED,0
thine,thine,s,UNRECOGNIZED,0
anger,anger,c,Anger,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
speed,speed,s,AbstractConcepts,0
my,my,s,FirstPer,0
death,death,c,Negativity,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
died,died,s,Biographical_Time,0
in,in,s,Biographical_Time,1
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
blood,blood,c,SenseObject,0
.,.,nn,Imperative,0
Plunge,plunge,s,Imperative,1
it,it,s,,0
in,in,s,,0
mine,mine,c,FirstPer,0
",",",",n,,0
And,and,s,,0
make,make,s,ReportingEvents,0
it,it,s,ReportingEvents,1
lose,lose,s,Negativity,0
the,the,s,Negativity,1
color,color,s,AbstractConcepts,0
so,so,s,,0
of,of,s,,0
thine,thine,c,UNRECOGNIZED,0
.,.,nn,Question,0
What,what,s,Question,1
cruelty,cruelty,s,Anger,0
is,is,s,ReportingStates,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
which,which,s,,0
in,in,s,TimeDuration,0
one,one,s,TimeDuration,1
day,day,n,TimeDuration,2
Father,father,s,PersonProperty,0
and,and,s,,0
daughter,daughter,s,PersonProperty,0
both,both,s,,0
deprives,deprives,s,StandardsNeg,0
of,of,s,StandardsNeg,1
life,life,c,AbstractConcepts,0
",",",",n,,0
One,one,s,Numbers,0
by,by,s,,0
the,the,s,SenseObject,0
sword,sword,c,SenseObject,1
",",",",s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
by,by,s,,0
the,the,s,,0
sight,sight,c,SenseProperty,0
?,?,n,Question,0
Remove,remove,s,ReportingEvents,0
that,that,s,,0
object,object,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
my,my,s,FirstPer,0
hate,hate,c,Negativity,0
",",",",s,,0
thy,thy,s,DirectAddress,0
sword,sword,c,SenseObject,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
would,would,s,Contingency,0
be,be,s,Contingency,1
heard,heard,s,Updates,0
of,of,s,,0
her,her,s,PersonPronoun,0
thou,thou,s,DirectAddress,0
mean,mean,s,ProjectAhead,0
to,to,s,ProjectAhead,1
kill,kill,c,Negativity,0
.,.,nn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
obey,obey,c,CommonAuthorities,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
same,same,s,Comparison,0
desire,desire,n,Positivity,0
To,to,s,Positivity,1
dye,dye,s,SenseObject,0
by,by,s,,0
thee,thee,c,DirectAddress,0
.,.,s,,0
For,for,s,,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
affection,affection,n,Positivity,0
Never,never,s,DenyDisclaim,0
expect,expect,s,ProjectAhead,0
a,a,s,,0
cowardly,cowardly,s,Anger,0
repentance,repentance,n,Negative_Relation,0
Of,of,s,,0
a,a,s,Positivity,0
good,good,s,Positivity,1
action,action,c,GenericEvents,0
",",",",s,,0
the,the,s,SenseObject,0
box,box,s,SenseObject,1
o'th,o'th,s,UNRECOGNIZED,0
ear,ear,n,SenseObject,0
Thy,thy,s,DirectAddress,0
father,father,s,PersonProperty,0
gave,gave,c,ReportingStates,0
",",",",s,ReportingStates,1
dishonored,dishonored,s,StandardsNeg,0
mine,mine,c,FirstPer,0
",",",",s,,0
thou,thou,s,DirectAddress,0
know,know,n,Confidence,0
How,how,s,Confidence,1
home,home,s,SpaceRelation,0
that,that,s,,0
touches,touches,s,Motions,0
any,any,s,,0
man,man,s,PersonProperty,0
of,of,s,PersonProperty,1
spirit,spirit,c,SubjectivePercept,0
",",",",n,,0
I,i,s,FirstPer,0
shared,shared,s,Inclusive,0
in,in,s,Inclusive,1
the,the,s,,0
affront,affront,s,Negative_Relation,0
and,and,s,,0
went,went,s,ReportingEvents,0
to,to,s,ProjectAhead,0
seek,seek,n,ProjectAhead,1
The,the,s,CommunicatorRole,0
Author,author,c,CommunicatorRole,1
",",",",s,,0
having,having,s,ReportingEvents,0
found,found,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
I,i,s,FirstPer,0
revenged,revenged,n,ReportingEvents,0
Mine,mine,s,FirstPer,0
and,and,s,,0
my,my,s,Autobio,0
fathers,fathers,s,Autobio,1
honor,honor,c,StandardsPos,0
:,:,s,,0
were,were,s,ProjectBack,0
to,to,s,,0
do,do,n,RecurringEvents,0
Again,again,s,RecurringEvents,1
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
do,do,s,ReportingEvents,0
it,it,c,ReportingEvents,1
",",",",s,Resistance,0
yet,yet,s,Resistance,1
think,think,s,PrivateThinking,0
not,not,s,DenyDisclaim,0
but,but,s,Resistance,0
thy,thy,s,DirectAddress,0
love,love,n,Positivity,0
Held,held,s,Resistance,0
out,out,s,Resistance,1
against,against,s,Resistance,2
my,my,s,Autobio,0
father,father,c,Autobio,1
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",n,,0
A,a,s,,0
combat,combat,s,Resistance,0
long,long,s,SubjectivePercept,0
enough,enough,c,SubjectivePercept,1
",",",",s,,0
and,and,s,,0
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
doubt,doubt,n,Uncertainty,0
Whether,whether,s,Uncertainty,1
I,i,s,Insist,0
should,should,s,Insist,1
displease,displease,s,Negativity,0
thee,thee,s,DirectAddress,0
or,or,s,,0
sit,sit,s,SpaceRelation,0
down,down,n,SpaceRelation,1
By,by,s,,0
the,the,s,,0
injury,injury,s,StandardsNeg,0
received,received,c,ReportingStates,0
.,.,s,ReportingStates,1
I,i,s,FirstPer,0
held,held,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
hand,hand,n,SelfDisclosure,2
And,and,s,,0
blamed,blamed,s,Anger,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
for,for,s,,0
too,too,s,Negativity,0
much,much,s,Negativity,1
violence,violence,c,StandardsNeg,0
:,:,n,,0
And,and,s,,0
without,without,s,Confidence,0
doubt,doubt,s,Confidence,1
thy,thy,s,DirectAddress,0
beauty,beauty,s,StandardsPos,0
had,had,s,ProjectBack,0
over,over,s,,0
swayed,swayed,c,ReportingStates,0
",",",",n,ReportingStates,1
Had,had,s,Contingency,0
I,i,s,Contingency,1
not,not,s,DenyDisclaim,0
cast,cast,s,ReportingEvents,0
in,in,s,StandardsPos,0
balance,balance,c,StandardsPos,1
",",",",s,,0
that,that,s,,0
a,a,s,PersonProperty,0
man,man,n,PersonProperty,1
Dishonored,dishonored,s,StandardsNeg,0
never,never,s,Biographical_Time,0
could,could,s,Biographical_Time,1
be,be,s,ReportingStates,0
worthy,worthy,s,StandardsPos,0
thee,thee,c,DirectAddress,0
",",",",n,,0
That,that,s,,0
she,she,s,PersonPronoun,0
who,who,s,,0
loved,loved,s,Positivity,0
me,me,s,FirstPer,0
when,when,s,,0
my,my,s,FirstPer,0
fame,fame,s,StandardsPos,0
stood,stood,s,ReportingEvents,0
